Ente,Candidato,Liste/Gruppi,Voti lista,,
AGGIUS,PIER LUIGI BERSANI AGGIUS,PARTITO DEMOCRATICO,279,,
AGGIUS,,SINISTRA ECOLOGIA LIBERTA',25,,
AGGIUS,,CENTRO DEMOCRATICO,2,,
AGGIUS,SILVIO BERLUSCONI AGGIUS,IL POPOLO DELLA LIBERTA',179,,
AGGIUS,,FRATELLI D'ITALIA,8,,
AGGIUS,,LA DESTRA,7,,
AGGIUS,,PARTITO PENSIONATI,7,,
AGGIUS,,MIR - MODERATI IN RIVOLUZIONE,6,,
AGGIUS,,GRANDE SUD,2,,
AGGIUS,,BASTA TASSE,0,,
AGGIUS,,LEGA NORD,0,,
AGGIUS,GIUSEPPE PIERO GRILLO AGGIUS,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,193,,
AGGIUS,MARIO MONTI AGGIUS,CON MONTI PER L'ITALIA,53,,
AGGIUS,ANTONIO INGROIA AGGIUS,RIVOLUZIONE CIVILE,15,,
AGGIUS,OSCAR FULVIO GIANNINO AGGIUS,FARE PER FERMARE IL DECLINO,3,,
AGGIUS,MARCO FERRANDO AGGIUS,PARTITO COMUNISTA DEI LAVORATORI,0,,
AGGIUS,ROBERTO FIORE AGGIUS,FORZA NUOVA,2,,
AGGIUS,GIACINTO MARCO PANNELLA AGGIUS,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
AGGIUS,GIOVANNI ANGELO COLLI AGGIUS,PS D'AZ.,11,,
AGGIUS,PIETRO MURRU AGGIUS,INDIPENDENZA PER LA SARDEGNA,7,,
AGGIUS,SALVATORE MELONI AGGIUS,MERIS,0,,
AGGIUS,EFISIO ARBAU AGGIUS,LA BASE,0,,
AGLIENTU,PIER LUIGI BERSANI AGLIENTU,PARTITO DEMOCRATICO,158,,
AGLIENTU,,SINISTRA ECOLOGIA LIBERTA',16,,
AGLIENTU,,CENTRO DEMOCRATICO,1,,
AGLIENTU,SILVIO BERLUSCONI AGLIENTU,IL POPOLO DELLA LIBERTA',157,,
AGLIENTU,,FRATELLI D'ITALIA,6,,
AGLIENTU,,BASTA TASSE,5,,
AGLIENTU,,LA DESTRA,3,,
AGLIENTU,,PARTITO PENSIONATI,3,,
AGLIENTU,,GRANDE SUD,2,,
AGLIENTU,,MIR - MODERATI IN RIVOLUZIONE,0,,
AGLIENTU,,LEGA NORD,0,,
AGLIENTU,GIUSEPPE PIERO GRILLO AGLIENTU,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,85,,
AGLIENTU,MARIO MONTI AGLIENTU,CON MONTI PER L'ITALIA,24,,
AGLIENTU,ANTONIO INGROIA AGLIENTU,RIVOLUZIONE CIVILE,10,,
AGLIENTU,OSCAR FULVIO GIANNINO AGLIENTU,FARE PER FERMARE IL DECLINO,2,,
AGLIENTU,MARCO FERRANDO AGLIENTU,PARTITO COMUNISTA DEI LAVORATORI,1,,
AGLIENTU,ROBERTO FIORE AGLIENTU,FORZA NUOVA,1,,
AGLIENTU,GIACINTO MARCO PANNELLA AGLIENTU,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
AGLIENTU,GIOVANNI ANGELO COLLI AGLIENTU,PS D'AZ.,7,,
AGLIENTU,PIETRO MURRU AGLIENTU,INDIPENDENZA PER LA SARDEGNA,11,,
AGLIENTU,SALVATORE MELONI AGLIENTU,MERIS,0,,
AGLIENTU,EFISIO ARBAU AGLIENTU,LA BASE,0,,
ALA' DEI SARDI,PIER LUIGI BERSANI ALA' DEI SARDI,PARTITO DEMOCRATICO,167,,
ALA' DEI SARDI,,CENTRO DEMOCRATICO,12,,
ALA' DEI SARDI,,SINISTRA ECOLOGIA LIBERTA',10,,
ALA' DEI SARDI,SILVIO BERLUSCONI ALA' DEI SARDI,IL POPOLO DELLA LIBERTA',191,,
ALA' DEI SARDI,,FRATELLI D'ITALIA,20,,
ALA' DEI SARDI,,LA DESTRA,3,,
ALA' DEI SARDI,,PARTITO PENSIONATI,3,,
ALA' DEI SARDI,,BASTA TASSE,3,,
ALA' DEI SARDI,,MIR - MODERATI IN RIVOLUZIONE,1,,
ALA' DEI SARDI,,GRANDE SUD,1,,
ALA' DEI SARDI,,LEGA NORD,0,,
ALA' DEI SARDI,GIUSEPPE PIERO GRILLO ALA' DEI SARDI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,115,,
ALA' DEI SARDI,MARIO MONTI ALA' DEI SARDI,CON MONTI PER L'ITALIA,41,,
ALA' DEI SARDI,ANTONIO INGROIA ALA' DEI SARDI,RIVOLUZIONE CIVILE,8,,
ALA' DEI SARDI,OSCAR FULVIO GIANNINO ALA' DEI SARDI,FARE PER FERMARE IL DECLINO,0,,
ALA' DEI SARDI,MARCO FERRANDO ALA' DEI SARDI,PARTITO COMUNISTA DEI LAVORATORI,1,,
ALA' DEI SARDI,ROBERTO FIORE ALA' DEI SARDI,FORZA NUOVA,1,,
ALA' DEI SARDI,GIACINTO MARCO PANNELLA ALA' DEI SARDI,LISTA AMNISTIA GIUSTIZIA LIBERTA',2,,
ALA' DEI SARDI,GIOVANNI ANGELO COLLI ALA' DEI SARDI,PS D'AZ.,67,,
ALA' DEI SARDI,PIETRO MURRU ALA' DEI SARDI,INDIPENDENZA PER LA SARDEGNA,11,,
ALA' DEI SARDI,SALVATORE MELONI ALA' DEI SARDI,MERIS,1,,
ALA' DEI SARDI,EFISIO ARBAU ALA' DEI SARDI,LA BASE,7,,
ARZACHENA,PIER LUIGI BERSANI ARZACHENA,PARTITO DEMOCRATICO,1154,,
ARZACHENA,,SINISTRA ECOLOGIA LIBERTA',92,,
ARZACHENA,,CENTRO DEMOCRATICO,12,,
ARZACHENA,SILVIO BERLUSCONI ARZACHENA,IL POPOLO DELLA LIBERTA',2299,,
ARZACHENA,,FRATELLI D'ITALIA,128,,
ARZACHENA,,PARTITO PENSIONATI,49,,
ARZACHENA,,GRANDE SUD,40,,
ARZACHENA,,LA DESTRA,39,,
ARZACHENA,,LEGA NORD,20,,
ARZACHENA,,BASTA TASSE,13,,
ARZACHENA,,MIR - MODERATI IN RIVOLUZIONE,11,,
ARZACHENA,GIUSEPPE PIERO GRILLO ARZACHENA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1488,,
