Ente,Numero elettori,Numero votanti,Schede bianche,Schede non valide,
ACQUARICA DEL CAPO ,3882,2669,57,142,
ALESSANO ,5270,3734,73,192,
ALEZIO ,4646,3137,42,144,
ALLISTE ,5478,3457,54,197,
ANDRANO ,4067,3021,56,180,
ARADEO ,7914,5421,127,284,
ARNESANO ,3175,2325,38,102,
BAGNOLO DEL SALENTO ,1552,1207,36,64,
BOTRUGNO ,2399,1795,47,113,
CALIMERA ,6027,4624,76,224,
CAMPI SALENTINA ,8955,6087,103,354,
CANNOLE ,1423,1103,41,76,
CAPRARICA DI LECCE ,2154,1516,34,94,
CARMIANO ,10108,6975,177,433,
CARPIGNANO SALENTINO ,3279,2476,57,125,
CASARANO ,16552,10928,159,505,
CASTRI DI LECCE ,2438,1773,45,115,
CASTRIGNANO DE' GRECI ,3451,2565,69,129,
CASTRIGNANO DEL CAPO ,4478,3105,67,198,
CASTRO ,2079,1580,64,88,
CAVALLINO ,9729,7221,116,330,
COLLEPASSO ,5265,3592,90,210,
COPERTINO ,19618,13460,278,821,
CORIGLIANO D'OTRANTO ,4882,3797,75,182,
CORSANO ,4553,3294,73,162,
CURSI ,3465,2560,76,170,
CUTROFIANO ,7717,5376,142,320,
DISO ,2636,2011,43,135,
GAGLIANO DEL CAPO ,4353,2804,75,154,
GALATINA ,22648,15439,264,780,
GALATONE ,12907,8834,135,414,
GALLIPOLI ,17342,10835,164,596,
GIUGGIANELLO ,1046,802,16,28,
GIURDIGNANO ,1592,1234,32,83,
GUAGNANO ,5027,3475,74,182,
LECCE ,75814,52815,426,1514,
LEQUILE ,6970,5072,95,280,
LEVERANO ,11159,7871,222,462,
LIZZANELLO ,9450,6947,130,391,
MAGLIE ,12326,9328,136,378,
MARTANO ,7870,5806,139,368,
MARTIGNANO ,1448,1099,30,64,
MATINO ,9442,6151,129,361,
MELENDUGNO ,8061,5832,90,311,
MELISSANO ,5966,3978,77,240,
MELPIGNANO ,1874,1449,21,61,
MIGGIANO ,2964,2129,60,121,
MINERVINO DI LECCE ,3086,2172,38,111,
MONTERONI DI LECCE ,11151,8112,129,397,
MONTESANO SALENTINO ,2158,1477,31,86,
MORCIANO DI LEUCA ,2860,1965,50,88,
MURO LECCESE ,4231,3224,61,140,
NARDO' ,26100,18229,236,751,
NEVIANO ,4590,3070,62,146,
NOCIGLIA ,2017,1431,45,111,
NOVOLI ,6820,4820,92,247,
ORTELLE ,1988,1483,38,91,
OTRANTO ,4682,3624,72,166,
PALMARIGGI ,1304,1004,33,77,
PARABITA ,7689,5413,99,245,
PATU' ,1427,1082,21,46,
POGGIARDO ,5015,3562,87,246,
PORTO CESAREO ,4539,3255,51,108,
PRESICCE ,4583,3017,52,116,
RACALE ,8761,6099,127,320,
RUFFANO ,7683,5091,106,232,
SALICE SALENTINO ,7148,5053,111,281,
SALVE ,3969,2682,62,138,
SAN CASSIANO ,1778,1310,50,130,
SAN CESARIO DI LECCE ,6666,4898,92,224,
SAN DONATO DI LECCE ,4851,3788,80,218,
SAN PIETRO IN LAMA ,2999,2153,47,135,
SANARICA ,1228,906,10,55,
SANNICOLA ,5026,3468,69,196,
SANTA CESAREA TERME ,2527,1838,31,99,
SCORRANO ,5746,3922,109,285,
SECLI' ,1587,1122,26,62,
SOGLIANO CAVOUR ,3370,2479,53,142,
SOLETO ,4550,3353,57,143,
SPECCHIA ,4028,2874,75,157,
SPONGANO ,3014,2302,51,131,
SQUINZANO ,12266,8489,127,385,
STERNATIA ,2102,1642,30,76,
SUPERSANO ,3538,2254,63,164,
SURANO ,1404,1055,31,66,
SURBO ,11946,8167,139,474,
TAURISANO ,9887,6673,125,319,
TAVIANO ,9955,6964,111,329,
TIGGIANO ,2330,1722,55,120,
TREPUZZI ,12160,8544,165,467,
TRICASE ,14306,10192,232,574,
TUGLIE ,4346,3124,60,170,
UGENTO ,9995,6631,84,241,
UGGIANO LA CHIESA ,3708,2788,72,161,
VEGLIE ,11520,7977,168,500,
VERNOLE ,6182,4333,114,334,
ZOLLINO ,1758,1422,37,74,
