Ente,Candidato,Liste/Gruppi,Voti lista,,
ABBADIA CERRETO,PIER LUIGI BERSANI ABBADIA CERRETO,PARTITO DEMOCRATICO,51,,
ABBADIA CERRETO,,SINISTRA ECOLOGIA LIBERTA',1,,
ABBADIA CERRETO,,CENTRO DEMOCRATICO,0,,
ABBADIA CERRETO,,MODERATI,0,,
ABBADIA CERRETO,SILVIO BERLUSCONI ABBADIA CERRETO,IL POPOLO DELLA LIBERTA',57,,
ABBADIA CERRETO,,LEGA NORD,17,,
ABBADIA CERRETO,,PARTITO PENSIONATI,2,,
ABBADIA CERRETO,,LA DESTRA,1,,
ABBADIA CERRETO,,FRATELLI D'ITALIA,1,,
ABBADIA CERRETO,,MIR - MODERATI IN RIVOLUZIONE,0,,
ABBADIA CERRETO,,BASTA TASSE,0,,
ABBADIA CERRETO,GIUSEPPE PIERO GRILLO ABBADIA CERRETO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,21,,
ABBADIA CERRETO,MARIO MONTI ABBADIA CERRETO,CON MONTI PER L'ITALIA,9,,
ABBADIA CERRETO,ANTONIO INGROIA ABBADIA CERRETO,RIVOLUZIONE CIVILE,0,,
ABBADIA CERRETO,OSCAR FULVIO GIANNINO ABBADIA CERRETO,FARE PER FERMARE IL DECLINO,0,,
ABBADIA CERRETO,MARCO FERRANDO ABBADIA CERRETO,PARTITO COMUNISTA DEI LAVORATORI,0,,
ABBADIA CERRETO,ROBERTO FIORE ABBADIA CERRETO,FORZA NUOVA,2,,
ABBADIA CERRETO,GIACINTO MARCO PANNELLA ABBADIA CERRETO,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
ABBADIA CERRETO,LUCA ROMAGNOLI ABBADIA CERRETO,FIAMMA TRICOLORE,1,,
ABBADIA CERRETO,MAGDI CRISTIANO ALLAM ABBADIA CERRETO,IO AMO L'ITALIA,0,,
ABBADIA CERRETO,SIMONE DI STEFANO ABBADIA CERRETO,CASAPOUND ITALIA,0,,
ABBADIA CERRETO,ENZO BOSIO ABBADIA CERRETO,CIVILTA' RURALE SVILUPPO,0,,
ABBADIA CERRETO,GIULIO ARRIGHINI ABBADIA CERRETO,UNIONE PADANA,1,,
ABBADIA CERRETO,MARCO MARSILI ABBADIA CERRETO,I PIRATI,0,,
BERTONICO,PIER LUIGI BERSANI BERTONICO,PARTITO DEMOCRATICO,241,,
BERTONICO,,SINISTRA ECOLOGIA LIBERTA',9,,
BERTONICO,,MODERATI,1,,
BERTONICO,,CENTRO DEMOCRATICO,0,,
BERTONICO,SILVIO BERLUSCONI BERTONICO,IL POPOLO DELLA LIBERTA',127,,
BERTONICO,,LEGA NORD,65,,
BERTONICO,,FRATELLI D'ITALIA,11,,
BERTONICO,,PARTITO PENSIONATI,10,,
BERTONICO,,LA DESTRA,3,,
BERTONICO,,BASTA TASSE,1,,
BERTONICO,,MIR - MODERATI IN RIVOLUZIONE,0,,
BERTONICO,GIUSEPPE PIERO GRILLO BERTONICO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,100,,
BERTONICO,MARIO MONTI BERTONICO,CON MONTI PER L'ITALIA,50,,
BERTONICO,ANTONIO INGROIA BERTONICO,RIVOLUZIONE CIVILE,5,,
BERTONICO,OSCAR FULVIO GIANNINO BERTONICO,FARE PER FERMARE IL DECLINO,6,,
BERTONICO,MARCO FERRANDO BERTONICO,PARTITO COMUNISTA DEI LAVORATORI,2,,
BERTONICO,ROBERTO FIORE BERTONICO,FORZA NUOVA,2,,
BERTONICO,GIACINTO MARCO PANNELLA BERTONICO,LISTA AMNISTIA GIUSTIZIA LIBERTA',0,,
BERTONICO,LUCA ROMAGNOLI BERTONICO,FIAMMA TRICOLORE,2,,
BERTONICO,MAGDI CRISTIANO ALLAM BERTONICO,IO AMO L'ITALIA,1,,
BERTONICO,SIMONE DI STEFANO BERTONICO,CASAPOUND ITALIA,0,,
BERTONICO,ENZO BOSIO BERTONICO,CIVILTA' RURALE SVILUPPO,10,,
BERTONICO,GIULIO ARRIGHINI BERTONICO,UNIONE PADANA,0,,
BERTONICO,MARCO MARSILI BERTONICO,I PIRATI,0,,
BOFFALORA D'ADDA,PIER LUIGI BERSANI BOFFALORA D'ADDA,PARTITO DEMOCRATICO,244,,
BOFFALORA D'ADDA,,SINISTRA ECOLOGIA LIBERTA',24,,
BOFFALORA D'ADDA,,CENTRO DEMOCRATICO,1,,
BOFFALORA D'ADDA,,MODERATI,0,,
BOFFALORA D'ADDA,SILVIO BERLUSCONI BOFFALORA D'ADDA,IL POPOLO DELLA LIBERTA',202,,
BOFFALORA D'ADDA,,LEGA NORD,71,,
BOFFALORA D'ADDA,,PARTITO PENSIONATI,12,,
BOFFALORA D'ADDA,,FRATELLI D'ITALIA,7,,
BOFFALORA D'ADDA,,BASTA TASSE,5,,
BOFFALORA D'ADDA,,LA DESTRA,3,,
BOFFALORA D'ADDA,,MIR - MODERATI IN RIVOLUZIONE,1,,
BOFFALORA D'ADDA,GIUSEPPE PIERO GRILLO BOFFALORA D'ADDA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,186,,
BOFFALORA D'ADDA,MARIO MONTI BOFFALORA D'ADDA,CON MONTI PER L'ITALIA,92,,
BOFFALORA D'ADDA,ANTONIO INGROIA BOFFALORA D'ADDA,RIVOLUZIONE CIVILE,16,,
BOFFALORA D'ADDA,OSCAR FULVIO GIANNINO BOFFALORA D'ADDA,FARE PER FERMARE IL DECLINO,8,,
BOFFALORA D'ADDA,MARCO FERRANDO BOFFALORA D'ADDA,PARTITO COMUNISTA DEI LAVORATORI,3,,
BOFFALORA D'ADDA,ROBERTO FIORE BOFFALORA D'ADDA,FORZA NUOVA,8,,
BOFFALORA D'ADDA,GIACINTO MARCO PANNELLA BOFFALORA D'ADDA,LISTA AMNISTIA GIUSTIZIA LIBERTA',0,,
BOFFALORA D'ADDA,LUCA ROMAGNOLI BOFFALORA D'ADDA,FIAMMA TRICOLORE,3,,
BOFFALORA D'ADDA,MAGDI CRISTIANO ALLAM BOFFALORA D'ADDA,IO AMO L'ITALIA,1,,
