Ente,Candidato,Liste/Gruppi,Voti lista,,
ACQUALAGNA,PIER LUIGI BERSANI ACQUALAGNA,PARTITO DEMOCRATICO,816,,
ACQUALAGNA,,SINISTRA ECOLOGIA LIBERTA',42,,
ACQUALAGNA,,CENTRO DEMOCRATICO,6,,
ACQUALAGNA,SILVIO BERLUSCONI ACQUALAGNA,IL POPOLO DELLA LIBERTA',468,,
ACQUALAGNA,,LEGA NORD,40,,
ACQUALAGNA,,FRATELLI D'ITALIA,35,,
ACQUALAGNA,,MIR - MODERATI IN RIVOLUZIONE,18,,
ACQUALAGNA,,LA DESTRA,17,,
ACQUALAGNA,GIUSEPPE PIERO GRILLO ACQUALAGNA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,946,,
ACQUALAGNA,MARIO MONTI ACQUALAGNA,SCELTA CIVICA CON MONTI PER L'ITALIA,185,,
ACQUALAGNA,,UNIONE DI CENTRO,19,,
ACQUALAGNA,,FUTURO E LIBERTA',6,,
ACQUALAGNA,ANTONIO INGROIA ACQUALAGNA,RIVOLUZIONE CIVILE,33,,
ACQUALAGNA,OSCAR FULVIO GIANNINO ACQUALAGNA,FARE PER FERMARE IL DECLINO,23,,
ACQUALAGNA,MARCO FERRANDO ACQUALAGNA,PARTITO COMUNISTA DEI LAVORATORI,18,,
ACQUALAGNA,ROBERTO FIORE ACQUALAGNA,FORZA NUOVA,20,,
ACQUALAGNA,SIMONE DI STEFANO ACQUALAGNA,CASAPOUND ITALIA,0,,
ACQUALAGNA,MAGDI CRISTIANO ALLAM ACQUALAGNA,IO AMO L'ITALIA,15,,
APECCHIO,PIER LUIGI BERSANI APECCHIO,PARTITO DEMOCRATICO,455,,
APECCHIO,,SINISTRA ECOLOGIA LIBERTA',16,,
APECCHIO,,CENTRO DEMOCRATICO,6,,
APECCHIO,SILVIO BERLUSCONI APECCHIO,IL POPOLO DELLA LIBERTA',201,,
APECCHIO,,FRATELLI D'ITALIA,13,,
APECCHIO,,LA DESTRA,8,,
APECCHIO,,LEGA NORD,8,,
APECCHIO,,MIR - MODERATI IN RIVOLUZIONE,5,,
APECCHIO,GIUSEPPE PIERO GRILLO APECCHIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,389,,
APECCHIO,MARIO MONTI APECCHIO,SCELTA CIVICA CON MONTI PER L'ITALIA,67,,
APECCHIO,,UNIONE DI CENTRO,20,,
APECCHIO,,FUTURO E LIBERTA',3,,
APECCHIO,ANTONIO INGROIA APECCHIO,RIVOLUZIONE CIVILE,15,,
APECCHIO,OSCAR FULVIO GIANNINO APECCHIO,FARE PER FERMARE IL DECLINO,7,,
APECCHIO,MARCO FERRANDO APECCHIO,PARTITO COMUNISTA DEI LAVORATORI,14,,
APECCHIO,ROBERTO FIORE APECCHIO,FORZA NUOVA,4,,
APECCHIO,SIMONE DI STEFANO APECCHIO,CASAPOUND ITALIA,4,,
APECCHIO,MAGDI CRISTIANO ALLAM APECCHIO,IO AMO L'ITALIA,4,,
AUDITORE,PIER LUIGI BERSANI AUDITORE,PARTITO DEMOCRATICO,333,,
AUDITORE,,SINISTRA ECOLOGIA LIBERTA',26,,
AUDITORE,,CENTRO DEMOCRATICO,1,,
AUDITORE,SILVIO BERLUSCONI AUDITORE,IL POPOLO DELLA LIBERTA',157,,
AUDITORE,,LEGA NORD,10,,
AUDITORE,,FRATELLI D'ITALIA,8,,
AUDITORE,,LA DESTRA,6,,
AUDITORE,,MIR - MODERATI IN RIVOLUZIONE,3,,
AUDITORE,GIUSEPPE PIERO GRILLO AUDITORE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,347,,
AUDITORE,MARIO MONTI AUDITORE,SCELTA CIVICA CON MONTI PER L'ITALIA,38,,
AUDITORE,,UNIONE DI CENTRO,3,,
AUDITORE,,FUTURO E LIBERTA',2,,
AUDITORE,ANTONIO INGROIA AUDITORE,RIVOLUZIONE CIVILE,21,,
AUDITORE,OSCAR FULVIO GIANNINO AUDITORE,FARE PER FERMARE IL DECLINO,7,,
AUDITORE,MARCO FERRANDO AUDITORE,PARTITO COMUNISTA DEI LAVORATORI,5,,
AUDITORE,ROBERTO FIORE AUDITORE,FORZA NUOVA,7,,
AUDITORE,SIMONE DI STEFANO AUDITORE,CASAPOUND ITALIA,2,,
AUDITORE,MAGDI CRISTIANO ALLAM AUDITORE,IO AMO L'ITALIA,2,,
BARCHI,PIER LUIGI BERSANI BARCHI,PARTITO DEMOCRATICO,158,,
BARCHI,,SINISTRA ECOLOGIA LIBERTA',12,,
BARCHI,,CENTRO DEMOCRATICO,1,,
BARCHI,SILVIO BERLUSCONI BARCHI,IL POPOLO DELLA LIBERTA',99,,
BARCHI,,FRATELLI D'ITALIA,12,,
BARCHI,,LEGA NORD,3,,
BARCHI,,MIR - MODERATI IN RIVOLUZIONE,3,,
BARCHI,,LA DESTRA,3,,
BARCHI,GIUSEPPE PIERO GRILLO BARCHI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,235,,
