Ente,Candidato,Liste/Gruppi,Voti lista,,
ABBATEGGIO,PIER LUIGI BERSANI ABBATEGGIO,PARTITO DEMOCRATICO,82,,
ABBATEGGIO,,SINISTRA ECOLOGIA LIBERTA',1,,
ABBATEGGIO,,CENTRO DEMOCRATICO,1,,
ABBATEGGIO,SILVIO BERLUSCONI ABBATEGGIO,IL POPOLO DELLA LIBERTA',40,,
ABBATEGGIO,,INTESA POPOLARE,1,,
ABBATEGGIO,,FRATELLI D'ITALIA,1,,
ABBATEGGIO,,LEGA NORD,1,,
ABBATEGGIO,,GRANDE SUD,0,,
ABBATEGGIO,,LA DESTRA,0,,
ABBATEGGIO,GIUSEPPE PIERO GRILLO ABBATEGGIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,50,,
ABBATEGGIO,MARIO MONTI ABBATEGGIO,CON MONTI PER L'ITALIA,11,,
ABBATEGGIO,ANTONIO INGROIA ABBATEGGIO,RIVOLUZIONE CIVILE,10,,
ABBATEGGIO,OSCAR FULVIO GIANNINO ABBATEGGIO,FARE PER FERMARE IL DECLINO,0,,
ABBATEGGIO,MARCO FERRANDO ABBATEGGIO,PARTITO COMUNISTA DEI LAVORATORI,1,,
ABBATEGGIO,ROBERTO FIORE ABBATEGGIO,FORZA NUOVA,5,,
ABBATEGGIO,GIACINTO MARCO PANNELLA ABBATEGGIO,LISTA AMNISTIA GIUSTIZIA LIBERTA',0,,
ABBATEGGIO,SIMONE DI STEFANO ABBATEGGIO,CASAPOUND ITALIA,1,,
ABBATEGGIO,CARLO MASCI ABBATEGGIO,RIALZATI ABRUZZO,12,,
ALANNO,PIER LUIGI BERSANI ALANNO,PARTITO DEMOCRATICO,588,,
ALANNO,,SINISTRA ECOLOGIA LIBERTA',49,,
ALANNO,,CENTRO DEMOCRATICO,13,,
ALANNO,SILVIO BERLUSCONI ALANNO,IL POPOLO DELLA LIBERTA',501,,
ALANNO,,FRATELLI D'ITALIA,27,,
ALANNO,,LA DESTRA,16,,
ALANNO,,GRANDE SUD,9,,
ALANNO,,INTESA POPOLARE,3,,
ALANNO,,LEGA NORD,1,,
ALANNO,GIUSEPPE PIERO GRILLO ALANNO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,470,,
ALANNO,MARIO MONTI ALANNO,CON MONTI PER L'ITALIA,143,,
ALANNO,ANTONIO INGROIA ALANNO,RIVOLUZIONE CIVILE,40,,
ALANNO,OSCAR FULVIO GIANNINO ALANNO,FARE PER FERMARE IL DECLINO,20,,
ALANNO,MARCO FERRANDO ALANNO,PARTITO COMUNISTA DEI LAVORATORI,4,,
ALANNO,ROBERTO FIORE ALANNO,FORZA NUOVA,3,,
ALANNO,GIACINTO MARCO PANNELLA ALANNO,LISTA AMNISTIA GIUSTIZIA LIBERTA',6,,
ALANNO,SIMONE DI STEFANO ALANNO,CASAPOUND ITALIA,3,,
ALANNO,CARLO MASCI ALANNO,RIALZATI ABRUZZO,16,,
BOLOGNANO,PIER LUIGI BERSANI BOLOGNANO,PARTITO DEMOCRATICO,156,,
BOLOGNANO,,SINISTRA ECOLOGIA LIBERTA',11,,
BOLOGNANO,,CENTRO DEMOCRATICO,1,,
BOLOGNANO,SILVIO BERLUSCONI BOLOGNANO,IL POPOLO DELLA LIBERTA',144,,
BOLOGNANO,,FRATELLI D'ITALIA,7,,
BOLOGNANO,,LA DESTRA,5,,
BOLOGNANO,,INTESA POPOLARE,2,,
BOLOGNANO,,GRANDE SUD,1,,
BOLOGNANO,,LEGA NORD,0,,
BOLOGNANO,GIUSEPPE PIERO GRILLO BOLOGNANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,172,,
BOLOGNANO,MARIO MONTI BOLOGNANO,CON MONTI PER L'ITALIA,54,,
