Ente,Candidato,Liste/Gruppi,Voti lista,,
BELLARIA-IGEA MARINA,PIER LUIGI BERSANI BELLARIA-IGEA MARINA,PARTITO DEMOCRATICO,2639,,
BELLARIA-IGEA MARINA,,SINISTRA ECOLOGIA LIBERTA',213,,
BELLARIA-IGEA MARINA,,CENTRO DEMOCRATICO,17,,
BELLARIA-IGEA MARINA,SILVIO BERLUSCONI BELLARIA-IGEA MARINA,IL POPOLO DELLA LIBERTA',3305,,
BELLARIA-IGEA MARINA,,LEGA NORD,200,,
BELLARIA-IGEA MARINA,,FRATELLI D'ITALIA,107,,
BELLARIA-IGEA MARINA,,LA DESTRA,75,,
BELLARIA-IGEA MARINA,,MIR - MODERATI IN RIVOLUZIONE,20,,
BELLARIA-IGEA MARINA,,INTESA POPOLARE,6,,
BELLARIA-IGEA MARINA,,GRANDE SUD - MPA,2,,
BELLARIA-IGEA MARINA,GIUSEPPE PIERO GRILLO BELLARIA-IGEA MARINA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,3131,,
BELLARIA-IGEA MARINA,MARIO MONTI BELLARIA-IGEA MARINA,SCELTA CIVICA CON MONTI PER L'ITALIA,630,,
BELLARIA-IGEA MARINA,,FUTURO E LIBERTA',150,,
BELLARIA-IGEA MARINA,,UNIONE DI CENTRO,136,,
BELLARIA-IGEA MARINA,ANTONIO INGROIA BELLARIA-IGEA MARINA,RIVOLUZIONE CIVILE,147,,
BELLARIA-IGEA MARINA,OSCAR FULVIO GIANNINO BELLARIA-IGEA MARINA,FARE PER FERMARE IL DECLINO,122,,
BELLARIA-IGEA MARINA,MARCO FERRANDO BELLARIA-IGEA MARINA,PARTITO COMUNISTA DEI LAVORATORI,57,,
BELLARIA-IGEA MARINA,ROBERTO FIORE BELLARIA-IGEA MARINA,FORZA NUOVA,30,,
BELLARIA-IGEA MARINA,GIACINTO MARCO PANNELLA BELLARIA-IGEA MARINA,LISTA AMNISTIA GIUSTIZIA LIBERTA',34,,
BELLARIA-IGEA MARINA,SIMONE DI STEFANO BELLARIA-IGEA MARINA,CASAPOUND ITALIA,5,,
BELLARIA-IGEA MARINA,LUCA ROMAGNOLI BELLARIA-IGEA MARINA,FIAMMA TRICOLORE,10,,
BELLARIA-IGEA MARINA,MAGDI CRISTIANO ALLAM BELLARIA-IGEA MARINA,IO AMO L'ITALIA,15,,
BELLARIA-IGEA MARINA,FRANCO TORCHIA BELLARIA-IGEA MARINA,PRI,10,,
CASTELDELCI,PIER LUIGI BERSANI CASTELDELCI,PARTITO DEMOCRATICO,67,,
CASTELDELCI,,SINISTRA ECOLOGIA LIBERTA',9,,
CASTELDELCI,,CENTRO DEMOCRATICO,0,,
CASTELDELCI,SILVIO BERLUSCONI CASTELDELCI,IL POPOLO DELLA LIBERTA',41,,
CASTELDELCI,,FRATELLI D'ITALIA,8,,
CASTELDELCI,,LA DESTRA,5,,
CASTELDELCI,,LEGA NORD,1,,
CASTELDELCI,,INTESA POPOLARE,0,,
CASTELDELCI,,MIR - MODERATI IN RIVOLUZIONE,0,,
CASTELDELCI,,GRANDE SUD - MPA,0,,
CASTELDELCI,GIUSEPPE PIERO GRILLO CASTELDELCI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,48,,
CASTELDELCI,MARIO MONTI CASTELDELCI,SCELTA CIVICA CON MONTI PER L'ITALIA,7,,
CASTELDELCI,,UNIONE DI CENTRO,3,,
CASTELDELCI,,FUTURO E LIBERTA',1,,
CASTELDELCI,ANTONIO INGROIA CASTELDELCI,RIVOLUZIONE CIVILE,5,,
CASTELDELCI,OSCAR FULVIO GIANNINO CASTELDELCI,FARE PER FERMARE IL DECLINO,1,,
CASTELDELCI,MARCO FERRANDO CASTELDELCI,PARTITO COMUNISTA DEI LAVORATORI,3,,
CASTELDELCI,ROBERTO FIORE CASTELDELCI,FORZA NUOVA,1,,
CASTELDELCI,GIACINTO MARCO PANNELLA CASTELDELCI,LISTA AMNISTIA GIUSTIZIA LIBERTA',0,,
CASTELDELCI,SIMONE DI STEFANO CASTELDELCI,CASAPOUND ITALIA,0,,
CASTELDELCI,LUCA ROMAGNOLI CASTELDELCI,FIAMMA TRICOLORE,0,,
CASTELDELCI,MAGDI CRISTIANO ALLAM CASTELDELCI,IO AMO L'ITALIA,1,,
CASTELDELCI,FRANCO TORCHIA CASTELDELCI,PRI,0,,
CATTOLICA,PIER LUIGI BERSANI CATTOLICA,PARTITO DEMOCRATICO,3297,,
CATTOLICA,,SINISTRA ECOLOGIA LIBERTA',185,,
CATTOLICA,,CENTRO DEMOCRATICO,31,,
CATTOLICA,SILVIO BERLUSCONI CATTOLICA,IL POPOLO DELLA LIBERTA',1884,,
CATTOLICA,,LEGA NORD,169,,
CATTOLICA,,FRATELLI D'ITALIA,115,,
CATTOLICA,,LA DESTRA,35,,
CATTOLICA,,MIR - MODERATI IN RIVOLUZIONE,24,,
CATTOLICA,,GRANDE SUD - MPA,8,,
CATTOLICA,,INTESA POPOLARE,4,,
CATTOLICA,GIUSEPPE PIERO GRILLO CATTOLICA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,3218,,
CATTOLICA,MARIO MONTI CATTOLICA,SCELTA CIVICA CON MONTI PER L'ITALIA,792,,
CATTOLICA,,UNIONE DI CENTRO,60,,
CATTOLICA,,FUTURO E LIBERTA',21,,
CATTOLICA,ANTONIO INGROIA CATTOLICA,RIVOLUZIONE CIVILE,161,,
CATTOLICA,OSCAR FULVIO GIANNINO CATTOLICA,FARE PER FERMARE IL DECLINO,153,,
CATTOLICA,MARCO FERRANDO CATTOLICA,PARTITO COMUNISTA DEI LAVORATORI,61,,
CATTOLICA,ROBERTO FIORE CATTOLICA,FORZA NUOVA,19,,
CATTOLICA,GIACINTO MARCO PANNELLA CATTOLICA,LISTA AMNISTIA GIUSTIZIA LIBERTA',34,,
CATTOLICA,SIMONE DI STEFANO CATTOLICA,CASAPOUND ITALIA,11,,
CATTOLICA,LUCA ROMAGNOLI CATTOLICA,FIAMMA TRICOLORE,7,,
CATTOLICA,MAGDI CRISTIANO ALLAM CATTOLICA,IO AMO L'ITALIA,26,,
CATTOLICA,FRANCO TORCHIA CATTOLICA,PRI,15,,
CORIANO,PIER LUIGI BERSANI CORIANO,PARTITO DEMOCRATICO,1979,,
CORIANO,,SINISTRA ECOLOGIA LIBERTA',116,,
CORIANO,,CENTRO DEMOCRATICO,14,,
CORIANO,SILVIO BERLUSCONI CORIANO,IL POPOLO DELLA LIBERTA',1317,,
CORIANO,,LEGA NORD,120,,
CORIANO,,FRATELLI D'ITALIA,86,,
