Ente,Candidato,Liste/Gruppi,Voti lista,,
ALBAREDO PER SAN MARCO,PIER LUIGI BERSANI ALBAREDO PER SAN MARCO,PARTITO DEMOCRATICO,44,,
ALBAREDO PER SAN MARCO,,SINISTRA ECOLOGIA LIBERTA',1,,
ALBAREDO PER SAN MARCO,,CENTRO DEMOCRATICO,0,,
ALBAREDO PER SAN MARCO,SILVIO BERLUSCONI ALBAREDO PER SAN MARCO,IL POPOLO DELLA LIBERTA',37,,
ALBAREDO PER SAN MARCO,,LEGA NORD,29,,
ALBAREDO PER SAN MARCO,,FRATELLI D'ITALIA,1,,
ALBAREDO PER SAN MARCO,,MIR - MODERATI IN RIVOLUZIONE,1,,
ALBAREDO PER SAN MARCO,,LA DESTRA,1,,
ALBAREDO PER SAN MARCO,GIUSEPPE PIERO GRILLO ALBAREDO PER SAN MARCO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,20,,
ALBAREDO PER SAN MARCO,MARIO MONTI ALBAREDO PER SAN MARCO,SCELTA CIVICA CON MONTI PER L'ITALIA,21,,
ALBAREDO PER SAN MARCO,,UNIONE DI CENTRO,1,,
ALBAREDO PER SAN MARCO,,FUTURO E LIBERTA',0,,
ALBAREDO PER SAN MARCO,ANTONIO INGROIA ALBAREDO PER SAN MARCO,RIVOLUZIONE CIVILE,2,,
ALBAREDO PER SAN MARCO,OSCAR FULVIO GIANNINO ALBAREDO PER SAN MARCO,FARE PER FERMARE IL DECLINO,1,,
ALBAREDO PER SAN MARCO,LUCA ROMAGNOLI ALBAREDO PER SAN MARCO,FIAMMA TRICOLORE,2,,
ALBAREDO PER SAN MARCO,MAGDI CRISTIANO ALLAM ALBAREDO PER SAN MARCO,IO AMO L'ITALIA,1,,
ALBOSAGGIA,PIER LUIGI BERSANI ALBOSAGGIA,PARTITO DEMOCRATICO,507,,
ALBOSAGGIA,,SINISTRA ECOLOGIA LIBERTA',30,,
ALBOSAGGIA,,CENTRO DEMOCRATICO,1,,
ALBOSAGGIA,SILVIO BERLUSCONI ALBOSAGGIA,IL POPOLO DELLA LIBERTA',364,,
ALBOSAGGIA,,LEGA NORD,348,,
ALBOSAGGIA,,FRATELLI D'ITALIA,11,,
ALBOSAGGIA,,LA DESTRA,6,,
ALBOSAGGIA,,MIR - MODERATI IN RIVOLUZIONE,4,,
ALBOSAGGIA,GIUSEPPE PIERO GRILLO ALBOSAGGIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,380,,
ALBOSAGGIA,MARIO MONTI ALBOSAGGIA,SCELTA CIVICA CON MONTI PER L'ITALIA,195,,
ALBOSAGGIA,,UNIONE DI CENTRO,20,,
ALBOSAGGIA,,FUTURO E LIBERTA',2,,
ALBOSAGGIA,ANTONIO INGROIA ALBOSAGGIA,RIVOLUZIONE CIVILE,25,,
ALBOSAGGIA,OSCAR FULVIO GIANNINO ALBOSAGGIA,FARE PER FERMARE IL DECLINO,17,,
ALBOSAGGIA,LUCA ROMAGNOLI ALBOSAGGIA,FIAMMA TRICOLORE,8,,
ALBOSAGGIA,MAGDI CRISTIANO ALLAM ALBOSAGGIA,IO AMO L'ITALIA,2,,
ANDALO VALTELLINO,PIER LUIGI BERSANI ANDALO VALTELLINO,PARTITO DEMOCRATICO,34,,
ANDALO VALTELLINO,,SINISTRA ECOLOGIA LIBERTA',4,,
ANDALO VALTELLINO,,CENTRO DEMOCRATICO,0,,
ANDALO VALTELLINO,SILVIO BERLUSCONI ANDALO VALTELLINO,LEGA NORD,89,,
ANDALO VALTELLINO,,IL POPOLO DELLA LIBERTA',71,,
ANDALO VALTELLINO,,FRATELLI D'ITALIA,3,,
ANDALO VALTELLINO,,MIR - MODERATI IN RIVOLUZIONE,1,,
ANDALO VALTELLINO,,LA DESTRA,1,,
ANDALO VALTELLINO,GIUSEPPE PIERO GRILLO ANDALO VALTELLINO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,55,,
