Ente,Candidato,Liste/Gruppi,Voti lista,,
ABRIOLA,PIER LUIGI BERSANI ABRIOLA,PARTITO DEMOCRATICO,383,,
ABRIOLA,,SINISTRA ECOLOGIA LIBERTA',36,,
ABRIOLA,,CENTRO DEMOCRATICO,26,,
ABRIOLA,SILVIO BERLUSCONI ABRIOLA,IL POPOLO DELLA LIBERTA',131,,
ABRIOLA,,FRATELLI D'ITALIA,14,,
ABRIOLA,,INTESA POPOLARE,7,,
ABRIOLA,,LA DESTRA,6,,
ABRIOLA,,MIR - MODERATI IN RIVOLUZIONE,4,,
ABRIOLA,,GRANDE SUD,2,,
ABRIOLA,,LEGA NORD,1,,
ABRIOLA,GIUSEPPE PIERO GRILLO ABRIOLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,122,,
ABRIOLA,MARIO MONTI ABRIOLA,CON MONTI PER L'ITALIA,44,,
ABRIOLA,ANTONIO INGROIA ABRIOLA,RIVOLUZIONE CIVILE,5,,
ABRIOLA,OSCAR FULVIO GIANNINO ABRIOLA,FARE PER FERMARE IL DECLINO,0,,
ABRIOLA,MARCO FERRANDO ABRIOLA,PARTITO COMUNISTA DEI LAVORATORI,2,,
ABRIOLA,GIACINTO MARCO PANNELLA ABRIOLA,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
ABRIOLA,LUCA ROMAGNOLI ABRIOLA,FIAMMA TRICOLORE,7,,
ABRIOLA,MAGDI CRISTIANO ALLAM ABRIOLA,IO AMO L'ITALIA,5,,
ABRIOLA,ANTONIO POTENZA ABRIOLA,POPOLARI UNITI,36,,
ABRIOLA,MICHELE SOMMA ABRIOLA,COMUNITA' LUCANA,1,,
ACERENZA,PIER LUIGI BERSANI ACERENZA,PARTITO DEMOCRATICO,427,,
ACERENZA,,SINISTRA ECOLOGIA LIBERTA',52,,
ACERENZA,,CENTRO DEMOCRATICO,8,,
ACERENZA,SILVIO BERLUSCONI ACERENZA,IL POPOLO DELLA LIBERTA',242,,
ACERENZA,,FRATELLI D'ITALIA,30,,
ACERENZA,,LA DESTRA,26,,
ACERENZA,,INTESA POPOLARE,5,,
ACERENZA,,MIR - MODERATI IN RIVOLUZIONE,3,,
ACERENZA,,GRANDE SUD,3,,
ACERENZA,,LEGA NORD,3,,
ACERENZA,GIUSEPPE PIERO GRILLO ACERENZA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,275,,
ACERENZA,MARIO MONTI ACERENZA,CON MONTI PER L'ITALIA,170,,
ACERENZA,ANTONIO INGROIA ACERENZA,RIVOLUZIONE CIVILE,14,,
ACERENZA,OSCAR FULVIO GIANNINO ACERENZA,FARE PER FERMARE IL DECLINO,3,,
ACERENZA,MARCO FERRANDO ACERENZA,PARTITO COMUNISTA DEI LAVORATORI,14,,
ACERENZA,GIACINTO MARCO PANNELLA ACERENZA,LISTA AMNISTIA GIUSTIZIA LIBERTA',2,,
ACERENZA,LUCA ROMAGNOLI ACERENZA,FIAMMA TRICOLORE,6,,
ACERENZA,MAGDI CRISTIANO ALLAM ACERENZA,IO AMO L'ITALIA,1,,
ACERENZA,ANTONIO POTENZA ACERENZA,POPOLARI UNITI,23,,
ACERENZA,MICHELE SOMMA ACERENZA,COMUNITA' LUCANA,1,,
ALBANO DI LUCANIA,PIER LUIGI BERSANI ALBANO DI LUCANIA,PARTITO DEMOCRATICO,197,,
ALBANO DI LUCANIA,,SINISTRA ECOLOGIA LIBERTA',35,,
ALBANO DI LUCANIA,,CENTRO DEMOCRATICO,17,,
ALBANO DI LUCANIA,SILVIO BERLUSCONI ALBANO DI LUCANIA,IL POPOLO DELLA LIBERTA',120,,
ALBANO DI LUCANIA,,FRATELLI D'ITALIA,20,,
ALBANO DI LUCANIA,,GRANDE SUD,10,,
ALBANO DI LUCANIA,,MIR - MODERATI IN RIVOLUZIONE,6,,
ALBANO DI LUCANIA,,INTESA POPOLARE,2,,
ALBANO DI LUCANIA,,LA DESTRA,1,,
ALBANO DI LUCANIA,,LEGA NORD,1,,
ALBANO DI LUCANIA,GIUSEPPE PIERO GRILLO ALBANO DI LUCANIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,121,,
ALBANO DI LUCANIA,MARIO MONTI ALBANO DI LUCANIA,CON MONTI PER L'ITALIA,52,,
ALBANO DI LUCANIA,ANTONIO INGROIA ALBANO DI LUCANIA,RIVOLUZIONE CIVILE,17,,
ALBANO DI LUCANIA,OSCAR FULVIO GIANNINO ALBANO DI LUCANIA,FARE PER FERMARE IL DECLINO,3,,
ALBANO DI LUCANIA,MARCO FERRANDO ALBANO DI LUCANIA,PARTITO COMUNISTA DEI LAVORATORI,4,,
ALBANO DI LUCANIA,GIACINTO MARCO PANNELLA ALBANO DI LUCANIA,LISTA AMNISTIA GIUSTIZIA LIBERTA',2,,
ALBANO DI LUCANIA,LUCA ROMAGNOLI ALBANO DI LUCANIA,FIAMMA TRICOLORE,4,,
ALBANO DI LUCANIA,MAGDI CRISTIANO ALLAM ALBANO DI LUCANIA,IO AMO L'ITALIA,6,,
ALBANO DI LUCANIA,ANTONIO POTENZA ALBANO DI LUCANIA,POPOLARI UNITI,55,,
ALBANO DI LUCANIA,MICHELE SOMMA ALBANO DI LUCANIA,COMUNITA' LUCANA,3,,
ANZI,PIER LUIGI BERSANI ANZI,PARTITO DEMOCRATICO,268,,
ANZI,,SINISTRA ECOLOGIA LIBERTA',33,,
ANZI,,CENTRO DEMOCRATICO,9,,
ANZI,SILVIO BERLUSCONI ANZI,IL POPOLO DELLA LIBERTA',86,,
ANZI,,GRANDE SUD,13,,
ANZI,,FRATELLI D'ITALIA,7,,
ANZI,,LA DESTRA,4,,
ANZI,,INTESA POPOLARE,3,,
ANZI,,MIR - MODERATI IN RIVOLUZIONE,1,,
ANZI,,LEGA NORD,1,,
ANZI,GIUSEPPE PIERO GRILLO ANZI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,212,,
ANZI,MARIO MONTI ANZI,CON MONTI PER L'ITALIA,51,,
ANZI,ANTONIO INGROIA ANZI,RIVOLUZIONE CIVILE,11,,
ANZI,OSCAR FULVIO GIANNINO ANZI,FARE PER FERMARE IL DECLINO,1,,
ANZI,MARCO FERRANDO ANZI,PARTITO COMUNISTA DEI LAVORATORI,5,,
ANZI,GIACINTO MARCO PANNELLA ANZI,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
ANZI,LUCA ROMAGNOLI ANZI,FIAMMA TRICOLORE,3,,
ANZI,MAGDI CRISTIANO ALLAM ANZI,IO AMO L'ITALIA,21,,
ANZI,ANTONIO POTENZA ANZI,POPOLARI UNITI,33,,
ANZI,MICHELE SOMMA ANZI,COMUNITA' LUCANA,12,,
