Ente,Candidato,Liste/Gruppi,Voti lista,,
ALIA,PIER LUIGI BERSANI ALIA,PARTITO DEMOCRATICO,441,,
ALIA,,CENTRO DEMOCRATICO,92,,
ALIA,,SINISTRA ECOLOGIA LIBERTA',21,,
ALIA,SILVIO BERLUSCONI ALIA,IL POPOLO DELLA LIBERTA',641,,
ALIA,,GRANDE SUD - MPA,56,,
ALIA,,FRATELLI D'ITALIA,24,,
ALIA,,LA DESTRA,12,,
ALIA,,MIR - MODERATI IN RIVOLUZIONE,5,,
ALIA,,LEGA NORD,2,,
ALIA,GIUSEPPE PIERO GRILLO ALIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,431,,
ALIA,MARIO MONTI ALIA,SCELTA CIVICA CON MONTI PER L'ITALIA,79,,
ALIA,,UNIONE DI CENTRO,75,,
ALIA,,FUTURO E LIBERTA',6,,
ALIA,ANTONIO INGROIA ALIA,RIVOLUZIONE CIVILE,62,,
ALIA,OSCAR FULVIO GIANNINO ALIA,FARE PER FERMARE IL DECLINO,5,,
ALIA,ROBERTO FIORE ALIA,FORZA NUOVA,3,,
ALIA,GIACINTO MARCO PANNELLA ALIA,LISTA AMNISTIA GIUSTIZIA LIBERTA',9,,
ALIA,RENATA JANNUZZI ALIA,LIBERALI PER L'ITALIA - PLI,8,,
ALIMENA,PIER LUIGI BERSANI ALIMENA,PARTITO DEMOCRATICO,196,,
ALIMENA,,SINISTRA ECOLOGIA LIBERTA',14,,
ALIMENA,,CENTRO DEMOCRATICO,2,,
ALIMENA,SILVIO BERLUSCONI ALIMENA,LEGA NORD,255,,
ALIMENA,,IL POPOLO DELLA LIBERTA',182,,
ALIMENA,,LA DESTRA,36,,
ALIMENA,,FRATELLI D'ITALIA,9,,
ALIMENA,,GRANDE SUD - MPA,7,,
ALIMENA,,MIR - MODERATI IN RIVOLUZIONE,4,,
ALIMENA,GIUSEPPE PIERO GRILLO ALIMENA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,300,,
ALIMENA,MARIO MONTI ALIMENA,SCELTA CIVICA CON MONTI PER L'ITALIA,43,,
ALIMENA,,UNIONE DI CENTRO,15,,
ALIMENA,,FUTURO E LIBERTA',4,,
ALIMENA,ANTONIO INGROIA ALIMENA,RIVOLUZIONE CIVILE,70,,
ALIMENA,OSCAR FULVIO GIANNINO ALIMENA,FARE PER FERMARE IL DECLINO,9,,
ALIMENA,ROBERTO FIORE ALIMENA,FORZA NUOVA,2,,
ALIMENA,GIACINTO MARCO PANNELLA ALIMENA,LISTA AMNISTIA GIUSTIZIA LIBERTA',7,,
ALIMENA,RENATA JANNUZZI ALIMENA,LIBERALI PER L'ITALIA - PLI,4,,
ALIMINUSA,PIER LUIGI BERSANI ALIMINUSA,PARTITO DEMOCRATICO,218,,
ALIMINUSA,,SINISTRA ECOLOGIA LIBERTA',128,,
ALIMINUSA,,CENTRO DEMOCRATICO,2,,
ALIMINUSA,SILVIO BERLUSCONI ALIMINUSA,IL POPOLO DELLA LIBERTA',139,,
ALIMINUSA,,GRANDE SUD - MPA,23,,
ALIMINUSA,,FRATELLI D'ITALIA,13,,
ALIMINUSA,,LA DESTRA,9,,
ALIMINUSA,,MIR - MODERATI IN RIVOLUZIONE,1,,
ALIMINUSA,,LEGA NORD,0,,
ALIMINUSA,GIUSEPPE PIERO GRILLO ALIMINUSA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,103,,
ALIMINUSA,MARIO MONTI ALIMINUSA,UNIONE DI CENTRO,45,,
ALIMINUSA,,SCELTA CIVICA CON MONTI PER L'ITALIA,24,,
ALIMINUSA,,FUTURO E LIBERTA',3,,
ALIMINUSA,ANTONIO INGROIA ALIMINUSA,RIVOLUZIONE CIVILE,12,,
ALIMINUSA,OSCAR FULVIO GIANNINO ALIMINUSA,FARE PER FERMARE IL DECLINO,1,,
ALIMINUSA,ROBERTO FIORE ALIMINUSA,FORZA NUOVA,1,,
ALIMINUSA,GIACINTO MARCO PANNELLA ALIMINUSA,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
ALIMINUSA,RENATA JANNUZZI ALIMINUSA,LIBERALI PER L'ITALIA - PLI,1,,
ALTAVILLA MILICIA,PIER LUIGI BERSANI ALTAVILLA MILICIA,PARTITO DEMOCRATICO,507,,
ALTAVILLA MILICIA,,CENTRO DEMOCRATICO,51,,
ALTAVILLA MILICIA,,SINISTRA ECOLOGIA LIBERTA',42,,
ALTAVILLA MILICIA,SILVIO BERLUSCONI ALTAVILLA MILICIA,IL POPOLO DELLA LIBERTA',1457,,
ALTAVILLA MILICIA,,GRANDE SUD - MPA,106,,
ALTAVILLA MILICIA,,LA DESTRA,90,,
ALTAVILLA MILICIA,,FRATELLI D'ITALIA,59,,
ALTAVILLA MILICIA,,MIR - MODERATI IN RIVOLUZIONE,5,,
ALTAVILLA MILICIA,,LEGA NORD,1,,
ALTAVILLA MILICIA,GIUSEPPE PIERO GRILLO ALTAVILLA MILICIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1094,,
ALTAVILLA MILICIA,MARIO MONTI ALTAVILLA MILICIA,SCELTA CIVICA CON MONTI PER L'ITALIA,172,,
ALTAVILLA MILICIA,,UNIONE DI CENTRO,73,,
ALTAVILLA MILICIA,,FUTURO E LIBERTA',22,,
ALTAVILLA MILICIA,ANTONIO INGROIA ALTAVILLA MILICIA,RIVOLUZIONE CIVILE,110,,
ALTAVILLA MILICIA,OSCAR FULVIO GIANNINO ALTAVILLA MILICIA,FARE PER FERMARE IL DECLINO,6,,
ALTAVILLA MILICIA,ROBERTO FIORE ALTAVILLA MILICIA,FORZA NUOVA,3,,
ALTAVILLA MILICIA,GIACINTO MARCO PANNELLA ALTAVILLA MILICIA,LISTA AMNISTIA GIUSTIZIA LIBERTA',13,,
ALTAVILLA MILICIA,RENATA JANNUZZI ALTAVILLA MILICIA,LIBERALI PER L'ITALIA - PLI,3,,
ALTOFONTE,PIER LUIGI BERSANI ALTOFONTE,PARTITO DEMOCRATICO,1199,,
ALTOFONTE,,SINISTRA ECOLOGIA LIBERTA',66,,
ALTOFONTE,,CENTRO DEMOCRATICO,4,,
ALTOFONTE,SILVIO BERLUSCONI ALTOFONTE,IL POPOLO DELLA LIBERTA',1074,,
ALTOFONTE,,GRANDE SUD - MPA,101,,
ALTOFONTE,,FRATELLI D'ITALIA,72,,
ALTOFONTE,,MIR - MODERATI IN RIVOLUZIONE,23,,
ALTOFONTE,,LA DESTRA,15,,
ALTOFONTE,,LEGA NORD,4,,
ALTOFONTE,GIUSEPPE PIERO GRILLO ALTOFONTE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1898,,
ALTOFONTE,MARIO MONTI ALTOFONTE,SCELTA CIVICA CON MONTI PER L'ITALIA,260,,
ALTOFONTE,,UNIONE DI CENTRO,153,,
ALTOFONTE,,FUTURO E LIBERTA',13,,
ALTOFONTE,ANTONIO INGROIA ALTOFONTE,RIVOLUZIONE CIVILE,218,,
ALTOFONTE,OSCAR FULVIO GIANNINO ALTOFONTE,FARE PER FERMARE IL DECLINO,11,,
ALTOFONTE,ROBERTO FIORE ALTOFONTE,FORZA NUOVA,5,,
ALTOFONTE,GIACINTO MARCO PANNELLA ALTOFONTE,LISTA AMNISTIA GIUSTIZIA LIBERTA',33,,
ALTOFONTE,RENATA JANNUZZI ALTOFONTE,LIBERALI PER L'ITALIA - PLI,17,,
BAGHERIA,PIER LUIGI BERSANI BAGHERIA,PARTITO DEMOCRATICO,3937,,
BAGHERIA,,SINISTRA ECOLOGIA LIBERTA',421,,
BAGHERIA,,CENTRO DEMOCRATICO,307,,
BAGHERIA,SILVIO BERLUSCONI BAGHERIA,IL POPOLO DELLA LIBERTA',9733,,
BAGHERIA,,GRANDE SUD - MPA,568,,
BAGHERIA,,FRATELLI D'ITALIA,470,,
BAGHERIA,,MIR - MODERATI IN RIVOLUZIONE,435,,
BAGHERIA,,LA DESTRA,233,,
BAGHERIA,,LEGA NORD,18,,
BAGHERIA,GIUSEPPE PIERO GRILLO BAGHERIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,8709,,
