Ente,Candidato,Liste/Gruppi,Voti lista,,
ALAGNA,PIER LUIGI BERSANI ALAGNA,PARTITO DEMOCRATICO,93,,
ALAGNA,,SINISTRA ECOLOGIA LIBERTA',9,,
ALAGNA,,CENTRO DEMOCRATICO,0,,
ALAGNA,SILVIO BERLUSCONI ALAGNA,IL POPOLO DELLA LIBERTA',152,,
ALAGNA,,LEGA NORD,74,,
ALAGNA,,FRATELLI D'ITALIA,8,,
ALAGNA,,GRANDE SUD - MPA,0,,
ALAGNA,GIUSEPPE PIERO GRILLO ALAGNA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,139,,
ALAGNA,MARIO MONTI ALAGNA,SCELTA CIVICA CON MONTI PER L'ITALIA,21,,
ALAGNA,,UNIONE DI CENTRO,5,,
ALAGNA,,FUTURO E LIBERTA',1,,
ALAGNA,ANTONIO INGROIA ALAGNA,RIVOLUZIONE CIVILE,4,,
ALAGNA,OSCAR FULVIO GIANNINO ALAGNA,FARE PER FERMARE IL DECLINO,4,,
ALAGNA,ROBERTO FIORE ALAGNA,FORZA NUOVA,3,,
ALBAREDO ARNABOLDI,PIER LUIGI BERSANI ALBAREDO ARNABOLDI,PARTITO DEMOCRATICO,34,,
ALBAREDO ARNABOLDI,,SINISTRA ECOLOGIA LIBERTA',1,,
ALBAREDO ARNABOLDI,,CENTRO DEMOCRATICO,0,,
ALBAREDO ARNABOLDI,SILVIO BERLUSCONI ALBAREDO ARNABOLDI,IL POPOLO DELLA LIBERTA',36,,
ALBAREDO ARNABOLDI,,LEGA NORD,13,,
ALBAREDO ARNABOLDI,,FRATELLI D'ITALIA,6,,
ALBAREDO ARNABOLDI,,GRANDE SUD - MPA,1,,
ALBAREDO ARNABOLDI,GIUSEPPE PIERO GRILLO ALBAREDO ARNABOLDI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,38,,
ALBAREDO ARNABOLDI,MARIO MONTI ALBAREDO ARNABOLDI,SCELTA CIVICA CON MONTI PER L'ITALIA,9,,
ALBAREDO ARNABOLDI,,FUTURO E LIBERTA',0,,
ALBAREDO ARNABOLDI,,UNIONE DI CENTRO,0,,
ALBAREDO ARNABOLDI,ANTONIO INGROIA ALBAREDO ARNABOLDI,RIVOLUZIONE CIVILE,1,,
ALBAREDO ARNABOLDI,OSCAR FULVIO GIANNINO ALBAREDO ARNABOLDI,FARE PER FERMARE IL DECLINO,2,,
ALBAREDO ARNABOLDI,ROBERTO FIORE ALBAREDO ARNABOLDI,FORZA NUOVA,3,,
ALBONESE,PIER LUIGI BERSANI ALBONESE,PARTITO DEMOCRATICO,84,,
ALBONESE,,SINISTRA ECOLOGIA LIBERTA',6,,
ALBONESE,,CENTRO DEMOCRATICO,0,,
ALBONESE,SILVIO BERLUSCONI ALBONESE,IL POPOLO DELLA LIBERTA',85,,
ALBONESE,,LEGA NORD,48,,
ALBONESE,,FRATELLI D'ITALIA,5,,
ALBONESE,,GRANDE SUD - MPA,1,,
ALBONESE,GIUSEPPE PIERO GRILLO ALBONESE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,60,,
ALBONESE,MARIO MONTI ALBONESE,SCELTA CIVICA CON MONTI PER L'ITALIA,19,,
ALBONESE,,UNIONE DI CENTRO,4,,
ALBONESE,,FUTURO E LIBERTA',2,,
ALBONESE,ANTONIO INGROIA ALBONESE,RIVOLUZIONE CIVILE,7,,
ALBONESE,OSCAR FULVIO GIANNINO ALBONESE,FARE PER FERMARE IL DECLINO,2,,
ALBONESE,ROBERTO FIORE ALBONESE,FORZA NUOVA,10,,
ALBUZZANO,PIER LUIGI BERSANI ALBUZZANO,PARTITO DEMOCRATICO,462,,
ALBUZZANO,,SINISTRA ECOLOGIA LIBERTA',32,,
ALBUZZANO,,CENTRO DEMOCRATICO,12,,
ALBUZZANO,SILVIO BERLUSCONI ALBUZZANO,IL POPOLO DELLA LIBERTA',437,,
ALBUZZANO,,LEGA NORD,227,,
ALBUZZANO,,FRATELLI D'ITALIA,36,,
ALBUZZANO,,GRANDE SUD - MPA,2,,
ALBUZZANO,GIUSEPPE PIERO GRILLO ALBUZZANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,462,,
ALBUZZANO,MARIO MONTI ALBUZZANO,SCELTA CIVICA CON MONTI PER L'ITALIA,140,,
ALBUZZANO,,UNIONE DI CENTRO,17,,
ALBUZZANO,,FUTURO E LIBERTA',9,,
ALBUZZANO,ANTONIO INGROIA ALBUZZANO,RIVOLUZIONE CIVILE,27,,
ALBUZZANO,OSCAR FULVIO GIANNINO ALBUZZANO,FARE PER FERMARE IL DECLINO,42,,
ALBUZZANO,ROBERTO FIORE ALBUZZANO,FORZA NUOVA,20,,
ARENA PO,PIER LUIGI BERSANI ARENA PO,PARTITO DEMOCRATICO,203,,
ARENA PO,,SINISTRA ECOLOGIA LIBERTA',13,,
ARENA PO,,CENTRO DEMOCRATICO,0,,
ARENA PO,SILVIO BERLUSCONI ARENA PO,IL POPOLO DELLA LIBERTA',305,,
ARENA PO,,LEGA NORD,104,,
ARENA PO,,FRATELLI D'ITALIA,26,,
ARENA PO,,GRANDE SUD - MPA,1,,
ARENA PO,GIUSEPPE PIERO GRILLO ARENA PO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,204,,
ARENA PO,MARIO MONTI ARENA PO,SCELTA CIVICA CON MONTI PER L'ITALIA,36,,
ARENA PO,,FUTURO E LIBERTA',5,,
ARENA PO,,UNIONE DI CENTRO,5,,
ARENA PO,ANTONIO INGROIA ARENA PO,RIVOLUZIONE CIVILE,14,,
ARENA PO,OSCAR FULVIO GIANNINO ARENA PO,FARE PER FERMARE IL DECLINO,12,,
ARENA PO,ROBERTO FIORE ARENA PO,FORZA NUOVA,8,,
BADIA PAVESE,PIER LUIGI BERSANI BADIA PAVESE,PARTITO DEMOCRATICO,63,,
BADIA PAVESE,,SINISTRA ECOLOGIA LIBERTA',1,,
BADIA PAVESE,,CENTRO DEMOCRATICO,0,,
BADIA PAVESE,SILVIO BERLUSCONI BADIA PAVESE,IL POPOLO DELLA LIBERTA',58,,
BADIA PAVESE,,LEGA NORD,25,,
BADIA PAVESE,,FRATELLI D'ITALIA,2,,
BADIA PAVESE,,GRANDE SUD - MPA,0,,
BADIA PAVESE,GIUSEPPE PIERO GRILLO BADIA PAVESE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,51,,
BADIA PAVESE,MARIO MONTI BADIA PAVESE,SCELTA CIVICA CON MONTI PER L'ITALIA,19,,
BADIA PAVESE,,FUTURO E LIBERTA',3,,
BADIA PAVESE,,UNIONE DI CENTRO,2,,
BADIA PAVESE,ANTONIO INGROIA BADIA PAVESE,RIVOLUZIONE CIVILE,3,,
BADIA PAVESE,OSCAR FULVIO GIANNINO BADIA PAVESE,FARE PER FERMARE IL DECLINO,7,,
BADIA PAVESE,ROBERTO FIORE BADIA PAVESE,FORZA NUOVA,2,,
BAGNARIA,PIER LUIGI BERSANI BAGNARIA,PARTITO DEMOCRATICO,125,,
BAGNARIA,,SINISTRA ECOLOGIA LIBERTA',10,,
BAGNARIA,,CENTRO DEMOCRATICO,3,,
BAGNARIA,SILVIO BERLUSCONI BAGNARIA,IL POPOLO DELLA LIBERTA',104,,
BAGNARIA,,LEGA NORD,35,,
BAGNARIA,,FRATELLI D'ITALIA,7,,
BAGNARIA,,GRANDE SUD - MPA,1,,
BAGNARIA,GIUSEPPE PIERO GRILLO BAGNARIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,83,,
