Ente,Candidato,Liste/Gruppi,Voti lista,,
ALTIVOLE,PIER LUIGI BERSANI ALTIVOLE,PARTITO DEMOCRATICO,422,,
ALTIVOLE,,SINISTRA ECOLOGIA LIBERTA',22,,
ALTIVOLE,,CENTRO DEMOCRATICO,5,,
ALTIVOLE,SILVIO BERLUSCONI ALTIVOLE,IL POPOLO DELLA LIBERTA',1055,,
ALTIVOLE,,LEGA NORD,782,,
ALTIVOLE,,FRATELLI D'ITALIA,32,,
ALTIVOLE,,MIR - MODERATI IN RIVOLUZIONE,21,,
ALTIVOLE,,LA DESTRA,7,,
ALTIVOLE,GIUSEPPE PIERO GRILLO ALTIVOLE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,970,,
ALTIVOLE,MARIO MONTI ALTIVOLE,SCELTA CIVICA CON MONTI PER L'ITALIA,379,,
ALTIVOLE,,UNIONE DI CENTRO,52,,
ALTIVOLE,,FUTURO E LIBERTA',4,,
ALTIVOLE,ANTONIO INGROIA ALTIVOLE,RIVOLUZIONE CIVILE,21,,
ALTIVOLE,OSCAR FULVIO GIANNINO ALTIVOLE,FARE PER FERMARE IL DECLINO,92,,
ALTIVOLE,MARCO FERRANDO ALTIVOLE,PARTITO COMUNISTA DEI LAVORATORI,6,,
ALTIVOLE,ROBERTO FIORE ALTIVOLE,FORZA NUOVA,16,,
ALTIVOLE,LODOVICO PIZZATI ALTIVOLE,INDIPENDENZA VENETA,148,,
ALTIVOLE,ANTONIO GUADAGNINI ALTIVOLE,VENETO STATO,30,,
ARCADE,PIER LUIGI BERSANI ARCADE,PARTITO DEMOCRATICO,530,,
ARCADE,,SINISTRA ECOLOGIA LIBERTA',38,,
ARCADE,,CENTRO DEMOCRATICO,4,,
ARCADE,SILVIO BERLUSCONI ARCADE,LEGA NORD,425,,
ARCADE,,IL POPOLO DELLA LIBERTA',424,,
ARCADE,,FRATELLI D'ITALIA,13,,
ARCADE,,MIR - MODERATI IN RIVOLUZIONE,3,,
ARCADE,,LA DESTRA,3,,
