Ente,Candidato,Liste/Gruppi,Voti lista,,
ABBADIA SAN SALVATORE,PIER LUIGI BERSANI ABBADIA SAN SALVATORE,PARTITO DEMOCRATICO,1800,,
ABBADIA SAN SALVATORE,,SINISTRA ECOLOGIA LIBERTA',130,,
ABBADIA SAN SALVATORE,,CENTRO DEMOCRATICO,7,,
ABBADIA SAN SALVATORE,SILVIO BERLUSCONI ABBADIA SAN SALVATORE,IL POPOLO DELLA LIBERTA',523,,
ABBADIA SAN SALVATORE,,FRATELLI D'ITALIA,41,,
ABBADIA SAN SALVATORE,,LEGA NORD,26,,
ABBADIA SAN SALVATORE,,LA DESTRA,11,,
ABBADIA SAN SALVATORE,,MIR - MODERATI IN RIVOLUZIONE,0,,
ABBADIA SAN SALVATORE,GIUSEPPE PIERO GRILLO ABBADIA SAN SALVATORE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,713,,
ABBADIA SAN SALVATORE,MARIO MONTI ABBADIA SAN SALVATORE,CON MONTI PER L'ITALIA,259,,
ABBADIA SAN SALVATORE,ANTONIO INGROIA ABBADIA SAN SALVATORE,RIVOLUZIONE CIVILE,100,,
ABBADIA SAN SALVATORE,OSCAR FULVIO GIANNINO ABBADIA SAN SALVATORE,FARE PER FERMARE IL DECLINO,18,,
ABBADIA SAN SALVATORE,MARCO FERRANDO ABBADIA SAN SALVATORE,PARTITO COMUNISTA DEI LAVORATORI,37,,
ABBADIA SAN SALVATORE,ROBERTO FIORE ABBADIA SAN SALVATORE,FORZA NUOVA,8,,
ABBADIA SAN SALVATORE,GIACINTO MARCO PANNELLA ABBADIA SAN SALVATORE,LISTA AMNISTIA GIUSTIZIA LIBERTA',13,,
ABBADIA SAN SALVATORE,SIMONE DI STEFANO ABBADIA SAN SALVATORE,CASAPOUND ITALIA,0,,
ASCIANO,PIER LUIGI BERSANI ASCIANO,PARTITO DEMOCRATICO,1702,,
ASCIANO,,SINISTRA ECOLOGIA LIBERTA',181,,
ASCIANO,,CENTRO DEMOCRATICO,15,,
ASCIANO,SILVIO BERLUSCONI ASCIANO,IL POPOLO DELLA LIBERTA',677,,
ASCIANO,,FRATELLI D'ITALIA,70,,
ASCIANO,,LA DESTRA,42,,
ASCIANO,,LEGA NORD,25,,
ASCIANO,,MIR - MODERATI IN RIVOLUZIONE,4,,
ASCIANO,GIUSEPPE PIERO GRILLO ASCIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,815,,
ASCIANO,MARIO MONTI ASCIANO,CON MONTI PER L'ITALIA,328,,
ASCIANO,ANTONIO INGROIA ASCIANO,RIVOLUZIONE CIVILE,71,,
ASCIANO,OSCAR FULVIO GIANNINO ASCIANO,FARE PER FERMARE IL DECLINO,26,,
ASCIANO,MARCO FERRANDO ASCIANO,PARTITO COMUNISTA DEI LAVORATORI,18,,
ASCIANO,ROBERTO FIORE ASCIANO,FORZA NUOVA,12,,
ASCIANO,GIACINTO MARCO PANNELLA ASCIANO,LISTA AMNISTIA GIUSTIZIA LIBERTA',6,,
ASCIANO,SIMONE DI STEFANO ASCIANO,CASAPOUND ITALIA,13,,
BUONCONVENTO,PIER LUIGI BERSANI BUONCONVENTO,PARTITO DEMOCRATICO,864,,
BUONCONVENTO,,SINISTRA ECOLOGIA LIBERTA',79,,
BUONCONVENTO,,CENTRO DEMOCRATICO,2,,
