Ente,Candidato,Liste/Gruppi,Voti lista,,
AFRICO,PIER LUIGI BERSANI AFRICO,PARTITO DEMOCRATICO,301,,
AFRICO,,SINISTRA ECOLOGIA LIBERTA',37,,
AFRICO,,CENTRO DEMOCRATICO,37,,
AFRICO,SILVIO BERLUSCONI AFRICO,IL POPOLO DELLA LIBERTA',192,,
AFRICO,,GRANDE SUD - MPA,146,,
AFRICO,,MIR - MODERATI IN RIVOLUZIONE,76,,
AFRICO,,FRATELLI D'ITALIA,8,,
AFRICO,,LA DESTRA,4,,
AFRICO,,LEGA NORD,3,,
AFRICO,,INTESA POPOLARE,1,,
AFRICO,GIUSEPPE PIERO GRILLO AFRICO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,142,,
AFRICO,MARIO MONTI AFRICO,UNIONE DI CENTRO,45,,
AFRICO,,SCELTA CIVICA CON MONTI PER L'ITALIA,30,,
AFRICO,,FUTURO E LIBERTA',14,,
AFRICO,ANTONIO INGROIA AFRICO,RIVOLUZIONE CIVILE,45,,
AFRICO,OSCAR FULVIO GIANNINO AFRICO,FARE PER FERMARE IL DECLINO,3,,
AFRICO,MARCO FERRANDO AFRICO,PARTITO COMUNISTA DEI LAVORATORI,6,,
AFRICO,ROBERTO FIORE AFRICO,FORZA NUOVA,4,,
AFRICO,GIACINTO MARCO PANNELLA AFRICO,LISTA AMNISTIA GIUSTIZIA LIBERTA',95,,
AFRICO,SIMONE DI STEFANO AFRICO,CASAPOUND ITALIA,1,,
AFRICO,LUCA ROMAGNOLI AFRICO,FIAMMA TRICOLORE,0,,
AFRICO,MAGDI CRISTIANO ALLAM AFRICO,IO AMO L'ITALIA,3,,
AFRICO,RENATA JANNUZZI AFRICO,LIBERALI PER L'ITALIA - PLI,4,,
AFRICO,STEFANIA GABRIELLA ANASTASIA CRAXI AFRICO,RIFORMISTI ITALIANI,8,,
AGNANA CALABRA,PIER LUIGI BERSANI AGNANA CALABRA,PARTITO DEMOCRATICO,50,,
AGNANA CALABRA,,CENTRO DEMOCRATICO,7,,
AGNANA CALABRA,,SINISTRA ECOLOGIA LIBERTA',5,,
AGNANA CALABRA,SILVIO BERLUSCONI AGNANA CALABRA,IL POPOLO DELLA LIBERTA',66,,
AGNANA CALABRA,,FRATELLI D'ITALIA,3,,
AGNANA CALABRA,,LEGA NORD,2,,
AGNANA CALABRA,,INTESA POPOLARE,1,,
AGNANA CALABRA,,LA DESTRA,1,,
AGNANA CALABRA,,MIR - MODERATI IN RIVOLUZIONE,0,,
AGNANA CALABRA,,GRANDE SUD - MPA,0,,
AGNANA CALABRA,GIUSEPPE PIERO GRILLO AGNANA CALABRA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,66,,
AGNANA CALABRA,MARIO MONTI AGNANA CALABRA,SCELTA CIVICA CON MONTI PER L'ITALIA,7,,
AGNANA CALABRA,,UNIONE DI CENTRO,1,,
AGNANA CALABRA,,FUTURO E LIBERTA',0,,
