Ente,Candidato,Liste/Gruppi,Voti lista,,
ACERNO,PIER LUIGI BERSANI ACERNO,PARTITO DEMOCRATICO,283,,
ACERNO,,SINISTRA ECOLOGIA LIBERTA',37,,
ACERNO,,PARTITO SOCIALISTA ITALIANO,10,,
ACERNO,,CENTRO DEMOCRATICO,7,,
ACERNO,SILVIO BERLUSCONI ACERNO,IL POPOLO DELLA LIBERTA',293,,
ACERNO,,FRATELLI D'ITALIA,197,,
ACERNO,,MIR - MODERATI IN RIVOLUZIONE,16,,
ACERNO,,PARTITO PENSIONATI,8,,
ACERNO,,GRANDE SUD,6,,
ACERNO,,LA DESTRA,5,,
ACERNO,,LIBERI PER UNA ITALIA EQUA,2,,
ACERNO,,INTESA POPOLARE,1,,
ACERNO,,LEGA NORD,0,,
ACERNO,GIUSEPPE PIERO GRILLO ACERNO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,361,,
ACERNO,MARIO MONTI ACERNO,CON MONTI PER L'ITALIA,118,,
ACERNO,ANTONIO INGROIA ACERNO,RIVOLUZIONE CIVILE,18,,
ACERNO,OSCAR FULVIO GIANNINO ACERNO,FARE PER FERMARE IL DECLINO,2,,
ACERNO,MARCO FERRANDO ACERNO,PARTITO COMUNISTA DEI LAVORATORI,2,,
ACERNO,ROBERTO FIORE ACERNO,FORZA NUOVA,15,,
ACERNO,GIACINTO MARCO PANNELLA ACERNO,LISTA AMNISTIA GIUSTIZIA LIBERTA',4,,
ACERNO,LUCA ROMAGNOLI ACERNO,FIAMMA TRICOLORE,3,,
ACERNO,MAGDI CRISTIANO ALLAM ACERNO,IO AMO L'ITALIA,3,,
ACERNO,SIMONE DI STEFANO ACERNO,CASAPOUND ITALIA,2,,
ACERNO,DOMENICO SAVIO ACERNO,P.COM.MARX-LEN.,10,,
ACERNO,ALFONSO LUIGI MARRA ACERNO,PAS - FLB&LT,1,,
ACERNO,RAFFAELE BRUNO ACERNO,RIFONDAZIONE MISSINA ITALIANA,9,,
AGROPOLI,PIER LUIGI BERSANI AGROPOLI,PARTITO DEMOCRATICO,2455,,
AGROPOLI,,PARTITO SOCIALISTA ITALIANO,757,,
AGROPOLI,,SINISTRA ECOLOGIA LIBERTA',319,,
AGROPOLI,,CENTRO DEMOCRATICO,34,,
AGROPOLI,SILVIO BERLUSCONI AGROPOLI,IL POPOLO DELLA LIBERTA',3147,,
AGROPOLI,,FRATELLI D'ITALIA,322,,
AGROPOLI,,PARTITO PENSIONATI,53,,
AGROPOLI,,LA DESTRA,40,,
AGROPOLI,,GRANDE SUD,24,,
AGROPOLI,,LIBERI PER UNA ITALIA EQUA,15,,
AGROPOLI,,MIR - MODERATI IN RIVOLUZIONE,13,,
AGROPOLI,,INTESA POPOLARE,6,,
AGROPOLI,,LEGA NORD,6,,
AGROPOLI,GIUSEPPE PIERO GRILLO AGROPOLI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1958,,
AGROPOLI,MARIO MONTI AGROPOLI,CON MONTI PER L'ITALIA,790,,
AGROPOLI,ANTONIO INGROIA AGROPOLI,RIVOLUZIONE CIVILE,269,,
AGROPOLI,OSCAR FULVIO GIANNINO AGROPOLI,FARE PER FERMARE IL DECLINO,20,,
AGROPOLI,MARCO FERRANDO AGROPOLI,PARTITO COMUNISTA DEI LAVORATORI,16,,
AGROPOLI,ROBERTO FIORE AGROPOLI,FORZA NUOVA,50,,
AGROPOLI,GIACINTO MARCO PANNELLA AGROPOLI,LISTA AMNISTIA GIUSTIZIA LIBERTA',25,,
AGROPOLI,LUCA ROMAGNOLI AGROPOLI,FIAMMA TRICOLORE,17,,
AGROPOLI,MAGDI CRISTIANO ALLAM AGROPOLI,IO AMO L'ITALIA,12,,
