Ente,Candidato,Liste/Gruppi,Voti lista,,
ANDREIS,PIER LUIGI BERSANI ANDREIS,PARTITO DEMOCRATICO,57,,
ANDREIS,,SINISTRA ECOLOGIA LIBERTA',6,,
ANDREIS,,CENTRO DEMOCRATICO,1,,
ANDREIS,SILVIO BERLUSCONI ANDREIS,LEGA NORD,19,,
ANDREIS,,IL POPOLO DELLA LIBERTA',13,,
ANDREIS,,FRATELLI D'ITALIA,4,,
ANDREIS,,LA DESTRA,3,,
ANDREIS,,GRANDE SUD - MPA,0,,
ANDREIS,,MIR - MODERATI IN RIVOLUZIONE,0,,
ANDREIS,GIUSEPPE PIERO GRILLO ANDREIS,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,30,,
ANDREIS,MARIO MONTI ANDREIS,SCELTA CIVICA CON MONTI PER L'ITALIA,9,,
ANDREIS,,FUTURO E LIBERTA',4,,
ANDREIS,,UNIONE DI CENTRO,4,,
ANDREIS,ANTONIO INGROIA ANDREIS,RIVOLUZIONE CIVILE,5,,
ANDREIS,OSCAR FULVIO GIANNINO ANDREIS,FARE PER FERMARE IL DECLINO,4,,
ANDREIS,ROBERTO FIORE ANDREIS,FORZA NUOVA,1,,
ARBA,PIER LUIGI BERSANI ARBA,PARTITO DEMOCRATICO,112,,
ARBA,,SINISTRA ECOLOGIA LIBERTA',4,,
ARBA,,CENTRO DEMOCRATICO,2,,
ARBA,SILVIO BERLUSCONI ARBA,IL POPOLO DELLA LIBERTA',165,,
ARBA,,LEGA NORD,106,,
ARBA,,FRATELLI D'ITALIA,11,,
ARBA,,LA DESTRA,4,,
ARBA,,MIR - MODERATI IN RIVOLUZIONE,1,,
ARBA,,GRANDE SUD - MPA,0,,
ARBA,GIUSEPPE PIERO GRILLO ARBA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,186,,
ARBA,MARIO MONTI ARBA,SCELTA CIVICA CON MONTI PER L'ITALIA,72,,
ARBA,,UNIONE DI CENTRO,19,,
ARBA,,FUTURO E LIBERTA',1,,
ARBA,ANTONIO INGROIA ARBA,RIVOLUZIONE CIVILE,11,,
ARBA,OSCAR FULVIO GIANNINO ARBA,FARE PER FERMARE IL DECLINO,7,,
ARBA,ROBERTO FIORE ARBA,FORZA NUOVA,5,,
ARZENE,PIER LUIGI BERSANI ARZENE,PARTITO DEMOCRATICO,268,,
ARZENE,,SINISTRA ECOLOGIA LIBERTA',17,,
ARZENE,,CENTRO DEMOCRATICO,1,,
ARZENE,SILVIO BERLUSCONI ARZENE,IL POPOLO DELLA LIBERTA',191,,
ARZENE,,LEGA NORD,102,,
ARZENE,,FRATELLI D'ITALIA,47,,
ARZENE,,LA DESTRA,2,,
ARZENE,,MIR - MODERATI IN RIVOLUZIONE,1,,
ARZENE,,GRANDE SUD - MPA,0,,
ARZENE,GIUSEPPE PIERO GRILLO ARZENE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,262,,
ARZENE,MARIO MONTI ARZENE,SCELTA CIVICA CON MONTI PER L'ITALIA,96,,
ARZENE,,UNIONE DI CENTRO,15,,
ARZENE,,FUTURO E LIBERTA',3,,
ARZENE,ANTONIO INGROIA ARZENE,RIVOLUZIONE CIVILE,13,,
ARZENE,OSCAR FULVIO GIANNINO ARZENE,FARE PER FERMARE IL DECLINO,14,,
ARZENE,ROBERTO FIORE ARZENE,FORZA NUOVA,4,,
AVIANO,PIER LUIGI BERSANI AVIANO,PARTITO DEMOCRATICO,1198,,
AVIANO,,SINISTRA ECOLOGIA LIBERTA',110,,
AVIANO,,CENTRO DEMOCRATICO,23,,
AVIANO,SILVIO BERLUSCONI AVIANO,IL POPOLO DELLA LIBERTA',923,,
AVIANO,,LEGA NORD,437,,
AVIANO,,FRATELLI D'ITALIA,127,,
AVIANO,,LA DESTRA,33,,
AVIANO,,MIR - MODERATI IN RIVOLUZIONE,7,,
AVIANO,,GRANDE SUD - MPA,1,,
AVIANO,GIUSEPPE PIERO GRILLO AVIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1300,,
AVIANO,MARIO MONTI AVIANO,SCELTA CIVICA CON MONTI PER L'ITALIA,592,,
AVIANO,,UNIONE DI CENTRO,71,,
AVIANO,,FUTURO E LIBERTA',11,,
AVIANO,ANTONIO INGROIA AVIANO,RIVOLUZIONE CIVILE,133,,
AVIANO,OSCAR FULVIO GIANNINO AVIANO,FARE PER FERMARE IL DECLINO,85,,
AVIANO,ROBERTO FIORE AVIANO,FORZA NUOVA,24,,
AZZANO DECIMO,PIER LUIGI BERSANI AZZANO DECIMO,PARTITO DEMOCRATICO,1862,,
AZZANO DECIMO,,SINISTRA ECOLOGIA LIBERTA',128,,
AZZANO DECIMO,,CENTRO DEMOCRATICO,26,,
AZZANO DECIMO,SILVIO BERLUSCONI AZZANO DECIMO,IL POPOLO DELLA LIBERTA',1773,,
AZZANO DECIMO,,LEGA NORD,931,,
AZZANO DECIMO,,FRATELLI D'ITALIA,254,,
AZZANO DECIMO,,LA DESTRA,26,,
AZZANO DECIMO,,MIR - MODERATI IN RIVOLUZIONE,14,,
AZZANO DECIMO,,GRANDE SUD - MPA,7,,
AZZANO DECIMO,GIUSEPPE PIERO GRILLO AZZANO DECIMO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2800,,
AZZANO DECIMO,MARIO MONTI AZZANO DECIMO,SCELTA CIVICA CON MONTI PER L'ITALIA,876,,
AZZANO DECIMO,,UNIONE DI CENTRO,132,,
AZZANO DECIMO,,FUTURO E LIBERTA',28,,
AZZANO DECIMO,ANTONIO INGROIA AZZANO DECIMO,RIVOLUZIONE CIVILE,100,,
AZZANO DECIMO,OSCAR FULVIO GIANNINO AZZANO DECIMO,FARE PER FERMARE IL DECLINO,160,,
AZZANO DECIMO,ROBERTO FIORE AZZANO DECIMO,FORZA NUOVA,53,,
BARCIS,PIER LUIGI BERSANI BARCIS,PARTITO DEMOCRATICO,29,,
BARCIS,,SINISTRA ECOLOGIA LIBERTA',4,,
BARCIS,,CENTRO DEMOCRATICO,0,,
BARCIS,SILVIO BERLUSCONI BARCIS,IL POPOLO DELLA LIBERTA',30,,
BARCIS,,LEGA NORD,16,,
BARCIS,,FRATELLI D'ITALIA,1,,
BARCIS,,LA DESTRA,1,,
BARCIS,,GRANDE SUD - MPA,0,,
BARCIS,,MIR - MODERATI IN RIVOLUZIONE,0,,
BARCIS,GIUSEPPE PIERO GRILLO BARCIS,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,36,,
BARCIS,MARIO MONTI BARCIS,UNIONE DI CENTRO,29,,
BARCIS,,SCELTA CIVICA CON MONTI PER L'ITALIA,14,,
BARCIS,,FUTURO E LIBERTA',0,,
BARCIS,ANTONIO INGROIA BARCIS,RIVOLUZIONE CIVILE,0,,
BARCIS,OSCAR FULVIO GIANNINO BARCIS,FARE PER FERMARE IL DECLINO,0,,
BARCIS,ROBERTO FIORE BARCIS,FORZA NUOVA,0,,
BRUGNERA,PIER LUIGI BERSANI BRUGNERA,PARTITO DEMOCRATICO,734,,
BRUGNERA,,SINISTRA ECOLOGIA LIBERTA',52,,
BRUGNERA,,CENTRO DEMOCRATICO,16,,
BRUGNERA,SILVIO BERLUSCONI BRUGNERA,IL POPOLO DELLA LIBERTA',1391,,
BRUGNERA,,LEGA NORD,864,,
BRUGNERA,,FRATELLI D'ITALIA,165,,
BRUGNERA,,LA DESTRA,20,,
BRUGNERA,,MIR - MODERATI IN RIVOLUZIONE,8,,
BRUGNERA,,GRANDE SUD - MPA,6,,
BRUGNERA,GIUSEPPE PIERO GRILLO BRUGNERA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1403,,
BRUGNERA,MARIO MONTI BRUGNERA,SCELTA CIVICA CON MONTI PER L'ITALIA,500,,
BRUGNERA,,UNIONE DI CENTRO,64,,
BRUGNERA,,FUTURO E LIBERTA',8,,
BRUGNERA,ANTONIO INGROIA BRUGNERA,RIVOLUZIONE CIVILE,51,,
BRUGNERA,OSCAR FULVIO GIANNINO BRUGNERA,FARE PER FERMARE IL DECLINO,87,,
BRUGNERA,ROBERTO FIORE BRUGNERA,FORZA NUOVA,35,,
BUDOIA,PIER LUIGI BERSANI BUDOIA,PARTITO DEMOCRATICO,396,,
BUDOIA,,SINISTRA ECOLOGIA LIBERTA',36,,
BUDOIA,,CENTRO DEMOCRATICO,12,,
BUDOIA,SILVIO BERLUSCONI BUDOIA,IL POPOLO DELLA LIBERTA',257,,
BUDOIA,,LEGA NORD,154,,
BUDOIA,,FRATELLI D'ITALIA,14,,
BUDOIA,,LA DESTRA,4,,
BUDOIA,,GRANDE SUD - MPA,1,,
BUDOIA,,MIR - MODERATI IN RIVOLUZIONE,0,,
BUDOIA,GIUSEPPE PIERO GRILLO BUDOIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,407,,
BUDOIA,MARIO MONTI BUDOIA,SCELTA CIVICA CON MONTI PER L'ITALIA,158,,
BUDOIA,,UNIONE DI CENTRO,9,,
BUDOIA,,FUTURO E LIBERTA',1,,
BUDOIA,ANTONIO INGROIA BUDOIA,RIVOLUZIONE CIVILE,22,,
BUDOIA,OSCAR FULVIO GIANNINO BUDOIA,FARE PER FERMARE IL DECLINO,24,,
BUDOIA,ROBERTO FIORE BUDOIA,FORZA NUOVA,6,,
CANEVA,PIER LUIGI BERSANI CANEVA,PARTITO DEMOCRATICO,928,,
CANEVA,,SINISTRA ECOLOGIA LIBERTA',89,,
CANEVA,,CENTRO DEMOCRATICO,8,,
CANEVA,SILVIO BERLUSCONI CANEVA,IL POPOLO DELLA LIBERTA',761,,
CANEVA,,LEGA NORD,437,,
CANEVA,,FRATELLI D'ITALIA,69,,
CANEVA,,LA DESTRA,9,,
CANEVA,,GRANDE SUD - MPA,2,,
CANEVA,,MIR - MODERATI IN RIVOLUZIONE,2,,
