Ente,Candidato,Liste/Gruppi,Voti lista,,
BIENTINA,PIER LUIGI BERSANI BIENTINA,PARTITO DEMOCRATICO,1404,,
BIENTINA,,SINISTRA ECOLOGIA LIBERTA',128,,
BIENTINA,,CENTRO DEMOCRATICO,9,,
BIENTINA,SILVIO BERLUSCONI BIENTINA,IL POPOLO DELLA LIBERTA',1003,,
BIENTINA,,FRATELLI D'ITALIA,69,,
BIENTINA,,LEGA NORD,36,,
BIENTINA,,LA DESTRA,35,,
BIENTINA,,MIR - MODERATI IN RIVOLUZIONE,5,,
BIENTINA,GIUSEPPE PIERO GRILLO BIENTINA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1248,,
BIENTINA,MARIO MONTI BIENTINA,CON MONTI PER L'ITALIA,362,,
BIENTINA,ANTONIO INGROIA BIENTINA,RIVOLUZIONE CIVILE,72,,
BIENTINA,OSCAR FULVIO GIANNINO BIENTINA,FARE PER FERMARE IL DECLINO,36,,
BIENTINA,MARCO FERRANDO BIENTINA,PARTITO COMUNISTA DEI LAVORATORI,32,,
BIENTINA,ROBERTO FIORE BIENTINA,FORZA NUOVA,30,,
BIENTINA,GIACINTO MARCO PANNELLA BIENTINA,LISTA AMNISTIA GIUSTIZIA LIBERTA',10,,
BIENTINA,SIMONE DI STEFANO BIENTINA,CASAPOUND ITALIA,4,,
BUTI,PIER LUIGI BERSANI BUTI,PARTITO DEMOCRATICO,1260,,
BUTI,,SINISTRA ECOLOGIA LIBERTA',91,,
BUTI,,CENTRO DEMOCRATICO,12,,
BUTI,SILVIO BERLUSCONI BUTI,IL POPOLO DELLA LIBERTA',585,,
BUTI,,FRATELLI D'ITALIA,27,,
BUTI,,LEGA NORD,17,,
BUTI,,LA DESTRA,16,,
BUTI,,MIR - MODERATI IN RIVOLUZIONE,1,,
BUTI,GIUSEPPE PIERO GRILLO BUTI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,892,,
BUTI,MARIO MONTI BUTI,CON MONTI PER L'ITALIA,188,,
BUTI,ANTONIO INGROIA BUTI,RIVOLUZIONE CIVILE,108,,
BUTI,OSCAR FULVIO GIANNINO BUTI,FARE PER FERMARE IL DECLINO,14,,
BUTI,MARCO FERRANDO BUTI,PARTITO COMUNISTA DEI LAVORATORI,20,,
BUTI,ROBERTO FIORE BUTI,FORZA NUOVA,41,,
BUTI,GIACINTO MARCO PANNELLA BUTI,LISTA AMNISTIA GIUSTIZIA LIBERTA',5,,
BUTI,SIMONE DI STEFANO BUTI,CASAPOUND ITALIA,4,,
CALCI,PIER LUIGI BERSANI CALCI,PARTITO DEMOCRATICO,1485,,
CALCI,,SINISTRA ECOLOGIA LIBERTA',275,,
CALCI,,CENTRO DEMOCRATICO,10,,
CALCI,SILVIO BERLUSCONI CALCI,IL POPOLO DELLA LIBERTA',569,,
CALCI,,FRATELLI D'ITALIA,47,,
CALCI,,LA DESTRA,41,,
CALCI,,LEGA NORD,27,,
CALCI,,MIR - MODERATI IN RIVOLUZIONE,2,,
CALCI,GIUSEPPE PIERO GRILLO CALCI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,901,,
CALCI,MARIO MONTI CALCI,CON MONTI PER L'ITALIA,280,,
CALCI,ANTONIO INGROIA CALCI,RIVOLUZIONE CIVILE,151,,
CALCI,OSCAR FULVIO GIANNINO CALCI,FARE PER FERMARE IL DECLINO,42,,
CALCI,MARCO FERRANDO CALCI,PARTITO COMUNISTA DEI LAVORATORI,38,,
CALCI,ROBERTO FIORE CALCI,FORZA NUOVA,5,,
CALCI,GIACINTO MARCO PANNELLA CALCI,LISTA AMNISTIA GIUSTIZIA LIBERTA',8,,
CALCI,SIMONE DI STEFANO CALCI,CASAPOUND ITALIA,5,,
CALCINAIA,PIER LUIGI BERSANI CALCINAIA,PARTITO DEMOCRATICO,2645,,
CALCINAIA,,SINISTRA ECOLOGIA LIBERTA',161,,
CALCINAIA,,CENTRO DEMOCRATICO,18,,
CALCINAIA,SILVIO BERLUSCONI CALCINAIA,IL POPOLO DELLA LIBERTA',1095,,
CALCINAIA,,FRATELLI D'ITALIA,88,,
CALCINAIA,,LEGA NORD,46,,
CALCINAIA,,LA DESTRA,43,,
CALCINAIA,,MIR - MODERATI IN RIVOLUZIONE,8,,
CALCINAIA,GIUSEPPE PIERO GRILLO CALCINAIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1945,,
CALCINAIA,MARIO MONTI CALCINAIA,CON MONTI PER L'ITALIA,572,,
CALCINAIA,ANTONIO INGROIA CALCINAIA,RIVOLUZIONE CIVILE,142,,
CALCINAIA,OSCAR FULVIO GIANNINO CALCINAIA,FARE PER FERMARE IL DECLINO,51,,
CALCINAIA,MARCO FERRANDO CALCINAIA,PARTITO COMUNISTA DEI LAVORATORI,34,,
CALCINAIA,ROBERTO FIORE CALCINAIA,FORZA NUOVA,41,,
CALCINAIA,GIACINTO MARCO PANNELLA CALCINAIA,LISTA AMNISTIA GIUSTIZIA LIBERTA',13,,
CALCINAIA,SIMONE DI STEFANO CALCINAIA,CASAPOUND ITALIA,11,,
CAPANNOLI,PIER LUIGI BERSANI CAPANNOLI,PARTITO DEMOCRATICO,1373,,
CAPANNOLI,,SINISTRA ECOLOGIA LIBERTA',69,,
CAPANNOLI,,CENTRO DEMOCRATICO,14,,
CAPANNOLI,SILVIO BERLUSCONI CAPANNOLI,IL POPOLO DELLA LIBERTA',680,,
CAPANNOLI,,FRATELLI D'ITALIA,44,,
CAPANNOLI,,LEGA NORD,25,,
CAPANNOLI,,LA DESTRA,21,,
CAPANNOLI,,MIR - MODERATI IN RIVOLUZIONE,6,,
CAPANNOLI,GIUSEPPE PIERO GRILLO CAPANNOLI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,950,,
CAPANNOLI,MARIO MONTI CAPANNOLI,CON MONTI PER L'ITALIA,273,,
CAPANNOLI,ANTONIO INGROIA CAPANNOLI,RIVOLUZIONE CIVILE,52,,
CAPANNOLI,OSCAR FULVIO GIANNINO CAPANNOLI,FARE PER FERMARE IL DECLINO,26,,
CAPANNOLI,MARCO FERRANDO CAPANNOLI,PARTITO COMUNISTA DEI LAVORATORI,21,,
CAPANNOLI,ROBERTO FIORE CAPANNOLI,FORZA NUOVA,9,,
CAPANNOLI,GIACINTO MARCO PANNELLA CAPANNOLI,LISTA AMNISTIA GIUSTIZIA LIBERTA',8,,
CAPANNOLI,SIMONE DI STEFANO CAPANNOLI,CASAPOUND ITALIA,4,,
CASALE MARITTIMO,PIER LUIGI BERSANI CASALE MARITTIMO,PARTITO DEMOCRATICO,219,,
CASALE MARITTIMO,,SINISTRA ECOLOGIA LIBERTA',18,,
CASALE MARITTIMO,,CENTRO DEMOCRATICO,1,,
CASALE MARITTIMO,SILVIO BERLUSCONI CASALE MARITTIMO,IL POPOLO DELLA LIBERTA',152,,
CASALE MARITTIMO,,FRATELLI D'ITALIA,20,,
CASALE MARITTIMO,,LA DESTRA,14,,
CASALE MARITTIMO,,MIR - MODERATI IN RIVOLUZIONE,11,,
CASALE MARITTIMO,,LEGA NORD,3,,
CASALE MARITTIMO,GIUSEPPE PIERO GRILLO CASALE MARITTIMO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,153,,
CASALE MARITTIMO,MARIO MONTI CASALE MARITTIMO,CON MONTI PER L'ITALIA,44,,
CASALE MARITTIMO,ANTONIO INGROIA CASALE MARITTIMO,RIVOLUZIONE CIVILE,9,,
CASALE MARITTIMO,OSCAR FULVIO GIANNINO CASALE MARITTIMO,FARE PER FERMARE IL DECLINO,7,,
CASALE MARITTIMO,MARCO FERRANDO CASALE MARITTIMO,PARTITO COMUNISTA DEI LAVORATORI,3,,
CASALE MARITTIMO,ROBERTO FIORE CASALE MARITTIMO,FORZA NUOVA,0,,
CASALE MARITTIMO,GIACINTO MARCO PANNELLA CASALE MARITTIMO,LISTA AMNISTIA GIUSTIZIA LIBERTA',2,,
CASALE MARITTIMO,SIMONE DI STEFANO CASALE MARITTIMO,CASAPOUND ITALIA,0,,
CASCIANA TERME,PIER LUIGI BERSANI CASCIANA TERME,PARTITO DEMOCRATICO,735,,
CASCIANA TERME,,SINISTRA ECOLOGIA LIBERTA',43,,
CASCIANA TERME,,CENTRO DEMOCRATICO,7,,
CASCIANA TERME,SILVIO BERLUSCONI CASCIANA TERME,IL POPOLO DELLA LIBERTA',443,,
CASCIANA TERME,,FRATELLI D'ITALIA,56,,
CASCIANA TERME,,LA DESTRA,13,,
CASCIANA TERME,,LEGA NORD,7,,
CASCIANA TERME,,MIR - MODERATI IN RIVOLUZIONE,1,,
CASCIANA TERME,GIUSEPPE PIERO GRILLO CASCIANA TERME,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,480,,
CASCIANA TERME,MARIO MONTI CASCIANA TERME,CON MONTI PER L'ITALIA,171,,
CASCIANA TERME,ANTONIO INGROIA CASCIANA TERME,RIVOLUZIONE CIVILE,44,,
CASCIANA TERME,OSCAR FULVIO GIANNINO CASCIANA TERME,FARE PER FERMARE IL DECLINO,15,,
CASCIANA TERME,MARCO FERRANDO CASCIANA TERME,PARTITO COMUNISTA DEI LAVORATORI,15,,
CASCIANA TERME,ROBERTO FIORE CASCIANA TERME,FORZA NUOVA,6,,
CASCIANA TERME,GIACINTO MARCO PANNELLA CASCIANA TERME,LISTA AMNISTIA GIUSTIZIA LIBERTA',3,,
CASCIANA TERME,SIMONE DI STEFANO CASCIANA TERME,CASAPOUND ITALIA,6,,
CASCINA,PIER LUIGI BERSANI CASCINA,PARTITO DEMOCRATICO,10468,,
CASCINA,,SINISTRA ECOLOGIA LIBERTA',1037,,
CASCINA,,CENTRO DEMOCRATICO,75,,
CASCINA,SILVIO BERLUSCONI CASCINA,IL POPOLO DELLA LIBERTA',3532,,
