Ente,Candidato,Liste/Gruppi,Voti lista,,
BIBBONA,PIER LUIGI BERSANI BIBBONA,PARTITO DEMOCRATICO,802,,
BIBBONA,,SINISTRA ECOLOGIA LIBERTA',57,,
BIBBONA,,CENTRO DEMOCRATICO,8,,
BIBBONA,SILVIO BERLUSCONI BIBBONA,IL POPOLO DELLA LIBERTA',352,,
BIBBONA,,FRATELLI D'ITALIA,32,,
BIBBONA,,LA DESTRA,17,,
BIBBONA,,LEGA NORD,12,,
BIBBONA,,MIR - MODERATI IN RIVOLUZIONE,7,,
BIBBONA,GIUSEPPE PIERO GRILLO BIBBONA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,444,,
BIBBONA,MARIO MONTI BIBBONA,CON MONTI PER L'ITALIA,74,,
BIBBONA,ANTONIO INGROIA BIBBONA,RIVOLUZIONE CIVILE,41,,
BIBBONA,OSCAR FULVIO GIANNINO BIBBONA,FARE PER FERMARE IL DECLINO,11,,
BIBBONA,MARCO FERRANDO BIBBONA,PARTITO COMUNISTA DEI LAVORATORI,12,,
BIBBONA,ROBERTO FIORE BIBBONA,FORZA NUOVA,2,,
BIBBONA,GIACINTO MARCO PANNELLA BIBBONA,LISTA AMNISTIA GIUSTIZIA LIBERTA',2,,
BIBBONA,SIMONE DI STEFANO BIBBONA,CASAPOUND ITALIA,4,,
CAMPIGLIA MARITTIMA,PIER LUIGI BERSANI CAMPIGLIA MARITTIMA,PARTITO DEMOCRATICO,3319,,
CAMPIGLIA MARITTIMA,,SINISTRA ECOLOGIA LIBERTA',244,,
CAMPIGLIA MARITTIMA,,CENTRO DEMOCRATICO,29,,
CAMPIGLIA MARITTIMA,SILVIO BERLUSCONI CAMPIGLIA MARITTIMA,IL POPOLO DELLA LIBERTA',1404,,
CAMPIGLIA MARITTIMA,,FRATELLI D'ITALIA,101,,
CAMPIGLIA MARITTIMA,,LA DESTRA,44,,
CAMPIGLIA MARITTIMA,,LEGA NORD,34,,
CAMPIGLIA MARITTIMA,,MIR - MODERATI IN RIVOLUZIONE,5,,
CAMPIGLIA MARITTIMA,GIUSEPPE PIERO GRILLO CAMPIGLIA MARITTIMA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1918,,
CAMPIGLIA MARITTIMA,MARIO MONTI CAMPIGLIA MARITTIMA,CON MONTI PER L'ITALIA,456,,
CAMPIGLIA MARITTIMA,ANTONIO INGROIA CAMPIGLIA MARITTIMA,RIVOLUZIONE CIVILE,198,,
CAMPIGLIA MARITTIMA,OSCAR FULVIO GIANNINO CAMPIGLIA MARITTIMA,FARE PER FERMARE IL DECLINO,31,,
CAMPIGLIA MARITTIMA,MARCO FERRANDO CAMPIGLIA MARITTIMA,PARTITO COMUNISTA DEI LAVORATORI,62,,
CAMPIGLIA MARITTIMA,ROBERTO FIORE CAMPIGLIA MARITTIMA,FORZA NUOVA,22,,
CAMPIGLIA MARITTIMA,GIACINTO MARCO PANNELLA CAMPIGLIA MARITTIMA,LISTA AMNISTIA GIUSTIZIA LIBERTA',16,,
CAMPIGLIA MARITTIMA,SIMONE DI STEFANO CAMPIGLIA MARITTIMA,CASAPOUND ITALIA,10,,
CAMPO NELL'ELBA,PIER LUIGI BERSANI CAMPO NELL'ELBA,PARTITO DEMOCRATICO,484,,
CAMPO NELL'ELBA,,SINISTRA ECOLOGIA LIBERTA',68,,
CAMPO NELL'ELBA,,CENTRO DEMOCRATICO,6,,
CAMPO NELL'ELBA,SILVIO BERLUSCONI CAMPO NELL'ELBA,IL POPOLO DELLA LIBERTA',880,,
CAMPO NELL'ELBA,,FRATELLI D'ITALIA,87,,
CAMPO NELL'ELBA,,LEGA NORD,22,,
CAMPO NELL'ELBA,,LA DESTRA,19,,
CAMPO NELL'ELBA,,MIR - MODERATI IN RIVOLUZIONE,2,,
CAMPO NELL'ELBA,GIUSEPPE PIERO GRILLO CAMPO NELL'ELBA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,650,,
CAMPO NELL'ELBA,MARIO MONTI CAMPO NELL'ELBA,CON MONTI PER L'ITALIA,158,,
CAMPO NELL'ELBA,ANTONIO INGROIA CAMPO NELL'ELBA,RIVOLUZIONE CIVILE,33,,
CAMPO NELL'ELBA,OSCAR FULVIO GIANNINO CAMPO NELL'ELBA,FARE PER FERMARE IL DECLINO,8,,
CAMPO NELL'ELBA,MARCO FERRANDO CAMPO NELL'ELBA,PARTITO COMUNISTA DEI LAVORATORI,13,,
CAMPO NELL'ELBA,ROBERTO FIORE CAMPO NELL'ELBA,FORZA NUOVA,6,,
CAMPO NELL'ELBA,GIACINTO MARCO PANNELLA CAMPO NELL'ELBA,LISTA AMNISTIA GIUSTIZIA LIBERTA',12,,
CAMPO NELL'ELBA,SIMONE DI STEFANO CAMPO NELL'ELBA,CASAPOUND ITALIA,4,,
CAPOLIVERI,PIER LUIGI BERSANI CAPOLIVERI,PARTITO DEMOCRATICO,362,,
CAPOLIVERI,,SINISTRA ECOLOGIA LIBERTA',95,,
CAPOLIVERI,,CENTRO DEMOCRATICO,3,,
CAPOLIVERI,SILVIO BERLUSCONI CAPOLIVERI,IL POPOLO DELLA LIBERTA',604,,
CAPOLIVERI,,FRATELLI D'ITALIA,38,,
CAPOLIVERI,,LEGA NORD,21,,
CAPOLIVERI,,LA DESTRA,8,,
CAPOLIVERI,,MIR - MODERATI IN RIVOLUZIONE,7,,
CAPOLIVERI,GIUSEPPE PIERO GRILLO CAPOLIVERI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,409,,
CAPOLIVERI,MARIO MONTI CAPOLIVERI,CON MONTI PER L'ITALIA,132,,
CAPOLIVERI,ANTONIO INGROIA CAPOLIVERI,RIVOLUZIONE CIVILE,24,,
CAPOLIVERI,OSCAR FULVIO GIANNINO CAPOLIVERI,FARE PER FERMARE IL DECLINO,5,,
CAPOLIVERI,MARCO FERRANDO CAPOLIVERI,PARTITO COMUNISTA DEI LAVORATORI,6,,
CAPOLIVERI,ROBERTO FIORE CAPOLIVERI,FORZA NUOVA,14,,
CAPOLIVERI,GIACINTO MARCO PANNELLA CAPOLIVERI,LISTA AMNISTIA GIUSTIZIA LIBERTA',3,,
CAPOLIVERI,SIMONE DI STEFANO CAPOLIVERI,CASAPOUND ITALIA,2,,
CAPRAIA ISOLA,PIER LUIGI BERSANI CAPRAIA ISOLA,PARTITO DEMOCRATICO,51,,
CAPRAIA ISOLA,,SINISTRA ECOLOGIA LIBERTA',6,,
CAPRAIA ISOLA,,CENTRO DEMOCRATICO,1,,
CAPRAIA ISOLA,SILVIO BERLUSCONI CAPRAIA ISOLA,IL POPOLO DELLA LIBERTA',74,,
CAPRAIA ISOLA,,FRATELLI D'ITALIA,9,,
CAPRAIA ISOLA,,LEGA NORD,4,,
CAPRAIA ISOLA,,LA DESTRA,1,,
CAPRAIA ISOLA,,MIR - MODERATI IN RIVOLUZIONE,0,,
CAPRAIA ISOLA,GIUSEPPE PIERO GRILLO CAPRAIA ISOLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,50,,
CAPRAIA ISOLA,MARIO MONTI CAPRAIA ISOLA,CON MONTI PER L'ITALIA,10,,
CAPRAIA ISOLA,ANTONIO INGROIA CAPRAIA ISOLA,RIVOLUZIONE CIVILE,3,,
CAPRAIA ISOLA,OSCAR FULVIO GIANNINO CAPRAIA ISOLA,FARE PER FERMARE IL DECLINO,1,,
CAPRAIA ISOLA,MARCO FERRANDO CAPRAIA ISOLA,PARTITO COMUNISTA DEI LAVORATORI,3,,
CAPRAIA ISOLA,ROBERTO FIORE CAPRAIA ISOLA,FORZA NUOVA,1,,
CAPRAIA ISOLA,GIACINTO MARCO PANNELLA CAPRAIA ISOLA,LISTA AMNISTIA GIUSTIZIA LIBERTA',0,,
CAPRAIA ISOLA,SIMONE DI STEFANO CAPRAIA ISOLA,CASAPOUND ITALIA,0,,
CASTAGNETO CARDUCCI,PIER LUIGI BERSANI CASTAGNETO CARDUCCI,PARTITO DEMOCRATICO,2052,,
CASTAGNETO CARDUCCI,,SINISTRA ECOLOGIA LIBERTA',110,,
CASTAGNETO CARDUCCI,,CENTRO DEMOCRATICO,14,,
CASTAGNETO CARDUCCI,SILVIO BERLUSCONI CASTAGNETO CARDUCCI,IL POPOLO DELLA LIBERTA',1021,,
CASTAGNETO CARDUCCI,,FRATELLI D'ITALIA,129,,
CASTAGNETO CARDUCCI,,LEGA NORD,40,,
CASTAGNETO CARDUCCI,,LA DESTRA,38,,
CASTAGNETO CARDUCCI,,MIR - MODERATI IN RIVOLUZIONE,3,,
CASTAGNETO CARDUCCI,GIUSEPPE PIERO GRILLO CASTAGNETO CARDUCCI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,962,,
CASTAGNETO CARDUCCI,MARIO MONTI CASTAGNETO CARDUCCI,CON MONTI PER L'ITALIA,326,,
CASTAGNETO CARDUCCI,ANTONIO INGROIA CASTAGNETO CARDUCCI,RIVOLUZIONE CIVILE,149,,
