Ente,Candidato,Liste/Gruppi,Voti lista,,
ARITZO,PIER LUIGI BERSANI ARITZO,PARTITO DEMOCRATICO,224,,
ARITZO,,SINISTRA ECOLOGIA LIBERTA',23,,
ARITZO,,CENTRO DEMOCRATICO,1,,
ARITZO,SILVIO BERLUSCONI ARITZO,IL POPOLO DELLA LIBERTA',142,,
ARITZO,,FRATELLI D'ITALIA,38,,
ARITZO,,LA DESTRA,10,,
ARITZO,,PARTITO PENSIONATI,1,,
ARITZO,,BASTA TASSE,1,,
ARITZO,,MIR - MODERATI IN RIVOLUZIONE,0,,
ARITZO,,LEGA NORD,0,,
ARITZO,,GRANDE SUD,0,,
ARITZO,GIUSEPPE PIERO GRILLO ARITZO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,112,,
ARITZO,MARIO MONTI ARITZO,CON MONTI PER L'ITALIA,33,,
ARITZO,ANTONIO INGROIA ARITZO,RIVOLUZIONE CIVILE,20,,
ARITZO,OSCAR FULVIO GIANNINO ARITZO,FARE PER FERMARE IL DECLINO,1,,
ARITZO,MARCO FERRANDO ARITZO,PARTITO COMUNISTA DEI LAVORATORI,5,,
ARITZO,ROBERTO FIORE ARITZO,FORZA NUOVA,0,,
ARITZO,GIACINTO MARCO PANNELLA ARITZO,LISTA AMNISTIA GIUSTIZIA LIBERTA',0,,
ARITZO,GIOVANNI ANGELO COLLI ARITZO,PS D'AZ.,6,,
ARITZO,PIETRO MURRU ARITZO,INDIPENDENZA PER LA SARDEGNA,3,,
ARITZO,SALVATORE MELONI ARITZO,MERIS,5,,
ARITZO,EFISIO ARBAU ARITZO,LA BASE,5,,
ATZARA,PIER LUIGI BERSANI ATZARA,PARTITO DEMOCRATICO,269,,
ATZARA,,SINISTRA ECOLOGIA LIBERTA',18,,
ATZARA,,CENTRO DEMOCRATICO,3,,
ATZARA,SILVIO BERLUSCONI ATZARA,IL POPOLO DELLA LIBERTA',46,,
ATZARA,,FRATELLI D'ITALIA,6,,
ATZARA,,BASTA TASSE,3,,
ATZARA,,PARTITO PENSIONATI,2,,
ATZARA,,LA DESTRA,1,,
ATZARA,,MIR - MODERATI IN RIVOLUZIONE,0,,
ATZARA,,LEGA NORD,0,,
ATZARA,,GRANDE SUD,0,,
ATZARA,GIUSEPPE PIERO GRILLO ATZARA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,152,,
ATZARA,MARIO MONTI ATZARA,CON MONTI PER L'ITALIA,54,,
ATZARA,ANTONIO INGROIA ATZARA,RIVOLUZIONE CIVILE,87,,
ATZARA,OSCAR FULVIO GIANNINO ATZARA,FARE PER FERMARE IL DECLINO,0,,
ATZARA,MARCO FERRANDO ATZARA,PARTITO COMUNISTA DEI LAVORATORI,6,,
ATZARA,ROBERTO FIORE ATZARA,FORZA NUOVA,1,,
ATZARA,GIACINTO MARCO PANNELLA ATZARA,LISTA AMNISTIA GIUSTIZIA LIBERTA',3,,
ATZARA,GIOVANNI ANGELO COLLI ATZARA,PS D'AZ.,8,,
ATZARA,PIETRO MURRU ATZARA,INDIPENDENZA PER LA SARDEGNA,10,,
ATZARA,SALVATORE MELONI ATZARA,MERIS,2,,
ATZARA,EFISIO ARBAU ATZARA,LA BASE,10,,
AUSTIS,PIER LUIGI BERSANI AUSTIS,PARTITO DEMOCRATICO,142,,
AUSTIS,,CENTRO DEMOCRATICO,11,,
AUSTIS,,SINISTRA ECOLOGIA LIBERTA',3,,
AUSTIS,SILVIO BERLUSCONI AUSTIS,IL POPOLO DELLA LIBERTA',27,,
AUSTIS,,FRATELLI D'ITALIA,21,,
AUSTIS,,LA DESTRA,5,,
AUSTIS,,LEGA NORD,1,,
AUSTIS,,PARTITO PENSIONATI,0,,
AUSTIS,,MIR - MODERATI IN RIVOLUZIONE,0,,
AUSTIS,,BASTA TASSE,0,,
AUSTIS,,GRANDE SUD,0,,
AUSTIS,GIUSEPPE PIERO GRILLO AUSTIS,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,70,,
AUSTIS,MARIO MONTI AUSTIS,CON MONTI PER L'ITALIA,10,,
AUSTIS,ANTONIO INGROIA AUSTIS,RIVOLUZIONE CIVILE,12,,
AUSTIS,OSCAR FULVIO GIANNINO AUSTIS,FARE PER FERMARE IL DECLINO,0,,
AUSTIS,MARCO FERRANDO AUSTIS,PARTITO COMUNISTA DEI LAVORATORI,2,,
AUSTIS,ROBERTO FIORE AUSTIS,FORZA NUOVA,2,,
AUSTIS,GIACINTO MARCO PANNELLA AUSTIS,LISTA AMNISTIA GIUSTIZIA LIBERTA',3,,
AUSTIS,GIOVANNI ANGELO COLLI AUSTIS,PS D'AZ.,2,,
AUSTIS,PIETRO MURRU AUSTIS,INDIPENDENZA PER LA SARDEGNA,4,,
AUSTIS,SALVATORE MELONI AUSTIS,MERIS,0,,
AUSTIS,EFISIO ARBAU AUSTIS,LA BASE,70,,
BELVI',PIER LUIGI BERSANI BELVI',PARTITO DEMOCRATICO,76,,
BELVI',,SINISTRA ECOLOGIA LIBERTA',4,,
BELVI',,CENTRO DEMOCRATICO,1,,
BELVI',SILVIO BERLUSCONI BELVI',IL POPOLO DELLA LIBERTA',131,,
BELVI',,FRATELLI D'ITALIA,29,,
BELVI',,LA DESTRA,2,,
BELVI',,PARTITO PENSIONATI,1,,
BELVI',,MIR - MODERATI IN RIVOLUZIONE,1,,
BELVI',,BASTA TASSE,1,,
BELVI',,LEGA NORD,0,,
BELVI',,GRANDE SUD,0,,
BELVI',GIUSEPPE PIERO GRILLO BELVI',MOVIMENTO 5 STELLE BEPPEGRILLO.IT,54,,
BELVI',MARIO MONTI BELVI',CON MONTI PER L'ITALIA,30,,
BELVI',ANTONIO INGROIA BELVI',RIVOLUZIONE CIVILE,4,,
BELVI',OSCAR FULVIO GIANNINO BELVI',FARE PER FERMARE IL DECLINO,0,,
BELVI',MARCO FERRANDO BELVI',PARTITO COMUNISTA DEI LAVORATORI,0,,
BELVI',ROBERTO FIORE BELVI',FORZA NUOVA,1,,
BELVI',GIACINTO MARCO PANNELLA BELVI',LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
BELVI',GIOVANNI ANGELO COLLI BELVI',PS D'AZ.,7,,
BELVI',PIETRO MURRU BELVI',INDIPENDENZA PER LA SARDEGNA,3,,
BELVI',SALVATORE MELONI BELVI',MERIS,2,,
BELVI',EFISIO ARBAU BELVI',LA BASE,28,,
BIRORI,PIER LUIGI BERSANI BIRORI,PARTITO DEMOCRATICO,91,,
BIRORI,,SINISTRA ECOLOGIA LIBERTA',11,,
BIRORI,,CENTRO DEMOCRATICO,2,,
BIRORI,SILVIO BERLUSCONI BIRORI,IL POPOLO DELLA LIBERTA',65,,
BIRORI,,FRATELLI D'ITALIA,9,,
BIRORI,,LA DESTRA,2,,
BIRORI,,PARTITO PENSIONATI,1,,
BIRORI,,BASTA TASSE,1,,
BIRORI,,LEGA NORD,1,,
BIRORI,,MIR - MODERATI IN RIVOLUZIONE,0,,
BIRORI,,GRANDE SUD,0,,
BIRORI,GIUSEPPE PIERO GRILLO BIRORI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,57,,
BIRORI,MARIO MONTI BIRORI,CON MONTI PER L'ITALIA,26,,
BIRORI,ANTONIO INGROIA BIRORI,RIVOLUZIONE CIVILE,10,,
BIRORI,OSCAR FULVIO GIANNINO BIRORI,FARE PER FERMARE IL DECLINO,1,,
BIRORI,MARCO FERRANDO BIRORI,PARTITO COMUNISTA DEI LAVORATORI,0,,
BIRORI,ROBERTO FIORE BIRORI,FORZA NUOVA,0,,
BIRORI,GIACINTO MARCO PANNELLA BIRORI,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
BIRORI,GIOVANNI ANGELO COLLI BIRORI,PS D'AZ.,4,,
BIRORI,PIETRO MURRU BIRORI,INDIPENDENZA PER LA SARDEGNA,2,,
BIRORI,SALVATORE MELONI BIRORI,MERIS,0,,
BIRORI,EFISIO ARBAU BIRORI,LA BASE,9,,
BITTI,PIER LUIGI BERSANI BITTI,PARTITO DEMOCRATICO,469,,
BITTI,,SINISTRA ECOLOGIA LIBERTA',43,,
BITTI,,CENTRO DEMOCRATICO,15,,
BITTI,SILVIO BERLUSCONI BITTI,IL POPOLO DELLA LIBERTA',201,,
BITTI,,FRATELLI D'ITALIA,9,,
BITTI,,PARTITO PENSIONATI,8,,
BITTI,,LA DESTRA,6,,
BITTI,,BASTA TASSE,2,,
BITTI,,GRANDE SUD,1,,
BITTI,,MIR - MODERATI IN RIVOLUZIONE,0,,
BITTI,,LEGA NORD,0,,
BITTI,GIUSEPPE PIERO GRILLO BITTI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,214,,
BITTI,MARIO MONTI BITTI,CON MONTI PER L'ITALIA,154,,
BITTI,ANTONIO INGROIA BITTI,RIVOLUZIONE CIVILE,36,,
BITTI,OSCAR FULVIO GIANNINO BITTI,FARE PER FERMARE IL DECLINO,8,,
BITTI,MARCO FERRANDO BITTI,PARTITO COMUNISTA DEI LAVORATORI,7,,
BITTI,ROBERTO FIORE BITTI,FORZA NUOVA,7,,
BITTI,GIACINTO MARCO PANNELLA BITTI,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
BITTI,GIOVANNI ANGELO COLLI BITTI,PS D'AZ.,50,,
BITTI,PIETRO MURRU BITTI,INDIPENDENZA PER LA SARDEGNA,166,,
BITTI,SALVATORE MELONI BITTI,MERIS,2,,
BITTI,EFISIO ARBAU BITTI,LA BASE,3,,
BOLOTANA,PIER LUIGI BERSANI BOLOTANA,PARTITO DEMOCRATICO,598,,
BOLOTANA,,SINISTRA ECOLOGIA LIBERTA',23,,
BOLOTANA,,CENTRO DEMOCRATICO,9,,
BOLOTANA,SILVIO BERLUSCONI BOLOTANA,IL POPOLO DELLA LIBERTA',164,,
BOLOTANA,,FRATELLI D'ITALIA,12,,
BOLOTANA,,GRANDE SUD,4,,
BOLOTANA,,LA DESTRA,3,,
BOLOTANA,,PARTITO PENSIONATI,3,,
BOLOTANA,,MIR - MODERATI IN RIVOLUZIONE,2,,
BOLOTANA,,BASTA TASSE,1,,
BOLOTANA,,LEGA NORD,0,,
BOLOTANA,GIUSEPPE PIERO GRILLO BOLOTANA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,297,,
BOLOTANA,MARIO MONTI BOLOTANA,CON MONTI PER L'ITALIA,95,,
BOLOTANA,ANTONIO INGROIA BOLOTANA,RIVOLUZIONE CIVILE,27,,
BOLOTANA,OSCAR FULVIO GIANNINO BOLOTANA,FARE PER FERMARE IL DECLINO,5,,
BOLOTANA,MARCO FERRANDO BOLOTANA,PARTITO COMUNISTA DEI LAVORATORI,5,,
BOLOTANA,ROBERTO FIORE BOLOTANA,FORZA NUOVA,3,,
BOLOTANA,GIACINTO MARCO PANNELLA BOLOTANA,LISTA AMNISTIA GIUSTIZIA LIBERTA',0,,
BOLOTANA,GIOVANNI ANGELO COLLI BOLOTANA,PS D'AZ.,50,,
BOLOTANA,PIETRO MURRU BOLOTANA,INDIPENDENZA PER LA SARDEGNA,11,,
BOLOTANA,SALVATORE MELONI BOLOTANA,MERIS,4,,
BOLOTANA,EFISIO ARBAU BOLOTANA,LA BASE,24,,
BORORE,PIER LUIGI BERSANI BORORE,PARTITO DEMOCRATICO,268,,
BORORE,,SINISTRA ECOLOGIA LIBERTA',163,,
BORORE,,CENTRO DEMOCRATICO,6,,
BORORE,SILVIO BERLUSCONI BORORE,IL POPOLO DELLA LIBERTA',211,,
BORORE,,FRATELLI D'ITALIA,27,,
BORORE,,LA DESTRA,13,,
BORORE,,PARTITO PENSIONATI,7,,
BORORE,,BASTA TASSE,3,,
BORORE,,MIR - MODERATI IN RIVOLUZIONE,1,,
BORORE,,LEGA NORD,0,,
BORORE,,GRANDE SUD,0,,
BORORE,GIUSEPPE PIERO GRILLO BORORE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,251,,
BORORE,MARIO MONTI BORORE,CON MONTI PER L'ITALIA,72,,
BORORE,ANTONIO INGROIA BORORE,RIVOLUZIONE CIVILE,16,,
BORORE,OSCAR FULVIO GIANNINO BORORE,FARE PER FERMARE IL DECLINO,1,,
BORORE,MARCO FERRANDO BORORE,PARTITO COMUNISTA DEI LAVORATORI,2,,
BORORE,ROBERTO FIORE BORORE,FORZA NUOVA,1,,
BORORE,GIACINTO MARCO PANNELLA BORORE,LISTA AMNISTIA GIUSTIZIA LIBERTA',4,,
BORORE,GIOVANNI ANGELO COLLI BORORE,PS D'AZ.,17,,
BORORE,PIETRO MURRU BORORE,INDIPENDENZA PER LA SARDEGNA,3,,
BORORE,SALVATORE MELONI BORORE,MERIS,3,,
BORORE,EFISIO ARBAU BORORE,LA BASE,96,,
BORTIGALI,PIER LUIGI BERSANI BORTIGALI,PARTITO DEMOCRATICO,191,,
BORTIGALI,,SINISTRA ECOLOGIA LIBERTA',22,,
BORTIGALI,,CENTRO DEMOCRATICO,2,,
BORTIGALI,SILVIO BERLUSCONI BORTIGALI,IL POPOLO DELLA LIBERTA',86,,
BORTIGALI,,FRATELLI D'ITALIA,51,,
BORTIGALI,,PARTITO PENSIONATI,9,,
BORTIGALI,,LA DESTRA,3,,
