Ente,Candidato,Liste/Gruppi,Voti lista,,
ARCIDOSSO,PIER LUIGI BERSANI ARCIDOSSO,PARTITO DEMOCRATICO,682,,
ARCIDOSSO,,SINISTRA ECOLOGIA LIBERTA',94,,
ARCIDOSSO,,CENTRO DEMOCRATICO,4,,
ARCIDOSSO,SILVIO BERLUSCONI ARCIDOSSO,IL POPOLO DELLA LIBERTA',358,,
ARCIDOSSO,,FRATELLI D'ITALIA,44,,
ARCIDOSSO,,LA DESTRA,27,,
ARCIDOSSO,,LEGA NORD,13,,
ARCIDOSSO,,MIR - MODERATI IN RIVOLUZIONE,3,,
ARCIDOSSO,GIUSEPPE PIERO GRILLO ARCIDOSSO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,618,,
ARCIDOSSO,MARIO MONTI ARCIDOSSO,SCELTA CIVICA CON MONTI PER L'ITALIA,143,,
ARCIDOSSO,,UNIONE DI CENTRO,32,,
ARCIDOSSO,,FUTURO E LIBERTA',6,,
ARCIDOSSO,ANTONIO INGROIA ARCIDOSSO,RIVOLUZIONE CIVILE,53,,
ARCIDOSSO,OSCAR FULVIO GIANNINO ARCIDOSSO,FARE PER FERMARE IL DECLINO,10,,
ARCIDOSSO,MARCO FERRANDO ARCIDOSSO,PARTITO COMUNISTA DEI LAVORATORI,14,,
ARCIDOSSO,ROBERTO FIORE ARCIDOSSO,FORZA NUOVA,7,,
ARCIDOSSO,GIACINTO MARCO PANNELLA ARCIDOSSO,LISTA AMNISTIA GIUSTIZIA LIBERTA',3,,
ARCIDOSSO,SIMONE DI STEFANO ARCIDOSSO,CASAPOUND ITALIA,2,,
ARCIDOSSO,MAGDI CRISTIANO ALLAM ARCIDOSSO,IO AMO L'ITALIA,5,,
CAMPAGNATICO,PIER LUIGI BERSANI CAMPAGNATICO,PARTITO DEMOCRATICO,390,,
CAMPAGNATICO,,SINISTRA ECOLOGIA LIBERTA',32,,
CAMPAGNATICO,,CENTRO DEMOCRATICO,16,,
CAMPAGNATICO,SILVIO BERLUSCONI CAMPAGNATICO,IL POPOLO DELLA LIBERTA',340,,
CAMPAGNATICO,,FRATELLI D'ITALIA,59,,
CAMPAGNATICO,,LA DESTRA,22,,
CAMPAGNATICO,,LEGA NORD,11,,
CAMPAGNATICO,,MIR - MODERATI IN RIVOLUZIONE,1,,
CAMPAGNATICO,GIUSEPPE PIERO GRILLO CAMPAGNATICO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,454,,
CAMPAGNATICO,MARIO MONTI CAMPAGNATICO,SCELTA CIVICA CON MONTI PER L'ITALIA,65,,
CAMPAGNATICO,,UNIONE DI CENTRO,34,,
CAMPAGNATICO,,FUTURO E LIBERTA',6,,
CAMPAGNATICO,ANTONIO INGROIA CAMPAGNATICO,RIVOLUZIONE CIVILE,19,,
CAMPAGNATICO,OSCAR FULVIO GIANNINO CAMPAGNATICO,FARE PER FERMARE IL DECLINO,10,,
CAMPAGNATICO,MARCO FERRANDO CAMPAGNATICO,PARTITO COMUNISTA DEI LAVORATORI,17,,
CAMPAGNATICO,ROBERTO FIORE CAMPAGNATICO,FORZA NUOVA,4,,
CAMPAGNATICO,GIACINTO MARCO PANNELLA CAMPAGNATICO,LISTA AMNISTIA GIUSTIZIA LIBERTA',4,,
CAMPAGNATICO,SIMONE DI STEFANO CAMPAGNATICO,CASAPOUND ITALIA,5,,
CAMPAGNATICO,MAGDI CRISTIANO ALLAM CAMPAGNATICO,IO AMO L'ITALIA,1,,
CAPALBIO,PIER LUIGI BERSANI CAPALBIO,PARTITO DEMOCRATICO,742,,
CAPALBIO,,SINISTRA ECOLOGIA LIBERTA',50,,
CAPALBIO,,CENTRO DEMOCRATICO,18,,
CAPALBIO,SILVIO BERLUSCONI CAPALBIO,IL POPOLO DELLA LIBERTA',534,,
CAPALBIO,,FRATELLI D'ITALIA,55,,
CAPALBIO,,LA DESTRA,17,,
CAPALBIO,,LEGA NORD,4,,
CAPALBIO,,MIR - MODERATI IN RIVOLUZIONE,2,,
CAPALBIO,GIUSEPPE PIERO GRILLO CAPALBIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,692,,
CAPALBIO,MARIO MONTI CAPALBIO,SCELTA CIVICA CON MONTI PER L'ITALIA,125,,
CAPALBIO,,UNIONE DI CENTRO,19,,
CAPALBIO,,FUTURO E LIBERTA',10,,
CAPALBIO,ANTONIO INGROIA CAPALBIO,RIVOLUZIONE CIVILE,53,,
CAPALBIO,OSCAR FULVIO GIANNINO CAPALBIO,FARE PER FERMARE IL DECLINO,14,,
CAPALBIO,MARCO FERRANDO CAPALBIO,PARTITO COMUNISTA DEI LAVORATORI,22,,
CAPALBIO,ROBERTO FIORE CAPALBIO,FORZA NUOVA,7,,
CAPALBIO,GIACINTO MARCO PANNELLA CAPALBIO,LISTA AMNISTIA GIUSTIZIA LIBERTA',2,,
CAPALBIO,SIMONE DI STEFANO CAPALBIO,CASAPOUND ITALIA,2,,
CAPALBIO,MAGDI CRISTIANO ALLAM CAPALBIO,IO AMO L'ITALIA,3,,
CASTEL DEL PIANO,PIER LUIGI BERSANI CASTEL DEL PIANO,PARTITO DEMOCRATICO,907,,
CASTEL DEL PIANO,,SINISTRA ECOLOGIA LIBERTA',58,,
CASTEL DEL PIANO,,CENTRO DEMOCRATICO,5,,
CASTEL DEL PIANO,SILVIO BERLUSCONI CASTEL DEL PIANO,IL POPOLO DELLA LIBERTA',470,,
CASTEL DEL PIANO,,FRATELLI D'ITALIA,48,,
CASTEL DEL PIANO,,LA DESTRA,37,,
CASTEL DEL PIANO,,LEGA NORD,21,,
CASTEL DEL PIANO,,MIR - MODERATI IN RIVOLUZIONE,0,,
CASTEL DEL PIANO,GIUSEPPE PIERO GRILLO CASTEL DEL PIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,605,,
CASTEL DEL PIANO,MARIO MONTI CASTEL DEL PIANO,SCELTA CIVICA CON MONTI PER L'ITALIA,160,,
CASTEL DEL PIANO,,UNIONE DI CENTRO,29,,
CASTEL DEL PIANO,,FUTURO E LIBERTA',11,,
CASTEL DEL PIANO,ANTONIO INGROIA CASTEL DEL PIANO,RIVOLUZIONE CIVILE,56,,
CASTEL DEL PIANO,OSCAR FULVIO GIANNINO CASTEL DEL PIANO,FARE PER FERMARE IL DECLINO,13,,
CASTEL DEL PIANO,MARCO FERRANDO CASTEL DEL PIANO,PARTITO COMUNISTA DEI LAVORATORI,17,,
