Ente,Numero elettori,Numero votanti,Schede bianche,Schede non valide,
BAGNO DI ROMAGNA ,4561,3839,37,129,
BERTINORO ,8086,6697,36,176,
BORGHI ,1971,1561,13,45,
CASTROCARO TERME E TERRA DEL SOLE ,4629,3724,31,109,
CESENA ,69837,58735,393,1332,
CESENATICO ,18408,15032,136,416,
CIVITELLA DI ROMAGNA ,2566,2054,32,93,
DOVADOLA ,1213,932,15,36,
FORLI' ,83688,68481,388,1541,
FORLIMPOPOLI ,9414,7880,40,189,
GALEATA ,1538,1287,14,49,
GAMBETTOLA ,7160,6021,49,177,
GATTEO ,6078,5075,56,151,
LONGIANO ,4925,4280,38,106,
MELDOLA ,7130,5731,46,180,
MERCATO SARACENO ,4901,4073,37,140,
MODIGLIANA ,3445,2739,38,105,
MONTIANO ,1228,1062,10,30,
PORTICO E SAN BENEDETTO ,599,443,8,16,
PREDAPPIO ,4711,3812,27,111,
PREMILCUORE ,584,467,6,23,
ROCCA SAN CASCIANO ,1528,1239,14,41,
RONCOFREDDO ,2368,1989,26,64,
SAN MAURO PASCOLI ,7584,6251,45,155,
SANTA SOFIA ,2972,2416,29,89,
SARSINA ,2627,2163,30,86,
SAVIGNANO SUL RUBICONE ,11516,9570,90,261,
SOGLIANO AL RUBICONE ,2285,1845,15,61,
TREDOZIO ,988,793,16,34,
VERGHERETO ,1512,1148,15,56,
