Ente,Candidato,Liste/Gruppi,Voti lista,,
AFRICO,PIER LUIGI BERSANI AFRICO,PARTITO DEMOCRATICO,290,,
AFRICO,,CENTRO DEMOCRATICO,80,,
AFRICO,,PARTITO SOCIALISTA ITALIANO,29,,
AFRICO,,SINISTRA ECOLOGIA LIBERTA',28,,
AFRICO,SILVIO BERLUSCONI AFRICO,GRANDE SUD,200,,
AFRICO,,IL POPOLO DELLA LIBERTA',181,,
AFRICO,,LA DESTRA,11,,
AFRICO,,MIR - MODERATI IN RIVOLUZIONE,9,,
AFRICO,,FRATELLI D'ITALIA,5,,
AFRICO,,LEGA NORD,2,,
AFRICO,,INTESA POPOLARE,1,,
AFRICO,GIUSEPPE PIERO GRILLO AFRICO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,90,,
AFRICO,MARIO MONTI AFRICO,CON MONTI PER L'ITALIA,48,,
AFRICO,ANTONIO INGROIA AFRICO,RIVOLUZIONE CIVILE,43,,
AFRICO,OSCAR FULVIO GIANNINO AFRICO,FARE PER FERMARE IL DECLINO,1,,
AFRICO,MARCO FERRANDO AFRICO,PARTITO COMUNISTA DEI LAVORATORI,3,,
AFRICO,ROBERTO FIORE AFRICO,FORZA NUOVA,4,,
AFRICO,LUCA ROMAGNOLI AFRICO,FIAMMA TRICOLORE,1,,
AFRICO,MAGDI CRISTIANO ALLAM AFRICO,IO AMO L'ITALIA,2,,
AFRICO,SIMONE DI STEFANO AFRICO,CASAPOUND ITALIA,1,,
AFRICO,STEFANIA GABRIELLA ANASTASIA CRAXI AFRICO,RIFORMISTI ITALIANI,5,,
AGNANA CALABRA,PIER LUIGI BERSANI AGNANA CALABRA,CENTRO DEMOCRATICO,47,,
AGNANA CALABRA,,PARTITO DEMOCRATICO,40,,
AGNANA CALABRA,,SINISTRA ECOLOGIA LIBERTA',5,,
AGNANA CALABRA,,PARTITO SOCIALISTA ITALIANO,1,,
AGNANA CALABRA,SILVIO BERLUSCONI AGNANA CALABRA,IL POPOLO DELLA LIBERTA',54,,
AGNANA CALABRA,,LEGA NORD,2,,
AGNANA CALABRA,,MIR - MODERATI IN RIVOLUZIONE,2,,
AGNANA CALABRA,,GRANDE SUD,1,,
AGNANA CALABRA,,FRATELLI D'ITALIA,1,,
AGNANA CALABRA,,LA DESTRA,1,,
AGNANA CALABRA,,INTESA POPOLARE,0,,
AGNANA CALABRA,GIUSEPPE PIERO GRILLO AGNANA CALABRA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,43,,
AGNANA CALABRA,MARIO MONTI AGNANA CALABRA,CON MONTI PER L'ITALIA,5,,
AGNANA CALABRA,ANTONIO INGROIA AGNANA CALABRA,RIVOLUZIONE CIVILE,7,,
AGNANA CALABRA,OSCAR FULVIO GIANNINO AGNANA CALABRA,FARE PER FERMARE IL DECLINO,1,,
AGNANA CALABRA,MARCO FERRANDO AGNANA CALABRA,PARTITO COMUNISTA DEI LAVORATORI,6,,
AGNANA CALABRA,ROBERTO FIORE AGNANA CALABRA,FORZA NUOVA,0,,
AGNANA CALABRA,LUCA ROMAGNOLI AGNANA CALABRA,FIAMMA TRICOLORE,3,,
AGNANA CALABRA,MAGDI CRISTIANO ALLAM AGNANA CALABRA,IO AMO L'ITALIA,1,,
AGNANA CALABRA,SIMONE DI STEFANO AGNANA CALABRA,CASAPOUND ITALIA,0,,
AGNANA CALABRA,STEFANIA GABRIELLA ANASTASIA CRAXI AGNANA CALABRA,RIFORMISTI ITALIANI,4,,
ANOIA,PIER LUIGI BERSANI ANOIA,PARTITO DEMOCRATICO,149,,
ANOIA,,CENTRO DEMOCRATICO,62,,
ANOIA,,SINISTRA ECOLOGIA LIBERTA',13,,
ANOIA,,PARTITO SOCIALISTA ITALIANO,7,,
ANOIA,SILVIO BERLUSCONI ANOIA,IL POPOLO DELLA LIBERTA',282,,
ANOIA,,GRANDE SUD,13,,
ANOIA,,INTESA POPOLARE,10,,
ANOIA,,LA DESTRA,10,,
ANOIA,,FRATELLI D'ITALIA,9,,
ANOIA,,LEGA NORD,2,,
ANOIA,,MIR - MODERATI IN RIVOLUZIONE,0,,
ANOIA,GIUSEPPE PIERO GRILLO ANOIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,128,,
ANOIA,MARIO MONTI ANOIA,CON MONTI PER L'ITALIA,44,,
ANOIA,ANTONIO INGROIA ANOIA,RIVOLUZIONE CIVILE,33,,
ANOIA,OSCAR FULVIO GIANNINO ANOIA,FARE PER FERMARE IL DECLINO,2,,
ANOIA,MARCO FERRANDO ANOIA,PARTITO COMUNISTA DEI LAVORATORI,4,,
ANOIA,ROBERTO FIORE ANOIA,FORZA NUOVA,27,,
ANOIA,LUCA ROMAGNOLI ANOIA,FIAMMA TRICOLORE,2,,
ANOIA,MAGDI CRISTIANO ALLAM ANOIA,IO AMO L'ITALIA,20,,
ANOIA,SIMONE DI STEFANO ANOIA,CASAPOUND ITALIA,0,,
ANOIA,STEFANIA GABRIELLA ANASTASIA CRAXI ANOIA,RIFORMISTI ITALIANI,2,,
ANTONIMINA,PIER LUIGI BERSANI ANTONIMINA,PARTITO DEMOCRATICO,112,,
ANTONIMINA,,CENTRO DEMOCRATICO,60,,
ANTONIMINA,,SINISTRA ECOLOGIA LIBERTA',12,,
ANTONIMINA,,PARTITO SOCIALISTA ITALIANO,6,,
ANTONIMINA,SILVIO BERLUSCONI ANTONIMINA,IL POPOLO DELLA LIBERTA',148,,
ANTONIMINA,,GRANDE SUD,12,,
ANTONIMINA,,MIR - MODERATI IN RIVOLUZIONE,4,,
ANTONIMINA,,FRATELLI D'ITALIA,3,,
ANTONIMINA,,LEGA NORD,2,,
ANTONIMINA,,LA DESTRA,2,,
ANTONIMINA,,INTESA POPOLARE,0,,
ANTONIMINA,GIUSEPPE PIERO GRILLO ANTONIMINA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,28,,
ANTONIMINA,MARIO MONTI ANTONIMINA,CON MONTI PER L'ITALIA,26,,
ANTONIMINA,ANTONIO INGROIA ANTONIMINA,RIVOLUZIONE CIVILE,10,,
ANTONIMINA,OSCAR FULVIO GIANNINO ANTONIMINA,FARE PER FERMARE IL DECLINO,1,,
ANTONIMINA,MARCO FERRANDO ANTONIMINA,PARTITO COMUNISTA DEI LAVORATORI,7,,
ANTONIMINA,ROBERTO FIORE ANTONIMINA,FORZA NUOVA,1,,
ANTONIMINA,LUCA ROMAGNOLI ANTONIMINA,FIAMMA TRICOLORE,0,,
ANTONIMINA,MAGDI CRISTIANO ALLAM ANTONIMINA,IO AMO L'ITALIA,0,,
ANTONIMINA,SIMONE DI STEFANO ANTONIMINA,CASAPOUND ITALIA,0,,
ANTONIMINA,STEFANIA GABRIELLA ANASTASIA CRAXI ANTONIMINA,RIFORMISTI ITALIANI,0,,
ARDORE,PIER LUIGI BERSANI ARDORE,PARTITO DEMOCRATICO,418,,
ARDORE,,CENTRO DEMOCRATICO,163,,
ARDORE,,PARTITO SOCIALISTA ITALIANO,59,,
ARDORE,,SINISTRA ECOLOGIA LIBERTA',54,,
ARDORE,SILVIO BERLUSCONI ARDORE,IL POPOLO DELLA LIBERTA',546,,
ARDORE,,GRANDE SUD,155,,
ARDORE,,MIR - MODERATI IN RIVOLUZIONE,44,,
ARDORE,,FRATELLI D'ITALIA,11,,
ARDORE,,LA DESTRA,6,,
ARDORE,,INTESA POPOLARE,4,,
ARDORE,,LEGA NORD,3,,
ARDORE,GIUSEPPE PIERO GRILLO ARDORE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,340,,
ARDORE,MARIO MONTI ARDORE,CON MONTI PER L'ITALIA,107,,
ARDORE,ANTONIO INGROIA ARDORE,RIVOLUZIONE CIVILE,31,,
ARDORE,OSCAR FULVIO GIANNINO ARDORE,FARE PER FERMARE IL DECLINO,1,,
ARDORE,MARCO FERRANDO ARDORE,PARTITO COMUNISTA DEI LAVORATORI,2,,
ARDORE,ROBERTO FIORE ARDORE,FORZA NUOVA,22,,
ARDORE,LUCA ROMAGNOLI ARDORE,FIAMMA TRICOLORE,8,,
ARDORE,MAGDI CRISTIANO ALLAM ARDORE,IO AMO L'ITALIA,2,,
ARDORE,SIMONE DI STEFANO ARDORE,CASAPOUND ITALIA,1,,
ARDORE,STEFANIA GABRIELLA ANASTASIA CRAXI ARDORE,RIFORMISTI ITALIANI,3,,
BAGALADI,PIER LUIGI BERSANI BAGALADI,PARTITO DEMOCRATICO,168,,
BAGALADI,,SINISTRA ECOLOGIA LIBERTA',14,,
BAGALADI,,PARTITO SOCIALISTA ITALIANO,13,,
BAGALADI,,CENTRO DEMOCRATICO,6,,
BAGALADI,SILVIO BERLUSCONI BAGALADI,IL POPOLO DELLA LIBERTA',114,,
BAGALADI,,GRANDE SUD,11,,
BAGALADI,,LEGA NORD,3,,
BAGALADI,,MIR - MODERATI IN RIVOLUZIONE,2,,
BAGALADI,,INTESA POPOLARE,1,,
BAGALADI,,FRATELLI D'ITALIA,1,,
BAGALADI,,LA DESTRA,0,,
BAGALADI,GIUSEPPE PIERO GRILLO BAGALADI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,40,,
BAGALADI,MARIO MONTI BAGALADI,CON MONTI PER L'ITALIA,22,,
BAGALADI,ANTONIO INGROIA BAGALADI,RIVOLUZIONE CIVILE,42,,
BAGALADI,OSCAR FULVIO GIANNINO BAGALADI,FARE PER FERMARE IL DECLINO,0,,
BAGALADI,MARCO FERRANDO BAGALADI,PARTITO COMUNISTA DEI LAVORATORI,2,,
BAGALADI,ROBERTO FIORE BAGALADI,FORZA NUOVA,2,,
BAGALADI,LUCA ROMAGNOLI BAGALADI,FIAMMA TRICOLORE,1,,
BAGALADI,MAGDI CRISTIANO ALLAM BAGALADI,IO AMO L'ITALIA,1,,
BAGALADI,SIMONE DI STEFANO BAGALADI,CASAPOUND ITALIA,1,,
BAGALADI,STEFANIA GABRIELLA ANASTASIA CRAXI BAGALADI,RIFORMISTI ITALIANI,8,,
BAGNARA CALABRA,PIER LUIGI BERSANI BAGNARA CALABRA,PARTITO DEMOCRATICO,1245,,
BAGNARA CALABRA,,SINISTRA ECOLOGIA LIBERTA',104,,
BAGNARA CALABRA,,CENTRO DEMOCRATICO,64,,
BAGNARA CALABRA,,PARTITO SOCIALISTA ITALIANO,15,,
BAGNARA CALABRA,SILVIO BERLUSCONI BAGNARA CALABRA,IL POPOLO DELLA LIBERTA',1303,,
BAGNARA CALABRA,,GRANDE SUD,279,,
BAGNARA CALABRA,,LA DESTRA,36,,
BAGNARA CALABRA,,FRATELLI D'ITALIA,30,,
BAGNARA CALABRA,,MIR - MODERATI IN RIVOLUZIONE,12,,
BAGNARA CALABRA,,INTESA POPOLARE,7,,
BAGNARA CALABRA,,LEGA NORD,5,,
BAGNARA CALABRA,GIUSEPPE PIERO GRILLO BAGNARA CALABRA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,555,,
BAGNARA CALABRA,MARIO MONTI BAGNARA CALABRA,CON MONTI PER L'ITALIA,369,,
BAGNARA CALABRA,ANTONIO INGROIA BAGNARA CALABRA,RIVOLUZIONE CIVILE,59,,
BAGNARA CALABRA,OSCAR FULVIO GIANNINO BAGNARA CALABRA,FARE PER FERMARE IL DECLINO,4,,
BAGNARA CALABRA,MARCO FERRANDO BAGNARA CALABRA,PARTITO COMUNISTA DEI LAVORATORI,14,,
BAGNARA CALABRA,ROBERTO FIORE BAGNARA CALABRA,FORZA NUOVA,3,,
BAGNARA CALABRA,LUCA ROMAGNOLI BAGNARA CALABRA,FIAMMA TRICOLORE,19,,
BAGNARA CALABRA,MAGDI CRISTIANO ALLAM BAGNARA CALABRA,IO AMO L'ITALIA,17,,
BAGNARA CALABRA,SIMONE DI STEFANO BAGNARA CALABRA,CASAPOUND ITALIA,6,,
BAGNARA CALABRA,STEFANIA GABRIELLA ANASTASIA CRAXI BAGNARA CALABRA,RIFORMISTI ITALIANI,4,,
BENESTARE,PIER LUIGI BERSANI BENESTARE,SINISTRA ECOLOGIA LIBERTA',178,,
BENESTARE,,PARTITO DEMOCRATICO,161,,
BENESTARE,,CENTRO DEMOCRATICO,109,,
BENESTARE,,PARTITO SOCIALISTA ITALIANO,53,,
BENESTARE,SILVIO BERLUSCONI BENESTARE,IL POPOLO DELLA LIBERTA',164,,
BENESTARE,,GRANDE SUD,97,,
BENESTARE,,LA DESTRA,16,,
BENESTARE,,FRATELLI D'ITALIA,6,,
BENESTARE,,MIR - MODERATI IN RIVOLUZIONE,4,,
BENESTARE,,LEGA NORD,3,,
BENESTARE,,INTESA POPOLARE,1,,
BENESTARE,GIUSEPPE PIERO GRILLO BENESTARE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,103,,
BENESTARE,MARIO MONTI BENESTARE,CON MONTI PER L'ITALIA,26,,
BENESTARE,ANTONIO INGROIA BENESTARE,RIVOLUZIONE CIVILE,13,,
BENESTARE,OSCAR FULVIO GIANNINO BENESTARE,FARE PER FERMARE IL DECLINO,0,,
BENESTARE,MARCO FERRANDO BENESTARE,PARTITO COMUNISTA DEI LAVORATORI,4,,
BENESTARE,ROBERTO FIORE BENESTARE,FORZA NUOVA,2,,
BENESTARE,LUCA ROMAGNOLI BENESTARE,FIAMMA TRICOLORE,5,,
BENESTARE,MAGDI CRISTIANO ALLAM BENESTARE,IO AMO L'ITALIA,3,,
BENESTARE,SIMONE DI STEFANO BENESTARE,CASAPOUND ITALIA,2,,
BENESTARE,STEFANIA GABRIELLA ANASTASIA CRAXI BENESTARE,RIFORMISTI ITALIANI,1,,
BIANCO,PIER LUIGI BERSANI BIANCO,PARTITO DEMOCRATICO,435,,
BIANCO,,CENTRO DEMOCRATICO,115,,
BIANCO,,SINISTRA ECOLOGIA LIBERTA',59,,
BIANCO,,PARTITO SOCIALISTA ITALIANO,9,,
BIANCO,SILVIO BERLUSCONI BIANCO,IL POPOLO DELLA LIBERTA',337,,
BIANCO,,GRANDE SUD,283,,
BIANCO,,LA DESTRA,27,,
BIANCO,,FRATELLI D'ITALIA,6,,
BIANCO,,MIR - MODERATI IN RIVOLUZIONE,6,,
BIANCO,,LEGA NORD,2,,
BIANCO,,INTESA POPOLARE,1,,
BIANCO,GIUSEPPE PIERO GRILLO BIANCO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,222,,
BIANCO,MARIO MONTI BIANCO,CON MONTI PER L'ITALIA,74,,
BIANCO,ANTONIO INGROIA BIANCO,RIVOLUZIONE CIVILE,28,,
BIANCO,OSCAR FULVIO GIANNINO BIANCO,FARE PER FERMARE IL DECLINO,1,,
BIANCO,MARCO FERRANDO BIANCO,PARTITO COMUNISTA DEI LAVORATORI,3,,
BIANCO,ROBERTO FIORE BIANCO,FORZA NUOVA,3,,
BIANCO,LUCA ROMAGNOLI BIANCO,FIAMMA TRICOLORE,3,,
BIANCO,MAGDI CRISTIANO ALLAM BIANCO,IO AMO L'ITALIA,2,,
BIANCO,SIMONE DI STEFANO BIANCO,CASAPOUND ITALIA,0,,
BIANCO,STEFANIA GABRIELLA ANASTASIA CRAXI BIANCO,RIFORMISTI ITALIANI,4,,
BIVONGI,PIER LUIGI BERSANI BIVONGI,PARTITO DEMOCRATICO,279,,
BIVONGI,,SINISTRA ECOLOGIA LIBERTA',20,,
BIVONGI,,CENTRO DEMOCRATICO,14,,
BIVONGI,,PARTITO SOCIALISTA ITALIANO,1,,
BIVONGI,SILVIO BERLUSCONI BIVONGI,IL POPOLO DELLA LIBERTA',130,,
BIVONGI,,GRANDE SUD,31,,
BIVONGI,,FRATELLI D'ITALIA,3,,
BIVONGI,,MIR - MODERATI IN RIVOLUZIONE,2,,
BIVONGI,,LEGA NORD,2,,
BIVONGI,,INTESA POPOLARE,0,,
BIVONGI,,LA DESTRA,0,,
BIVONGI,GIUSEPPE PIERO GRILLO BIVONGI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,59,,
BIVONGI,MARIO MONTI BIVONGI,CON MONTI PER L'ITALIA,42,,
BIVONGI,ANTONIO INGROIA BIVONGI,RIVOLUZIONE CIVILE,25,,
BIVONGI,OSCAR FULVIO GIANNINO BIVONGI,FARE PER FERMARE IL DECLINO,1,,
BIVONGI,MARCO FERRANDO BIVONGI,PARTITO COMUNISTA DEI LAVORATORI,6,,
BIVONGI,ROBERTO FIORE BIVONGI,FORZA NUOVA,2,,
BIVONGI,LUCA ROMAGNOLI BIVONGI,FIAMMA TRICOLORE,5,,
BIVONGI,MAGDI CRISTIANO ALLAM BIVONGI,IO AMO L'ITALIA,1,,
BIVONGI,SIMONE DI STEFANO BIVONGI,CASAPOUND ITALIA,2,,
BIVONGI,STEFANIA GABRIELLA ANASTASIA CRAXI BIVONGI,RIFORMISTI ITALIANI,28,,
BOVA,PIER LUIGI BERSANI BOVA,PARTITO DEMOCRATICO,21,,
BOVA,,SINISTRA ECOLOGIA LIBERTA',12,,
BOVA,,CENTRO DEMOCRATICO,2,,
BOVA,,PARTITO SOCIALISTA ITALIANO,0,,
BOVA,SILVIO BERLUSCONI BOVA,GRANDE SUD,32,,
BOVA,,IL POPOLO DELLA LIBERTA',15,,
BOVA,,FRATELLI D'ITALIA,6,,
BOVA,,LEGA NORD,2,,
BOVA,,LA DESTRA,1,,
BOVA,,INTESA POPOLARE,0,,
BOVA,,MIR - MODERATI IN RIVOLUZIONE,0,,
BOVA,GIUSEPPE PIERO GRILLO BOVA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,28,,
BOVA,MARIO MONTI BOVA,CON MONTI PER L'ITALIA,13,,
BOVA,ANTONIO INGROIA BOVA,RIVOLUZIONE CIVILE,3,,
BOVA,OSCAR FULVIO GIANNINO BOVA,FARE PER FERMARE IL DECLINO,0,,
BOVA,MARCO FERRANDO BOVA,PARTITO COMUNISTA DEI LAVORATORI,1,,
