Ente,Candidato,Liste/Gruppi,Voti lista,,
AILOCHE,PIER LUIGI BERSANI AILOCHE,PARTITO DEMOCRATICO,49,,
AILOCHE,,SINISTRA ECOLOGIA LIBERTA',1,,
AILOCHE,,CENTRO DEMOCRATICO,0,,
AILOCHE,SILVIO BERLUSCONI AILOCHE,IL POPOLO DELLA LIBERTA',41,,
AILOCHE,,LEGA NORD,26,,
AILOCHE,,LA DESTRA,2,,
AILOCHE,,MIR - MODERATI IN RIVOLUZIONE,0,,
AILOCHE,,FRATELLI D'ITALIA,0,,
AILOCHE,GIUSEPPE PIERO GRILLO AILOCHE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,43,,
AILOCHE,MARIO MONTI AILOCHE,SCELTA CIVICA CON MONTI PER L'ITALIA,15,,
AILOCHE,,FUTURO E LIBERTA',1,,
AILOCHE,,UNIONE DI CENTRO,0,,
AILOCHE,ANTONIO INGROIA AILOCHE,RIVOLUZIONE CIVILE,4,,
AILOCHE,OSCAR FULVIO GIANNINO AILOCHE,FARE PER FERMARE IL DECLINO,1,,
AILOCHE,ROBERTO FIORE AILOCHE,FORZA NUOVA,0,,
AILOCHE,ANTONIO PIARULLI AILOCHE,MOVIMENTO P.P.A.,0,,
ANDORNO MICCA,PIER LUIGI BERSANI ANDORNO MICCA,PARTITO DEMOCRATICO,434,,
ANDORNO MICCA,,SINISTRA ECOLOGIA LIBERTA',43,,
ANDORNO MICCA,,CENTRO DEMOCRATICO,5,,
ANDORNO MICCA,SILVIO BERLUSCONI ANDORNO MICCA,IL POPOLO DELLA LIBERTA',423,,
ANDORNO MICCA,,LEGA NORD,146,,
ANDORNO MICCA,,FRATELLI D'ITALIA,70,,
ANDORNO MICCA,,LA DESTRA,15,,
ANDORNO MICCA,,MIR - MODERATI IN RIVOLUZIONE,1,,
ANDORNO MICCA,GIUSEPPE PIERO GRILLO ANDORNO MICCA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,485,,
ANDORNO MICCA,MARIO MONTI ANDORNO MICCA,SCELTA CIVICA CON MONTI PER L'ITALIA,197,,
ANDORNO MICCA,,UNIONE DI CENTRO,15,,
ANDORNO MICCA,,FUTURO E LIBERTA',4,,
ANDORNO MICCA,ANTONIO INGROIA ANDORNO MICCA,RIVOLUZIONE CIVILE,16,,
ANDORNO MICCA,OSCAR FULVIO GIANNINO ANDORNO MICCA,FARE PER FERMARE IL DECLINO,32,,
ANDORNO MICCA,ROBERTO FIORE ANDORNO MICCA,FORZA NUOVA,6,,
ANDORNO MICCA,ANTONIO PIARULLI ANDORNO MICCA,MOVIMENTO P.P.A.,1,,
BENNA,PIER LUIGI BERSANI BENNA,PARTITO DEMOCRATICO,130,,
BENNA,,SINISTRA ECOLOGIA LIBERTA',10,,
BENNA,,CENTRO DEMOCRATICO,1,,
BENNA,SILVIO BERLUSCONI BENNA,IL POPOLO DELLA LIBERTA',153,,
BENNA,,LEGA NORD,38,,
BENNA,,FRATELLI D'ITALIA,20,,
BENNA,,MIR - MODERATI IN RIVOLUZIONE,2,,
BENNA,,LA DESTRA,0,,
BENNA,GIUSEPPE PIERO GRILLO BENNA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,250,,
BENNA,MARIO MONTI BENNA,SCELTA CIVICA CON MONTI PER L'ITALIA,68,,
BENNA,,UNIONE DI CENTRO,10,,
BENNA,,FUTURO E LIBERTA',5,,
BENNA,ANTONIO INGROIA BENNA,RIVOLUZIONE CIVILE,10,,
BENNA,OSCAR FULVIO GIANNINO BENNA,FARE PER FERMARE IL DECLINO,3,,
BENNA,ROBERTO FIORE BENNA,FORZA NUOVA,2,,
BENNA,ANTONIO PIARULLI BENNA,MOVIMENTO P.P.A.,1,,
BIELLA,PIER LUIGI BERSANI BIELLA,PARTITO DEMOCRATICO,6131,,
BIELLA,,SINISTRA ECOLOGIA LIBERTA',606,,
BIELLA,,CENTRO DEMOCRATICO,42,,
BIELLA,SILVIO BERLUSCONI BIELLA,IL POPOLO DELLA LIBERTA',5976,,
BIELLA,,LEGA NORD,1172,,
BIELLA,,FRATELLI D'ITALIA,917,,
BIELLA,,LA DESTRA,143,,
BIELLA,,MIR - MODERATI IN RIVOLUZIONE,58,,
BIELLA,GIUSEPPE PIERO GRILLO BIELLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,6024,,
BIELLA,MARIO MONTI BIELLA,SCELTA CIVICA CON MONTI PER L'ITALIA,3243,,
BIELLA,,UNIONE DI CENTRO,238,,
BIELLA,,FUTURO E LIBERTA',73,,
BIELLA,ANTONIO INGROIA BIELLA,RIVOLUZIONE CIVILE,348,,
BIELLA,OSCAR FULVIO GIANNINO BIELLA,FARE PER FERMARE IL DECLINO,797,,
BIELLA,ROBERTO FIORE BIELLA,FORZA NUOVA,49,,
BIELLA,ANTONIO PIARULLI BIELLA,MOVIMENTO P.P.A.,35,,
BIOGLIO,PIER LUIGI BERSANI BIOGLIO,PARTITO DEMOCRATICO,174,,
BIOGLIO,,SINISTRA ECOLOGIA LIBERTA',16,,
BIOGLIO,,CENTRO DEMOCRATICO,1,,
BIOGLIO,SILVIO BERLUSCONI BIOGLIO,IL POPOLO DELLA LIBERTA',88,,
BIOGLIO,,LEGA NORD,20,,
BIOGLIO,,FRATELLI D'ITALIA,13,,
BIOGLIO,,MIR - MODERATI IN RIVOLUZIONE,2,,
BIOGLIO,,LA DESTRA,0,,
BIOGLIO,GIUSEPPE PIERO GRILLO BIOGLIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,143,,
BIOGLIO,MARIO MONTI BIOGLIO,SCELTA CIVICA CON MONTI PER L'ITALIA,59,,
BIOGLIO,,UNIONE DI CENTRO,6,,
BIOGLIO,,FUTURO E LIBERTA',1,,
BIOGLIO,ANTONIO INGROIA BIOGLIO,RIVOLUZIONE CIVILE,15,,
BIOGLIO,OSCAR FULVIO GIANNINO BIOGLIO,FARE PER FERMARE IL DECLINO,11,,
BIOGLIO,ROBERTO FIORE BIOGLIO,FORZA NUOVA,6,,
BIOGLIO,ANTONIO PIARULLI BIOGLIO,MOVIMENTO P.P.A.,3,,
BORRIANA,PIER LUIGI BERSANI BORRIANA,PARTITO DEMOCRATICO,106,,
BORRIANA,,SINISTRA ECOLOGIA LIBERTA',10,,
BORRIANA,,CENTRO DEMOCRATICO,0,,
BORRIANA,SILVIO BERLUSCONI BORRIANA,IL POPOLO DELLA LIBERTA',144,,
BORRIANA,,LEGA NORD,31,,
BORRIANA,,FRATELLI D'ITALIA,13,,
BORRIANA,,LA DESTRA,6,,
BORRIANA,,MIR - MODERATI IN RIVOLUZIONE,5,,
BORRIANA,GIUSEPPE PIERO GRILLO BORRIANA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,166,,
BORRIANA,MARIO MONTI BORRIANA,SCELTA CIVICA CON MONTI PER L'ITALIA,50,,
BORRIANA,,UNIONE DI CENTRO,5,,
BORRIANA,,FUTURO E LIBERTA',0,,
BORRIANA,ANTONIO INGROIA BORRIANA,RIVOLUZIONE CIVILE,7,,
BORRIANA,OSCAR FULVIO GIANNINO BORRIANA,FARE PER FERMARE IL DECLINO,5,,
BORRIANA,ROBERTO FIORE BORRIANA,FORZA NUOVA,0,,
BORRIANA,ANTONIO PIARULLI BORRIANA,MOVIMENTO P.P.A.,1,,
BRUSNENGO,PIER LUIGI BERSANI BRUSNENGO,PARTITO DEMOCRATICO,201,,
BRUSNENGO,,SINISTRA ECOLOGIA LIBERTA',25,,
BRUSNENGO,,CENTRO DEMOCRATICO,4,,
BRUSNENGO,SILVIO BERLUSCONI BRUSNENGO,IL POPOLO DELLA LIBERTA',311,,
BRUSNENGO,,LEGA NORD,111,,
BRUSNENGO,,MIR - MODERATI IN RIVOLUZIONE,90,,
BRUSNENGO,,FRATELLI D'ITALIA,21,,
BRUSNENGO,,LA DESTRA,6,,
BRUSNENGO,GIUSEPPE PIERO GRILLO BRUSNENGO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,297,,
BRUSNENGO,MARIO MONTI BRUSNENGO,SCELTA CIVICA CON MONTI PER L'ITALIA,117,,
BRUSNENGO,,UNIONE DI CENTRO,7,,
BRUSNENGO,,FUTURO E LIBERTA',1,,
BRUSNENGO,ANTONIO INGROIA BRUSNENGO,RIVOLUZIONE CIVILE,4,,
BRUSNENGO,OSCAR FULVIO GIANNINO BRUSNENGO,FARE PER FERMARE IL DECLINO,28,,
BRUSNENGO,ROBERTO FIORE BRUSNENGO,FORZA NUOVA,3,,
BRUSNENGO,ANTONIO PIARULLI BRUSNENGO,MOVIMENTO P.P.A.,2,,
CALLABIANA,PIER LUIGI BERSANI CALLABIANA,PARTITO DEMOCRATICO,12,,
CALLABIANA,,SINISTRA ECOLOGIA LIBERTA',4,,
CALLABIANA,,CENTRO DEMOCRATICO,1,,
CALLABIANA,SILVIO BERLUSCONI CALLABIANA,IL POPOLO DELLA LIBERTA',27,,
CALLABIANA,,LEGA NORD,5,,
CALLABIANA,,FRATELLI D'ITALIA,5,,
CALLABIANA,,MIR - MODERATI IN RIVOLUZIONE,0,,
CALLABIANA,,LA DESTRA,0,,
CALLABIANA,GIUSEPPE PIERO GRILLO CALLABIANA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,29,,
CALLABIANA,MARIO MONTI CALLABIANA,SCELTA CIVICA CON MONTI PER L'ITALIA,13,,
CALLABIANA,,FUTURO E LIBERTA',1,,
CALLABIANA,,UNIONE DI CENTRO,0,,
CALLABIANA,ANTONIO INGROIA CALLABIANA,RIVOLUZIONE CIVILE,2,,
CALLABIANA,OSCAR FULVIO GIANNINO CALLABIANA,FARE PER FERMARE IL DECLINO,0,,
CALLABIANA,ROBERTO FIORE CALLABIANA,FORZA NUOVA,0,,
CALLABIANA,ANTONIO PIARULLI CALLABIANA,MOVIMENTO P.P.A.,0,,
CAMANDONA,PIER LUIGI BERSANI CAMANDONA,PARTITO DEMOCRATICO,39,,
CAMANDONA,,SINISTRA ECOLOGIA LIBERTA',5,,
CAMANDONA,,CENTRO DEMOCRATICO,1,,
CAMANDONA,SILVIO BERLUSCONI CAMANDONA,IL POPOLO DELLA LIBERTA',47,,
CAMANDONA,,LEGA NORD,18,,
CAMANDONA,,LA DESTRA,3,,
CAMANDONA,,FRATELLI D'ITALIA,2,,
CAMANDONA,,MIR - MODERATI IN RIVOLUZIONE,0,,
CAMANDONA,GIUSEPPE PIERO GRILLO CAMANDONA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,56,,
CAMANDONA,MARIO MONTI CAMANDONA,SCELTA CIVICA CON MONTI PER L'ITALIA,19,,
CAMANDONA,,FUTURO E LIBERTA',1,,
CAMANDONA,,UNIONE DI CENTRO,1,,
CAMANDONA,ANTONIO INGROIA CAMANDONA,RIVOLUZIONE CIVILE,5,,
CAMANDONA,OSCAR FULVIO GIANNINO CAMANDONA,FARE PER FERMARE IL DECLINO,2,,
CAMANDONA,ROBERTO FIORE CAMANDONA,FORZA NUOVA,1,,
