Ente,Candidato,Liste/Gruppi,Voti lista,,
ABANO TERME,PIER LUIGI BERSANI ABANO TERME,PARTITO DEMOCRATICO,2909,,
ABANO TERME,,SINISTRA ECOLOGIA LIBERTA',204,,
ABANO TERME,,CENTRO DEMOCRATICO,18,,
ABANO TERME,SILVIO BERLUSCONI ABANO TERME,IL POPOLO DELLA LIBERTA',2663,,
ABANO TERME,,LEGA NORD,914,,
ABANO TERME,,FRATELLI D'ITALIA,153,,
ABANO TERME,,PARTITO PENSIONATI,104,,
ABANO TERME,,LA DESTRA,53,,
ABANO TERME,,MIR - MODERATI IN RIVOLUZIONE,36,,
ABANO TERME,GIUSEPPE PIERO GRILLO ABANO TERME,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,3257,,
ABANO TERME,MARIO MONTI ABANO TERME,SCELTA CIVICA CON MONTI PER L'ITALIA,1314,,
ABANO TERME,,UNIONE DI CENTRO,133,,
ABANO TERME,,FUTURO E LIBERTA',34,,
ABANO TERME,ANTONIO INGROIA ABANO TERME,RIVOLUZIONE CIVILE,167,,
ABANO TERME,OSCAR FULVIO GIANNINO ABANO TERME,FARE PER FERMARE IL DECLINO,271,,
ABANO TERME,ROBERTO FIORE ABANO TERME,FORZA NUOVA,39,,
ABANO TERME,SIMONE DI STEFANO ABANO TERME,CASAPOUND ITALIA,22,,
ABANO TERME,MAGDI CRISTIANO ALLAM ABANO TERME,IO AMO L'ITALIA,32,,
ABANO TERME,LODOVICO PIZZATI ABANO TERME,INDIPENDENZA VENETA,51,,
ABANO TERME,FABRIZIO COMENCINI ABANO TERME,LG.VENETA REPUBBLICA,93,,
ABANO TERME,ANTONIO GUADAGNINI ABANO TERME,VENETO STATO,26,,
ABANO TERME,STEFANIA GABRIELLA ANASTASIA CRAXI ABANO TERME,RIFORMISTI ITALIANI,5,,
ABANO TERME,PIERO PUSCHIAVO ABANO TERME,PROGETTO NAZIONALE,7,,
AGNA,PIER LUIGI BERSANI AGNA,PARTITO DEMOCRATICO,406,,
AGNA,,SINISTRA ECOLOGIA LIBERTA',14,,
