Ente,Candidato,Liste/Gruppi,Voti lista,,
ACQUI TERME,PIER LUIGI BERSANI ACQUI TERME,PARTITO DEMOCRATICO,3027,,
ACQUI TERME,,SINISTRA ECOLOGIA LIBERTA',302,,
ACQUI TERME,,CENTRO DEMOCRATICO,27,,
ACQUI TERME,SILVIO BERLUSCONI ACQUI TERME,IL POPOLO DELLA LIBERTA',2624,,
ACQUI TERME,,LEGA NORD,527,,
ACQUI TERME,,FRATELLI D'ITALIA,236,,
ACQUI TERME,,LA DESTRA,45,,
ACQUI TERME,,MIR - MODERATI IN RIVOLUZIONE,11,,
ACQUI TERME,GIUSEPPE PIERO GRILLO ACQUI TERME,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,3531,,
ACQUI TERME,MARIO MONTI ACQUI TERME,SCELTA CIVICA CON MONTI PER L'ITALIA,980,,
ACQUI TERME,,UNIONE DI CENTRO,95,,
ACQUI TERME,,FUTURO E LIBERTA',31,,
ACQUI TERME,ANTONIO INGROIA ACQUI TERME,RIVOLUZIONE CIVILE,220,,
ACQUI TERME,OSCAR FULVIO GIANNINO ACQUI TERME,FARE PER FERMARE IL DECLINO,134,,
ACQUI TERME,ROBERTO FIORE ACQUI TERME,FORZA NUOVA,36,,
ACQUI TERME,ANTONIO PIARULLI ACQUI TERME,MOVIMENTO P.P.A.,11,,
ALBERA LIGURE,PIER LUIGI BERSANI ALBERA LIGURE,PARTITO DEMOCRATICO,44,,
ALBERA LIGURE,,SINISTRA ECOLOGIA LIBERTA',2,,
ALBERA LIGURE,,CENTRO DEMOCRATICO,0,,
ALBERA LIGURE,SILVIO BERLUSCONI ALBERA LIGURE,IL POPOLO DELLA LIBERTA',53,,
ALBERA LIGURE,,LEGA NORD,16,,
ALBERA LIGURE,,FRATELLI D'ITALIA,2,,
ALBERA LIGURE,,MIR - MODERATI IN RIVOLUZIONE,0,,
ALBERA LIGURE,,LA DESTRA,0,,
ALBERA LIGURE,GIUSEPPE PIERO GRILLO ALBERA LIGURE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,38,,
ALBERA LIGURE,MARIO MONTI ALBERA LIGURE,SCELTA CIVICA CON MONTI PER L'ITALIA,18,,
ALBERA LIGURE,,UNIONE DI CENTRO,6,,
ALBERA LIGURE,,FUTURO E LIBERTA',2,,
ALBERA LIGURE,ANTONIO INGROIA ALBERA LIGURE,RIVOLUZIONE CIVILE,4,,
ALBERA LIGURE,OSCAR FULVIO GIANNINO ALBERA LIGURE,FARE PER FERMARE IL DECLINO,1,,
ALBERA LIGURE,ROBERTO FIORE ALBERA LIGURE,FORZA NUOVA,0,,
ALBERA LIGURE,ANTONIO PIARULLI ALBERA LIGURE,MOVIMENTO P.P.A.,0,,
ALESSANDRIA,PIER LUIGI BERSANI ALESSANDRIA,PARTITO DEMOCRATICO,12541,,
ALESSANDRIA,,SINISTRA ECOLOGIA LIBERTA',1277,,
ALESSANDRIA,,CENTRO DEMOCRATICO,104,,
ALESSANDRIA,SILVIO BERLUSCONI ALESSANDRIA,IL POPOLO DELLA LIBERTA',12102,,
ALESSANDRIA,,LEGA NORD,2142,,
ALESSANDRIA,,FRATELLI D'ITALIA,1118,,
ALESSANDRIA,,LA DESTRA,210,,
ALESSANDRIA,,MIR - MODERATI IN RIVOLUZIONE,77,,
ALESSANDRIA,GIUSEPPE PIERO GRILLO ALESSANDRIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,14359,,
ALESSANDRIA,MARIO MONTI ALESSANDRIA,SCELTA CIVICA CON MONTI PER L'ITALIA,4503,,
ALESSANDRIA,,UNIONE DI CENTRO,703,,
ALESSANDRIA,,FUTURO E LIBERTA',97,,
ALESSANDRIA,ANTONIO INGROIA ALESSANDRIA,RIVOLUZIONE CIVILE,1096,,
ALESSANDRIA,OSCAR FULVIO GIANNINO ALESSANDRIA,FARE PER FERMARE IL DECLINO,626,,
ALESSANDRIA,ROBERTO FIORE ALESSANDRIA,FORZA NUOVA,187,,
ALESSANDRIA,ANTONIO PIARULLI ALESSANDRIA,MOVIMENTO P.P.A.,54,,
ALFIANO NATTA,PIER LUIGI BERSANI ALFIANO NATTA,PARTITO DEMOCRATICO,83,,
ALFIANO NATTA,,SINISTRA ECOLOGIA LIBERTA',11,,
ALFIANO NATTA,,CENTRO DEMOCRATICO,0,,
