Ente,Candidato,Liste/Gruppi,Voti lista,,
ABETONE,PIER LUIGI BERSANI ABETONE,PARTITO DEMOCRATICO,83,,
ABETONE,,SINISTRA ECOLOGIA LIBERTA',4,,
ABETONE,,CENTRO DEMOCRATICO,2,,
ABETONE,SILVIO BERLUSCONI ABETONE,IL POPOLO DELLA LIBERTA',88,,
ABETONE,,FRATELLI D'ITALIA,10,,
ABETONE,,LEGA NORD,3,,
ABETONE,,LA DESTRA,3,,
ABETONE,,MIR - MODERATI IN RIVOLUZIONE,0,,
ABETONE,GIUSEPPE PIERO GRILLO ABETONE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,102,,
ABETONE,MARIO MONTI ABETONE,CON MONTI PER L'ITALIA,16,,
ABETONE,ANTONIO INGROIA ABETONE,RIVOLUZIONE CIVILE,4,,
ABETONE,OSCAR FULVIO GIANNINO ABETONE,FARE PER FERMARE IL DECLINO,1,,
ABETONE,MARCO FERRANDO ABETONE,PARTITO COMUNISTA DEI LAVORATORI,3,,
ABETONE,ROBERTO FIORE ABETONE,FORZA NUOVA,7,,
ABETONE,GIACINTO MARCO PANNELLA ABETONE,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
ABETONE,SIMONE DI STEFANO ABETONE,CASAPOUND ITALIA,1,,
AGLIANA,PIER LUIGI BERSANI AGLIANA,PARTITO DEMOCRATICO,3702,,
AGLIANA,,SINISTRA ECOLOGIA LIBERTA',262,,
AGLIANA,,CENTRO DEMOCRATICO,31,,
AGLIANA,SILVIO BERLUSCONI AGLIANA,IL POPOLO DELLA LIBERTA',1924,,
AGLIANA,,FRATELLI D'ITALIA,169,,
AGLIANA,,LEGA NORD,76,,
AGLIANA,,LA DESTRA,47,,
AGLIANA,,MIR - MODERATI IN RIVOLUZIONE,12,,
AGLIANA,GIUSEPPE PIERO GRILLO AGLIANA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2492,,
AGLIANA,MARIO MONTI AGLIANA,CON MONTI PER L'ITALIA,662,,
AGLIANA,ANTONIO INGROIA AGLIANA,RIVOLUZIONE CIVILE,178,,
AGLIANA,OSCAR FULVIO GIANNINO AGLIANA,FARE PER FERMARE IL DECLINO,86,,
AGLIANA,MARCO FERRANDO AGLIANA,PARTITO COMUNISTA DEI LAVORATORI,98,,
AGLIANA,ROBERTO FIORE AGLIANA,FORZA NUOVA,16,,
AGLIANA,GIACINTO MARCO PANNELLA AGLIANA,LISTA AMNISTIA GIUSTIZIA LIBERTA',16,,
AGLIANA,SIMONE DI STEFANO AGLIANA,CASAPOUND ITALIA,25,,
BUGGIANO,PIER LUIGI BERSANI BUGGIANO,PARTITO DEMOCRATICO,1663,,
BUGGIANO,,SINISTRA ECOLOGIA LIBERTA',126,,
BUGGIANO,,CENTRO DEMOCRATICO,10,,
BUGGIANO,SILVIO BERLUSCONI BUGGIANO,IL POPOLO DELLA LIBERTA',1146,,
BUGGIANO,,FRATELLI D'ITALIA,76,,
BUGGIANO,,LA DESTRA,65,,
BUGGIANO,,LEGA NORD,63,,
BUGGIANO,,MIR - MODERATI IN RIVOLUZIONE,43,,
BUGGIANO,GIUSEPPE PIERO GRILLO BUGGIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1167,,
BUGGIANO,MARIO MONTI BUGGIANO,CON MONTI PER L'ITALIA,304,,
BUGGIANO,ANTONIO INGROIA BUGGIANO,RIVOLUZIONE CIVILE,94,,
BUGGIANO,OSCAR FULVIO GIANNINO BUGGIANO,FARE PER FERMARE IL DECLINO,58,,
BUGGIANO,MARCO FERRANDO BUGGIANO,PARTITO COMUNISTA DEI LAVORATORI,57,,
BUGGIANO,ROBERTO FIORE BUGGIANO,FORZA NUOVA,24,,
