Ente,Candidato,Liste/Gruppi,Voti lista,,
ARGENTA,PIER LUIGI BERSANI ARGENTA,PARTITO DEMOCRATICO,6093,,
ARGENTA,,SINISTRA ECOLOGIA LIBERTA',285,,
ARGENTA,,CENTRO DEMOCRATICO,29,,
ARGENTA,SILVIO BERLUSCONI ARGENTA,IL POPOLO DELLA LIBERTA',2430,,
ARGENTA,,LEGA NORD,344,,
ARGENTA,,FRATELLI D'ITALIA,210,,
ARGENTA,,LA DESTRA,51,,
ARGENTA,,MIR - MODERATI IN RIVOLUZIONE,14,,
ARGENTA,,INTESA POPOLARE,6,,
ARGENTA,,GRANDE SUD - MPA,4,,
ARGENTA,GIUSEPPE PIERO GRILLO ARGENTA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,3319,,
ARGENTA,MARIO MONTI ARGENTA,SCELTA CIVICA CON MONTI PER L'ITALIA,911,,
ARGENTA,,UNIONE DI CENTRO,98,,
ARGENTA,,FUTURO E LIBERTA',44,,
ARGENTA,ANTONIO INGROIA ARGENTA,RIVOLUZIONE CIVILE,194,,
ARGENTA,OSCAR FULVIO GIANNINO ARGENTA,FARE PER FERMARE IL DECLINO,115,,
ARGENTA,MARCO FERRANDO ARGENTA,PARTITO COMUNISTA DEI LAVORATORI,81,,
ARGENTA,ROBERTO FIORE ARGENTA,FORZA NUOVA,48,,
ARGENTA,GIACINTO MARCO PANNELLA ARGENTA,LISTA AMNISTIA GIUSTIZIA LIBERTA',39,,
ARGENTA,SIMONE DI STEFANO ARGENTA,CASAPOUND ITALIA,12,,
ARGENTA,LUCA ROMAGNOLI ARGENTA,FIAMMA TRICOLORE,26,,
ARGENTA,MAGDI CRISTIANO ALLAM ARGENTA,IO AMO L'ITALIA,20,,
ARGENTA,FRANCO TORCHIA ARGENTA,PRI,15,,
BERRA,PIER LUIGI BERSANI BERRA,PARTITO DEMOCRATICO,1220,,
BERRA,,SINISTRA ECOLOGIA LIBERTA',55,,
BERRA,,CENTRO DEMOCRATICO,2,,
BERRA,SILVIO BERLUSCONI BERRA,IL POPOLO DELLA LIBERTA',772,,
BERRA,,LEGA NORD,92,,
BERRA,,FRATELLI D'ITALIA,41,,
