Ente,Candidato,Liste/Gruppi,Voti lista,,
BIENTINA,PIER LUIGI BERSANI BIENTINA,PARTITO DEMOCRATICO,1457,,
BIENTINA,,SINISTRA ECOLOGIA LIBERTA',145,,
BIENTINA,,CENTRO DEMOCRATICO,11,,
BIENTINA,SILVIO BERLUSCONI BIENTINA,IL POPOLO DELLA LIBERTA',1054,,
BIENTINA,,FRATELLI D'ITALIA,70,,
BIENTINA,,LEGA NORD,36,,
BIENTINA,,LA DESTRA,31,,
BIENTINA,,MIR - MODERATI IN RIVOLUZIONE,5,,
BIENTINA,GIUSEPPE PIERO GRILLO BIENTINA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1400,,
BIENTINA,MARIO MONTI BIENTINA,SCELTA CIVICA CON MONTI PER L'ITALIA,335,,
BIENTINA,,UNIONE DI CENTRO,46,,
BIENTINA,,FUTURO E LIBERTA',14,,
BIENTINA,ANTONIO INGROIA BIENTINA,RIVOLUZIONE CIVILE,98,,
BIENTINA,OSCAR FULVIO GIANNINO BIENTINA,FARE PER FERMARE IL DECLINO,43,,
BIENTINA,MARCO FERRANDO BIENTINA,PARTITO COMUNISTA DEI LAVORATORI,31,,
BIENTINA,ROBERTO FIORE BIENTINA,FORZA NUOVA,29,,
BIENTINA,GIACINTO MARCO PANNELLA BIENTINA,LISTA AMNISTIA GIUSTIZIA LIBERTA',7,,
BIENTINA,SIMONE DI STEFANO BIENTINA,CASAPOUND ITALIA,4,,
BIENTINA,MAGDI CRISTIANO ALLAM BIENTINA,IO AMO L'ITALIA,14,,
BUTI,PIER LUIGI BERSANI BUTI,PARTITO DEMOCRATICO,1296,,
BUTI,,SINISTRA ECOLOGIA LIBERTA',108,,
BUTI,,CENTRO DEMOCRATICO,8,,
BUTI,SILVIO BERLUSCONI BUTI,IL POPOLO DELLA LIBERTA',603,,
BUTI,,FRATELLI D'ITALIA,27,,
BUTI,,LEGA NORD,17,,
BUTI,,LA DESTRA,12,,
BUTI,,MIR - MODERATI IN RIVOLUZIONE,3,,
BUTI,GIUSEPPE PIERO GRILLO BUTI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1012,,
BUTI,MARIO MONTI BUTI,SCELTA CIVICA CON MONTI PER L'ITALIA,173,,
BUTI,,UNIONE DI CENTRO,37,,
BUTI,,FUTURO E LIBERTA',10,,
BUTI,ANTONIO INGROIA BUTI,RIVOLUZIONE CIVILE,134,,
BUTI,OSCAR FULVIO GIANNINO BUTI,FARE PER FERMARE IL DECLINO,21,,
BUTI,MARCO FERRANDO BUTI,PARTITO COMUNISTA DEI LAVORATORI,26,,
BUTI,ROBERTO FIORE BUTI,FORZA NUOVA,45,,
BUTI,GIACINTO MARCO PANNELLA BUTI,LISTA AMNISTIA GIUSTIZIA LIBERTA',8,,
BUTI,SIMONE DI STEFANO BUTI,CASAPOUND ITALIA,4,,
BUTI,MAGDI CRISTIANO ALLAM BUTI,IO AMO L'ITALIA,7,,
CALCI,PIER LUIGI BERSANI CALCI,PARTITO DEMOCRATICO,1512,,
CALCI,,SINISTRA ECOLOGIA LIBERTA',289,,
CALCI,,CENTRO DEMOCRATICO,7,,
CALCI,SILVIO BERLUSCONI CALCI,IL POPOLO DELLA LIBERTA',592,,
CALCI,,FRATELLI D'ITALIA,54,,
CALCI,,LA DESTRA,36,,
CALCI,,LEGA NORD,30,,
CALCI,,MIR - MODERATI IN RIVOLUZIONE,3,,
CALCI,GIUSEPPE PIERO GRILLO CALCI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1015,,
CALCI,MARIO MONTI CALCI,SCELTA CIVICA CON MONTI PER L'ITALIA,270,,
CALCI,,UNIONE DI CENTRO,48,,
CALCI,,FUTURO E LIBERTA',15,,
CALCI,ANTONIO INGROIA CALCI,RIVOLUZIONE CIVILE,172,,
CALCI,OSCAR FULVIO GIANNINO CALCI,FARE PER FERMARE IL DECLINO,52,,
CALCI,MARCO FERRANDO CALCI,PARTITO COMUNISTA DEI LAVORATORI,41,,
CALCI,ROBERTO FIORE CALCI,FORZA NUOVA,6,,
CALCI,GIACINTO MARCO PANNELLA CALCI,LISTA AMNISTIA GIUSTIZIA LIBERTA',11,,
CALCI,SIMONE DI STEFANO CALCI,CASAPOUND ITALIA,6,,
CALCI,MAGDI CRISTIANO ALLAM CALCI,IO AMO L'ITALIA,10,,
CALCINAIA,PIER LUIGI BERSANI CALCINAIA,PARTITO DEMOCRATICO,2709,,
CALCINAIA,,SINISTRA ECOLOGIA LIBERTA',186,,
CALCINAIA,,CENTRO DEMOCRATICO,8,,
CALCINAIA,SILVIO BERLUSCONI CALCINAIA,IL POPOLO DELLA LIBERTA',1174,,
CALCINAIA,,FRATELLI D'ITALIA,81,,
CALCINAIA,,LEGA NORD,59,,
CALCINAIA,,LA DESTRA,40,,
CALCINAIA,,MIR - MODERATI IN RIVOLUZIONE,6,,
CALCINAIA,GIUSEPPE PIERO GRILLO CALCINAIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2151,,
CALCINAIA,MARIO MONTI CALCINAIA,SCELTA CIVICA CON MONTI PER L'ITALIA,519,,
CALCINAIA,,UNIONE DI CENTRO,76,,
CALCINAIA,,FUTURO E LIBERTA',34,,
CALCINAIA,ANTONIO INGROIA CALCINAIA,RIVOLUZIONE CIVILE,174,,
CALCINAIA,OSCAR FULVIO GIANNINO CALCINAIA,FARE PER FERMARE IL DECLINO,59,,
CALCINAIA,MARCO FERRANDO CALCINAIA,PARTITO COMUNISTA DEI LAVORATORI,35,,
CALCINAIA,ROBERTO FIORE CALCINAIA,FORZA NUOVA,51,,
CALCINAIA,GIACINTO MARCO PANNELLA CALCINAIA,LISTA AMNISTIA GIUSTIZIA LIBERTA',17,,
CALCINAIA,SIMONE DI STEFANO CALCINAIA,CASAPOUND ITALIA,10,,
CALCINAIA,MAGDI CRISTIANO ALLAM CALCINAIA,IO AMO L'ITALIA,13,,
CAPANNOLI,PIER LUIGI BERSANI CAPANNOLI,PARTITO DEMOCRATICO,1432,,
CAPANNOLI,,SINISTRA ECOLOGIA LIBERTA',82,,
CAPANNOLI,,CENTRO DEMOCRATICO,7,,
