Ente,Candidato,Liste/Gruppi,Voti lista,,
ASSISI,PIER LUIGI BERSANI ASSISI,PARTITO DEMOCRATICO,3968,,
ASSISI,,SINISTRA ECOLOGIA LIBERTA',332,,
ASSISI,SILVIO BERLUSCONI ASSISI,IL POPOLO DELLA LIBERTA',4055,,
ASSISI,,FRATELLI D'ITALIA,332,,
ASSISI,,LA DESTRA,166,,
ASSISI,,LEGA NORD,105,,
ASSISI,,MIR - MODERATI IN RIVOLUZIONE,56,,
ASSISI,,INTESA POPOLARE,36,,
ASSISI,GIUSEPPE PIERO GRILLO ASSISI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,3838,,
ASSISI,MARIO MONTI ASSISI,CON MONTI PER L'ITALIA,1689,,
ASSISI,ANTONIO INGROIA ASSISI,RIVOLUZIONE CIVILE,334,,
ASSISI,OSCAR FULVIO GIANNINO ASSISI,FARE PER FERMARE IL DECLINO,125,,
ASSISI,MARCO FERRANDO ASSISI,PARTITO COMUNISTA DEI LAVORATORI,97,,
BASTIA UMBRA,PIER LUIGI BERSANI BASTIA UMBRA,PARTITO DEMOCRATICO,3698,,
BASTIA UMBRA,,SINISTRA ECOLOGIA LIBERTA',283,,
BASTIA UMBRA,SILVIO BERLUSCONI BASTIA UMBRA,IL POPOLO DELLA LIBERTA',2714,,
BASTIA UMBRA,,FRATELLI D'ITALIA,296,,
BASTIA UMBRA,,LA DESTRA,147,,
BASTIA UMBRA,,LEGA NORD,64,,
BASTIA UMBRA,,MIR - MODERATI IN RIVOLUZIONE,24,,
BASTIA UMBRA,,INTESA POPOLARE,14,,
BASTIA UMBRA,GIUSEPPE PIERO GRILLO BASTIA UMBRA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,3138,,
BASTIA UMBRA,MARIO MONTI BASTIA UMBRA,CON MONTI PER L'ITALIA,1010,,
BASTIA UMBRA,ANTONIO INGROIA BASTIA UMBRA,RIVOLUZIONE CIVILE,200,,
BASTIA UMBRA,OSCAR FULVIO GIANNINO BASTIA UMBRA,FARE PER FERMARE IL DECLINO,70,,
BASTIA UMBRA,MARCO FERRANDO BASTIA UMBRA,PARTITO COMUNISTA DEI LAVORATORI,77,,
