Ente,Candidato,Liste/Gruppi,Voti lista,,
ALDINO,PIER LUIGI BERSANI ALDINO,SVP,680,,
ALDINO,,PARTITO DEMOCRATICO,29,,
ALDINO,,SINISTRA ECOLOGIA LIBERTA',25,,
ALDINO,SILVIO BERLUSCONI ALDINO,IL POPOLO DELLA LIBERTA',13,,
ALDINO,,LEGA NORD,3,,
ALDINO,,MIR - MODERATI IN RIVOLUZIONE,0,,
ALDINO,,LA DESTRA,0,,
ALDINO,GIUSEPPE PIERO GRILLO ALDINO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,29,,
ALDINO,MARIO MONTI ALDINO,SCELTA CIVICA CON MONTI PER L'ITALIA,33,,
ALDINO,,UNIONE DI CENTRO,0,,
ALDINO,ANTONIO INGROIA ALDINO,RIVOLUZIONE CIVILE,1,,
ALDINO,OSCAR FULVIO GIANNINO ALDINO,FARE PER FERMARE IL DECLINO,1,,
ALDINO,ULLI MAIR ALDINO,DIE FREIHEITLICHEN,206,,
ALDINO,SIMONE DI STEFANO ALDINO,CASAPOUND ITALIA,0,,
ANDRIANO,PIER LUIGI BERSANI ANDRIANO,SVP,392,,
ANDRIANO,,PARTITO DEMOCRATICO,29,,
ANDRIANO,,SINISTRA ECOLOGIA LIBERTA',29,,
ANDRIANO,SILVIO BERLUSCONI ANDRIANO,IL POPOLO DELLA LIBERTA',22,,
ANDRIANO,,LEGA NORD,5,,
ANDRIANO,,MIR - MODERATI IN RIVOLUZIONE,2,,
ANDRIANO,,LA DESTRA,1,,
ANDRIANO,GIUSEPPE PIERO GRILLO ANDRIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,27,,
ANDRIANO,MARIO MONTI ANDRIANO,SCELTA CIVICA CON MONTI PER L'ITALIA,22,,
ANDRIANO,,UNIONE DI CENTRO,0,,
ANDRIANO,ANTONIO INGROIA ANDRIANO,RIVOLUZIONE CIVILE,2,,
ANDRIANO,OSCAR FULVIO GIANNINO ANDRIANO,FARE PER FERMARE IL DECLINO,4,,
ANDRIANO,ULLI MAIR ANDRIANO,DIE FREIHEITLICHEN,111,,
ANDRIANO,SIMONE DI STEFANO ANDRIANO,CASAPOUND ITALIA,3,,
ANTERIVO,PIER LUIGI BERSANI ANTERIVO,SVP,161,,
ANTERIVO,,PARTITO DEMOCRATICO,8,,
ANTERIVO,,SINISTRA ECOLOGIA LIBERTA',3,,
ANTERIVO,SILVIO BERLUSCONI ANTERIVO,IL POPOLO DELLA LIBERTA',14,,
