Ente,Candidato,Liste/Gruppi,Voti lista,,
AFFILE,PIER LUIGI BERSANI AFFILE,PARTITO DEMOCRATICO,215,,
AFFILE,,CENTRO DEMOCRATICO,9,,
AFFILE,,SINISTRA ECOLOGIA LIBERTA',6,,
AFFILE,,PARTITO SOCIALISTA ITALIANO,4,,
AFFILE,SILVIO BERLUSCONI AFFILE,IL POPOLO DELLA LIBERTA',173,,
AFFILE,,FRATELLI D'ITALIA,97,,
AFFILE,,LA DESTRA,24,,
AFFILE,,MIR - MODERATI IN RIVOLUZIONE,3,,
AFFILE,,LEGA NORD,1,,
AFFILE,,INTESA POPOLARE,0,,
AFFILE,GIUSEPPE PIERO GRILLO AFFILE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,159,,
AFFILE,MARIO MONTI AFFILE,CON MONTI PER L'ITALIA,109,,
AFFILE,ANTONIO INGROIA AFFILE,RIVOLUZIONE CIVILE,8,,
AFFILE,OSCAR FULVIO GIANNINO AFFILE,FARE PER FERMARE IL DECLINO,2,,
AFFILE,MARCO FERRANDO AFFILE,PARTITO COMUNISTA DEI LAVORATORI,2,,
AFFILE,ROBERTO FIORE AFFILE,FORZA NUOVA,4,,
AFFILE,GIACINTO MARCO PANNELLA AFFILE,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
AFFILE,LUCA ROMAGNOLI AFFILE,FIAMMA TRICOLORE,13,,
AFFILE,MAGDI CRISTIANO ALLAM AFFILE,IO AMO L'ITALIA,2,,
AFFILE,SIMONE DI STEFANO AFFILE,CASAPOUND ITALIA,10,,
AFFILE,OTTAVIO PASQUALUCCI AFFILE,DIMEZZIAMO LO STIPENDIO AI POLITICI,4,,
AFFILE,,NO ALLA CHIUSURA DEGLI OSPEDALI,2,,
AFFILE,,VIVA L'ITALIA,1,,
AFFILE,ALFONSO LUIGI MARRA AFFILE,PAS - FLB&LT,0,,
AFFILE,ANTONIO CORSI AFFILE,TUTTI INSIEME PER L'ITALIA,0,,
AFFILE,GIOVANNA SORBELLI AFFILE,MOVIMENTO EUDONNA,0,,
AFFILE,MARINA PETRINI AFFILE,MOVIMENTO PROGETTO ITALIA - MID,0,,
AFFILE,ANDREA BALIA AFFILE,PARTITO DEL SUD,1,,
AGOSTA,PIER LUIGI BERSANI AGOSTA,PARTITO DEMOCRATICO,244,,
AGOSTA,,CENTRO DEMOCRATICO,17,,
AGOSTA,,SINISTRA ECOLOGIA LIBERTA',10,,
AGOSTA,,PARTITO SOCIALISTA ITALIANO,8,,
AGOSTA,SILVIO BERLUSCONI AGOSTA,IL POPOLO DELLA LIBERTA',289,,
AGOSTA,,FRATELLI D'ITALIA,58,,
AGOSTA,,LA DESTRA,23,,
AGOSTA,,MIR - MODERATI IN RIVOLUZIONE,2,,
AGOSTA,,LEGA NORD,1,,
AGOSTA,,INTESA POPOLARE,1,,
AGOSTA,GIUSEPPE PIERO GRILLO AGOSTA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,236,,
AGOSTA,MARIO MONTI AGOSTA,CON MONTI PER L'ITALIA,71,,
AGOSTA,ANTONIO INGROIA AGOSTA,RIVOLUZIONE CIVILE,18,,
AGOSTA,OSCAR FULVIO GIANNINO AGOSTA,FARE PER FERMARE IL DECLINO,1,,
AGOSTA,MARCO FERRANDO AGOSTA,PARTITO COMUNISTA DEI LAVORATORI,2,,
AGOSTA,ROBERTO FIORE AGOSTA,FORZA NUOVA,4,,
AGOSTA,GIACINTO MARCO PANNELLA AGOSTA,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
AGOSTA,LUCA ROMAGNOLI AGOSTA,FIAMMA TRICOLORE,5,,
AGOSTA,MAGDI CRISTIANO ALLAM AGOSTA,IO AMO L'ITALIA,0,,
AGOSTA,SIMONE DI STEFANO AGOSTA,CASAPOUND ITALIA,0,,
