Ente,Candidato,Liste/Gruppi,Voti lista,,
ALCAMO,PIER LUIGI BERSANI ALCAMO,PARTITO DEMOCRATICO,3160,,
ALCAMO,,IL MEGAFONO - LISTA CROCETTA,610,,
ALCAMO,,SINISTRA ECOLOGIA LIBERTA',300,,
ALCAMO,,CENTRO DEMOCRATICO,78,,
ALCAMO,,MODERATI,46,,
ALCAMO,SILVIO BERLUSCONI ALCAMO,IL POPOLO DELLA LIBERTA',5057,,
ALCAMO,,GRANDE SUD,397,,
ALCAMO,,MPA - PARTITO DEI SICILIANI,287,,
ALCAMO,,MIR - MODERATI IN RIVOLUZIONE,287,,
ALCAMO,,LA DESTRA,113,,
ALCAMO,,FRATELLI D'ITALIA,100,,
ALCAMO,,CANTIERE POPOLARE,86,,
ALCAMO,,LEGA NORD,42,,
ALCAMO,GIUSEPPE PIERO GRILLO ALCAMO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,10401,,
ALCAMO,MARIO MONTI ALCAMO,CON MONTI PER L'ITALIA,1376,,
ALCAMO,ANTONIO INGROIA ALCAMO,RIVOLUZIONE CIVILE,404,,
ALCAMO,OSCAR FULVIO GIANNINO ALCAMO,FARE PER FERMARE IL DECLINO,46,,
ALCAMO,MARCO FERRANDO ALCAMO,PARTITO COMUNISTA DEI LAVORATORI,31,,
ALCAMO,ROBERTO FIORE ALCAMO,FORZA NUOVA,33,,
ALCAMO,GIACINTO MARCO PANNELLA ALCAMO,LISTA AMNISTIA GIUSTIZIA LIBERTA',102,,
ALCAMO,LUCA ROMAGNOLI ALCAMO,FIAMMA TRICOLORE,28,,
ALCAMO,FRANCO TORCHIA ALCAMO,PRI,14,,
BUSETO PALIZZOLO,PIER LUIGI BERSANI BUSETO PALIZZOLO,PARTITO DEMOCRATICO,214,,
BUSETO PALIZZOLO,,IL MEGAFONO - LISTA CROCETTA,158,,
BUSETO PALIZZOLO,,CENTRO DEMOCRATICO,6,,
BUSETO PALIZZOLO,,SINISTRA ECOLOGIA LIBERTA',5,,
BUSETO PALIZZOLO,,MODERATI,1,,
BUSETO PALIZZOLO,SILVIO BERLUSCONI BUSETO PALIZZOLO,IL POPOLO DELLA LIBERTA',291,,
BUSETO PALIZZOLO,,MIR - MODERATI IN RIVOLUZIONE,98,,
BUSETO PALIZZOLO,,GRANDE SUD,12,,
BUSETO PALIZZOLO,,MPA - PARTITO DEI SICILIANI,6,,
BUSETO PALIZZOLO,,FRATELLI D'ITALIA,6,,
BUSETO PALIZZOLO,,LA DESTRA,6,,
BUSETO PALIZZOLO,,CANTIERE POPOLARE,1,,
BUSETO PALIZZOLO,,LEGA NORD,1,,
BUSETO PALIZZOLO,GIUSEPPE PIERO GRILLO BUSETO PALIZZOLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,398,,
BUSETO PALIZZOLO,MARIO MONTI BUSETO PALIZZOLO,CON MONTI PER L'ITALIA,123,,
BUSETO PALIZZOLO,ANTONIO INGROIA BUSETO PALIZZOLO,RIVOLUZIONE CIVILE,19,,
BUSETO PALIZZOLO,OSCAR FULVIO GIANNINO BUSETO PALIZZOLO,FARE PER FERMARE IL DECLINO,4,,
BUSETO PALIZZOLO,MARCO FERRANDO BUSETO PALIZZOLO,PARTITO COMUNISTA DEI LAVORATORI,7,,
BUSETO PALIZZOLO,ROBERTO FIORE BUSETO PALIZZOLO,FORZA NUOVA,4,,
BUSETO PALIZZOLO,GIACINTO MARCO PANNELLA BUSETO PALIZZOLO,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
BUSETO PALIZZOLO,LUCA ROMAGNOLI BUSETO PALIZZOLO,FIAMMA TRICOLORE,1,,
BUSETO PALIZZOLO,FRANCO TORCHIA BUSETO PALIZZOLO,PRI,1,,
CALATAFIMI SEGESTA,PIER LUIGI BERSANI CALATAFIMI SEGESTA,PARTITO DEMOCRATICO,370,,
CALATAFIMI SEGESTA,,IL MEGAFONO - LISTA CROCETTA,289,,
CALATAFIMI SEGESTA,,SINISTRA ECOLOGIA LIBERTA',37,,
CALATAFIMI SEGESTA,,MODERATI,5,,
CALATAFIMI SEGESTA,,CENTRO DEMOCRATICO,4,,
CALATAFIMI SEGESTA,SILVIO BERLUSCONI CALATAFIMI SEGESTA,IL POPOLO DELLA LIBERTA',635,,
CALATAFIMI SEGESTA,,MIR - MODERATI IN RIVOLUZIONE,107,,
CALATAFIMI SEGESTA,,GRANDE SUD,34,,
CALATAFIMI SEGESTA,,FRATELLI D'ITALIA,30,,
CALATAFIMI SEGESTA,,MPA - PARTITO DEI SICILIANI,17,,
CALATAFIMI SEGESTA,,LA DESTRA,16,,
CALATAFIMI SEGESTA,,CANTIERE POPOLARE,12,,
CALATAFIMI SEGESTA,,LEGA NORD,2,,
CALATAFIMI SEGESTA,GIUSEPPE PIERO GRILLO CALATAFIMI SEGESTA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,837,,
CALATAFIMI SEGESTA,MARIO MONTI CALATAFIMI SEGESTA,CON MONTI PER L'ITALIA,160,,
CALATAFIMI SEGESTA,ANTONIO INGROIA CALATAFIMI SEGESTA,RIVOLUZIONE CIVILE,643,,
CALATAFIMI SEGESTA,OSCAR FULVIO GIANNINO CALATAFIMI SEGESTA,FARE PER FERMARE IL DECLINO,6,,
CALATAFIMI SEGESTA,MARCO FERRANDO CALATAFIMI SEGESTA,PARTITO COMUNISTA DEI LAVORATORI,7,,
CALATAFIMI SEGESTA,ROBERTO FIORE CALATAFIMI SEGESTA,FORZA NUOVA,2,,
CALATAFIMI SEGESTA,GIACINTO MARCO PANNELLA CALATAFIMI SEGESTA,LISTA AMNISTIA GIUSTIZIA LIBERTA',10,,
CALATAFIMI SEGESTA,LUCA ROMAGNOLI CALATAFIMI SEGESTA,FIAMMA TRICOLORE,16,,
CALATAFIMI SEGESTA,FRANCO TORCHIA CALATAFIMI SEGESTA,PRI,2,,
CAMPOBELLO DI MAZARA,PIER LUIGI BERSANI CAMPOBELLO DI MAZARA,PARTITO DEMOCRATICO,551,,
CAMPOBELLO DI MAZARA,,IL MEGAFONO - LISTA CROCETTA,256,,
CAMPOBELLO DI MAZARA,,SINISTRA ECOLOGIA LIBERTA',81,,
CAMPOBELLO DI MAZARA,,CENTRO DEMOCRATICO,6,,
CAMPOBELLO DI MAZARA,,MODERATI,5,,
CAMPOBELLO DI MAZARA,SILVIO BERLUSCONI CAMPOBELLO DI MAZARA,IL POPOLO DELLA LIBERTA',1266,,
CAMPOBELLO DI MAZARA,,MPA - PARTITO DEI SICILIANI,329,,
CAMPOBELLO DI MAZARA,,LA DESTRA,265,,
CAMPOBELLO DI MAZARA,,MIR - MODERATI IN RIVOLUZIONE,223,,
CAMPOBELLO DI MAZARA,,GRANDE SUD,158,,
CAMPOBELLO DI MAZARA,,FRATELLI D'ITALIA,48,,
CAMPOBELLO DI MAZARA,,CANTIERE POPOLARE,13,,
CAMPOBELLO DI MAZARA,,LEGA NORD,3,,
CAMPOBELLO DI MAZARA,GIUSEPPE PIERO GRILLO CAMPOBELLO DI MAZARA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1917,,
CAMPOBELLO DI MAZARA,MARIO MONTI CAMPOBELLO DI MAZARA,CON MONTI PER L'ITALIA,183,,
CAMPOBELLO DI MAZARA,ANTONIO INGROIA CAMPOBELLO DI MAZARA,RIVOLUZIONE CIVILE,87,,
CAMPOBELLO DI MAZARA,OSCAR FULVIO GIANNINO CAMPOBELLO DI MAZARA,FARE PER FERMARE IL DECLINO,10,,
CAMPOBELLO DI MAZARA,MARCO FERRANDO CAMPOBELLO DI MAZARA,PARTITO COMUNISTA DEI LAVORATORI,16,,
CAMPOBELLO DI MAZARA,ROBERTO FIORE CAMPOBELLO DI MAZARA,FORZA NUOVA,9,,
CAMPOBELLO DI MAZARA,GIACINTO MARCO PANNELLA CAMPOBELLO DI MAZARA,LISTA AMNISTIA GIUSTIZIA LIBERTA',36,,
CAMPOBELLO DI MAZARA,LUCA ROMAGNOLI CAMPOBELLO DI MAZARA,FIAMMA TRICOLORE,13,,
CAMPOBELLO DI MAZARA,FRANCO TORCHIA CAMPOBELLO DI MAZARA,PRI,5,,
CASTELLAMMARE DEL GOLFO,PIER LUIGI BERSANI CASTELLAMMARE DEL GOLFO,PARTITO DEMOCRATICO,990,,
CASTELLAMMARE DEL GOLFO,,IL MEGAFONO - LISTA CROCETTA,458,,
CASTELLAMMARE DEL GOLFO,,SINISTRA ECOLOGIA LIBERTA',72,,
CASTELLAMMARE DEL GOLFO,,CENTRO DEMOCRATICO,10,,
CASTELLAMMARE DEL GOLFO,,MODERATI,9,,
CASTELLAMMARE DEL GOLFO,SILVIO BERLUSCONI CASTELLAMMARE DEL GOLFO,IL POPOLO DELLA LIBERTA',1870,,
CASTELLAMMARE DEL GOLFO,,LA DESTRA,191,,
CASTELLAMMARE DEL GOLFO,,MPA - PARTITO DEI SICILIANI,155,,
CASTELLAMMARE DEL GOLFO,,MIR - MODERATI IN RIVOLUZIONE,148,,
CASTELLAMMARE DEL GOLFO,,FRATELLI D'ITALIA,52,,
CASTELLAMMARE DEL GOLFO,,GRANDE SUD,36,,
CASTELLAMMARE DEL GOLFO,,CANTIERE POPOLARE,18,,
CASTELLAMMARE DEL GOLFO,,LEGA NORD,6,,
CASTELLAMMARE DEL GOLFO,GIUSEPPE PIERO GRILLO CASTELLAMMARE DEL GOLFO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2074,,
CASTELLAMMARE DEL GOLFO,MARIO MONTI CASTELLAMMARE DEL GOLFO,CON MONTI PER L'ITALIA,323,,
CASTELLAMMARE DEL GOLFO,ANTONIO INGROIA CASTELLAMMARE DEL GOLFO,RIVOLUZIONE CIVILE,191,,
CASTELLAMMARE DEL GOLFO,OSCAR FULVIO GIANNINO CASTELLAMMARE DEL GOLFO,FARE PER FERMARE IL DECLINO,13,,
CASTELLAMMARE DEL GOLFO,MARCO FERRANDO CASTELLAMMARE DEL GOLFO,PARTITO COMUNISTA DEI LAVORATORI,8,,
CASTELLAMMARE DEL GOLFO,ROBERTO FIORE CASTELLAMMARE DEL GOLFO,FORZA NUOVA,17,,
CASTELLAMMARE DEL GOLFO,GIACINTO MARCO PANNELLA CASTELLAMMARE DEL GOLFO,LISTA AMNISTIA GIUSTIZIA LIBERTA',34,,
CASTELLAMMARE DEL GOLFO,LUCA ROMAGNOLI CASTELLAMMARE DEL GOLFO,FIAMMA TRICOLORE,12,,
CASTELLAMMARE DEL GOLFO,FRANCO TORCHIA CASTELLAMMARE DEL GOLFO,PRI,103,,
CASTELVETRANO,PIER LUIGI BERSANI CASTELVETRANO,PARTITO DEMOCRATICO,2155,,
CASTELVETRANO,,IL MEGAFONO - LISTA CROCETTA,434,,
CASTELVETRANO,,SINISTRA ECOLOGIA LIBERTA',118,,
CASTELVETRANO,,MODERATI,26,,
CASTELVETRANO,,CENTRO DEMOCRATICO,11,,
CASTELVETRANO,SILVIO BERLUSCONI CASTELVETRANO,IL POPOLO DELLA LIBERTA',3260,,
CASTELVETRANO,,MPA - PARTITO DEI SICILIANI,1294,,
CASTELVETRANO,,MIR - MODERATI IN RIVOLUZIONE,195,,
CASTELVETRANO,,GRANDE SUD,148,,
CASTELVETRANO,,FRATELLI D'ITALIA,137,,
CASTELVETRANO,,LA DESTRA,42,,
CASTELVETRANO,,CANTIERE POPOLARE,34,,
CASTELVETRANO,,LEGA NORD,13,,
CASTELVETRANO,GIUSEPPE PIERO GRILLO CASTELVETRANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,5536,,
CASTELVETRANO,MARIO MONTI CASTELVETRANO,CON MONTI PER L'ITALIA,635,,
CASTELVETRANO,ANTONIO INGROIA CASTELVETRANO,RIVOLUZIONE CIVILE,329,,
CASTELVETRANO,OSCAR FULVIO GIANNINO CASTELVETRANO,FARE PER FERMARE IL DECLINO,30,,
CASTELVETRANO,MARCO FERRANDO CASTELVETRANO,PARTITO COMUNISTA DEI LAVORATORI,21,,
CASTELVETRANO,ROBERTO FIORE CASTELVETRANO,FORZA NUOVA,18,,
CASTELVETRANO,GIACINTO MARCO PANNELLA CASTELVETRANO,LISTA AMNISTIA GIUSTIZIA LIBERTA',70,,
CASTELVETRANO,LUCA ROMAGNOLI CASTELVETRANO,FIAMMA TRICOLORE,15,,
CASTELVETRANO,FRANCO TORCHIA CASTELVETRANO,PRI,6,,
CUSTONACI,PIER LUIGI BERSANI CUSTONACI,PARTITO DEMOCRATICO,361,,
CUSTONACI,,IL MEGAFONO - LISTA CROCETTA,251,,
CUSTONACI,,SINISTRA ECOLOGIA LIBERTA',10,,
CUSTONACI,,CENTRO DEMOCRATICO,4,,
CUSTONACI,,MODERATI,1,,
CUSTONACI,SILVIO BERLUSCONI CUSTONACI,IL POPOLO DELLA LIBERTA',741,,
CUSTONACI,,MIR - MODERATI IN RIVOLUZIONE,37,,
CUSTONACI,,FRATELLI D'ITALIA,21,,
CUSTONACI,,LA DESTRA,21,,
CUSTONACI,,GRANDE SUD,16,,
CUSTONACI,,MPA - PARTITO DEI SICILIANI,8,,
CUSTONACI,,LEGA NORD,5,,
CUSTONACI,,CANTIERE POPOLARE,3,,
CUSTONACI,GIUSEPPE PIERO GRILLO CUSTONACI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,709,,
CUSTONACI,MARIO MONTI CUSTONACI,CON MONTI PER L'ITALIA,100,,
CUSTONACI,ANTONIO INGROIA CUSTONACI,RIVOLUZIONE CIVILE,27,,
CUSTONACI,OSCAR FULVIO GIANNINO CUSTONACI,FARE PER FERMARE IL DECLINO,5,,
CUSTONACI,MARCO FERRANDO CUSTONACI,PARTITO COMUNISTA DEI LAVORATORI,2,,
CUSTONACI,ROBERTO FIORE CUSTONACI,FORZA NUOVA,7,,
CUSTONACI,GIACINTO MARCO PANNELLA CUSTONACI,LISTA AMNISTIA GIUSTIZIA LIBERTA',7,,
CUSTONACI,LUCA ROMAGNOLI CUSTONACI,FIAMMA TRICOLORE,22,,
CUSTONACI,FRANCO TORCHIA CUSTONACI,PRI,4,,
ERICE,PIER LUIGI BERSANI ERICE,PARTITO DEMOCRATICO,2291,,
ERICE,,IL MEGAFONO - LISTA CROCETTA,634,,
ERICE,,SINISTRA ECOLOGIA LIBERTA',209,,
ERICE,,CENTRO DEMOCRATICO,19,,
ERICE,,MODERATI,13,,
ERICE,SILVIO BERLUSCONI ERICE,IL POPOLO DELLA LIBERTA',3567,,
ERICE,,MIR - MODERATI IN RIVOLUZIONE,243,,
ERICE,,FRATELLI D'ITALIA,79,,
ERICE,,GRANDE SUD,51,,
ERICE,,MPA - PARTITO DEI SICILIANI,40,,
ERICE,,LA DESTRA,27,,
ERICE,,CANTIERE POPOLARE,13,,
ERICE,,LEGA NORD,13,,
ERICE,GIUSEPPE PIERO GRILLO ERICE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,4491,,
ERICE,MARIO MONTI ERICE,CON MONTI PER L'ITALIA,697,,
ERICE,ANTONIO INGROIA ERICE,RIVOLUZIONE CIVILE,298,,
ERICE,OSCAR FULVIO GIANNINO ERICE,FARE PER FERMARE IL DECLINO,24,,
ERICE,MARCO FERRANDO ERICE,PARTITO COMUNISTA DEI LAVORATORI,10,,
ERICE,ROBERTO FIORE ERICE,FORZA NUOVA,19,,
ERICE,GIACINTO MARCO PANNELLA ERICE,LISTA AMNISTIA GIUSTIZIA LIBERTA',39,,
ERICE,LUCA ROMAGNOLI ERICE,FIAMMA TRICOLORE,30,,
ERICE,FRANCO TORCHIA ERICE,PRI,8,,
FAVIGNANA,PIER LUIGI BERSANI FAVIGNANA,PARTITO DEMOCRATICO,276,,
FAVIGNANA,,IL MEGAFONO - LISTA CROCETTA,63,,
FAVIGNANA,,SINISTRA ECOLOGIA LIBERTA',63,,
FAVIGNANA,,CENTRO DEMOCRATICO,2,,
FAVIGNANA,,MODERATI,1,,
FAVIGNANA,SILVIO BERLUSCONI FAVIGNANA,IL POPOLO DELLA LIBERTA',691,,
FAVIGNANA,,MIR - MODERATI IN RIVOLUZIONE,29,,
FAVIGNANA,,FRATELLI D'ITALIA,24,,
FAVIGNANA,,LEGA NORD,11,,
FAVIGNANA,,LA DESTRA,8,,
FAVIGNANA,,CANTIERE POPOLARE,6,,
FAVIGNANA,,GRANDE SUD,5,,
FAVIGNANA,,MPA - PARTITO DEI SICILIANI,0,,
FAVIGNANA,GIUSEPPE PIERO GRILLO FAVIGNANA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,421,,
FAVIGNANA,MARIO MONTI FAVIGNANA,CON MONTI PER L'ITALIA,86,,
FAVIGNANA,ANTONIO INGROIA FAVIGNANA,RIVOLUZIONE CIVILE,26,,
FAVIGNANA,OSCAR FULVIO GIANNINO FAVIGNANA,FARE PER FERMARE IL DECLINO,9,,
FAVIGNANA,MARCO FERRANDO FAVIGNANA,PARTITO COMUNISTA DEI LAVORATORI,3,,
FAVIGNANA,ROBERTO FIORE FAVIGNANA,FORZA NUOVA,6,,
FAVIGNANA,GIACINTO MARCO PANNELLA FAVIGNANA,LISTA AMNISTIA GIUSTIZIA LIBERTA',2,,
FAVIGNANA,LUCA ROMAGNOLI FAVIGNANA,FIAMMA TRICOLORE,6,,
FAVIGNANA,FRANCO TORCHIA FAVIGNANA,PRI,0,,
GIBELLINA,PIER LUIGI BERSANI GIBELLINA,PARTITO DEMOCRATICO,428,,
GIBELLINA,,IL MEGAFONO - LISTA CROCETTA,53,,
GIBELLINA,,SINISTRA ECOLOGIA LIBERTA',28,,
GIBELLINA,,MODERATI,4,,
GIBELLINA,,CENTRO DEMOCRATICO,2,,
GIBELLINA,SILVIO BERLUSCONI GIBELLINA,IL POPOLO DELLA LIBERTA',353,,
GIBELLINA,,MPA - PARTITO DEI SICILIANI,76,,
GIBELLINA,,MIR - MODERATI IN RIVOLUZIONE,34,,
GIBELLINA,,GRANDE SUD,22,,
GIBELLINA,,FRATELLI D'ITALIA,12,,
GIBELLINA,,CANTIERE POPOLARE,8,,
GIBELLINA,,LA DESTRA,7,,
GIBELLINA,,LEGA NORD,3,,
GIBELLINA,GIUSEPPE PIERO GRILLO GIBELLINA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,911,,
GIBELLINA,MARIO MONTI GIBELLINA,CON MONTI PER L'ITALIA,98,,
GIBELLINA,ANTONIO INGROIA GIBELLINA,RIVOLUZIONE CIVILE,44,,
GIBELLINA,OSCAR FULVIO GIANNINO GIBELLINA,FARE PER FERMARE IL DECLINO,9,,
GIBELLINA,MARCO FERRANDO GIBELLINA,PARTITO COMUNISTA DEI LAVORATORI,4,,
GIBELLINA,ROBERTO FIORE GIBELLINA,FORZA NUOVA,3,,
GIBELLINA,GIACINTO MARCO PANNELLA GIBELLINA,LISTA AMNISTIA GIUSTIZIA LIBERTA',16,,
GIBELLINA,LUCA ROMAGNOLI GIBELLINA,FIAMMA TRICOLORE,9,,
GIBELLINA,FRANCO TORCHIA GIBELLINA,PRI,2,,
MARSALA,PIER LUIGI BERSANI MARSALA,PARTITO DEMOCRATICO,5222,,
MARSALA,,IL MEGAFONO - LISTA CROCETTA,4214,,
MARSALA,,SINISTRA ECOLOGIA LIBERTA',674,,
MARSALA,,CENTRO DEMOCRATICO,90,,
MARSALA,,MODERATI,62,,
MARSALA,SILVIO BERLUSCONI MARSALA,IL POPOLO DELLA LIBERTA',8568,,
MARSALA,,FRATELLI D'ITALIA,566,,
MARSALA,,MIR - MODERATI IN RIVOLUZIONE,550,,
MARSALA,,MPA - PARTITO DEI SICILIANI,419,,
MARSALA,,GRANDE SUD,403,,
MARSALA,,LA DESTRA,127,,
MARSALA,,LEGA NORD,61,,
MARSALA,,CANTIERE POPOLARE,44,,
MARSALA,GIUSEPPE PIERO GRILLO MARSALA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,12261,,
MARSALA,MARIO MONTI MARSALA,CON MONTI PER L'ITALIA,1764,,
MARSALA,ANTONIO INGROIA MARSALA,RIVOLUZIONE CIVILE,778,,
MARSALA,OSCAR FULVIO GIANNINO MARSALA,FARE PER FERMARE IL DECLINO,56,,
MARSALA,MARCO FERRANDO MARSALA,PARTITO COMUNISTA DEI LAVORATORI,88,,
MARSALA,ROBERTO FIORE MARSALA,FORZA NUOVA,121,,
MARSALA,GIACINTO MARCO PANNELLA MARSALA,LISTA AMNISTIA GIUSTIZIA LIBERTA',133,,
MARSALA,LUCA ROMAGNOLI MARSALA,FIAMMA TRICOLORE,58,,
MARSALA,FRANCO TORCHIA MARSALA,PRI,28,,
MAZARA DEL VALLO,PIER LUIGI BERSANI MAZARA DEL VALLO,PARTITO DEMOCRATICO,2713,,
MAZARA DEL VALLO,,IL MEGAFONO - LISTA CROCETTA,1046,,
MAZARA DEL VALLO,,SINISTRA ECOLOGIA LIBERTA',189,,
MAZARA DEL VALLO,,MODERATI,34,,
MAZARA DEL VALLO,,CENTRO DEMOCRATICO,21,,
MAZARA DEL VALLO,SILVIO BERLUSCONI MAZARA DEL VALLO,IL POPOLO DELLA LIBERTA',6480,,
MAZARA DEL VALLO,,MPA - PARTITO DEI SICILIANI,541,,
MAZARA DEL VALLO,,CANTIERE POPOLARE,257,,
MAZARA DEL VALLO,,GRANDE SUD,126,,
MAZARA DEL VALLO,,FRATELLI D'ITALIA,116,,
MAZARA DEL VALLO,,MIR - MODERATI IN RIVOLUZIONE,102,,
MAZARA DEL VALLO,,LA DESTRA,56,,
MAZARA DEL VALLO,,LEGA NORD,21,,
MAZARA DEL VALLO,GIUSEPPE PIERO GRILLO MAZARA DEL VALLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,8075,,
MAZARA DEL VALLO,MARIO MONTI MAZARA DEL VALLO,CON MONTI PER L'ITALIA,898,,
MAZARA DEL VALLO,ANTONIO INGROIA MAZARA DEL VALLO,RIVOLUZIONE CIVILE,324,,
MAZARA DEL VALLO,OSCAR FULVIO GIANNINO MAZARA DEL VALLO,FARE PER FERMARE IL DECLINO,27,,
MAZARA DEL VALLO,MARCO FERRANDO MAZARA DEL VALLO,PARTITO COMUNISTA DEI LAVORATORI,28,,
MAZARA DEL VALLO,ROBERTO FIORE MAZARA DEL VALLO,FORZA NUOVA,17,,
MAZARA DEL VALLO,GIACINTO MARCO PANNELLA MAZARA DEL VALLO,LISTA AMNISTIA GIUSTIZIA LIBERTA',61,,
MAZARA DEL VALLO,LUCA ROMAGNOLI MAZARA DEL VALLO,FIAMMA TRICOLORE,45,,
MAZARA DEL VALLO,FRANCO TORCHIA MAZARA DEL VALLO,PRI,11,,
PACECO,PIER LUIGI BERSANI PACECO,PARTITO DEMOCRATICO,993,,
PACECO,,IL MEGAFONO - LISTA CROCETTA,391,,
PACECO,,SINISTRA ECOLOGIA LIBERTA',61,,
PACECO,,CENTRO DEMOCRATICO,7,,
PACECO,,MODERATI,6,,
PACECO,SILVIO BERLUSCONI PACECO,IL POPOLO DELLA LIBERTA',1285,,
PACECO,,MIR - MODERATI IN RIVOLUZIONE,258,,
PACECO,,CANTIERE POPOLARE,125,,
PACECO,,MPA - PARTITO DEI SICILIANI,30,,
PACECO,,LA DESTRA,19,,
PACECO,,FRATELLI D'ITALIA,19,,
PACECO,,GRANDE SUD,19,,
PACECO,,LEGA NORD,6,,
PACECO,GIUSEPPE PIERO GRILLO PACECO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1897,,
PACECO,MARIO MONTI PACECO,CON MONTI PER L'ITALIA,212,,
PACECO,ANTONIO INGROIA PACECO,RIVOLUZIONE CIVILE,117,,
PACECO,OSCAR FULVIO GIANNINO PACECO,FARE PER FERMARE IL DECLINO,3,,
PACECO,MARCO FERRANDO PACECO,PARTITO COMUNISTA DEI LAVORATORI,9,,
PACECO,ROBERTO FIORE PACECO,FORZA NUOVA,6,,
PACECO,GIACINTO MARCO PANNELLA PACECO,LISTA AMNISTIA GIUSTIZIA LIBERTA',17,,
PACECO,LUCA ROMAGNOLI PACECO,FIAMMA TRICOLORE,8,,
PACECO,FRANCO TORCHIA PACECO,PRI,4,,
PANTELLERIA,PIER LUIGI BERSANI PANTELLERIA,PARTITO DEMOCRATICO,363,,
PANTELLERIA,,IL MEGAFONO - LISTA CROCETTA,248,,
PANTELLERIA,,SINISTRA ECOLOGIA LIBERTA',49,,
PANTELLERIA,,MODERATI,5,,
PANTELLERIA,,CENTRO DEMOCRATICO,4,,
PANTELLERIA,SILVIO BERLUSCONI PANTELLERIA,IL POPOLO DELLA LIBERTA',1110,,
PANTELLERIA,,FRATELLI D'ITALIA,29,,
PANTELLERIA,,CANTIERE POPOLARE,24,,
PANTELLERIA,,LA DESTRA,24,,
PANTELLERIA,,LEGA NORD,7,,
PANTELLERIA,,MPA - PARTITO DEI SICILIANI,4,,
PANTELLERIA,,GRANDE SUD,3,,
PANTELLERIA,,MIR - MODERATI IN RIVOLUZIONE,2,,
PANTELLERIA,GIUSEPPE PIERO GRILLO PANTELLERIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,780,,
PANTELLERIA,MARIO MONTI PANTELLERIA,CON MONTI PER L'ITALIA,123,,
PANTELLERIA,ANTONIO INGROIA PANTELLERIA,RIVOLUZIONE CIVILE,44,,
