Ente,Candidato,Liste/Gruppi,Voti lista,,
ALBAREDO PER SAN MARCO,PIER LUIGI BERSANI ALBAREDO PER SAN MARCO,PARTITO DEMOCRATICO,42,,
ALBAREDO PER SAN MARCO,,SINISTRA ECOLOGIA LIBERTA',2,,
ALBAREDO PER SAN MARCO,,CENTRO DEMOCRATICO,0,,
ALBAREDO PER SAN MARCO,,MODERATI,0,,
ALBAREDO PER SAN MARCO,SILVIO BERLUSCONI ALBAREDO PER SAN MARCO,IL POPOLO DELLA LIBERTA',30,,
ALBAREDO PER SAN MARCO,,LEGA NORD,28,,
ALBAREDO PER SAN MARCO,,PARTITO PENSIONATI,4,,
ALBAREDO PER SAN MARCO,,FRATELLI D'ITALIA,2,,
ALBAREDO PER SAN MARCO,,BASTA TASSE,1,,
ALBAREDO PER SAN MARCO,,LA DESTRA,0,,
ALBAREDO PER SAN MARCO,,MIR - MODERATI IN RIVOLUZIONE,0,,
ALBAREDO PER SAN MARCO,GIUSEPPE PIERO GRILLO ALBAREDO PER SAN MARCO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,15,,
ALBAREDO PER SAN MARCO,MARIO MONTI ALBAREDO PER SAN MARCO,CON MONTI PER L'ITALIA,17,,
ALBAREDO PER SAN MARCO,ANTONIO INGROIA ALBAREDO PER SAN MARCO,RIVOLUZIONE CIVILE,1,,
ALBAREDO PER SAN MARCO,OSCAR FULVIO GIANNINO ALBAREDO PER SAN MARCO,FARE PER FERMARE IL DECLINO,0,,
ALBAREDO PER SAN MARCO,MARCO FERRANDO ALBAREDO PER SAN MARCO,PARTITO COMUNISTA DEI LAVORATORI,0,,
ALBAREDO PER SAN MARCO,ROBERTO FIORE ALBAREDO PER SAN MARCO,FORZA NUOVA,1,,
ALBAREDO PER SAN MARCO,GIACINTO MARCO PANNELLA ALBAREDO PER SAN MARCO,LISTA AMNISTIA GIUSTIZIA LIBERTA',0,,
ALBAREDO PER SAN MARCO,LUCA ROMAGNOLI ALBAREDO PER SAN MARCO,FIAMMA TRICOLORE,1,,
ALBAREDO PER SAN MARCO,MAGDI CRISTIANO ALLAM ALBAREDO PER SAN MARCO,IO AMO L'ITALIA,0,,
ALBAREDO PER SAN MARCO,SIMONE DI STEFANO ALBAREDO PER SAN MARCO,CASAPOUND ITALIA,0,,
ALBAREDO PER SAN MARCO,ENZO BOSIO ALBAREDO PER SAN MARCO,CIVILTA' RURALE SVILUPPO,0,,
ALBAREDO PER SAN MARCO,GIULIO ARRIGHINI ALBAREDO PER SAN MARCO,UNIONE PADANA,1,,
ALBAREDO PER SAN MARCO,MARCO MARSILI ALBAREDO PER SAN MARCO,I PIRATI,0,,
ALBOSAGGIA,PIER LUIGI BERSANI ALBOSAGGIA,PARTITO DEMOCRATICO,519,,
ALBOSAGGIA,,SINISTRA ECOLOGIA LIBERTA',27,,
ALBOSAGGIA,,MODERATI,1,,
ALBOSAGGIA,,CENTRO DEMOCRATICO,0,,
ALBOSAGGIA,SILVIO BERLUSCONI ALBOSAGGIA,IL POPOLO DELLA LIBERTA',354,,
ALBOSAGGIA,,LEGA NORD,312,,
ALBOSAGGIA,,FRATELLI D'ITALIA,16,,
ALBOSAGGIA,,PARTITO PENSIONATI,13,,
ALBOSAGGIA,,BASTA TASSE,5,,
ALBOSAGGIA,,LA DESTRA,2,,
ALBOSAGGIA,,MIR - MODERATI IN RIVOLUZIONE,1,,
ALBOSAGGIA,GIUSEPPE PIERO GRILLO ALBOSAGGIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,324,,
ALBOSAGGIA,MARIO MONTI ALBOSAGGIA,CON MONTI PER L'ITALIA,175,,
ALBOSAGGIA,ANTONIO INGROIA ALBOSAGGIA,RIVOLUZIONE CIVILE,16,,
ALBOSAGGIA,OSCAR FULVIO GIANNINO ALBOSAGGIA,FARE PER FERMARE IL DECLINO,13,,
ALBOSAGGIA,MARCO FERRANDO ALBOSAGGIA,PARTITO COMUNISTA DEI LAVORATORI,1,,
ALBOSAGGIA,ROBERTO FIORE ALBOSAGGIA,FORZA NUOVA,1,,
ALBOSAGGIA,GIACINTO MARCO PANNELLA ALBOSAGGIA,LISTA AMNISTIA GIUSTIZIA LIBERTA',0,,
ALBOSAGGIA,LUCA ROMAGNOLI ALBOSAGGIA,FIAMMA TRICOLORE,1,,
ALBOSAGGIA,MAGDI CRISTIANO ALLAM ALBOSAGGIA,IO AMO L'ITALIA,1,,
ALBOSAGGIA,SIMONE DI STEFANO ALBOSAGGIA,CASAPOUND ITALIA,3,,
ALBOSAGGIA,ENZO BOSIO ALBOSAGGIA,CIVILTA' RURALE SVILUPPO,0,,
ALBOSAGGIA,GIULIO ARRIGHINI ALBOSAGGIA,UNIONE PADANA,0,,
ALBOSAGGIA,MARCO MARSILI ALBOSAGGIA,I PIRATI,1,,
ANDALO VALTELLINO,PIER LUIGI BERSANI ANDALO VALTELLINO,PARTITO DEMOCRATICO,33,,
ANDALO VALTELLINO,,SINISTRA ECOLOGIA LIBERTA',3,,
ANDALO VALTELLINO,,CENTRO DEMOCRATICO,0,,
ANDALO VALTELLINO,,MODERATI,0,,
ANDALO VALTELLINO,SILVIO BERLUSCONI ANDALO VALTELLINO,LEGA NORD,84,,
ANDALO VALTELLINO,,IL POPOLO DELLA LIBERTA',68,,
ANDALO VALTELLINO,,PARTITO PENSIONATI,4,,
ANDALO VALTELLINO,,FRATELLI D'ITALIA,2,,
ANDALO VALTELLINO,,LA DESTRA,1,,
ANDALO VALTELLINO,,MIR - MODERATI IN RIVOLUZIONE,0,,
ANDALO VALTELLINO,,BASTA TASSE,0,,
ANDALO VALTELLINO,GIUSEPPE PIERO GRILLO ANDALO VALTELLINO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,47,,
ANDALO VALTELLINO,MARIO MONTI ANDALO VALTELLINO,CON MONTI PER L'ITALIA,21,,
ANDALO VALTELLINO,ANTONIO INGROIA ANDALO VALTELLINO,RIVOLUZIONE CIVILE,1,,
ANDALO VALTELLINO,OSCAR FULVIO GIANNINO ANDALO VALTELLINO,FARE PER FERMARE IL DECLINO,8,,
ANDALO VALTELLINO,MARCO FERRANDO ANDALO VALTELLINO,PARTITO COMUNISTA DEI LAVORATORI,0,,
ANDALO VALTELLINO,ROBERTO FIORE ANDALO VALTELLINO,FORZA NUOVA,0,,
ANDALO VALTELLINO,GIACINTO MARCO PANNELLA ANDALO VALTELLINO,LISTA AMNISTIA GIUSTIZIA LIBERTA',0,,
ANDALO VALTELLINO,LUCA ROMAGNOLI ANDALO VALTELLINO,FIAMMA TRICOLORE,1,,
ANDALO VALTELLINO,MAGDI CRISTIANO ALLAM ANDALO VALTELLINO,IO AMO L'ITALIA,0,,
ANDALO VALTELLINO,SIMONE DI STEFANO ANDALO VALTELLINO,CASAPOUND ITALIA,0,,
ANDALO VALTELLINO,ENZO BOSIO ANDALO VALTELLINO,CIVILTA' RURALE SVILUPPO,0,,
ANDALO VALTELLINO,GIULIO ARRIGHINI ANDALO VALTELLINO,UNIONE PADANA,0,,
ANDALO VALTELLINO,MARCO MARSILI ANDALO VALTELLINO,I PIRATI,0,,
APRICA,PIER LUIGI BERSANI APRICA,PARTITO DEMOCRATICO,81,,
APRICA,,SINISTRA ECOLOGIA LIBERTA',6,,
APRICA,,MODERATI,1,,
APRICA,,CENTRO DEMOCRATICO,0,,
APRICA,SILVIO BERLUSCONI APRICA,IL POPOLO DELLA LIBERTA',298,,
APRICA,,LEGA NORD,278,,
APRICA,,FRATELLI D'ITALIA,38,,
APRICA,,MIR - MODERATI IN RIVOLUZIONE,5,,
APRICA,,PARTITO PENSIONATI,5,,
APRICA,,BASTA TASSE,4,,
APRICA,,LA DESTRA,1,,
APRICA,GIUSEPPE PIERO GRILLO APRICA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,108,,
APRICA,MARIO MONTI APRICA,CON MONTI PER L'ITALIA,90,,
APRICA,ANTONIO INGROIA APRICA,RIVOLUZIONE CIVILE,5,,
APRICA,OSCAR FULVIO GIANNINO APRICA,FARE PER FERMARE IL DECLINO,13,,
APRICA,MARCO FERRANDO APRICA,PARTITO COMUNISTA DEI LAVORATORI,2,,
APRICA,ROBERTO FIORE APRICA,FORZA NUOVA,2,,
APRICA,GIACINTO MARCO PANNELLA APRICA,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
APRICA,LUCA ROMAGNOLI APRICA,FIAMMA TRICOLORE,0,,
APRICA,MAGDI CRISTIANO ALLAM APRICA,IO AMO L'ITALIA,1,,
APRICA,SIMONE DI STEFANO APRICA,CASAPOUND ITALIA,1,,
APRICA,ENZO BOSIO APRICA,CIVILTA' RURALE SVILUPPO,0,,
APRICA,GIULIO ARRIGHINI APRICA,UNIONE PADANA,0,,
APRICA,MARCO MARSILI APRICA,I PIRATI,1,,
ARDENNO,PIER LUIGI BERSANI ARDENNO,PARTITO DEMOCRATICO,434,,
ARDENNO,,SINISTRA ECOLOGIA LIBERTA',19,,
ARDENNO,,CENTRO DEMOCRATICO,2,,
ARDENNO,,MODERATI,0,,
ARDENNO,SILVIO BERLUSCONI ARDENNO,IL POPOLO DELLA LIBERTA',355,,
ARDENNO,,LEGA NORD,346,,
ARDENNO,,FRATELLI D'ITALIA,24,,
ARDENNO,,PARTITO PENSIONATI,17,,
ARDENNO,,BASTA TASSE,3,,
ARDENNO,,LA DESTRA,2,,
ARDENNO,,MIR - MODERATI IN RIVOLUZIONE,0,,
ARDENNO,GIUSEPPE PIERO GRILLO ARDENNO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,297,,
ARDENNO,MARIO MONTI ARDENNO,CON MONTI PER L'ITALIA,223,,
ARDENNO,ANTONIO INGROIA ARDENNO,RIVOLUZIONE CIVILE,6,,
ARDENNO,OSCAR FULVIO GIANNINO ARDENNO,FARE PER FERMARE IL DECLINO,18,,
ARDENNO,MARCO FERRANDO ARDENNO,PARTITO COMUNISTA DEI LAVORATORI,5,,
ARDENNO,ROBERTO FIORE ARDENNO,FORZA NUOVA,0,,
ARDENNO,GIACINTO MARCO PANNELLA ARDENNO,LISTA AMNISTIA GIUSTIZIA LIBERTA',4,,
ARDENNO,LUCA ROMAGNOLI ARDENNO,FIAMMA TRICOLORE,0,,
ARDENNO,MAGDI CRISTIANO ALLAM ARDENNO,IO AMO L'ITALIA,1,,
ARDENNO,SIMONE DI STEFANO ARDENNO,CASAPOUND ITALIA,1,,
ARDENNO,ENZO BOSIO ARDENNO,CIVILTA' RURALE SVILUPPO,1,,
ARDENNO,GIULIO ARRIGHINI ARDENNO,UNIONE PADANA,6,,
ARDENNO,MARCO MARSILI ARDENNO,I PIRATI,6,,
BEMA,PIER LUIGI BERSANI BEMA,PARTITO DEMOCRATICO,15,,
BEMA,,CENTRO DEMOCRATICO,0,,
BEMA,,SINISTRA ECOLOGIA LIBERTA',0,,
BEMA,,MODERATI,0,,
BEMA,SILVIO BERLUSCONI BEMA,IL POPOLO DELLA LIBERTA',30,,
BEMA,,LEGA NORD,16,,
BEMA,,FRATELLI D'ITALIA,2,,
BEMA,,PARTITO PENSIONATI,1,,
BEMA,,LA DESTRA,0,,
BEMA,,MIR - MODERATI IN RIVOLUZIONE,0,,
BEMA,,BASTA TASSE,0,,
BEMA,GIUSEPPE PIERO GRILLO BEMA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,13,,
BEMA,MARIO MONTI BEMA,CON MONTI PER L'ITALIA,4,,
BEMA,ANTONIO INGROIA BEMA,RIVOLUZIONE CIVILE,0,,
BEMA,OSCAR FULVIO GIANNINO BEMA,FARE PER FERMARE IL DECLINO,0,,
BEMA,MARCO FERRANDO BEMA,PARTITO COMUNISTA DEI LAVORATORI,0,,
BEMA,ROBERTO FIORE BEMA,FORZA NUOVA,0,,
BEMA,GIACINTO MARCO PANNELLA BEMA,LISTA AMNISTIA GIUSTIZIA LIBERTA',0,,
BEMA,LUCA ROMAGNOLI BEMA,FIAMMA TRICOLORE,1,,
BEMA,MAGDI CRISTIANO ALLAM BEMA,IO AMO L'ITALIA,0,,
BEMA,SIMONE DI STEFANO BEMA,CASAPOUND ITALIA,0,,
BEMA,ENZO BOSIO BEMA,CIVILTA' RURALE SVILUPPO,0,,
BEMA,GIULIO ARRIGHINI BEMA,UNIONE PADANA,0,,
BEMA,MARCO MARSILI BEMA,I PIRATI,0,,
BERBENNO DI VALTELLINA,PIER LUIGI BERSANI BERBENNO DI VALTELLINA,PARTITO DEMOCRATICO,495,,
BERBENNO DI VALTELLINA,,SINISTRA ECOLOGIA LIBERTA',18,,
BERBENNO DI VALTELLINA,,CENTRO DEMOCRATICO,2,,
BERBENNO DI VALTELLINA,,MODERATI,2,,
