Ente,Candidato,Liste/Gruppi,Voti lista,,
AIELLO DEL FRIULI,PIER LUIGI BERSANI AIELLO DEL FRIULI,PARTITO DEMOCRATICO,411,,
AIELLO DEL FRIULI,,SINISTRA ECOLOGIA LIBERTA',46,,
AIELLO DEL FRIULI,,CENTRO DEMOCRATICO,9,,
AIELLO DEL FRIULI,SILVIO BERLUSCONI AIELLO DEL FRIULI,IL POPOLO DELLA LIBERTA',218,,
AIELLO DEL FRIULI,,LEGA NORD,91,,
AIELLO DEL FRIULI,,FRATELLI D'ITALIA,22,,
AIELLO DEL FRIULI,,MIR - MODERATI IN RIVOLUZIONE,2,,
AIELLO DEL FRIULI,,LA DESTRA,2,,
AIELLO DEL FRIULI,,GRANDE SUD - MPA,0,,
AIELLO DEL FRIULI,GIUSEPPE PIERO GRILLO AIELLO DEL FRIULI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,398,,
AIELLO DEL FRIULI,MARIO MONTI AIELLO DEL FRIULI,SCELTA CIVICA CON MONTI PER L'ITALIA,131,,
AIELLO DEL FRIULI,,UNIONE DI CENTRO,32,,
AIELLO DEL FRIULI,,FUTURO E LIBERTA',11,,
AIELLO DEL FRIULI,ANTONIO INGROIA AIELLO DEL FRIULI,RIVOLUZIONE CIVILE,39,,
AIELLO DEL FRIULI,OSCAR FULVIO GIANNINO AIELLO DEL FRIULI,FARE PER FERMARE IL DECLINO,15,,
AIELLO DEL FRIULI,ROBERTO FIORE AIELLO DEL FRIULI,FORZA NUOVA,11,,
AMARO,PIER LUIGI BERSANI AMARO,PARTITO DEMOCRATICO,113,,
AMARO,,SINISTRA ECOLOGIA LIBERTA',22,,
AMARO,,CENTRO DEMOCRATICO,0,,
AMARO,SILVIO BERLUSCONI AMARO,IL POPOLO DELLA LIBERTA',71,,
AMARO,,LEGA NORD,26,,
AMARO,,LA DESTRA,6,,
AMARO,,FRATELLI D'ITALIA,3,,
AMARO,,MIR - MODERATI IN RIVOLUZIONE,1,,
AMARO,,GRANDE SUD - MPA,0,,
