Ente,Candidato,Liste/Gruppi,Voti lista,,
ARZANA,PIER LUIGI BERSANI ARZANA,PARTITO DEMOCRATICO,323,,
ARZANA,,SINISTRA ECOLOGIA LIBERTA',16,,
ARZANA,,CENTRO DEMOCRATICO,13,,
ARZANA,SILVIO BERLUSCONI ARZANA,IL POPOLO DELLA LIBERTA',307,,
ARZANA,,FRATELLI D'ITALIA,23,,
ARZANA,,PARTITO PENSIONATI,12,,
ARZANA,,GRANDE SUD - MPA,8,,
ARZANA,,LA DESTRA,6,,
ARZANA,,LEGA NORD,2,,
ARZANA,,MIR - MODERATI IN RIVOLUZIONE,1,,
ARZANA,GIUSEPPE PIERO GRILLO ARZANA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,225,,
ARZANA,MARIO MONTI ARZANA,SCELTA CIVICA CON MONTI PER L'ITALIA,93,,
ARZANA,,UNIONE DI CENTRO,71,,
ARZANA,,FUTURO E LIBERTA',10,,
ARZANA,ANTONIO INGROIA ARZANA,RIVOLUZIONE CIVILE,31,,
ARZANA,OSCAR FULVIO GIANNINO ARZANA,FARE PER FERMARE IL DECLINO,5,,
ARZANA,MARCO FERRANDO ARZANA,PARTITO COMUNISTA DEI LAVORATORI,2,,
ARZANA,ROBERTO FIORE ARZANA,FORZA NUOVA,0,,
ARZANA,GIACINTO MARCO PANNELLA ARZANA,LISTA AMNISTIA GIUSTIZIA LIBERTA',5,,
ARZANA,RENATA JANNUZZI ARZANA,LIBERALI PER L'ITALIA - PLI,4,,
ARZANA,GIOVANNI ANGELO COLLI ARZANA,PS D'AZ.,16,,
ARZANA,PIETRO MURRU ARZANA,INDIPENDENZA PER LA SARDEGNA,5,,
ARZANA,SALVATORE MELONI ARZANA,MERIS,8,,
BARI SARDO,PIER LUIGI BERSANI BARI SARDO,PARTITO DEMOCRATICO,624,,
BARI SARDO,,SINISTRA ECOLOGIA LIBERTA',59,,
BARI SARDO,,CENTRO DEMOCRATICO,13,,
BARI SARDO,SILVIO BERLUSCONI BARI SARDO,IL POPOLO DELLA LIBERTA',529,,
BARI SARDO,,FRATELLI D'ITALIA,28,,
BARI SARDO,,PARTITO PENSIONATI,15,,
BARI SARDO,,LA DESTRA,6,,
BARI SARDO,,GRANDE SUD - MPA,4,,
