Ente,Candidato,Liste/Gruppi,Voti lista,,
ABRIOLA,PIER LUIGI BERSANI ABRIOLA,PARTITO DEMOCRATICO,427,,
ABRIOLA,,SINISTRA ECOLOGIA LIBERTA',36,,
ABRIOLA,,CENTRO DEMOCRATICO,19,,
ABRIOLA,SILVIO BERLUSCONI ABRIOLA,IL POPOLO DELLA LIBERTA',158,,
ABRIOLA,,FRATELLI D'ITALIA,12,,
ABRIOLA,,LA DESTRA,8,,
ABRIOLA,,INTESA POPOLARE,5,,
ABRIOLA,,GRANDE SUD - MPA,3,,
ABRIOLA,,MIR - MODERATI IN RIVOLUZIONE,0,,
ABRIOLA,,LEGA NORD,0,,
ABRIOLA,GIUSEPPE PIERO GRILLO ABRIOLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,147,,
ABRIOLA,MARIO MONTI ABRIOLA,SCELTA CIVICA CON MONTI PER L'ITALIA,50,,
ABRIOLA,,UNIONE DI CENTRO,14,,
ABRIOLA,,FUTURO E LIBERTA',3,,
ABRIOLA,ANTONIO INGROIA ABRIOLA,RIVOLUZIONE CIVILE,9,,
ABRIOLA,OSCAR FULVIO GIANNINO ABRIOLA,FARE PER FERMARE IL DECLINO,2,,
ABRIOLA,MARCO FERRANDO ABRIOLA,PARTITO COMUNISTA DEI LAVORATORI,1,,
ABRIOLA,GIACINTO MARCO PANNELLA ABRIOLA,LISTA AMNISTIA GIUSTIZIA LIBERTA',2,,
ABRIOLA,LUCA ROMAGNOLI ABRIOLA,FIAMMA TRICOLORE,5,,
ABRIOLA,MAGDI CRISTIANO ALLAM ABRIOLA,IO AMO L'ITALIA,3,,
ABRIOLA,ANTONIO POTENZA ABRIOLA,POPOLARI UNITI,10,,
ACERENZA,PIER LUIGI BERSANI ACERENZA,PARTITO DEMOCRATICO,444,,
ACERENZA,,SINISTRA ECOLOGIA LIBERTA',66,,
ACERENZA,,CENTRO DEMOCRATICO,6,,
ACERENZA,SILVIO BERLUSCONI ACERENZA,IL POPOLO DELLA LIBERTA',249,,
ACERENZA,,FRATELLI D'ITALIA,48,,
ACERENZA,,LA DESTRA,40,,
ACERENZA,,INTESA POPOLARE,6,,
ACERENZA,,MIR - MODERATI IN RIVOLUZIONE,4,,
ACERENZA,,GRANDE SUD - MPA,4,,
ACERENZA,,LEGA NORD,2,,
ACERENZA,GIUSEPPE PIERO GRILLO ACERENZA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,334,,
ACERENZA,MARIO MONTI ACERENZA,SCELTA CIVICA CON MONTI PER L'ITALIA,140,,
ACERENZA,,UNIONE DI CENTRO,49,,
ACERENZA,,FUTURO E LIBERTA',9,,
ACERENZA,ANTONIO INGROIA ACERENZA,RIVOLUZIONE CIVILE,15,,
ACERENZA,OSCAR FULVIO GIANNINO ACERENZA,FARE PER FERMARE IL DECLINO,8,,
ACERENZA,MARCO FERRANDO ACERENZA,PARTITO COMUNISTA DEI LAVORATORI,10,,
ACERENZA,GIACINTO MARCO PANNELLA ACERENZA,LISTA AMNISTIA GIUSTIZIA LIBERTA',4,,
ACERENZA,LUCA ROMAGNOLI ACERENZA,FIAMMA TRICOLORE,7,,
ACERENZA,MAGDI CRISTIANO ALLAM ACERENZA,IO AMO L'ITALIA,4,,
ACERENZA,ANTONIO POTENZA ACERENZA,POPOLARI UNITI,12,,
ALBANO DI LUCANIA,PIER LUIGI BERSANI ALBANO DI LUCANIA,PARTITO DEMOCRATICO,233,,
ALBANO DI LUCANIA,,SINISTRA ECOLOGIA LIBERTA',45,,
ALBANO DI LUCANIA,,CENTRO DEMOCRATICO,8,,
ALBANO DI LUCANIA,SILVIO BERLUSCONI ALBANO DI LUCANIA,IL POPOLO DELLA LIBERTA',142,,
ALBANO DI LUCANIA,,FRATELLI D'ITALIA,15,,
ALBANO DI LUCANIA,,GRANDE SUD - MPA,9,,
ALBANO DI LUCANIA,,LA DESTRA,4,,
ALBANO DI LUCANIA,,LEGA NORD,2,,
ALBANO DI LUCANIA,,MIR - MODERATI IN RIVOLUZIONE,1,,
ALBANO DI LUCANIA,,INTESA POPOLARE,1,,
ALBANO DI LUCANIA,GIUSEPPE PIERO GRILLO ALBANO DI LUCANIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,168,,
ALBANO DI LUCANIA,MARIO MONTI ALBANO DI LUCANIA,SCELTA CIVICA CON MONTI PER L'ITALIA,49,,
