Ente,Candidato,Liste/Gruppi,Voti lista,,
ALBINEA,PIER LUIGI BERSANI ALBINEA,PARTITO DEMOCRATICO,2469,,
ALBINEA,,SINISTRA ECOLOGIA LIBERTA',182,,
ALBINEA,,CENTRO DEMOCRATICO,15,,
ALBINEA,SILVIO BERLUSCONI ALBINEA,IL POPOLO DELLA LIBERTA',668,,
ALBINEA,,LEGA NORD,150,,
ALBINEA,,FRATELLI D'ITALIA,71,,
ALBINEA,,LA DESTRA,13,,
ALBINEA,,MIR - MODERATI IN RIVOLUZIONE,12,,
ALBINEA,,GRANDE SUD - MPA,4,,
ALBINEA,,INTESA POPOLARE,1,,
ALBINEA,GIUSEPPE PIERO GRILLO ALBINEA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1384,,
ALBINEA,MARIO MONTI ALBINEA,SCELTA CIVICA CON MONTI PER L'ITALIA,590,,
ALBINEA,,UNIONE DI CENTRO,65,,
ALBINEA,,FUTURO E LIBERTA',18,,
ALBINEA,ANTONIO INGROIA ALBINEA,RIVOLUZIONE CIVILE,99,,
ALBINEA,OSCAR FULVIO GIANNINO ALBINEA,FARE PER FERMARE IL DECLINO,73,,
ALBINEA,MARCO FERRANDO ALBINEA,PARTITO COMUNISTA DEI LAVORATORI,25,,
ALBINEA,ROBERTO FIORE ALBINEA,FORZA NUOVA,9,,
ALBINEA,GIACINTO MARCO PANNELLA ALBINEA,LISTA AMNISTIA GIUSTIZIA LIBERTA',16,,
ALBINEA,SIMONE DI STEFANO ALBINEA,CASAPOUND ITALIA,9,,
ALBINEA,LUCA ROMAGNOLI ALBINEA,FIAMMA TRICOLORE,5,,
ALBINEA,MAGDI CRISTIANO ALLAM ALBINEA,IO AMO L'ITALIA,8,,
ALBINEA,FRANCO TORCHIA ALBINEA,PRI,4,,
BAGNOLO IN PIANO,PIER LUIGI BERSANI BAGNOLO IN PIANO,PARTITO DEMOCRATICO,2663,,
BAGNOLO IN PIANO,,SINISTRA ECOLOGIA LIBERTA',200,,
BAGNOLO IN PIANO,,CENTRO DEMOCRATICO,10,,
BAGNOLO IN PIANO,SILVIO BERLUSCONI BAGNOLO IN PIANO,IL POPOLO DELLA LIBERTA',700,,
BAGNOLO IN PIANO,,LEGA NORD,103,,
BAGNOLO IN PIANO,,FRATELLI D'ITALIA,43,,
BAGNOLO IN PIANO,,LA DESTRA,11,,
BAGNOLO IN PIANO,,GRANDE SUD - MPA,6,,
BAGNOLO IN PIANO,,MIR - MODERATI IN RIVOLUZIONE,3,,
BAGNOLO IN PIANO,,INTESA POPOLARE,1,,
BAGNOLO IN PIANO,GIUSEPPE PIERO GRILLO BAGNOLO IN PIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1349,,
BAGNOLO IN PIANO,MARIO MONTI BAGNOLO IN PIANO,SCELTA CIVICA CON MONTI PER L'ITALIA,431,,
BAGNOLO IN PIANO,,UNIONE DI CENTRO,66,,
BAGNOLO IN PIANO,,FUTURO E LIBERTA',12,,
BAGNOLO IN PIANO,ANTONIO INGROIA BAGNOLO IN PIANO,RIVOLUZIONE CIVILE,127,,
BAGNOLO IN PIANO,OSCAR FULVIO GIANNINO BAGNOLO IN PIANO,FARE PER FERMARE IL DECLINO,47,,
BAGNOLO IN PIANO,MARCO FERRANDO BAGNOLO IN PIANO,PARTITO COMUNISTA DEI LAVORATORI,27,,
BAGNOLO IN PIANO,ROBERTO FIORE BAGNOLO IN PIANO,FORZA NUOVA,9,,
BAGNOLO IN PIANO,GIACINTO MARCO PANNELLA BAGNOLO IN PIANO,LISTA AMNISTIA GIUSTIZIA LIBERTA',9,,
BAGNOLO IN PIANO,SIMONE DI STEFANO BAGNOLO IN PIANO,CASAPOUND ITALIA,4,,
BAGNOLO IN PIANO,LUCA ROMAGNOLI BAGNOLO IN PIANO,FIAMMA TRICOLORE,5,,
BAGNOLO IN PIANO,MAGDI CRISTIANO ALLAM BAGNOLO IN PIANO,IO AMO L'ITALIA,8,,
BAGNOLO IN PIANO,FRANCO TORCHIA BAGNOLO IN PIANO,PRI,3,,
BAISO,PIER LUIGI BERSANI BAISO,PARTITO DEMOCRATICO,796,,
BAISO,,SINISTRA ECOLOGIA LIBERTA',30,,
BAISO,,CENTRO DEMOCRATICO,5,,
BAISO,SILVIO BERLUSCONI BAISO,IL POPOLO DELLA LIBERTA',295,,
BAISO,,LEGA NORD,70,,
BAISO,,FRATELLI D'ITALIA,26,,
BAISO,,LA DESTRA,8,,
BAISO,,INTESA POPOLARE,1,,
BAISO,,GRANDE SUD - MPA,0,,
BAISO,,MIR - MODERATI IN RIVOLUZIONE,0,,
BAISO,GIUSEPPE PIERO GRILLO BAISO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,572,,
BAISO,MARIO MONTI BAISO,SCELTA CIVICA CON MONTI PER L'ITALIA,135,,
BAISO,,UNIONE DI CENTRO,39,,
BAISO,,FUTURO E LIBERTA',7,,
BAISO,ANTONIO INGROIA BAISO,RIVOLUZIONE CIVILE,31,,
BAISO,OSCAR FULVIO GIANNINO BAISO,FARE PER FERMARE IL DECLINO,17,,
BAISO,MARCO FERRANDO BAISO,PARTITO COMUNISTA DEI LAVORATORI,8,,
BAISO,ROBERTO FIORE BAISO,FORZA NUOVA,7,,
