Ente,Candidato,Liste/Gruppi,Voti lista,,
AGRATE CONTURBIA,PIER LUIGI BERSANI AGRATE CONTURBIA,PARTITO DEMOCRATICO,182,,
AGRATE CONTURBIA,,SINISTRA ECOLOGIA LIBERTA',16,,
AGRATE CONTURBIA,,CENTRO DEMOCRATICO,0,,
AGRATE CONTURBIA,SILVIO BERLUSCONI AGRATE CONTURBIA,IL POPOLO DELLA LIBERTA',194,,
AGRATE CONTURBIA,,LEGA NORD,66,,
AGRATE CONTURBIA,,FRATELLI D'ITALIA,21,,
AGRATE CONTURBIA,,LA DESTRA,8,,
AGRATE CONTURBIA,,PARTITO PENSIONATI,7,,
AGRATE CONTURBIA,,MIR - MODERATI IN RIVOLUZIONE,0,,
AGRATE CONTURBIA,GIUSEPPE PIERO GRILLO AGRATE CONTURBIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,209,,
AGRATE CONTURBIA,MARIO MONTI AGRATE CONTURBIA,CON MONTI PER L'ITALIA,70,,
AGRATE CONTURBIA,ANTONIO INGROIA AGRATE CONTURBIA,RIVOLUZIONE CIVILE,13,,
AGRATE CONTURBIA,OSCAR FULVIO GIANNINO AGRATE CONTURBIA,FARE PER FERMARE IL DECLINO,21,,
AGRATE CONTURBIA,MARCO FERRANDO AGRATE CONTURBIA,PARTITO COMUNISTA DEI LAVORATORI,5,,
AGRATE CONTURBIA,ROBERTO FIORE AGRATE CONTURBIA,FORZA NUOVA,5,,
AGRATE CONTURBIA,SIMONE DI STEFANO AGRATE CONTURBIA,CASAPOUND ITALIA,0,,
AMENO,PIER LUIGI BERSANI AMENO,PARTITO DEMOCRATICO,144,,
AMENO,,SINISTRA ECOLOGIA LIBERTA',15,,
AMENO,,CENTRO DEMOCRATICO,0,,
AMENO,SILVIO BERLUSCONI AMENO,IL POPOLO DELLA LIBERTA',107,,
AMENO,,LEGA NORD,27,,
AMENO,,FRATELLI D'ITALIA,14,,
AMENO,,PARTITO PENSIONATI,5,,
AMENO,,LA DESTRA,3,,
AMENO,,MIR - MODERATI IN RIVOLUZIONE,0,,
AMENO,GIUSEPPE PIERO GRILLO AMENO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,109,,
AMENO,MARIO MONTI AMENO,CON MONTI PER L'ITALIA,51,,
AMENO,ANTONIO INGROIA AMENO,RIVOLUZIONE CIVILE,4,,
AMENO,OSCAR FULVIO GIANNINO AMENO,FARE PER FERMARE IL DECLINO,3,,
AMENO,MARCO FERRANDO AMENO,PARTITO COMUNISTA DEI LAVORATORI,2,,
AMENO,ROBERTO FIORE AMENO,FORZA NUOVA,2,,
AMENO,SIMONE DI STEFANO AMENO,CASAPOUND ITALIA,0,,
