Ente,Candidato,Liste/Gruppi,Voti lista,,
ACQUARICA DEL CAPO,PIER LUIGI BERSANI ACQUARICA DEL CAPO,PARTITO DEMOCRATICO,495,,
ACQUARICA DEL CAPO,,SINISTRA ECOLOGIA LIBERTA',151,,
ACQUARICA DEL CAPO,,CENTRO DEMOCRATICO,9,,
ACQUARICA DEL CAPO,SILVIO BERLUSCONI ACQUARICA DEL CAPO,IL POPOLO DELLA LIBERTA',863,,
ACQUARICA DEL CAPO,,FRATELLI D'ITALIA,28,,
ACQUARICA DEL CAPO,,GRANDE SUD,14,,
ACQUARICA DEL CAPO,,LA DESTRA,12,,
ACQUARICA DEL CAPO,,PARTITO PENSIONATI,8,,
ACQUARICA DEL CAPO,,INTESA POPOLARE,4,,
ACQUARICA DEL CAPO,,MIR - MODERATI IN RIVOLUZIONE,4,,
ACQUARICA DEL CAPO,,LEGA NORD,2,,
ACQUARICA DEL CAPO,GIUSEPPE PIERO GRILLO ACQUARICA DEL CAPO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,475,,
ACQUARICA DEL CAPO,MARIO MONTI ACQUARICA DEL CAPO,CON MONTI PER L'ITALIA,130,,
ACQUARICA DEL CAPO,ANTONIO INGROIA ACQUARICA DEL CAPO,RIVOLUZIONE CIVILE,26,,
ACQUARICA DEL CAPO,OSCAR FULVIO GIANNINO ACQUARICA DEL CAPO,FARE PER FERMARE IL DECLINO,4,,
ACQUARICA DEL CAPO,MARCO FERRANDO ACQUARICA DEL CAPO,PARTITO COMUNISTA DEI LAVORATORI,9,,
ACQUARICA DEL CAPO,ROBERTO FIORE ACQUARICA DEL CAPO,FORZA NUOVA,8,,
ACQUARICA DEL CAPO,GIACINTO MARCO PANNELLA ACQUARICA DEL CAPO,LISTA AMNISTIA GIUSTIZIA LIBERTA',6,,
ACQUARICA DEL CAPO,LUCA ROMAGNOLI ACQUARICA DEL CAPO,FIAMMA TRICOLORE,6,,
ACQUARICA DEL CAPO,SIMONE DI STEFANO ACQUARICA DEL CAPO,CASAPOUND ITALIA,3,,
ACQUARICA DEL CAPO,ADRIANO LOTITO ACQUARICA DEL CAPO,PARTITO DI ALTERNATIVA COMUNISTA,7,,
ACQUARICA DEL CAPO,ANTONIO CORSI ACQUARICA DEL CAPO,TUTTI INSIEME PER L'ITALIA,1,,
ACQUARICA DEL CAPO,GABRIELE NAPPI ACQUARICA DEL CAPO,MOVIMENTO NATURALISTA ITALIANO,2,,
ALESSANO,PIER LUIGI BERSANI ALESSANO,PARTITO DEMOCRATICO,734,,
ALESSANO,,SINISTRA ECOLOGIA LIBERTA',235,,
ALESSANO,,CENTRO DEMOCRATICO,147,,
ALESSANO,SILVIO BERLUSCONI ALESSANO,IL POPOLO DELLA LIBERTA',823,,
ALESSANO,,GRANDE SUD,122,,
ALESSANO,,FRATELLI D'ITALIA,27,,
ALESSANO,,PARTITO PENSIONATI,12,,
ALESSANO,,MIR - MODERATI IN RIVOLUZIONE,8,,
ALESSANO,,INTESA POPOLARE,6,,
ALESSANO,,LA DESTRA,5,,
ALESSANO,,LEGA NORD,1,,
ALESSANO,GIUSEPPE PIERO GRILLO ALESSANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,652,,
ALESSANO,MARIO MONTI ALESSANO,CON MONTI PER L'ITALIA,334,,
ALESSANO,ANTONIO INGROIA ALESSANO,RIVOLUZIONE CIVILE,38,,
ALESSANO,OSCAR FULVIO GIANNINO ALESSANO,FARE PER FERMARE IL DECLINO,8,,
ALESSANO,MARCO FERRANDO ALESSANO,PARTITO COMUNISTA DEI LAVORATORI,17,,
ALESSANO,ROBERTO FIORE ALESSANO,FORZA NUOVA,5,,
ALESSANO,GIACINTO MARCO PANNELLA ALESSANO,LISTA AMNISTIA GIUSTIZIA LIBERTA',12,,
ALESSANO,LUCA ROMAGNOLI ALESSANO,FIAMMA TRICOLORE,8,,
ALESSANO,SIMONE DI STEFANO ALESSANO,CASAPOUND ITALIA,3,,
ALESSANO,ADRIANO LOTITO ALESSANO,PARTITO DI ALTERNATIVA COMUNISTA,5,,
ALESSANO,ANTONIO CORSI ALESSANO,TUTTI INSIEME PER L'ITALIA,3,,
ALESSANO,GABRIELE NAPPI ALESSANO,MOVIMENTO NATURALISTA ITALIANO,1,,
ALEZIO,PIER LUIGI BERSANI ALEZIO,PARTITO DEMOCRATICO,628,,
ALEZIO,,SINISTRA ECOLOGIA LIBERTA',172,,
ALEZIO,,CENTRO DEMOCRATICO,15,,
ALEZIO,SILVIO BERLUSCONI ALEZIO,IL POPOLO DELLA LIBERTA',919,,
ALEZIO,,GRANDE SUD,40,,
ALEZIO,,LA DESTRA,20,,
ALEZIO,,PARTITO PENSIONATI,14,,
ALEZIO,,FRATELLI D'ITALIA,12,,
ALEZIO,,MIR - MODERATI IN RIVOLUZIONE,9,,
ALEZIO,,INTESA POPOLARE,2,,
ALEZIO,,LEGA NORD,0,,
ALEZIO,GIUSEPPE PIERO GRILLO ALEZIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,620,,
ALEZIO,MARIO MONTI ALEZIO,CON MONTI PER L'ITALIA,199,,
ALEZIO,ANTONIO INGROIA ALEZIO,RIVOLUZIONE CIVILE,42,,
ALEZIO,OSCAR FULVIO GIANNINO ALEZIO,FARE PER FERMARE IL DECLINO,5,,
ALEZIO,MARCO FERRANDO ALEZIO,PARTITO COMUNISTA DEI LAVORATORI,3,,
ALEZIO,ROBERTO FIORE ALEZIO,FORZA NUOVA,11,,
ALEZIO,GIACINTO MARCO PANNELLA ALEZIO,LISTA AMNISTIA GIUSTIZIA LIBERTA',6,,
ALEZIO,LUCA ROMAGNOLI ALEZIO,FIAMMA TRICOLORE,10,,
ALEZIO,SIMONE DI STEFANO ALEZIO,CASAPOUND ITALIA,2,,
ALEZIO,ADRIANO LOTITO ALEZIO,PARTITO DI ALTERNATIVA COMUNISTA,3,,
ALEZIO,ANTONIO CORSI ALEZIO,TUTTI INSIEME PER L'ITALIA,0,,
ALEZIO,GABRIELE NAPPI ALEZIO,MOVIMENTO NATURALISTA ITALIANO,2,,
ALLISTE,PIER LUIGI BERSANI ALLISTE,PARTITO DEMOCRATICO,475,,
ALLISTE,,SINISTRA ECOLOGIA LIBERTA',276,,
ALLISTE,,CENTRO DEMOCRATICO,20,,
ALLISTE,SILVIO BERLUSCONI ALLISTE,IL POPOLO DELLA LIBERTA',911,,
ALLISTE,,MIR - MODERATI IN RIVOLUZIONE,47,,
ALLISTE,,FRATELLI D'ITALIA,39,,
ALLISTE,,GRANDE SUD,17,,
ALLISTE,,PARTITO PENSIONATI,12,,
ALLISTE,,LA DESTRA,5,,
ALLISTE,,LEGA NORD,3,,
ALLISTE,,INTESA POPOLARE,1,,
ALLISTE,GIUSEPPE PIERO GRILLO ALLISTE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,818,,
