Ente,Candidato,Liste/Gruppi,Voti lista,,
ALTIDONA,PIER LUIGI BERSANI ALTIDONA,PARTITO DEMOCRATICO,479,,
ALTIDONA,,SINISTRA ECOLOGIA LIBERTA',43,,
ALTIDONA,,CENTRO DEMOCRATICO,4,,
ALTIDONA,SILVIO BERLUSCONI ALTIDONA,IL POPOLO DELLA LIBERTA',417,,
ALTIDONA,,FRATELLI D'ITALIA,31,,
ALTIDONA,,LA DESTRA,11,,
ALTIDONA,,LEGA NORD,5,,
ALTIDONA,,MIR - MODERATI IN RIVOLUZIONE,0,,
ALTIDONA,GIUSEPPE PIERO GRILLO ALTIDONA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,638,,
ALTIDONA,MARIO MONTI ALTIDONA,SCELTA CIVICA CON MONTI PER L'ITALIA,110,,
ALTIDONA,,UNIONE DI CENTRO,36,,
ALTIDONA,,FUTURO E LIBERTA',13,,
ALTIDONA,ANTONIO INGROIA ALTIDONA,RIVOLUZIONE CIVILE,34,,
ALTIDONA,OSCAR FULVIO GIANNINO ALTIDONA,FARE PER FERMARE IL DECLINO,22,,
ALTIDONA,MARCO FERRANDO ALTIDONA,PARTITO COMUNISTA DEI LAVORATORI,14,,
ALTIDONA,ROBERTO FIORE ALTIDONA,FORZA NUOVA,9,,
ALTIDONA,SIMONE DI STEFANO ALTIDONA,CASAPOUND ITALIA,10,,
ALTIDONA,MAGDI CRISTIANO ALLAM ALTIDONA,IO AMO L'ITALIA,8,,
AMANDOLA,PIER LUIGI BERSANI AMANDOLA,PARTITO DEMOCRATICO,678,,
AMANDOLA,,SINISTRA ECOLOGIA LIBERTA',45,,
AMANDOLA,,CENTRO DEMOCRATICO,10,,
AMANDOLA,SILVIO BERLUSCONI AMANDOLA,IL POPOLO DELLA LIBERTA',413,,
AMANDOLA,,FRATELLI D'ITALIA,59,,
AMANDOLA,,LA DESTRA,24,,
AMANDOLA,,LEGA NORD,24,,
AMANDOLA,,MIR - MODERATI IN RIVOLUZIONE,0,,
AMANDOLA,GIUSEPPE PIERO GRILLO AMANDOLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,622,,
