Ente,Numero elettori,Numero votanti,Schede bianche,Schede non valide,
CAZZAGO BRABBIA ,607,475,5,12,
CISLAGO ,7058,5674,50,209,
CITTIGLIO ,2840,2060,26,76,
CLIVIO ,1464,1070,15,51,
COCQUIO-TREVISAGO ,3463,2582,32,111,
COMABBIO ,844,670,12,27,
COMERIO ,1871,1488,15,40,
CREMENAGA ,551,360,7,17,
CROSIO DELLA VALLE ,454,358,3,19,
CUASSO AL MONTE ,2702,1808,18,64,
CUGLIATE-FABIASCO ,2162,1528,25,92,
CUNARDO ,1929,1349,23,57,
CURIGLIA CON MONTEVIASCO ,143,109,2,5,
CUVEGLIO ,2384,1698,23,61,
CUVIO ,1172,837,7,32,
DAVERIO ,2214,1729,20,89,
DUMENZA ,1104,783,11,37,
DUNO ,117,88,0,3,
FAGNANO OLONA ,8776,6871,74,266,
FERNO ,4901,3823,65,161,
FERRERA DI VARESE ,478,344,6,14,
GALLARATE ,35145,27329,226,791,
GALLIATE LOMBARDO ,719,602,4,14,
GAVIRATE ,6785,5336,63,198,
GAZZADA SCHIANNO ,3443,2722,32,118,
GEMONIO ,1957,1478,22,63,
GERENZANO ,7447,5871,51,206,
GERMIGNAGA ,2761,1967,23,63,
GOLASECCA ,1996,1466,10,52,
GORLA MAGGIORE ,3752,3007,31,105,
GORLA MINORE ,6038,4747,45,177,
GORNATE OLONA ,1627,1315,7,33,
GRANTOLA ,848,591,7,30,
INARZO ,785,634,3,19,
INDUNO OLONA ,7537,5530,49,175,
ISPRA ,3536,2782,26,109,
JERAGO CON ORAGO ,3719,2970,26,106,
LAVENA-PONTE TRESA ,3816,2694,47,109,
LAVENO-MOMBELLO ,6619,4888,48,185,
LEGGIUNO ,2583,1969,14,70,
LONATE CEPPINO ,3528,2831,31,114,
LONATE POZZOLO ,8442,6555,84,248,
LOZZA ,927,770,7,35,
LUINO ,10764,7411,76,268,
LUVINATE ,955,774,5,26,
MACCAGNO ,1503,1075,15,38,
MALGESSO ,915,677,7,33,
MALNATE ,11760,8721,73,295,
MARCHIROLO ,2328,1504,22,74,
MARNATE ,5570,4453,57,169,
MARZIO ,240,181,2,7,
MASCIAGO PRIMO ,202,153,1,5,
MERCALLO ,1352,1084,11,41,
MESENZANA ,1046,715,15,36,
MONTEGRINO VALTRAVAGLIA ,1062,730,10,26,
MONVALLE ,1360,1082,22,62,
MORAZZONE ,3152,2505,20,103,
MORNAGO ,3563,2744,38,120,
OGGIONA CON SANTO STEFANO ,3078,2460,28,88,
OLGIATE OLONA ,8821,7193,52,224,
ORIGGIO ,5663,4651,43,192,
ORINO ,606,447,4,14,
OSMATE ,493,384,6,14,
PINO SULLA SPONDA DEL LAGO MAGGIORE ,176,117,4,7,
PORTO CERESIO ,2194,1564,18,44,
PORTO VALTRAVAGLIA ,1753,1216,12,45,
RANCIO VALCUVIA ,663,461,6,22,
RANCO ,833,643,7,22,
SALTRIO ,2278,1591,29,90,
SAMARATE ,11790,9325,116,351,
SANGIANO ,1094,788,10,36,
SARONNO ,27704,22157,151,649,
SESTO CALENDE ,7713,6105,63,181,
SOLBIATE ARNO ,3050,2406,17,71,
SOLBIATE OLONA ,4159,3266,25,116,
SOMMA LOMBARDO ,12444,9401,83,358,
SUMIRAGO ,4570,3527,32,112,
TAINO ,2558,2025,21,73,
TERNATE ,1869,1460,18,49,
TRADATE ,13202,10211,88,339,
TRAVEDONA-MONATE ,2924,2279,24,80,
TRONZANO LAGO MAGGIORE ,171,108,0,3,
UBOLDO ,7459,5908,54,233,
VALGANNA ,1148,822,6,24,
VARANO BORGHI ,1769,1377,23,57,
VARESE ,57090,42273,333,1155,
VEDANO OLONA ,5335,4162,26,143,
VEDDASCA ,222,108,1,1,
VENEGONO INFERIORE ,4515,3566,38,122,
VENEGONO SUPERIORE ,5204,4027,43,156,
VERGIATE ,6632,5095,60,193,
VIGGIU' ,3860,2655,25,96,
VIZZOLA TICINO ,432,344,2,18,
