Ente,Candidato,Liste/Gruppi,Voti lista,,
ALTOPASCIO,PIER LUIGI BERSANI ALTOPASCIO,PARTITO DEMOCRATICO,2017,,
ALTOPASCIO,,SINISTRA ECOLOGIA LIBERTA',174,,
ALTOPASCIO,,CENTRO DEMOCRATICO,16,,
ALTOPASCIO,SILVIO BERLUSCONI ALTOPASCIO,IL POPOLO DELLA LIBERTA',2303,,
ALTOPASCIO,,FRATELLI D'ITALIA,107,,
ALTOPASCIO,,LEGA NORD,74,,
ALTOPASCIO,,LA DESTRA,51,,
ALTOPASCIO,,MIR - MODERATI IN RIVOLUZIONE,11,,
ALTOPASCIO,GIUSEPPE PIERO GRILLO ALTOPASCIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2318,,
ALTOPASCIO,MARIO MONTI ALTOPASCIO,SCELTA CIVICA CON MONTI PER L'ITALIA,497,,
ALTOPASCIO,,UNIONE DI CENTRO,95,,
ALTOPASCIO,,FUTURO E LIBERTA',20,,
ALTOPASCIO,ANTONIO INGROIA ALTOPASCIO,RIVOLUZIONE CIVILE,168,,
ALTOPASCIO,OSCAR FULVIO GIANNINO ALTOPASCIO,FARE PER FERMARE IL DECLINO,49,,
ALTOPASCIO,MARCO FERRANDO ALTOPASCIO,PARTITO COMUNISTA DEI LAVORATORI,61,,
ALTOPASCIO,ROBERTO FIORE ALTOPASCIO,FORZA NUOVA,58,,
ALTOPASCIO,GIACINTO MARCO PANNELLA ALTOPASCIO,LISTA AMNISTIA GIUSTIZIA LIBERTA',23,,
ALTOPASCIO,SIMONE DI STEFANO ALTOPASCIO,CASAPOUND ITALIA,20,,
ALTOPASCIO,MAGDI CRISTIANO ALLAM ALTOPASCIO,IO AMO L'ITALIA,12,,
BAGNI DI LUCCA,PIER LUIGI BERSANI BAGNI DI LUCCA,PARTITO DEMOCRATICO,802,,
BAGNI DI LUCCA,,SINISTRA ECOLOGIA LIBERTA',71,,
BAGNI DI LUCCA,,CENTRO DEMOCRATICO,6,,
BAGNI DI LUCCA,SILVIO BERLUSCONI BAGNI DI LUCCA,IL POPOLO DELLA LIBERTA',855,,
BAGNI DI LUCCA,,FRATELLI D'ITALIA,50,,
BAGNI DI LUCCA,,LA DESTRA,39,,
BAGNI DI LUCCA,,LEGA NORD,24,,
BAGNI DI LUCCA,,MIR - MODERATI IN RIVOLUZIONE,4,,
BAGNI DI LUCCA,GIUSEPPE PIERO GRILLO BAGNI DI LUCCA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,999,,
