Ente,Candidato,Liste/Gruppi,Voti lista,,
ACQUAVIVA PLATANI,PIER LUIGI BERSANI ACQUAVIVA PLATANI,PARTITO DEMOCRATICO,122,,
ACQUAVIVA PLATANI,,IL MEGAFONO - LISTA CROCETTA,35,,
ACQUAVIVA PLATANI,,SINISTRA ECOLOGIA LIBERTA',4,,
ACQUAVIVA PLATANI,,CENTRO DEMOCRATICO,1,,
ACQUAVIVA PLATANI,,MODERATI,1,,
ACQUAVIVA PLATANI,SILVIO BERLUSCONI ACQUAVIVA PLATANI,IL POPOLO DELLA LIBERTA',82,,
ACQUAVIVA PLATANI,,GRANDE SUD,16,,
ACQUAVIVA PLATANI,,CANTIERE POPOLARE,15,,
ACQUAVIVA PLATANI,,MPA - PARTITO DEI SICILIANI,5,,
ACQUAVIVA PLATANI,,MIR - MODERATI IN RIVOLUZIONE,1,,
ACQUAVIVA PLATANI,,FRATELLI D'ITALIA,1,,
ACQUAVIVA PLATANI,,LA DESTRA,0,,
ACQUAVIVA PLATANI,,LEGA NORD,0,,
ACQUAVIVA PLATANI,GIUSEPPE PIERO GRILLO ACQUAVIVA PLATANI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,127,,
ACQUAVIVA PLATANI,MARIO MONTI ACQUAVIVA PLATANI,CON MONTI PER L'ITALIA,89,,
ACQUAVIVA PLATANI,ANTONIO INGROIA ACQUAVIVA PLATANI,RIVOLUZIONE CIVILE,5,,
ACQUAVIVA PLATANI,OSCAR FULVIO GIANNINO ACQUAVIVA PLATANI,FARE PER FERMARE IL DECLINO,2,,
ACQUAVIVA PLATANI,MARCO FERRANDO ACQUAVIVA PLATANI,PARTITO COMUNISTA DEI LAVORATORI,1,,
ACQUAVIVA PLATANI,ROBERTO FIORE ACQUAVIVA PLATANI,FORZA NUOVA,1,,
ACQUAVIVA PLATANI,GIACINTO MARCO PANNELLA ACQUAVIVA PLATANI,LISTA AMNISTIA GIUSTIZIA LIBERTA',2,,
ACQUAVIVA PLATANI,LUCA ROMAGNOLI ACQUAVIVA PLATANI,FIAMMA TRICOLORE,1,,
ACQUAVIVA PLATANI,FRANCO TORCHIA ACQUAVIVA PLATANI,PRI,1,,
BOMPENSIERE,PIER LUIGI BERSANI BOMPENSIERE,PARTITO DEMOCRATICO,36,,
BOMPENSIERE,,IL MEGAFONO - LISTA CROCETTA,14,,
BOMPENSIERE,,SINISTRA ECOLOGIA LIBERTA',1,,
BOMPENSIERE,,MODERATI,0,,
BOMPENSIERE,,CENTRO DEMOCRATICO,0,,
BOMPENSIERE,SILVIO BERLUSCONI BOMPENSIERE,IL POPOLO DELLA LIBERTA',73,,
BOMPENSIERE,,MPA - PARTITO DEI SICILIANI,19,,
BOMPENSIERE,,LA DESTRA,5,,
BOMPENSIERE,,GRANDE SUD,3,,
BOMPENSIERE,,CANTIERE POPOLARE,1,,
BOMPENSIERE,,FRATELLI D'ITALIA,1,,
BOMPENSIERE,,MIR - MODERATI IN RIVOLUZIONE,0,,
BOMPENSIERE,,LEGA NORD,0,,
BOMPENSIERE,GIUSEPPE PIERO GRILLO BOMPENSIERE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,97,,
BOMPENSIERE,MARIO MONTI BOMPENSIERE,CON MONTI PER L'ITALIA,33,,
BOMPENSIERE,ANTONIO INGROIA BOMPENSIERE,RIVOLUZIONE CIVILE,25,,
BOMPENSIERE,OSCAR FULVIO GIANNINO BOMPENSIERE,FARE PER FERMARE IL DECLINO,2,,
BOMPENSIERE,MARCO FERRANDO BOMPENSIERE,PARTITO COMUNISTA DEI LAVORATORI,0,,
BOMPENSIERE,ROBERTO FIORE BOMPENSIERE,FORZA NUOVA,2,,
BOMPENSIERE,GIACINTO MARCO PANNELLA BOMPENSIERE,LISTA AMNISTIA GIUSTIZIA LIBERTA',2,,
BOMPENSIERE,LUCA ROMAGNOLI BOMPENSIERE,FIAMMA TRICOLORE,0,,
BOMPENSIERE,FRANCO TORCHIA BOMPENSIERE,PRI,0,,
BUTERA,PIER LUIGI BERSANI BUTERA,PARTITO DEMOCRATICO,481,,
BUTERA,,IL MEGAFONO - LISTA CROCETTA,222,,
BUTERA,,SINISTRA ECOLOGIA LIBERTA',13,,
BUTERA,,MODERATI,5,,
BUTERA,,CENTRO DEMOCRATICO,4,,
BUTERA,SILVIO BERLUSCONI BUTERA,IL POPOLO DELLA LIBERTA',400,,
BUTERA,,CANTIERE POPOLARE,155,,
BUTERA,,GRANDE SUD,24,,
BUTERA,,FRATELLI D'ITALIA,17,,
BUTERA,,LA DESTRA,12,,
BUTERA,,MPA - PARTITO DEI SICILIANI,8,,
BUTERA,,MIR - MODERATI IN RIVOLUZIONE,1,,
