Ente,Candidato,Liste/Gruppi,Voti lista,,
ALFONSINE,PIER LUIGI BERSANI ALFONSINE,PARTITO DEMOCRATICO,4365,,
ALFONSINE,,SINISTRA ECOLOGIA LIBERTA',202,,
ALFONSINE,,CENTRO DEMOCRATICO,12,,
ALFONSINE,SILVIO BERLUSCONI ALFONSINE,IL POPOLO DELLA LIBERTA',971,,
ALFONSINE,,LEGA NORD,148,,
ALFONSINE,,FRATELLI D'ITALIA,47,,
ALFONSINE,,LA DESTRA,13,,
ALFONSINE,,MIR - MODERATI IN RIVOLUZIONE,6,,
ALFONSINE,,INTESA POPOLARE,1,,
ALFONSINE,,GRANDE SUD - MPA,1,,
ALFONSINE,GIUSEPPE PIERO GRILLO ALFONSINE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1416,,
ALFONSINE,MARIO MONTI ALFONSINE,SCELTA CIVICA CON MONTI PER L'ITALIA,418,,
ALFONSINE,,UNIONE DI CENTRO,50,,
ALFONSINE,,FUTURO E LIBERTA',11,,
ALFONSINE,ANTONIO INGROIA ALFONSINE,RIVOLUZIONE CIVILE,153,,
ALFONSINE,OSCAR FULVIO GIANNINO ALFONSINE,FARE PER FERMARE IL DECLINO,48,,
ALFONSINE,MARCO FERRANDO ALFONSINE,PARTITO COMUNISTA DEI LAVORATORI,49,,
ALFONSINE,ROBERTO FIORE ALFONSINE,FORZA NUOVA,26,,
ALFONSINE,GIACINTO MARCO PANNELLA ALFONSINE,LISTA AMNISTIA GIUSTIZIA LIBERTA',24,,
ALFONSINE,SIMONE DI STEFANO ALFONSINE,CASAPOUND ITALIA,7,,
ALFONSINE,LUCA ROMAGNOLI ALFONSINE,FIAMMA TRICOLORE,9,,
ALFONSINE,MAGDI CRISTIANO ALLAM ALFONSINE,IO AMO L'ITALIA,10,,
ALFONSINE,FRANCO TORCHIA ALFONSINE,PRI,68,,
BAGNACAVALLO,PIER LUIGI BERSANI BAGNACAVALLO,PARTITO DEMOCRATICO,4581,,
BAGNACAVALLO,,SINISTRA ECOLOGIA LIBERTA',338,,
BAGNACAVALLO,,CENTRO DEMOCRATICO,29,,
BAGNACAVALLO,SILVIO BERLUSCONI BAGNACAVALLO,IL POPOLO DELLA LIBERTA',1393,,
BAGNACAVALLO,,LEGA NORD,294,,
BAGNACAVALLO,,FRATELLI D'ITALIA,68,,
BAGNACAVALLO,,LA DESTRA,31,,
BAGNACAVALLO,,MIR - MODERATI IN RIVOLUZIONE,9,,
BAGNACAVALLO,,INTESA POPOLARE,7,,
BAGNACAVALLO,,GRANDE SUD - MPA,6,,
BAGNACAVALLO,GIUSEPPE PIERO GRILLO BAGNACAVALLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2457,,
BAGNACAVALLO,MARIO MONTI BAGNACAVALLO,SCELTA CIVICA CON MONTI PER L'ITALIA,785,,
BAGNACAVALLO,,UNIONE DI CENTRO,141,,
BAGNACAVALLO,,FUTURO E LIBERTA',20,,
BAGNACAVALLO,ANTONIO INGROIA BAGNACAVALLO,RIVOLUZIONE CIVILE,257,,
BAGNACAVALLO,OSCAR FULVIO GIANNINO BAGNACAVALLO,FARE PER FERMARE IL DECLINO,106,,
BAGNACAVALLO,MARCO FERRANDO BAGNACAVALLO,PARTITO COMUNISTA DEI LAVORATORI,75,,
BAGNACAVALLO,ROBERTO FIORE BAGNACAVALLO,FORZA NUOVA,32,,
BAGNACAVALLO,GIACINTO MARCO PANNELLA BAGNACAVALLO,LISTA AMNISTIA GIUSTIZIA LIBERTA',40,,
