Ente,Candidato,Liste/Gruppi,Voti lista,,
ABBADIA CERRETO,PIER LUIGI BERSANI ABBADIA CERRETO,PARTITO DEMOCRATICO,49,,
ABBADIA CERRETO,,SINISTRA ECOLOGIA LIBERTA',1,,
ABBADIA CERRETO,,CENTRO DEMOCRATICO,1,,
ABBADIA CERRETO,SILVIO BERLUSCONI ABBADIA CERRETO,IL POPOLO DELLA LIBERTA',63,,
ABBADIA CERRETO,,LEGA NORD,23,,
ABBADIA CERRETO,,FRATELLI D'ITALIA,3,,
ABBADIA CERRETO,,GRANDE SUD - MPA,1,,
ABBADIA CERRETO,GIUSEPPE PIERO GRILLO ABBADIA CERRETO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,23,,
ABBADIA CERRETO,MARIO MONTI ABBADIA CERRETO,SCELTA CIVICA CON MONTI PER L'ITALIA,11,,
ABBADIA CERRETO,,FUTURO E LIBERTA',1,,
ABBADIA CERRETO,,UNIONE DI CENTRO,1,,
ABBADIA CERRETO,ANTONIO INGROIA ABBADIA CERRETO,RIVOLUZIONE CIVILE,2,,
ABBADIA CERRETO,OSCAR FULVIO GIANNINO ABBADIA CERRETO,FARE PER FERMARE IL DECLINO,0,,
ABBADIA CERRETO,ROBERTO FIORE ABBADIA CERRETO,FORZA NUOVA,3,,
BERTONICO,PIER LUIGI BERSANI BERTONICO,PARTITO DEMOCRATICO,249,,
BERTONICO,,SINISTRA ECOLOGIA LIBERTA',9,,
BERTONICO,,CENTRO DEMOCRATICO,1,,
BERTONICO,SILVIO BERLUSCONI BERTONICO,IL POPOLO DELLA LIBERTA',138,,
BERTONICO,,LEGA NORD,72,,
BERTONICO,,FRATELLI D'ITALIA,11,,
BERTONICO,,GRANDE SUD - MPA,0,,
BERTONICO,GIUSEPPE PIERO GRILLO BERTONICO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,123,,
BERTONICO,MARIO MONTI BERTONICO,SCELTA CIVICA CON MONTI PER L'ITALIA,52,,
BERTONICO,,UNIONE DI CENTRO,8,,
BERTONICO,,FUTURO E LIBERTA',3,,
BERTONICO,ANTONIO INGROIA BERTONICO,RIVOLUZIONE CIVILE,6,,
BERTONICO,OSCAR FULVIO GIANNINO BERTONICO,FARE PER FERMARE IL DECLINO,7,,
BERTONICO,ROBERTO FIORE BERTONICO,FORZA NUOVA,2,,
BOFFALORA D'ADDA,PIER LUIGI BERSANI BOFFALORA D'ADDA,PARTITO DEMOCRATICO,250,,
BOFFALORA D'ADDA,,SINISTRA ECOLOGIA LIBERTA',32,,
BOFFALORA D'ADDA,,CENTRO DEMOCRATICO,1,,
BOFFALORA D'ADDA,SILVIO BERLUSCONI BOFFALORA D'ADDA,IL POPOLO DELLA LIBERTA',223,,
BOFFALORA D'ADDA,,LEGA NORD,76,,
BOFFALORA D'ADDA,,FRATELLI D'ITALIA,14,,
BOFFALORA D'ADDA,,GRANDE SUD - MPA,0,,
BOFFALORA D'ADDA,GIUSEPPE PIERO GRILLO BOFFALORA D'ADDA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,222,,
BOFFALORA D'ADDA,MARIO MONTI BOFFALORA D'ADDA,SCELTA CIVICA CON MONTI PER L'ITALIA,99,,
BOFFALORA D'ADDA,,UNIONE DI CENTRO,9,,
BOFFALORA D'ADDA,,FUTURO E LIBERTA',4,,
BOFFALORA D'ADDA,ANTONIO INGROIA BOFFALORA D'ADDA,RIVOLUZIONE CIVILE,17,,
BOFFALORA D'ADDA,OSCAR FULVIO GIANNINO BOFFALORA D'ADDA,FARE PER FERMARE IL DECLINO,7,,
BOFFALORA D'ADDA,ROBERTO FIORE BOFFALORA D'ADDA,FORZA NUOVA,5,,
BORGHETTO LODIGIANO,PIER LUIGI BERSANI BORGHETTO LODIGIANO,PARTITO DEMOCRATICO,627,,
BORGHETTO LODIGIANO,,SINISTRA ECOLOGIA LIBERTA',47,,
BORGHETTO LODIGIANO,,CENTRO DEMOCRATICO,2,,
BORGHETTO LODIGIANO,SILVIO BERLUSCONI BORGHETTO LODIGIANO,IL POPOLO DELLA LIBERTA',655,,
BORGHETTO LODIGIANO,,LEGA NORD,414,,
BORGHETTO LODIGIANO,,FRATELLI D'ITALIA,40,,
BORGHETTO LODIGIANO,,GRANDE SUD - MPA,1,,
BORGHETTO LODIGIANO,GIUSEPPE PIERO GRILLO BORGHETTO LODIGIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,413,,
BORGHETTO LODIGIANO,MARIO MONTI BORGHETTO LODIGIANO,SCELTA CIVICA CON MONTI PER L'ITALIA,159,,
BORGHETTO LODIGIANO,,UNIONE DI CENTRO,27,,
BORGHETTO LODIGIANO,,FUTURO E LIBERTA',9,,
BORGHETTO LODIGIANO,ANTONIO INGROIA BORGHETTO LODIGIANO,RIVOLUZIONE CIVILE,61,,
BORGHETTO LODIGIANO,OSCAR FULVIO GIANNINO BORGHETTO LODIGIANO,FARE PER FERMARE IL DECLINO,36,,
BORGHETTO LODIGIANO,ROBERTO FIORE BORGHETTO LODIGIANO,FORZA NUOVA,13,,
BORGO SAN GIOVANNI,PIER LUIGI BERSANI BORGO SAN GIOVANNI,PARTITO DEMOCRATICO,278,,
BORGO SAN GIOVANNI,,SINISTRA ECOLOGIA LIBERTA',27,,
BORGO SAN GIOVANNI,,CENTRO DEMOCRATICO,1,,
BORGO SAN GIOVANNI,SILVIO BERLUSCONI BORGO SAN GIOVANNI,IL POPOLO DELLA LIBERTA',360,,
BORGO SAN GIOVANNI,,LEGA NORD,87,,
BORGO SAN GIOVANNI,,FRATELLI D'ITALIA,84,,
BORGO SAN GIOVANNI,,GRANDE SUD - MPA,1,,
BORGO SAN GIOVANNI,GIUSEPPE PIERO GRILLO BORGO SAN GIOVANNI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,298,,
BORGO SAN GIOVANNI,MARIO MONTI BORGO SAN GIOVANNI,SCELTA CIVICA CON MONTI PER L'ITALIA,94,,
BORGO SAN GIOVANNI,,UNIONE DI CENTRO,10,,
BORGO SAN GIOVANNI,,FUTURO E LIBERTA',3,,
BORGO SAN GIOVANNI,ANTONIO INGROIA BORGO SAN GIOVANNI,RIVOLUZIONE CIVILE,28,,
BORGO SAN GIOVANNI,OSCAR FULVIO GIANNINO BORGO SAN GIOVANNI,FARE PER FERMARE IL DECLINO,16,,
