Ente,Candidato,Liste/Gruppi,Voti lista,,
AGAZZANO,PIER LUIGI BERSANI AGAZZANO,PARTITO DEMOCRATICO,272,,
AGAZZANO,,SINISTRA ECOLOGIA LIBERTA',22,,
AGAZZANO,,CENTRO DEMOCRATICO,2,,
AGAZZANO,SILVIO BERLUSCONI AGAZZANO,IL POPOLO DELLA LIBERTA',332,,
AGAZZANO,,LEGA NORD,51,,
AGAZZANO,,FRATELLI D'ITALIA,45,,
AGAZZANO,,MIR - MODERATI IN RIVOLUZIONE,2,,
AGAZZANO,,LA DESTRA,2,,
AGAZZANO,GIUSEPPE PIERO GRILLO AGAZZANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,203,,
AGAZZANO,MARIO MONTI AGAZZANO,CON MONTI PER L'ITALIA,77,,
AGAZZANO,ANTONIO INGROIA AGAZZANO,RIVOLUZIONE CIVILE,17,,
AGAZZANO,OSCAR FULVIO GIANNINO AGAZZANO,FARE PER FERMARE IL DECLINO,24,,
AGAZZANO,MARCO FERRANDO AGAZZANO,PARTITO COMUNISTA DEI LAVORATORI,3,,
AGAZZANO,ROBERTO FIORE AGAZZANO,FORZA NUOVA,3,,
AGAZZANO,GIACINTO MARCO PANNELLA AGAZZANO,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
AGAZZANO,LUCA ROMAGNOLI AGAZZANO,FIAMMA TRICOLORE,4,,
AGAZZANO,MAGDI CRISTIANO ALLAM AGAZZANO,IO AMO L'ITALIA,3,,
AGAZZANO,FRANCO TORCHIA AGAZZANO,PRI,0,,
ALSENO,PIER LUIGI BERSANI ALSENO,PARTITO DEMOCRATICO,803,,
ALSENO,,SINISTRA ECOLOGIA LIBERTA',28,,
ALSENO,,CENTRO DEMOCRATICO,5,,
ALSENO,SILVIO BERLUSCONI ALSENO,IL POPOLO DELLA LIBERTA',708,,
ALSENO,,LEGA NORD,141,,
ALSENO,,FRATELLI D'ITALIA,69,,
ALSENO,,LA DESTRA,15,,
ALSENO,,MIR - MODERATI IN RIVOLUZIONE,0,,
ALSENO,GIUSEPPE PIERO GRILLO ALSENO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,666,,
ALSENO,MARIO MONTI ALSENO,CON MONTI PER L'ITALIA,175,,
ALSENO,ANTONIO INGROIA ALSENO,RIVOLUZIONE CIVILE,35,,
ALSENO,OSCAR FULVIO GIANNINO ALSENO,FARE PER FERMARE IL DECLINO,20,,
ALSENO,MARCO FERRANDO ALSENO,PARTITO COMUNISTA DEI LAVORATORI,25,,
ALSENO,ROBERTO FIORE ALSENO,FORZA NUOVA,21,,
ALSENO,GIACINTO MARCO PANNELLA ALSENO,LISTA AMNISTIA GIUSTIZIA LIBERTA',10,,
ALSENO,LUCA ROMAGNOLI ALSENO,FIAMMA TRICOLORE,15,,
ALSENO,MAGDI CRISTIANO ALLAM ALSENO,IO AMO L'ITALIA,5,,
ALSENO,FRANCO TORCHIA ALSENO,PRI,2,,
BESENZONE,PIER LUIGI BERSANI BESENZONE,PARTITO DEMOCRATICO,115,,
BESENZONE,,SINISTRA ECOLOGIA LIBERTA',4,,
BESENZONE,,CENTRO DEMOCRATICO,0,,
BESENZONE,SILVIO BERLUSCONI BESENZONE,IL POPOLO DELLA LIBERTA',159,,
BESENZONE,,LEGA NORD,34,,
BESENZONE,,FRATELLI D'ITALIA,19,,
BESENZONE,,LA DESTRA,4,,
BESENZONE,,MIR - MODERATI IN RIVOLUZIONE,0,,
BESENZONE,GIUSEPPE PIERO GRILLO BESENZONE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,156,,
BESENZONE,MARIO MONTI BESENZONE,CON MONTI PER L'ITALIA,43,,
BESENZONE,ANTONIO INGROIA BESENZONE,RIVOLUZIONE CIVILE,7,,
BESENZONE,OSCAR FULVIO GIANNINO BESENZONE,FARE PER FERMARE IL DECLINO,6,,
BESENZONE,MARCO FERRANDO BESENZONE,PARTITO COMUNISTA DEI LAVORATORI,2,,
BESENZONE,ROBERTO FIORE BESENZONE,FORZA NUOVA,1,,
BESENZONE,GIACINTO MARCO PANNELLA BESENZONE,LISTA AMNISTIA GIUSTIZIA LIBERTA',0,,
BESENZONE,LUCA ROMAGNOLI BESENZONE,FIAMMA TRICOLORE,1,,
BESENZONE,MAGDI CRISTIANO ALLAM BESENZONE,IO AMO L'ITALIA,2,,
BESENZONE,FRANCO TORCHIA BESENZONE,PRI,0,,
BETTOLA,PIER LUIGI BERSANI BETTOLA,PARTITO DEMOCRATICO,506,,
BETTOLA,,SINISTRA ECOLOGIA LIBERTA',16,,
BETTOLA,,CENTRO DEMOCRATICO,3,,
BETTOLA,SILVIO BERLUSCONI BETTOLA,IL POPOLO DELLA LIBERTA',500,,
BETTOLA,,LEGA NORD,87,,
BETTOLA,,FRATELLI D'ITALIA,61,,
BETTOLA,,LA DESTRA,8,,
BETTOLA,,MIR - MODERATI IN RIVOLUZIONE,3,,
BETTOLA,GIUSEPPE PIERO GRILLO BETTOLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,287,,
BETTOLA,MARIO MONTI BETTOLA,CON MONTI PER L'ITALIA,75,,
BETTOLA,ANTONIO INGROIA BETTOLA,RIVOLUZIONE CIVILE,20,,
BETTOLA,OSCAR FULVIO GIANNINO BETTOLA,FARE PER FERMARE IL DECLINO,16,,
BETTOLA,MARCO FERRANDO BETTOLA,PARTITO COMUNISTA DEI LAVORATORI,10,,
BETTOLA,ROBERTO FIORE BETTOLA,FORZA NUOVA,5,,
BETTOLA,GIACINTO MARCO PANNELLA BETTOLA,LISTA AMNISTIA GIUSTIZIA LIBERTA',7,,
BETTOLA,LUCA ROMAGNOLI BETTOLA,FIAMMA TRICOLORE,1,,
BETTOLA,MAGDI CRISTIANO ALLAM BETTOLA,IO AMO L'ITALIA,0,,
BETTOLA,FRANCO TORCHIA BETTOLA,PRI,2,,
BOBBIO,PIER LUIGI BERSANI BOBBIO,PARTITO DEMOCRATICO,708,,
BOBBIO,,SINISTRA ECOLOGIA LIBERTA',40,,
BOBBIO,,CENTRO DEMOCRATICO,4,,
BOBBIO,SILVIO BERLUSCONI BOBBIO,IL POPOLO DELLA LIBERTA',501,,
BOBBIO,,LEGA NORD,132,,
BOBBIO,,FRATELLI D'ITALIA,92,,
BOBBIO,,LA DESTRA,6,,
BOBBIO,,MIR - MODERATI IN RIVOLUZIONE,4,,
BOBBIO,GIUSEPPE PIERO GRILLO BOBBIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,327,,
BOBBIO,MARIO MONTI BOBBIO,CON MONTI PER L'ITALIA,183,,
BOBBIO,ANTONIO INGROIA BOBBIO,RIVOLUZIONE CIVILE,25,,
BOBBIO,OSCAR FULVIO GIANNINO BOBBIO,FARE PER FERMARE IL DECLINO,12,,
BOBBIO,MARCO FERRANDO BOBBIO,PARTITO COMUNISTA DEI LAVORATORI,19,,
BOBBIO,ROBERTO FIORE BOBBIO,FORZA NUOVA,3,,
BOBBIO,GIACINTO MARCO PANNELLA BOBBIO,LISTA AMNISTIA GIUSTIZIA LIBERTA',3,,
BOBBIO,LUCA ROMAGNOLI BOBBIO,FIAMMA TRICOLORE,7,,
BOBBIO,MAGDI CRISTIANO ALLAM BOBBIO,IO AMO L'ITALIA,6,,
BOBBIO,FRANCO TORCHIA BOBBIO,PRI,0,,
BORGONOVO VAL TIDONE,PIER LUIGI BERSANI BORGONOVO VAL TIDONE,PARTITO DEMOCRATICO,1185,,
BORGONOVO VAL TIDONE,,SINISTRA ECOLOGIA LIBERTA',49,,
BORGONOVO VAL TIDONE,,CENTRO DEMOCRATICO,9,,
BORGONOVO VAL TIDONE,SILVIO BERLUSCONI BORGONOVO VAL TIDONE,IL POPOLO DELLA LIBERTA',924,,
BORGONOVO VAL TIDONE,,LEGA NORD,209,,
BORGONOVO VAL TIDONE,,FRATELLI D'ITALIA,133,,
BORGONOVO VAL TIDONE,,LA DESTRA,17,,
BORGONOVO VAL TIDONE,,MIR - MODERATI IN RIVOLUZIONE,10,,
BORGONOVO VAL TIDONE,GIUSEPPE PIERO GRILLO BORGONOVO VAL TIDONE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,755,,
BORGONOVO VAL TIDONE,MARIO MONTI BORGONOVO VAL TIDONE,CON MONTI PER L'ITALIA,329,,
BORGONOVO VAL TIDONE,ANTONIO INGROIA BORGONOVO VAL TIDONE,RIVOLUZIONE CIVILE,65,,
BORGONOVO VAL TIDONE,OSCAR FULVIO GIANNINO BORGONOVO VAL TIDONE,FARE PER FERMARE IL DECLINO,48,,
BORGONOVO VAL TIDONE,MARCO FERRANDO BORGONOVO VAL TIDONE,PARTITO COMUNISTA DEI LAVORATORI,22,,
BORGONOVO VAL TIDONE,ROBERTO FIORE BORGONOVO VAL TIDONE,FORZA NUOVA,18,,
BORGONOVO VAL TIDONE,GIACINTO MARCO PANNELLA BORGONOVO VAL TIDONE,LISTA AMNISTIA GIUSTIZIA LIBERTA',15,,
BORGONOVO VAL TIDONE,LUCA ROMAGNOLI BORGONOVO VAL TIDONE,FIAMMA TRICOLORE,14,,
BORGONOVO VAL TIDONE,MAGDI CRISTIANO ALLAM BORGONOVO VAL TIDONE,IO AMO L'ITALIA,5,,
BORGONOVO VAL TIDONE,FRANCO TORCHIA BORGONOVO VAL TIDONE,PRI,4,,
CADEO,PIER LUIGI BERSANI CADEO,PARTITO DEMOCRATICO,813,,
CADEO,,SINISTRA ECOLOGIA LIBERTA',41,,
CADEO,,CENTRO DEMOCRATICO,8,,
CADEO,SILVIO BERLUSCONI CADEO,IL POPOLO DELLA LIBERTA',785,,
CADEO,,LEGA NORD,176,,
CADEO,,FRATELLI D'ITALIA,77,,
CADEO,,LA DESTRA,8,,
CADEO,,MIR - MODERATI IN RIVOLUZIONE,4,,
CADEO,GIUSEPPE PIERO GRILLO CADEO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,913,,
CADEO,MARIO MONTI CADEO,CON MONTI PER L'ITALIA,274,,
CADEO,ANTONIO INGROIA CADEO,RIVOLUZIONE CIVILE,28,,
CADEO,OSCAR FULVIO GIANNINO CADEO,FARE PER FERMARE IL DECLINO,23,,
CADEO,MARCO FERRANDO CADEO,PARTITO COMUNISTA DEI LAVORATORI,22,,
CADEO,ROBERTO FIORE CADEO,FORZA NUOVA,12,,
CADEO,GIACINTO MARCO PANNELLA CADEO,LISTA AMNISTIA GIUSTIZIA LIBERTA',11,,
CADEO,LUCA ROMAGNOLI CADEO,FIAMMA TRICOLORE,13,,
CADEO,MAGDI CRISTIANO ALLAM CADEO,IO AMO L'ITALIA,11,,
CADEO,FRANCO TORCHIA CADEO,PRI,1,,
CALENDASCO,PIER LUIGI BERSANI CALENDASCO,PARTITO DEMOCRATICO,411,,
CALENDASCO,,SINISTRA ECOLOGIA LIBERTA',19,,
CALENDASCO,,CENTRO DEMOCRATICO,2,,
