Ente,Numero elettori,Numero votanti,Schede bianche,Schede non valide,
ACATE ,6232,4063,74,175,
CHIARAMONTE GULFI ,6509,4667,98,241,
COMISO ,23235,16081,210,663,
GIARRATANA ,2578,1879,53,133,
ISPICA ,12086,8679,199,618,
MODICA ,43098,31692,442,1719,
MONTEROSSO ALMO ,2619,1862,65,123,
POZZALLO ,15309,9444,147,477,
RAGUSA ,58233,41856,411,1331,
SANTA CROCE CAMERINA ,6964,4654,108,263,
SCICLI ,20794,13885,258,980,
VITTORIA ,45608,27681,394,1066,
