Ente,Candidato,Liste/Gruppi,Voti lista,,
ACCIANO,PIER LUIGI BERSANI ACCIANO,PARTITO DEMOCRATICO,48,,
ACCIANO,,SINISTRA ECOLOGIA LIBERTA',13,,
ACCIANO,,CENTRO DEMOCRATICO,0,,
ACCIANO,SILVIO BERLUSCONI ACCIANO,IL POPOLO DELLA LIBERTA',29,,
ACCIANO,,FRATELLI D'ITALIA,5,,
ACCIANO,,INTESA POPOLARE,1,,
ACCIANO,,LA DESTRA,1,,
ACCIANO,,GRANDE SUD,0,,
ACCIANO,,LEGA NORD,0,,
ACCIANO,GIUSEPPE PIERO GRILLO ACCIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,19,,
ACCIANO,MARIO MONTI ACCIANO,CON MONTI PER L'ITALIA,10,,
ACCIANO,ANTONIO INGROIA ACCIANO,RIVOLUZIONE CIVILE,1,,
ACCIANO,OSCAR FULVIO GIANNINO ACCIANO,FARE PER FERMARE IL DECLINO,0,,
ACCIANO,MARCO FERRANDO ACCIANO,PARTITO COMUNISTA DEI LAVORATORI,0,,
ACCIANO,ROBERTO FIORE ACCIANO,FORZA NUOVA,0,,
ACCIANO,GIACINTO MARCO PANNELLA ACCIANO,LISTA AMNISTIA GIUSTIZIA LIBERTA',2,,
ACCIANO,SIMONE DI STEFANO ACCIANO,CASAPOUND ITALIA,0,,
ACCIANO,CARLO MASCI ACCIANO,RIALZATI ABRUZZO,42,,
AIELLI,PIER LUIGI BERSANI AIELLI,PARTITO DEMOCRATICO,207,,
AIELLI,,SINISTRA ECOLOGIA LIBERTA',34,,
AIELLI,,CENTRO DEMOCRATICO,15,,
AIELLI,SILVIO BERLUSCONI AIELLI,IL POPOLO DELLA LIBERTA',219,,
AIELLI,,FRATELLI D'ITALIA,11,,
AIELLI,,LA DESTRA,10,,
AIELLI,,INTESA POPOLARE,1,,
AIELLI,,LEGA NORD,1,,
AIELLI,,GRANDE SUD,0,,
AIELLI,GIUSEPPE PIERO GRILLO AIELLI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,223,,
AIELLI,MARIO MONTI AIELLI,CON MONTI PER L'ITALIA,42,,
AIELLI,ANTONIO INGROIA AIELLI,RIVOLUZIONE CIVILE,12,,
AIELLI,OSCAR FULVIO GIANNINO AIELLI,FARE PER FERMARE IL DECLINO,3,,
AIELLI,MARCO FERRANDO AIELLI,PARTITO COMUNISTA DEI LAVORATORI,1,,
AIELLI,ROBERTO FIORE AIELLI,FORZA NUOVA,2,,
AIELLI,GIACINTO MARCO PANNELLA AIELLI,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
AIELLI,SIMONE DI STEFANO AIELLI,CASAPOUND ITALIA,3,,
AIELLI,CARLO MASCI AIELLI,RIALZATI ABRUZZO,5,,
ALFEDENA,PIER LUIGI BERSANI ALFEDENA,PARTITO DEMOCRATICO,140,,
ALFEDENA,,SINISTRA ECOLOGIA LIBERTA',12,,
ALFEDENA,,CENTRO DEMOCRATICO,1,,
ALFEDENA,SILVIO BERLUSCONI ALFEDENA,IL POPOLO DELLA LIBERTA',127,,
ALFEDENA,,FRATELLI D'ITALIA,4,,
ALFEDENA,,LA DESTRA,4,,
ALFEDENA,,INTESA POPOLARE,1,,
ALFEDENA,,LEGA NORD,0,,
ALFEDENA,,GRANDE SUD,0,,
ALFEDENA,GIUSEPPE PIERO GRILLO ALFEDENA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,114,,
ALFEDENA,MARIO MONTI ALFEDENA,CON MONTI PER L'ITALIA,24,,
ALFEDENA,ANTONIO INGROIA ALFEDENA,RIVOLUZIONE CIVILE,8,,
ALFEDENA,OSCAR FULVIO GIANNINO ALFEDENA,FARE PER FERMARE IL DECLINO,0,,
ALFEDENA,MARCO FERRANDO ALFEDENA,PARTITO COMUNISTA DEI LAVORATORI,1,,
ALFEDENA,ROBERTO FIORE ALFEDENA,FORZA NUOVA,0,,
ALFEDENA,GIACINTO MARCO PANNELLA ALFEDENA,LISTA AMNISTIA GIUSTIZIA LIBERTA',2,,
ALFEDENA,SIMONE DI STEFANO ALFEDENA,CASAPOUND ITALIA,0,,
ALFEDENA,CARLO MASCI ALFEDENA,RIALZATI ABRUZZO,2,,
ANVERSA DEGLI ABRUZZI,PIER LUIGI BERSANI ANVERSA DEGLI ABRUZZI,PARTITO DEMOCRATICO,30,,
ANVERSA DEGLI ABRUZZI,,SINISTRA ECOLOGIA LIBERTA',5,,
ANVERSA DEGLI ABRUZZI,,CENTRO DEMOCRATICO,0,,
ANVERSA DEGLI ABRUZZI,SILVIO BERLUSCONI ANVERSA DEGLI ABRUZZI,IL POPOLO DELLA LIBERTA',64,,
ANVERSA DEGLI ABRUZZI,,GRANDE SUD,7,,
ANVERSA DEGLI ABRUZZI,,LA DESTRA,2,,
ANVERSA DEGLI ABRUZZI,,LEGA NORD,2,,
ANVERSA DEGLI ABRUZZI,,INTESA POPOLARE,0,,
ANVERSA DEGLI ABRUZZI,,FRATELLI D'ITALIA,0,,
ANVERSA DEGLI ABRUZZI,GIUSEPPE PIERO GRILLO ANVERSA DEGLI ABRUZZI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,30,,
ANVERSA DEGLI ABRUZZI,MARIO MONTI ANVERSA DEGLI ABRUZZI,CON MONTI PER L'ITALIA,8,,
ANVERSA DEGLI ABRUZZI,ANTONIO INGROIA ANVERSA DEGLI ABRUZZI,RIVOLUZIONE CIVILE,1,,
ANVERSA DEGLI ABRUZZI,OSCAR FULVIO GIANNINO ANVERSA DEGLI ABRUZZI,FARE PER FERMARE IL DECLINO,0,,
ANVERSA DEGLI ABRUZZI,MARCO FERRANDO ANVERSA DEGLI ABRUZZI,PARTITO COMUNISTA DEI LAVORATORI,2,,
ANVERSA DEGLI ABRUZZI,ROBERTO FIORE ANVERSA DEGLI ABRUZZI,FORZA NUOVA,0,,
ANVERSA DEGLI ABRUZZI,GIACINTO MARCO PANNELLA ANVERSA DEGLI ABRUZZI,LISTA AMNISTIA GIUSTIZIA LIBERTA',3,,
ANVERSA DEGLI ABRUZZI,SIMONE DI STEFANO ANVERSA DEGLI ABRUZZI,CASAPOUND ITALIA,1,,
ANVERSA DEGLI ABRUZZI,CARLO MASCI ANVERSA DEGLI ABRUZZI,RIALZATI ABRUZZO,1,,
ATELETA,PIER LUIGI BERSANI ATELETA,PARTITO DEMOCRATICO,115,,
ATELETA,,SINISTRA ECOLOGIA LIBERTA',7,,
ATELETA,,CENTRO DEMOCRATICO,2,,
ATELETA,SILVIO BERLUSCONI ATELETA,IL POPOLO DELLA LIBERTA',226,,
ATELETA,,FRATELLI D'ITALIA,14,,
ATELETA,,LA DESTRA,3,,
ATELETA,,LEGA NORD,2,,
