Ente,Candidato,Liste/Gruppi,Voti lista,,
ACQUANEGRA SUL CHIESE,PIER LUIGI BERSANI ACQUANEGRA SUL CHIESE,PARTITO DEMOCRATICO,520,,
ACQUANEGRA SUL CHIESE,,SINISTRA ECOLOGIA LIBERTA',14,,
ACQUANEGRA SUL CHIESE,,MODERATI,2,,
ACQUANEGRA SUL CHIESE,,CENTRO DEMOCRATICO,1,,
ACQUANEGRA SUL CHIESE,SILVIO BERLUSCONI ACQUANEGRA SUL CHIESE,IL POPOLO DELLA LIBERTA',353,,
ACQUANEGRA SUL CHIESE,,LEGA NORD,264,,
ACQUANEGRA SUL CHIESE,,FRATELLI D'ITALIA,22,,
ACQUANEGRA SUL CHIESE,,PARTITO PENSIONATI,17,,
ACQUANEGRA SUL CHIESE,,LA DESTRA,7,,
ACQUANEGRA SUL CHIESE,,BASTA TASSE,5,,
ACQUANEGRA SUL CHIESE,,MIR - MODERATI IN RIVOLUZIONE,1,,
ACQUANEGRA SUL CHIESE,GIUSEPPE PIERO GRILLO ACQUANEGRA SUL CHIESE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,250,,
ACQUANEGRA SUL CHIESE,MARIO MONTI ACQUANEGRA SUL CHIESE,CON MONTI PER L'ITALIA,123,,
ACQUANEGRA SUL CHIESE,ANTONIO INGROIA ACQUANEGRA SUL CHIESE,RIVOLUZIONE CIVILE,17,,
ACQUANEGRA SUL CHIESE,OSCAR FULVIO GIANNINO ACQUANEGRA SUL CHIESE,FARE PER FERMARE IL DECLINO,8,,
ACQUANEGRA SUL CHIESE,MARCO FERRANDO ACQUANEGRA SUL CHIESE,PARTITO COMUNISTA DEI LAVORATORI,6,,
ACQUANEGRA SUL CHIESE,ROBERTO FIORE ACQUANEGRA SUL CHIESE,FORZA NUOVA,14,,
ACQUANEGRA SUL CHIESE,GIACINTO MARCO PANNELLA ACQUANEGRA SUL CHIESE,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
ACQUANEGRA SUL CHIESE,LUCA ROMAGNOLI ACQUANEGRA SUL CHIESE,FIAMMA TRICOLORE,0,,
ACQUANEGRA SUL CHIESE,MAGDI CRISTIANO ALLAM ACQUANEGRA SUL CHIESE,IO AMO L'ITALIA,5,,
ACQUANEGRA SUL CHIESE,SIMONE DI STEFANO ACQUANEGRA SUL CHIESE,CASAPOUND ITALIA,1,,
ACQUANEGRA SUL CHIESE,ENZO BOSIO ACQUANEGRA SUL CHIESE,CIVILTA' RURALE SVILUPPO,3,,
ACQUANEGRA SUL CHIESE,GIULIO ARRIGHINI ACQUANEGRA SUL CHIESE,UNIONE PADANA,3,,
ACQUANEGRA SUL CHIESE,MARCO MARSILI ACQUANEGRA SUL CHIESE,I PIRATI,1,,
ASOLA,PIER LUIGI BERSANI ASOLA,PARTITO DEMOCRATICO,1294,,
ASOLA,,SINISTRA ECOLOGIA LIBERTA',65,,
ASOLA,,CENTRO DEMOCRATICO,11,,
ASOLA,,MODERATI,9,,
ASOLA,SILVIO BERLUSCONI ASOLA,IL POPOLO DELLA LIBERTA',1149,,
ASOLA,,LEGA NORD,934,,
ASOLA,,FRATELLI D'ITALIA,96,,
ASOLA,,PARTITO PENSIONATI,73,,
ASOLA,,BASTA TASSE,17,,
ASOLA,,LA DESTRA,9,,
ASOLA,,MIR - MODERATI IN RIVOLUZIONE,6,,
ASOLA,GIUSEPPE PIERO GRILLO ASOLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,858,,
ASOLA,MARIO MONTI ASOLA,CON MONTI PER L'ITALIA,502,,
ASOLA,ANTONIO INGROIA ASOLA,RIVOLUZIONE CIVILE,45,,
ASOLA,OSCAR FULVIO GIANNINO ASOLA,FARE PER FERMARE IL DECLINO,56,,
ASOLA,MARCO FERRANDO ASOLA,PARTITO COMUNISTA DEI LAVORATORI,21,,
ASOLA,ROBERTO FIORE ASOLA,FORZA NUOVA,15,,
ASOLA,GIACINTO MARCO PANNELLA ASOLA,LISTA AMNISTIA GIUSTIZIA LIBERTA',7,,
ASOLA,LUCA ROMAGNOLI ASOLA,FIAMMA TRICOLORE,4,,
ASOLA,MAGDI CRISTIANO ALLAM ASOLA,IO AMO L'ITALIA,9,,
ASOLA,SIMONE DI STEFANO ASOLA,CASAPOUND ITALIA,1,,
ASOLA,ENZO BOSIO ASOLA,CIVILTA' RURALE SVILUPPO,4,,
ASOLA,GIULIO ARRIGHINI ASOLA,UNIONE PADANA,5,,
ASOLA,MARCO MARSILI ASOLA,I PIRATI,6,,
BAGNOLO SAN VITO,PIER LUIGI BERSANI BAGNOLO SAN VITO,PARTITO DEMOCRATICO,970,,
