Ente,Candidato,Liste/Gruppi,Voti lista,,
ALBI,PIER LUIGI BERSANI ALBI,PARTITO DEMOCRATICO,157,,
ALBI,,SINISTRA ECOLOGIA LIBERTA',24,,
ALBI,,CENTRO DEMOCRATICO,3,,
ALBI,,PARTITO SOCIALISTA ITALIANO,1,,
ALBI,SILVIO BERLUSCONI ALBI,IL POPOLO DELLA LIBERTA',67,,
ALBI,,INTESA POPOLARE,21,,
ALBI,,GRANDE SUD,11,,
ALBI,,LA DESTRA,5,,
ALBI,,MIR - MODERATI IN RIVOLUZIONE,2,,
ALBI,,FRATELLI D'ITALIA,2,,
ALBI,,LEGA NORD,0,,
ALBI,GIUSEPPE PIERO GRILLO ALBI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,95,,
ALBI,MARIO MONTI ALBI,CON MONTI PER L'ITALIA,17,,
ALBI,ANTONIO INGROIA ALBI,RIVOLUZIONE CIVILE,11,,
ALBI,OSCAR FULVIO GIANNINO ALBI,FARE PER FERMARE IL DECLINO,0,,
ALBI,MARCO FERRANDO ALBI,PARTITO COMUNISTA DEI LAVORATORI,1,,
ALBI,ROBERTO FIORE ALBI,FORZA NUOVA,0,,
ALBI,LUCA ROMAGNOLI ALBI,FIAMMA TRICOLORE,2,,
ALBI,MAGDI CRISTIANO ALLAM ALBI,IO AMO L'ITALIA,1,,
ALBI,SIMONE DI STEFANO ALBI,CASAPOUND ITALIA,2,,
ALBI,STEFANIA GABRIELLA ANASTASIA CRAXI ALBI,RIFORMISTI ITALIANI,6,,
AMARONI,PIER LUIGI BERSANI AMARONI,PARTITO DEMOCRATICO,298,,
AMARONI,,CENTRO DEMOCRATICO,30,,
AMARONI,,SINISTRA ECOLOGIA LIBERTA',29,,
AMARONI,,PARTITO SOCIALISTA ITALIANO,2,,
AMARONI,SILVIO BERLUSCONI AMARONI,IL POPOLO DELLA LIBERTA',226,,
AMARONI,,FRATELLI D'ITALIA,9,,
AMARONI,,GRANDE SUD,5,,
AMARONI,,LA DESTRA,5,,
AMARONI,,MIR - MODERATI IN RIVOLUZIONE,3,,
AMARONI,,INTESA POPOLARE,1,,
AMARONI,,LEGA NORD,0,,
AMARONI,GIUSEPPE PIERO GRILLO AMARONI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,158,,
AMARONI,MARIO MONTI AMARONI,CON MONTI PER L'ITALIA,31,,
AMARONI,ANTONIO INGROIA AMARONI,RIVOLUZIONE CIVILE,9,,
AMARONI,OSCAR FULVIO GIANNINO AMARONI,FARE PER FERMARE IL DECLINO,0,,
AMARONI,MARCO FERRANDO AMARONI,PARTITO COMUNISTA DEI LAVORATORI,8,,
AMARONI,ROBERTO FIORE AMARONI,FORZA NUOVA,0,,
AMARONI,LUCA ROMAGNOLI AMARONI,FIAMMA TRICOLORE,1,,
AMARONI,MAGDI CRISTIANO ALLAM AMARONI,IO AMO L'ITALIA,5,,
AMARONI,SIMONE DI STEFANO AMARONI,CASAPOUND ITALIA,0,,
AMARONI,STEFANIA GABRIELLA ANASTASIA CRAXI AMARONI,RIFORMISTI ITALIANI,50,,
AMATO,PIER LUIGI BERSANI AMATO,PARTITO DEMOCRATICO,91,,
AMATO,,CENTRO DEMOCRATICO,11,,
AMATO,,SINISTRA ECOLOGIA LIBERTA',7,,
AMATO,,PARTITO SOCIALISTA ITALIANO,0,,
AMATO,SILVIO BERLUSCONI AMATO,IL POPOLO DELLA LIBERTA',104,,
AMATO,,INTESA POPOLARE,7,,
AMATO,,FRATELLI D'ITALIA,3,,
AMATO,,GRANDE SUD,1,,
AMATO,,LEGA NORD,1,,
AMATO,,LA DESTRA,0,,
AMATO,,MIR - MODERATI IN RIVOLUZIONE,0,,
AMATO,GIUSEPPE PIERO GRILLO AMATO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,50,,
AMATO,MARIO MONTI AMATO,CON MONTI PER L'ITALIA,41,,
AMATO,ANTONIO INGROIA AMATO,RIVOLUZIONE CIVILE,5,,
AMATO,OSCAR FULVIO GIANNINO AMATO,FARE PER FERMARE IL DECLINO,1,,
AMATO,MARCO FERRANDO AMATO,PARTITO COMUNISTA DEI LAVORATORI,1,,
AMATO,ROBERTO FIORE AMATO,FORZA NUOVA,0,,
AMATO,LUCA ROMAGNOLI AMATO,FIAMMA TRICOLORE,3,,
AMATO,MAGDI CRISTIANO ALLAM AMATO,IO AMO L'ITALIA,2,,
AMATO,SIMONE DI STEFANO AMATO,CASAPOUND ITALIA,1,,
AMATO,STEFANIA GABRIELLA ANASTASIA CRAXI AMATO,RIFORMISTI ITALIANI,1,,
ANDALI,PIER LUIGI BERSANI ANDALI,PARTITO DEMOCRATICO,86,,
ANDALI,,CENTRO DEMOCRATICO,9,,
ANDALI,,SINISTRA ECOLOGIA LIBERTA',3,,
ANDALI,,PARTITO SOCIALISTA ITALIANO,1,,
ANDALI,SILVIO BERLUSCONI ANDALI,IL POPOLO DELLA LIBERTA',145,,
ANDALI,,LEGA NORD,6,,
ANDALI,,FRATELLI D'ITALIA,5,,
ANDALI,,LA DESTRA,3,,
ANDALI,,INTESA POPOLARE,0,,
ANDALI,,MIR - MODERATI IN RIVOLUZIONE,0,,
ANDALI,,GRANDE SUD,0,,
ANDALI,GIUSEPPE PIERO GRILLO ANDALI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,57,,
ANDALI,MARIO MONTI ANDALI,CON MONTI PER L'ITALIA,13,,
ANDALI,ANTONIO INGROIA ANDALI,RIVOLUZIONE CIVILE,3,,
ANDALI,OSCAR FULVIO GIANNINO ANDALI,FARE PER FERMARE IL DECLINO,0,,
ANDALI,MARCO FERRANDO ANDALI,PARTITO COMUNISTA DEI LAVORATORI,2,,
ANDALI,ROBERTO FIORE ANDALI,FORZA NUOVA,2,,
ANDALI,LUCA ROMAGNOLI ANDALI,FIAMMA TRICOLORE,1,,
ANDALI,MAGDI CRISTIANO ALLAM ANDALI,IO AMO L'ITALIA,0,,
ANDALI,SIMONE DI STEFANO ANDALI,CASAPOUND ITALIA,0,,
ANDALI,STEFANIA GABRIELLA ANASTASIA CRAXI ANDALI,RIFORMISTI ITALIANI,0,,
ARGUSTO,PIER LUIGI BERSANI ARGUSTO,PARTITO DEMOCRATICO,95,,
ARGUSTO,,CENTRO DEMOCRATICO,5,,
ARGUSTO,,SINISTRA ECOLOGIA LIBERTA',4,,
ARGUSTO,,PARTITO SOCIALISTA ITALIANO,2,,
ARGUSTO,SILVIO BERLUSCONI ARGUSTO,IL POPOLO DELLA LIBERTA',55,,
ARGUSTO,,GRANDE SUD,27,,
ARGUSTO,,INTESA POPOLARE,7,,
ARGUSTO,,FRATELLI D'ITALIA,3,,
ARGUSTO,,LEGA NORD,0,,
ARGUSTO,,MIR - MODERATI IN RIVOLUZIONE,0,,
ARGUSTO,,LA DESTRA,0,,
