Ente,Candidato,Liste/Gruppi,Voti lista,,
BAGNO A RIPOLI,PIER LUIGI BERSANI BAGNO A RIPOLI,PARTITO DEMOCRATICO,7887,,
BAGNO A RIPOLI,,SINISTRA ECOLOGIA LIBERTA',649,,
BAGNO A RIPOLI,,CENTRO DEMOCRATICO,42,,
BAGNO A RIPOLI,SILVIO BERLUSCONI BAGNO A RIPOLI,IL POPOLO DELLA LIBERTA',2076,,
BAGNO A RIPOLI,,FRATELLI D'ITALIA,380,,
BAGNO A RIPOLI,,LEGA NORD,98,,
BAGNO A RIPOLI,,LA DESTRA,53,,
BAGNO A RIPOLI,,MIR - MODERATI IN RIVOLUZIONE,18,,
BAGNO A RIPOLI,GIUSEPPE PIERO GRILLO BAGNO A RIPOLI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,2424,,
BAGNO A RIPOLI,MARIO MONTI BAGNO A RIPOLI,CON MONTI PER L'ITALIA,1479,,
BAGNO A RIPOLI,ANTONIO INGROIA BAGNO A RIPOLI,RIVOLUZIONE CIVILE,295,,
BAGNO A RIPOLI,OSCAR FULVIO GIANNINO BAGNO A RIPOLI,FARE PER FERMARE IL DECLINO,150,,
BAGNO A RIPOLI,MARCO FERRANDO BAGNO A RIPOLI,PARTITO COMUNISTA DEI LAVORATORI,106,,
BAGNO A RIPOLI,ROBERTO FIORE BAGNO A RIPOLI,FORZA NUOVA,26,,
BAGNO A RIPOLI,GIACINTO MARCO PANNELLA BAGNO A RIPOLI,LISTA AMNISTIA GIUSTIZIA LIBERTA',28,,
BAGNO A RIPOLI,SIMONE DI STEFANO BAGNO A RIPOLI,CASAPOUND ITALIA,23,,
BARBERINO DI MUGELLO,PIER LUIGI BERSANI BARBERINO DI MUGELLO,PARTITO DEMOCRATICO,2922,,
BARBERINO DI MUGELLO,,SINISTRA ECOLOGIA LIBERTA',159,,
BARBERINO DI MUGELLO,,CENTRO DEMOCRATICO,14,,
BARBERINO DI MUGELLO,SILVIO BERLUSCONI BARBERINO DI MUGELLO,IL POPOLO DELLA LIBERTA',856,,
BARBERINO DI MUGELLO,,FRATELLI D'ITALIA,75,,
BARBERINO DI MUGELLO,,LEGA NORD,35,,
BARBERINO DI MUGELLO,,LA DESTRA,16,,
BARBERINO DI MUGELLO,,MIR - MODERATI IN RIVOLUZIONE,14,,
BARBERINO DI MUGELLO,GIUSEPPE PIERO GRILLO BARBERINO DI MUGELLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1165,,
BARBERINO DI MUGELLO,MARIO MONTI BARBERINO DI MUGELLO,CON MONTI PER L'ITALIA,417,,
BARBERINO DI MUGELLO,ANTONIO INGROIA BARBERINO DI MUGELLO,RIVOLUZIONE CIVILE,131,,
BARBERINO DI MUGELLO,OSCAR FULVIO GIANNINO BARBERINO DI MUGELLO,FARE PER FERMARE IL DECLINO,44,,
BARBERINO DI MUGELLO,MARCO FERRANDO BARBERINO DI MUGELLO,PARTITO COMUNISTA DEI LAVORATORI,51,,
BARBERINO DI MUGELLO,ROBERTO FIORE BARBERINO DI MUGELLO,FORZA NUOVA,22,,
BARBERINO DI MUGELLO,GIACINTO MARCO PANNELLA BARBERINO DI MUGELLO,LISTA AMNISTIA GIUSTIZIA LIBERTA',11,,
BARBERINO DI MUGELLO,SIMONE DI STEFANO BARBERINO DI MUGELLO,CASAPOUND ITALIA,6,,
BARBERINO VAL D'ELSA,PIER LUIGI BERSANI BARBERINO VAL D'ELSA,PARTITO DEMOCRATICO,1046,,
BARBERINO VAL D'ELSA,,SINISTRA ECOLOGIA LIBERTA',105,,
BARBERINO VAL D'ELSA,,CENTRO DEMOCRATICO,12,,
BARBERINO VAL D'ELSA,SILVIO BERLUSCONI BARBERINO VAL D'ELSA,IL POPOLO DELLA LIBERTA',394,,
BARBERINO VAL D'ELSA,,MIR - MODERATI IN RIVOLUZIONE,44,,
BARBERINO VAL D'ELSA,,FRATELLI D'ITALIA,43,,
BARBERINO VAL D'ELSA,,LEGA NORD,22,,
BARBERINO VAL D'ELSA,,LA DESTRA,22,,
BARBERINO VAL D'ELSA,GIUSEPPE PIERO GRILLO BARBERINO VAL D'ELSA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,530,,
BARBERINO VAL D'ELSA,MARIO MONTI BARBERINO VAL D'ELSA,CON MONTI PER L'ITALIA,221,,
BARBERINO VAL D'ELSA,ANTONIO INGROIA BARBERINO VAL D'ELSA,RIVOLUZIONE CIVILE,51,,
BARBERINO VAL D'ELSA,OSCAR FULVIO GIANNINO BARBERINO VAL D'ELSA,FARE PER FERMARE IL DECLINO,19,,
BARBERINO VAL D'ELSA,MARCO FERRANDO BARBERINO VAL D'ELSA,PARTITO COMUNISTA DEI LAVORATORI,11,,
BARBERINO VAL D'ELSA,ROBERTO FIORE BARBERINO VAL D'ELSA,FORZA NUOVA,7,,
BARBERINO VAL D'ELSA,GIACINTO MARCO PANNELLA BARBERINO VAL D'ELSA,LISTA AMNISTIA GIUSTIZIA LIBERTA',3,,
BARBERINO VAL D'ELSA,SIMONE DI STEFANO BARBERINO VAL D'ELSA,CASAPOUND ITALIA,4,,
BORGO SAN LORENZO,PIER LUIGI BERSANI BORGO SAN LORENZO,PARTITO DEMOCRATICO,4871,,
BORGO SAN LORENZO,,SINISTRA ECOLOGIA LIBERTA',398,,
BORGO SAN LORENZO,,CENTRO DEMOCRATICO,23,,
BORGO SAN LORENZO,SILVIO BERLUSCONI BORGO SAN LORENZO,IL POPOLO DELLA LIBERTA',1383,,
BORGO SAN LORENZO,,FRATELLI D'ITALIA,139,,
BORGO SAN LORENZO,,LEGA NORD,82,,
BORGO SAN LORENZO,,LA DESTRA,41,,
BORGO SAN LORENZO,,MIR - MODERATI IN RIVOLUZIONE,9,,
BORGO SAN LORENZO,GIUSEPPE PIERO GRILLO BORGO SAN LORENZO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1866,,
BORGO SAN LORENZO,MARIO MONTI BORGO SAN LORENZO,CON MONTI PER L'ITALIA,868,,
BORGO SAN LORENZO,ANTONIO INGROIA BORGO SAN LORENZO,RIVOLUZIONE CIVILE,357,,
BORGO SAN LORENZO,OSCAR FULVIO GIANNINO BORGO SAN LORENZO,FARE PER FERMARE IL DECLINO,65,,
BORGO SAN LORENZO,MARCO FERRANDO BORGO SAN LORENZO,PARTITO COMUNISTA DEI LAVORATORI,73,,
BORGO SAN LORENZO,ROBERTO FIORE BORGO SAN LORENZO,FORZA NUOVA,29,,
BORGO SAN LORENZO,GIACINTO MARCO PANNELLA BORGO SAN LORENZO,LISTA AMNISTIA GIUSTIZIA LIBERTA',26,,
BORGO SAN LORENZO,SIMONE DI STEFANO BORGO SAN LORENZO,CASAPOUND ITALIA,11,,
CALENZANO,PIER LUIGI BERSANI CALENZANO,PARTITO DEMOCRATICO,5312,,
CALENZANO,,SINISTRA ECOLOGIA LIBERTA',378,,
CALENZANO,,CENTRO DEMOCRATICO,23,,
CALENZANO,SILVIO BERLUSCONI CALENZANO,IL POPOLO DELLA LIBERTA',1171,,
CALENZANO,,FRATELLI D'ITALIA,145,,
CALENZANO,,LEGA NORD,108,,
CALENZANO,,LA DESTRA,28,,
CALENZANO,,MIR - MODERATI IN RIVOLUZIONE,9,,
CALENZANO,GIUSEPPE PIERO GRILLO CALENZANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1993,,
CALENZANO,MARIO MONTI CALENZANO,CON MONTI PER L'ITALIA,762,,
CALENZANO,ANTONIO INGROIA CALENZANO,RIVOLUZIONE CIVILE,176,,
CALENZANO,OSCAR FULVIO GIANNINO CALENZANO,FARE PER FERMARE IL DECLINO,100,,
CALENZANO,MARCO FERRANDO CALENZANO,PARTITO COMUNISTA DEI LAVORATORI,56,,
CALENZANO,ROBERTO FIORE CALENZANO,FORZA NUOVA,17,,
CALENZANO,GIACINTO MARCO PANNELLA CALENZANO,LISTA AMNISTIA GIUSTIZIA LIBERTA',18,,
CALENZANO,SIMONE DI STEFANO CALENZANO,CASAPOUND ITALIA,17,,
CAMPI BISENZIO,PIER LUIGI BERSANI CAMPI BISENZIO,PARTITO DEMOCRATICO,9460,,
CAMPI BISENZIO,,SINISTRA ECOLOGIA LIBERTA',639,,
CAMPI BISENZIO,,CENTRO DEMOCRATICO,53,,
CAMPI BISENZIO,SILVIO BERLUSCONI CAMPI BISENZIO,IL POPOLO DELLA LIBERTA',3758,,
CAMPI BISENZIO,,FRATELLI D'ITALIA,400,,
CAMPI BISENZIO,,LEGA NORD,185,,
CAMPI BISENZIO,,LA DESTRA,104,,
CAMPI BISENZIO,,MIR - MODERATI IN RIVOLUZIONE,24,,
CAMPI BISENZIO,GIUSEPPE PIERO GRILLO CAMPI BISENZIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,5360,,
CAMPI BISENZIO,MARIO MONTI CAMPI BISENZIO,CON MONTI PER L'ITALIA,1584,,
CAMPI BISENZIO,ANTONIO INGROIA CAMPI BISENZIO,RIVOLUZIONE CIVILE,481,,
CAMPI BISENZIO,OSCAR FULVIO GIANNINO CAMPI BISENZIO,FARE PER FERMARE IL DECLINO,161,,
CAMPI BISENZIO,MARCO FERRANDO CAMPI BISENZIO,PARTITO COMUNISTA DEI LAVORATORI,161,,
CAMPI BISENZIO,ROBERTO FIORE CAMPI BISENZIO,FORZA NUOVA,70,,
CAMPI BISENZIO,GIACINTO MARCO PANNELLA CAMPI BISENZIO,LISTA AMNISTIA GIUSTIZIA LIBERTA',40,,
CAMPI BISENZIO,SIMONE DI STEFANO CAMPI BISENZIO,CASAPOUND ITALIA,28,,
CAPRAIA E LIMITE,PIER LUIGI BERSANI CAPRAIA E LIMITE,PARTITO DEMOCRATICO,1991,,
CAPRAIA E LIMITE,,SINISTRA ECOLOGIA LIBERTA',173,,
CAPRAIA E LIMITE,,CENTRO DEMOCRATICO,9,,
CAPRAIA E LIMITE,SILVIO BERLUSCONI CAPRAIA E LIMITE,IL POPOLO DELLA LIBERTA',551,,
CAPRAIA E LIMITE,,FRATELLI D'ITALIA,80,,
CAPRAIA E LIMITE,,LEGA NORD,26,,
CAPRAIA E LIMITE,,LA DESTRA,18,,
CAPRAIA E LIMITE,,MIR - MODERATI IN RIVOLUZIONE,2,,
CAPRAIA E LIMITE,GIUSEPPE PIERO GRILLO CAPRAIA E LIMITE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,985,,
