Ente,Candidato,Liste/Gruppi,Voti lista,,
BASTIGLIA,PIER LUIGI BERSANI BASTIGLIA,PARTITO DEMOCRATICO,906,,
BASTIGLIA,,SINISTRA ECOLOGIA LIBERTA',65,,
BASTIGLIA,,CENTRO DEMOCRATICO,6,,
BASTIGLIA,SILVIO BERLUSCONI BASTIGLIA,IL POPOLO DELLA LIBERTA',327,,
BASTIGLIA,,LEGA NORD,67,,
BASTIGLIA,,MIR - MODERATI IN RIVOLUZIONE,47,,
BASTIGLIA,,FRATELLI D'ITALIA,21,,
BASTIGLIA,,LA DESTRA,8,,
BASTIGLIA,GIUSEPPE PIERO GRILLO BASTIGLIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,603,,
BASTIGLIA,MARIO MONTI BASTIGLIA,CON MONTI PER L'ITALIA,175,,
BASTIGLIA,ANTONIO INGROIA BASTIGLIA,RIVOLUZIONE CIVILE,41,,
BASTIGLIA,OSCAR FULVIO GIANNINO BASTIGLIA,FARE PER FERMARE IL DECLINO,27,,
BASTIGLIA,MARCO FERRANDO BASTIGLIA,PARTITO COMUNISTA DEI LAVORATORI,14,,
BASTIGLIA,ROBERTO FIORE BASTIGLIA,FORZA NUOVA,4,,
BASTIGLIA,GIACINTO MARCO PANNELLA BASTIGLIA,LISTA AMNISTIA GIUSTIZIA LIBERTA',5,,
BASTIGLIA,LUCA ROMAGNOLI BASTIGLIA,FIAMMA TRICOLORE,7,,
BASTIGLIA,MAGDI CRISTIANO ALLAM BASTIGLIA,IO AMO L'ITALIA,5,,
BASTIGLIA,FRANCO TORCHIA BASTIGLIA,PRI,2,,
BOMPORTO,PIER LUIGI BERSANI BOMPORTO,PARTITO DEMOCRATICO,2005,,
BOMPORTO,,SINISTRA ECOLOGIA LIBERTA',115,,
BOMPORTO,,CENTRO DEMOCRATICO,10,,
BOMPORTO,SILVIO BERLUSCONI BOMPORTO,IL POPOLO DELLA LIBERTA',918,,
BOMPORTO,,LEGA NORD,156,,
BOMPORTO,,FRATELLI D'ITALIA,50,,
BOMPORTO,,MIR - MODERATI IN RIVOLUZIONE,21,,
BOMPORTO,,LA DESTRA,11,,
BOMPORTO,GIUSEPPE PIERO GRILLO BOMPORTO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1546,,
BOMPORTO,MARIO MONTI BOMPORTO,CON MONTI PER L'ITALIA,382,,
BOMPORTO,ANTONIO INGROIA BOMPORTO,RIVOLUZIONE CIVILE,66,,
BOMPORTO,OSCAR FULVIO GIANNINO BOMPORTO,FARE PER FERMARE IL DECLINO,53,,
BOMPORTO,MARCO FERRANDO BOMPORTO,PARTITO COMUNISTA DEI LAVORATORI,26,,
BOMPORTO,ROBERTO FIORE BOMPORTO,FORZA NUOVA,26,,
BOMPORTO,GIACINTO MARCO PANNELLA BOMPORTO,LISTA AMNISTIA GIUSTIZIA LIBERTA',13,,
BOMPORTO,LUCA ROMAGNOLI BOMPORTO,FIAMMA TRICOLORE,21,,
BOMPORTO,MAGDI CRISTIANO ALLAM BOMPORTO,IO AMO L'ITALIA,16,,
BOMPORTO,FRANCO TORCHIA BOMPORTO,PRI,3,,
CAMPOGALLIANO,PIER LUIGI BERSANI CAMPOGALLIANO,PARTITO DEMOCRATICO,2282,,
CAMPOGALLIANO,,SINISTRA ECOLOGIA LIBERTA',113,,
CAMPOGALLIANO,,CENTRO DEMOCRATICO,13,,
CAMPOGALLIANO,SILVIO BERLUSCONI CAMPOGALLIANO,IL POPOLO DELLA LIBERTA',630,,
CAMPOGALLIANO,,LEGA NORD,97,,
CAMPOGALLIANO,,FRATELLI D'ITALIA,74,,
CAMPOGALLIANO,,LA DESTRA,8,,
CAMPOGALLIANO,,MIR - MODERATI IN RIVOLUZIONE,7,,
CAMPOGALLIANO,GIUSEPPE PIERO GRILLO CAMPOGALLIANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1126,,
CAMPOGALLIANO,MARIO MONTI CAMPOGALLIANO,CON MONTI PER L'ITALIA,396,,
CAMPOGALLIANO,ANTONIO INGROIA CAMPOGALLIANO,RIVOLUZIONE CIVILE,61,,
CAMPOGALLIANO,OSCAR FULVIO GIANNINO CAMPOGALLIANO,FARE PER FERMARE IL DECLINO,60,,
CAMPOGALLIANO,MARCO FERRANDO CAMPOGALLIANO,PARTITO COMUNISTA DEI LAVORATORI,18,,
CAMPOGALLIANO,ROBERTO FIORE CAMPOGALLIANO,FORZA NUOVA,12,,
CAMPOGALLIANO,GIACINTO MARCO PANNELLA CAMPOGALLIANO,LISTA AMNISTIA GIUSTIZIA LIBERTA',10,,
CAMPOGALLIANO,LUCA ROMAGNOLI CAMPOGALLIANO,FIAMMA TRICOLORE,10,,
CAMPOGALLIANO,MAGDI CRISTIANO ALLAM CAMPOGALLIANO,IO AMO L'ITALIA,11,,
CAMPOGALLIANO,FRANCO TORCHIA CAMPOGALLIANO,PRI,1,,
CAMPOSANTO,PIER LUIGI BERSANI CAMPOSANTO,PARTITO DEMOCRATICO,620,,
CAMPOSANTO,,SINISTRA ECOLOGIA LIBERTA',23,,
CAMPOSANTO,,CENTRO DEMOCRATICO,8,,
CAMPOSANTO,SILVIO BERLUSCONI CAMPOSANTO,IL POPOLO DELLA LIBERTA',368,,
CAMPOSANTO,,LEGA NORD,61,,
CAMPOSANTO,,FRATELLI D'ITALIA,28,,
CAMPOSANTO,,LA DESTRA,11,,
CAMPOSANTO,,MIR - MODERATI IN RIVOLUZIONE,4,,
CAMPOSANTO,GIUSEPPE PIERO GRILLO CAMPOSANTO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,314,,
CAMPOSANTO,MARIO MONTI CAMPOSANTO,CON MONTI PER L'ITALIA,132,,
CAMPOSANTO,ANTONIO INGROIA CAMPOSANTO,RIVOLUZIONE CIVILE,17,,
CAMPOSANTO,OSCAR FULVIO GIANNINO CAMPOSANTO,FARE PER FERMARE IL DECLINO,31,,
CAMPOSANTO,MARCO FERRANDO CAMPOSANTO,PARTITO COMUNISTA DEI LAVORATORI,11,,
CAMPOSANTO,ROBERTO FIORE CAMPOSANTO,FORZA NUOVA,9,,
CAMPOSANTO,GIACINTO MARCO PANNELLA CAMPOSANTO,LISTA AMNISTIA GIUSTIZIA LIBERTA',4,,
CAMPOSANTO,LUCA ROMAGNOLI CAMPOSANTO,FIAMMA TRICOLORE,5,,
CAMPOSANTO,MAGDI CRISTIANO ALLAM CAMPOSANTO,IO AMO L'ITALIA,4,,
CAMPOSANTO,FRANCO TORCHIA CAMPOSANTO,PRI,0,,
CARPI,PIER LUIGI BERSANI CARPI,PARTITO DEMOCRATICO,18427,,
CARPI,,SINISTRA ECOLOGIA LIBERTA',894,,
CARPI,,CENTRO DEMOCRATICO,87,,
CARPI,SILVIO BERLUSCONI CARPI,IL POPOLO DELLA LIBERTA',5126,,
CARPI,,LEGA NORD,934,,
CARPI,,FRATELLI D'ITALIA,433,,
CARPI,,MIR - MODERATI IN RIVOLUZIONE,106,,
CARPI,,LA DESTRA,83,,
CARPI,GIUSEPPE PIERO GRILLO CARPI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,7838,,
CARPI,MARIO MONTI CARPI,CON MONTI PER L'ITALIA,3397,,
