Ente,Candidato,Liste/Gruppi,Voti lista,,
ALTIDONA,PIER LUIGI BERSANI ALTIDONA,PARTITO DEMOCRATICO,461,,
ALTIDONA,,SINISTRA ECOLOGIA LIBERTA',41,,
ALTIDONA,,CENTRO DEMOCRATICO,8,,
ALTIDONA,SILVIO BERLUSCONI ALTIDONA,IL POPOLO DELLA LIBERTA',395,,
ALTIDONA,,FRATELLI D'ITALIA,30,,
ALTIDONA,,LA DESTRA,16,,
ALTIDONA,,LEGA NORD,5,,
ALTIDONA,,MIR - MODERATI IN RIVOLUZIONE,1,,
ALTIDONA,GIUSEPPE PIERO GRILLO ALTIDONA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,583,,
ALTIDONA,MARIO MONTI ALTIDONA,CON MONTI PER L'ITALIA,137,,
ALTIDONA,ANTONIO INGROIA ALTIDONA,RIVOLUZIONE CIVILE,28,,
ALTIDONA,OSCAR FULVIO GIANNINO ALTIDONA,FARE PER FERMARE IL DECLINO,13,,
ALTIDONA,MARCO FERRANDO ALTIDONA,PARTITO COMUNISTA DEI LAVORATORI,11,,
ALTIDONA,ROBERTO FIORE ALTIDONA,FORZA NUOVA,11,,
ALTIDONA,MAGDI CRISTIANO ALLAM ALTIDONA,IO AMO L'ITALIA,4,,
AMANDOLA,PIER LUIGI BERSANI AMANDOLA,PARTITO DEMOCRATICO,635,,
AMANDOLA,,SINISTRA ECOLOGIA LIBERTA',44,,
AMANDOLA,,CENTRO DEMOCRATICO,10,,
AMANDOLA,SILVIO BERLUSCONI AMANDOLA,IL POPOLO DELLA LIBERTA',390,,
AMANDOLA,,FRATELLI D'ITALIA,58,,
AMANDOLA,,LA DESTRA,28,,
AMANDOLA,,LEGA NORD,22,,
AMANDOLA,,MIR - MODERATI IN RIVOLUZIONE,0,,
AMANDOLA,GIUSEPPE PIERO GRILLO AMANDOLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,536,,
AMANDOLA,MARIO MONTI AMANDOLA,CON MONTI PER L'ITALIA,232,,
AMANDOLA,ANTONIO INGROIA AMANDOLA,RIVOLUZIONE CIVILE,34,,
AMANDOLA,OSCAR FULVIO GIANNINO AMANDOLA,FARE PER FERMARE IL DECLINO,20,,
AMANDOLA,MARCO FERRANDO AMANDOLA,PARTITO COMUNISTA DEI LAVORATORI,13,,
AMANDOLA,ROBERTO FIORE AMANDOLA,FORZA NUOVA,14,,
AMANDOLA,MAGDI CRISTIANO ALLAM AMANDOLA,IO AMO L'ITALIA,11,,
BELMONTE PICENO,PIER LUIGI BERSANI BELMONTE PICENO,PARTITO DEMOCRATICO,108,,
BELMONTE PICENO,,SINISTRA ECOLOGIA LIBERTA',23,,
BELMONTE PICENO,,CENTRO DEMOCRATICO,1,,
BELMONTE PICENO,SILVIO BERLUSCONI BELMONTE PICENO,IL POPOLO DELLA LIBERTA',66,,
BELMONTE PICENO,,FRATELLI D'ITALIA,7,,
BELMONTE PICENO,,LA DESTRA,7,,
BELMONTE PICENO,,LEGA NORD,3,,
BELMONTE PICENO,,MIR - MODERATI IN RIVOLUZIONE,1,,
BELMONTE PICENO,GIUSEPPE PIERO GRILLO BELMONTE PICENO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,83,,
BELMONTE PICENO,MARIO MONTI BELMONTE PICENO,CON MONTI PER L'ITALIA,25,,
BELMONTE PICENO,ANTONIO INGROIA BELMONTE PICENO,RIVOLUZIONE CIVILE,6,,
BELMONTE PICENO,OSCAR FULVIO GIANNINO BELMONTE PICENO,FARE PER FERMARE IL DECLINO,2,,
BELMONTE PICENO,MARCO FERRANDO BELMONTE PICENO,PARTITO COMUNISTA DEI LAVORATORI,5,,
BELMONTE PICENO,ROBERTO FIORE BELMONTE PICENO,FORZA NUOVA,1,,
BELMONTE PICENO,MAGDI CRISTIANO ALLAM BELMONTE PICENO,IO AMO L'ITALIA,0,,
CAMPOFILONE,PIER LUIGI BERSANI CAMPOFILONE,PARTITO DEMOCRATICO,348,,
CAMPOFILONE,,SINISTRA ECOLOGIA LIBERTA',10,,
CAMPOFILONE,,CENTRO DEMOCRATICO,5,,
CAMPOFILONE,SILVIO BERLUSCONI CAMPOFILONE,IL POPOLO DELLA LIBERTA',198,,
CAMPOFILONE,,FRATELLI D'ITALIA,22,,
CAMPOFILONE,,LA DESTRA,9,,
CAMPOFILONE,,LEGA NORD,6,,
CAMPOFILONE,,MIR - MODERATI IN RIVOLUZIONE,0,,
CAMPOFILONE,GIUSEPPE PIERO GRILLO CAMPOFILONE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,331,,
CAMPOFILONE,MARIO MONTI CAMPOFILONE,CON MONTI PER L'ITALIA,111,,
CAMPOFILONE,ANTONIO INGROIA CAMPOFILONE,RIVOLUZIONE CIVILE,16,,
