Ente,Candidato,Liste/Gruppi,Voti lista,,
AIROLE,PIER LUIGI BERSANI AIROLE,PARTITO DEMOCRATICO,58,,
AIROLE,,SINISTRA ECOLOGIA LIBERTA',17,,
AIROLE,,CENTRO DEMOCRATICO,0,,
AIROLE,SILVIO BERLUSCONI AIROLE,IL POPOLO DELLA LIBERTA',37,,
AIROLE,,LA DESTRA,5,,
AIROLE,,FRATELLI D'ITALIA,3,,
AIROLE,,LEGA NORD,3,,
AIROLE,GIUSEPPE PIERO GRILLO AIROLE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,45,,
AIROLE,MARIO MONTI AIROLE,SCELTA CIVICA CON MONTI PER L'ITALIA,15,,
AIROLE,,FUTURO E LIBERTA',2,,
AIROLE,,UNIONE DI CENTRO,1,,
AIROLE,ANTONIO INGROIA AIROLE,RIVOLUZIONE CIVILE,8,,
AIROLE,OSCAR FULVIO GIANNINO AIROLE,FARE PER FERMARE IL DECLINO,0,,
AIROLE,MARCO FERRANDO AIROLE,PARTITO COMUNISTA DEI LAVORATORI,0,,
APRICALE,PIER LUIGI BERSANI APRICALE,PARTITO DEMOCRATICO,39,,
APRICALE,,SINISTRA ECOLOGIA LIBERTA',8,,
APRICALE,,CENTRO DEMOCRATICO,1,,
APRICALE,SILVIO BERLUSCONI APRICALE,IL POPOLO DELLA LIBERTA',35,,
APRICALE,,LEGA NORD,5,,
APRICALE,,FRATELLI D'ITALIA,2,,
APRICALE,,LA DESTRA,1,,
APRICALE,GIUSEPPE PIERO GRILLO APRICALE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,102,,
APRICALE,MARIO MONTI APRICALE,SCELTA CIVICA CON MONTI PER L'ITALIA,31,,
APRICALE,,UNIONE DI CENTRO,6,,
APRICALE,,FUTURO E LIBERTA',3,,
APRICALE,ANTONIO INGROIA APRICALE,RIVOLUZIONE CIVILE,8,,
APRICALE,OSCAR FULVIO GIANNINO APRICALE,FARE PER FERMARE IL DECLINO,0,,
APRICALE,MARCO FERRANDO APRICALE,PARTITO COMUNISTA DEI LAVORATORI,1,,
AQUILA D'ARROSCIA,PIER LUIGI BERSANI AQUILA D'ARROSCIA,PARTITO DEMOCRATICO,11,,
AQUILA D'ARROSCIA,,CENTRO DEMOCRATICO,1,,
AQUILA D'ARROSCIA,,SINISTRA ECOLOGIA LIBERTA',0,,
AQUILA D'ARROSCIA,SILVIO BERLUSCONI AQUILA D'ARROSCIA,IL POPOLO DELLA LIBERTA',36,,
AQUILA D'ARROSCIA,,LEGA NORD,9,,
AQUILA D'ARROSCIA,,LA DESTRA,2,,
AQUILA D'ARROSCIA,,FRATELLI D'ITALIA,1,,
AQUILA D'ARROSCIA,GIUSEPPE PIERO GRILLO AQUILA D'ARROSCIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,29,,
AQUILA D'ARROSCIA,MARIO MONTI AQUILA D'ARROSCIA,SCELTA CIVICA CON MONTI PER L'ITALIA,10,,
AQUILA D'ARROSCIA,,UNIONE DI CENTRO,2,,
AQUILA D'ARROSCIA,,FUTURO E LIBERTA',1,,
AQUILA D'ARROSCIA,ANTONIO INGROIA AQUILA D'ARROSCIA,RIVOLUZIONE CIVILE,0,,
AQUILA D'ARROSCIA,OSCAR FULVIO GIANNINO AQUILA D'ARROSCIA,FARE PER FERMARE IL DECLINO,0,,
AQUILA D'ARROSCIA,MARCO FERRANDO AQUILA D'ARROSCIA,PARTITO COMUNISTA DEI LAVORATORI,0,,
ARMO,PIER LUIGI BERSANI ARMO,PARTITO DEMOCRATICO,10,,
ARMO,,SINISTRA ECOLOGIA LIBERTA',3,,
ARMO,,CENTRO DEMOCRATICO,0,,
ARMO,SILVIO BERLUSCONI ARMO,IL POPOLO DELLA LIBERTA',12,,
ARMO,,LEGA NORD,3,,
ARMO,,FRATELLI D'ITALIA,1,,
ARMO,,LA DESTRA,0,,
ARMO,GIUSEPPE PIERO GRILLO ARMO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,20,,
ARMO,MARIO MONTI ARMO,FUTURO E LIBERTA',5,,
ARMO,,SCELTA CIVICA CON MONTI PER L'ITALIA,3,,
ARMO,,UNIONE DI CENTRO,0,,
ARMO,ANTONIO INGROIA ARMO,RIVOLUZIONE CIVILE,1,,
ARMO,OSCAR FULVIO GIANNINO ARMO,FARE PER FERMARE IL DECLINO,0,,
ARMO,MARCO FERRANDO ARMO,PARTITO COMUNISTA DEI LAVORATORI,0,,
AURIGO,PIER LUIGI BERSANI AURIGO,PARTITO DEMOCRATICO,39,,
AURIGO,,SINISTRA ECOLOGIA LIBERTA',1,,
AURIGO,,CENTRO DEMOCRATICO,0,,
AURIGO,SILVIO BERLUSCONI AURIGO,IL POPOLO DELLA LIBERTA',21,,
AURIGO,,LEGA NORD,4,,
AURIGO,,FRATELLI D'ITALIA,2,,
AURIGO,,LA DESTRA,1,,
AURIGO,GIUSEPPE PIERO GRILLO AURIGO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,58,,
AURIGO,MARIO MONTI AURIGO,SCELTA CIVICA CON MONTI PER L'ITALIA,8,,
AURIGO,,FUTURO E LIBERTA',3,,
AURIGO,,UNIONE DI CENTRO,3,,
AURIGO,ANTONIO INGROIA AURIGO,RIVOLUZIONE CIVILE,2,,
AURIGO,OSCAR FULVIO GIANNINO AURIGO,FARE PER FERMARE IL DECLINO,85,,
AURIGO,MARCO FERRANDO AURIGO,PARTITO COMUNISTA DEI LAVORATORI,1,,
BADALUCCO,PIER LUIGI BERSANI BADALUCCO,PARTITO DEMOCRATICO,134,,
BADALUCCO,,SINISTRA ECOLOGIA LIBERTA',14,,
BADALUCCO,,CENTRO DEMOCRATICO,2,,
BADALUCCO,SILVIO BERLUSCONI BADALUCCO,IL POPOLO DELLA LIBERTA',126,,
BADALUCCO,,LEGA NORD,15,,
BADALUCCO,,FRATELLI D'ITALIA,7,,
BADALUCCO,,LA DESTRA,1,,
BADALUCCO,GIUSEPPE PIERO GRILLO BADALUCCO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,256,,
BADALUCCO,MARIO MONTI BADALUCCO,UNIONE DI CENTRO,41,,
BADALUCCO,,SCELTA CIVICA CON MONTI PER L'ITALIA,33,,
BADALUCCO,,FUTURO E LIBERTA',5,,
BADALUCCO,ANTONIO INGROIA BADALUCCO,RIVOLUZIONE CIVILE,12,,
BADALUCCO,OSCAR FULVIO GIANNINO BADALUCCO,FARE PER FERMARE IL DECLINO,6,,
BADALUCCO,MARCO FERRANDO BADALUCCO,PARTITO COMUNISTA DEI LAVORATORI,2,,
BAJARDO,PIER LUIGI BERSANI BAJARDO,PARTITO DEMOCRATICO,34,,
BAJARDO,,SINISTRA ECOLOGIA LIBERTA',4,,
BAJARDO,,CENTRO DEMOCRATICO,0,,
BAJARDO,SILVIO BERLUSCONI BAJARDO,IL POPOLO DELLA LIBERTA',36,,
BAJARDO,,LEGA NORD,5,,
BAJARDO,,LA DESTRA,4,,
BAJARDO,,FRATELLI D'ITALIA,1,,
BAJARDO,GIUSEPPE PIERO GRILLO BAJARDO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,56,,
BAJARDO,MARIO MONTI BAJARDO,SCELTA CIVICA CON MONTI PER L'ITALIA,15,,
BAJARDO,,UNIONE DI CENTRO,1,,
BAJARDO,,FUTURO E LIBERTA',0,,
BAJARDO,ANTONIO INGROIA BAJARDO,RIVOLUZIONE CIVILE,4,,
BAJARDO,OSCAR FULVIO GIANNINO BAJARDO,FARE PER FERMARE IL DECLINO,1,,
BAJARDO,MARCO FERRANDO BAJARDO,PARTITO COMUNISTA DEI LAVORATORI,0,,
BORDIGHERA,PIER LUIGI BERSANI BORDIGHERA,PARTITO DEMOCRATICO,1161,,
BORDIGHERA,,SINISTRA ECOLOGIA LIBERTA',126,,
BORDIGHERA,,CENTRO DEMOCRATICO,14,,
BORDIGHERA,SILVIO BERLUSCONI BORDIGHERA,IL POPOLO DELLA LIBERTA',1656,,
BORDIGHERA,,LEGA NORD,204,,
BORDIGHERA,,FRATELLI D'ITALIA,94,,
BORDIGHERA,,LA DESTRA,40,,
BORDIGHERA,GIUSEPPE PIERO GRILLO BORDIGHERA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1892,,
BORDIGHERA,MARIO MONTI BORDIGHERA,SCELTA CIVICA CON MONTI PER L'ITALIA,565,,
BORDIGHERA,,UNIONE DI CENTRO,84,,
BORDIGHERA,,FUTURO E LIBERTA',22,,
BORDIGHERA,ANTONIO INGROIA BORDIGHERA,RIVOLUZIONE CIVILE,82,,
BORDIGHERA,OSCAR FULVIO GIANNINO BORDIGHERA,FARE PER FERMARE IL DECLINO,87,,
BORDIGHERA,MARCO FERRANDO BORDIGHERA,PARTITO COMUNISTA DEI LAVORATORI,27,,
BORGHETTO D'ARROSCIA,PIER LUIGI BERSANI BORGHETTO D'ARROSCIA,PARTITO DEMOCRATICO,55,,
BORGHETTO D'ARROSCIA,,SINISTRA ECOLOGIA LIBERTA',6,,
BORGHETTO D'ARROSCIA,,CENTRO DEMOCRATICO,2,,
BORGHETTO D'ARROSCIA,SILVIO BERLUSCONI BORGHETTO D'ARROSCIA,IL POPOLO DELLA LIBERTA',62,,
BORGHETTO D'ARROSCIA,,LEGA NORD,9,,
BORGHETTO D'ARROSCIA,,FRATELLI D'ITALIA,3,,
BORGHETTO D'ARROSCIA,,LA DESTRA,0,,
BORGHETTO D'ARROSCIA,GIUSEPPE PIERO GRILLO BORGHETTO D'ARROSCIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,48,,
BORGHETTO D'ARROSCIA,MARIO MONTI BORGHETTO D'ARROSCIA,SCELTA CIVICA CON MONTI PER L'ITALIA,22,,
BORGHETTO D'ARROSCIA,,UNIONE DI CENTRO,9,,
BORGHETTO D'ARROSCIA,,FUTURO E LIBERTA',2,,
BORGHETTO D'ARROSCIA,ANTONIO INGROIA BORGHETTO D'ARROSCIA,RIVOLUZIONE CIVILE,1,,
BORGHETTO D'ARROSCIA,OSCAR FULVIO GIANNINO BORGHETTO D'ARROSCIA,FARE PER FERMARE IL DECLINO,7,,
BORGHETTO D'ARROSCIA,MARCO FERRANDO BORGHETTO D'ARROSCIA,PARTITO COMUNISTA DEI LAVORATORI,1,,
BORGOMARO,PIER LUIGI BERSANI BORGOMARO,PARTITO DEMOCRATICO,84,,
BORGOMARO,,SINISTRA ECOLOGIA LIBERTA',13,,
BORGOMARO,,CENTRO DEMOCRATICO,2,,
BORGOMARO,SILVIO BERLUSCONI BORGOMARO,IL POPOLO DELLA LIBERTA',104,,
BORGOMARO,,LEGA NORD,26,,
BORGOMARO,,FRATELLI D'ITALIA,4,,
BORGOMARO,,LA DESTRA,3,,
BORGOMARO,GIUSEPPE PIERO GRILLO BORGOMARO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,143,,
BORGOMARO,MARIO MONTI BORGOMARO,SCELTA CIVICA CON MONTI PER L'ITALIA,30,,
BORGOMARO,,UNIONE DI CENTRO,5,,
BORGOMARO,,FUTURO E LIBERTA',4,,
BORGOMARO,ANTONIO INGROIA BORGOMARO,RIVOLUZIONE CIVILE,6,,
BORGOMARO,OSCAR FULVIO GIANNINO BORGOMARO,FARE PER FERMARE IL DECLINO,3,,
BORGOMARO,MARCO FERRANDO BORGOMARO,PARTITO COMUNISTA DEI LAVORATORI,4,,
CAMPOROSSO,PIER LUIGI BERSANI CAMPOROSSO,PARTITO DEMOCRATICO,464,,
CAMPOROSSO,,SINISTRA ECOLOGIA LIBERTA',65,,
CAMPOROSSO,,CENTRO DEMOCRATICO,5,,
CAMPOROSSO,SILVIO BERLUSCONI CAMPOROSSO,IL POPOLO DELLA LIBERTA',859,,
CAMPOROSSO,,LEGA NORD,82,,
CAMPOROSSO,,FRATELLI D'ITALIA,49,,
CAMPOROSSO,,LA DESTRA,20,,
CAMPOROSSO,GIUSEPPE PIERO GRILLO CAMPOROSSO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1169,,
CAMPOROSSO,MARIO MONTI CAMPOROSSO,SCELTA CIVICA CON MONTI PER L'ITALIA,156,,
CAMPOROSSO,,UNIONE DI CENTRO,41,,
CAMPOROSSO,,FUTURO E LIBERTA',14,,
CAMPOROSSO,ANTONIO INGROIA CAMPOROSSO,RIVOLUZIONE CIVILE,39,,
CAMPOROSSO,OSCAR FULVIO GIANNINO CAMPOROSSO,FARE PER FERMARE IL DECLINO,20,,
CAMPOROSSO,MARCO FERRANDO CAMPOROSSO,PARTITO COMUNISTA DEI LAVORATORI,19,,
CARAVONICA,PIER LUIGI BERSANI CARAVONICA,PARTITO DEMOCRATICO,35,,
CARAVONICA,,SINISTRA ECOLOGIA LIBERTA',3,,
CARAVONICA,,CENTRO DEMOCRATICO,0,,
CARAVONICA,SILVIO BERLUSCONI CARAVONICA,IL POPOLO DELLA LIBERTA',40,,
CARAVONICA,,LEGA NORD,10,,
CARAVONICA,,LA DESTRA,2,,
CARAVONICA,,FRATELLI D'ITALIA,1,,
CARAVONICA,GIUSEPPE PIERO GRILLO CARAVONICA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,46,,
CARAVONICA,MARIO MONTI CARAVONICA,SCELTA CIVICA CON MONTI PER L'ITALIA,14,,
CARAVONICA,,FUTURO E LIBERTA',1,,
CARAVONICA,,UNIONE DI CENTRO,1,,
CARAVONICA,ANTONIO INGROIA CARAVONICA,RIVOLUZIONE CIVILE,8,,
CARAVONICA,OSCAR FULVIO GIANNINO CARAVONICA,FARE PER FERMARE IL DECLINO,3,,
CARAVONICA,MARCO FERRANDO CARAVONICA,PARTITO COMUNISTA DEI LAVORATORI,0,,
CARPASIO,PIER LUIGI BERSANI CARPASIO,PARTITO DEMOCRATICO,9,,
CARPASIO,,SINISTRA ECOLOGIA LIBERTA',5,,
CARPASIO,,CENTRO DEMOCRATICO,0,,
CARPASIO,SILVIO BERLUSCONI CARPASIO,IL POPOLO DELLA LIBERTA',17,,
CARPASIO,,LEGA NORD,7,,
CARPASIO,,FRATELLI D'ITALIA,1,,
CARPASIO,,LA DESTRA,0,,
CARPASIO,GIUSEPPE PIERO GRILLO CARPASIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,24,,
CARPASIO,MARIO MONTI CARPASIO,SCELTA CIVICA CON MONTI PER L'ITALIA,5,,
CARPASIO,,UNIONE DI CENTRO,2,,
CARPASIO,,FUTURO E LIBERTA',0,,
CARPASIO,ANTONIO INGROIA CARPASIO,RIVOLUZIONE CIVILE,0,,
CARPASIO,OSCAR FULVIO GIANNINO CARPASIO,FARE PER FERMARE IL DECLINO,0,,
CARPASIO,MARCO FERRANDO CARPASIO,PARTITO COMUNISTA DEI LAVORATORI,2,,
CASTEL VITTORIO,PIER LUIGI BERSANI CASTEL VITTORIO,PARTITO DEMOCRATICO,32,,
CASTEL VITTORIO,,SINISTRA ECOLOGIA LIBERTA',6,,
CASTEL VITTORIO,,CENTRO DEMOCRATICO,0,,
CASTEL VITTORIO,SILVIO BERLUSCONI CASTEL VITTORIO,IL POPOLO DELLA LIBERTA',41,,
CASTEL VITTORIO,,LEGA NORD,10,,
CASTEL VITTORIO,,FRATELLI D'ITALIA,2,,
CASTEL VITTORIO,,LA DESTRA,0,,
CASTEL VITTORIO,GIUSEPPE PIERO GRILLO CASTEL VITTORIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,47,,
CASTEL VITTORIO,MARIO MONTI CASTEL VITTORIO,SCELTA CIVICA CON MONTI PER L'ITALIA,21,,
CASTEL VITTORIO,,UNIONE DI CENTRO,4,,
CASTEL VITTORIO,,FUTURO E LIBERTA',0,,
CASTEL VITTORIO,ANTONIO INGROIA CASTEL VITTORIO,RIVOLUZIONE CIVILE,2,,
CASTEL VITTORIO,OSCAR FULVIO GIANNINO CASTEL VITTORIO,FARE PER FERMARE IL DECLINO,0,,
CASTEL VITTORIO,MARCO FERRANDO CASTEL VITTORIO,PARTITO COMUNISTA DEI LAVORATORI,0,,
CASTELLARO,PIER LUIGI BERSANI CASTELLARO,PARTITO DEMOCRATICO,122,,
CASTELLARO,,SINISTRA ECOLOGIA LIBERTA',17,,
CASTELLARO,,CENTRO DEMOCRATICO,0,,
CASTELLARO,SILVIO BERLUSCONI CASTELLARO,IL POPOLO DELLA LIBERTA',156,,
CASTELLARO,,LEGA NORD,28,,
CASTELLARO,,FRATELLI D'ITALIA,11,,
CASTELLARO,,LA DESTRA,3,,
CASTELLARO,GIUSEPPE PIERO GRILLO CASTELLARO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,295,,
CASTELLARO,MARIO MONTI CASTELLARO,SCELTA CIVICA CON MONTI PER L'ITALIA,54,,
CASTELLARO,,UNIONE DI CENTRO,15,,
CASTELLARO,,FUTURO E LIBERTA',5,,
