Ente,Candidato,Liste/Gruppi,Voti lista,,
AGLIANO TERME,PIER LUIGI BERSANI AGLIANO TERME,PARTITO DEMOCRATICO,212,,
AGLIANO TERME,,SINISTRA ECOLOGIA LIBERTA',21,,
AGLIANO TERME,,CENTRO DEMOCRATICO,2,,
AGLIANO TERME,SILVIO BERLUSCONI AGLIANO TERME,IL POPOLO DELLA LIBERTA',241,,
AGLIANO TERME,,LEGA NORD,67,,
AGLIANO TERME,,FRATELLI D'ITALIA,23,,
AGLIANO TERME,,LA DESTRA,8,,
AGLIANO TERME,,MIR - MODERATI IN RIVOLUZIONE,0,,
AGLIANO TERME,GIUSEPPE PIERO GRILLO AGLIANO TERME,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,251,,
AGLIANO TERME,MARIO MONTI AGLIANO TERME,SCELTA CIVICA CON MONTI PER L'ITALIA,106,,
AGLIANO TERME,,UNIONE DI CENTRO,15,,
AGLIANO TERME,,FUTURO E LIBERTA',0,,
AGLIANO TERME,ANTONIO INGROIA AGLIANO TERME,RIVOLUZIONE CIVILE,10,,
AGLIANO TERME,OSCAR FULVIO GIANNINO AGLIANO TERME,FARE PER FERMARE IL DECLINO,14,,
AGLIANO TERME,ROBERTO FIORE AGLIANO TERME,FORZA NUOVA,4,,
AGLIANO TERME,ANTONIO PIARULLI AGLIANO TERME,MOVIMENTO P.P.A.,0,,
ALBUGNANO,PIER LUIGI BERSANI ALBUGNANO,PARTITO DEMOCRATICO,47,,
ALBUGNANO,,SINISTRA ECOLOGIA LIBERTA',13,,
ALBUGNANO,,CENTRO DEMOCRATICO,1,,
ALBUGNANO,SILVIO BERLUSCONI ALBUGNANO,IL POPOLO DELLA LIBERTA',36,,
ALBUGNANO,,LEGA NORD,12,,
ALBUGNANO,,FRATELLI D'ITALIA,7,,
ALBUGNANO,,MIR - MODERATI IN RIVOLUZIONE,0,,
ALBUGNANO,,LA DESTRA,0,,
ALBUGNANO,GIUSEPPE PIERO GRILLO ALBUGNANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,85,,
ALBUGNANO,MARIO MONTI ALBUGNANO,SCELTA CIVICA CON MONTI PER L'ITALIA,37,,
ALBUGNANO,,UNIONE DI CENTRO,5,,
ALBUGNANO,,FUTURO E LIBERTA',2,,
ALBUGNANO,ANTONIO INGROIA ALBUGNANO,RIVOLUZIONE CIVILE,4,,
ALBUGNANO,OSCAR FULVIO GIANNINO ALBUGNANO,FARE PER FERMARE IL DECLINO,3,,
ALBUGNANO,ROBERTO FIORE ALBUGNANO,FORZA NUOVA,1,,
ALBUGNANO,ANTONIO PIARULLI ALBUGNANO,MOVIMENTO P.P.A.,0,,
ANTIGNANO,PIER LUIGI BERSANI ANTIGNANO,PARTITO DEMOCRATICO,135,,
ANTIGNANO,,SINISTRA ECOLOGIA LIBERTA',12,,
ANTIGNANO,,CENTRO DEMOCRATICO,2,,
ANTIGNANO,SILVIO BERLUSCONI ANTIGNANO,IL POPOLO DELLA LIBERTA',142,,
ANTIGNANO,,LEGA NORD,46,,
ANTIGNANO,,FRATELLI D'ITALIA,20,,
ANTIGNANO,,LA DESTRA,4,,
ANTIGNANO,,MIR - MODERATI IN RIVOLUZIONE,1,,
ANTIGNANO,GIUSEPPE PIERO GRILLO ANTIGNANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,144,,
ANTIGNANO,MARIO MONTI ANTIGNANO,SCELTA CIVICA CON MONTI PER L'ITALIA,86,,
ANTIGNANO,,UNIONE DI CENTRO,4,,
ANTIGNANO,,FUTURO E LIBERTA',2,,
