Ente,Candidato,Liste/Gruppi,Voti lista,,
ALTINO,PIER LUIGI BERSANI ALTINO,PARTITO DEMOCRATICO,315,,
ALTINO,,SINISTRA ECOLOGIA LIBERTA',35,,
ALTINO,,CENTRO DEMOCRATICO,6,,
ALTINO,SILVIO BERLUSCONI ALTINO,IL POPOLO DELLA LIBERTA',381,,
ALTINO,,FRATELLI D'ITALIA,66,,
ALTINO,,LA DESTRA,7,,
ALTINO,,LEGA NORD,6,,
ALTINO,,GRANDE SUD,5,,
ALTINO,,INTESA POPOLARE,2,,
ALTINO,GIUSEPPE PIERO GRILLO ALTINO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,481,,
ALTINO,MARIO MONTI ALTINO,CON MONTI PER L'ITALIA,76,,
ALTINO,ANTONIO INGROIA ALTINO,RIVOLUZIONE CIVILE,38,,
ALTINO,OSCAR FULVIO GIANNINO ALTINO,FARE PER FERMARE IL DECLINO,11,,
ALTINO,MARCO FERRANDO ALTINO,PARTITO COMUNISTA DEI LAVORATORI,13,,
ALTINO,ROBERTO FIORE ALTINO,FORZA NUOVA,2,,
ALTINO,GIACINTO MARCO PANNELLA ALTINO,LISTA AMNISTIA GIUSTIZIA LIBERTA',5,,
ALTINO,SIMONE DI STEFANO ALTINO,CASAPOUND ITALIA,3,,
ALTINO,CARLO MASCI ALTINO,RIALZATI ABRUZZO,7,,
ARCHI,PIER LUIGI BERSANI ARCHI,PARTITO DEMOCRATICO,376,,
ARCHI,,SINISTRA ECOLOGIA LIBERTA',22,,
ARCHI,,CENTRO DEMOCRATICO,11,,
ARCHI,SILVIO BERLUSCONI ARCHI,IL POPOLO DELLA LIBERTA',272,,
ARCHI,,FRATELLI D'ITALIA,30,,
ARCHI,,INTESA POPOLARE,10,,
ARCHI,,LA DESTRA,6,,
ARCHI,,LEGA NORD,5,,
ARCHI,,GRANDE SUD,5,,
ARCHI,GIUSEPPE PIERO GRILLO ARCHI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,394,,
ARCHI,MARIO MONTI ARCHI,CON MONTI PER L'ITALIA,55,,
ARCHI,ANTONIO INGROIA ARCHI,RIVOLUZIONE CIVILE,13,,
ARCHI,OSCAR FULVIO GIANNINO ARCHI,FARE PER FERMARE IL DECLINO,2,,
ARCHI,MARCO FERRANDO ARCHI,PARTITO COMUNISTA DEI LAVORATORI,7,,
ARCHI,ROBERTO FIORE ARCHI,FORZA NUOVA,1,,
ARCHI,GIACINTO MARCO PANNELLA ARCHI,LISTA AMNISTIA GIUSTIZIA LIBERTA',3,,
ARCHI,SIMONE DI STEFANO ARCHI,CASAPOUND ITALIA,5,,
ARCHI,CARLO MASCI ARCHI,RIALZATI ABRUZZO,4,,
ARI,PIER LUIGI BERSANI ARI,PARTITO DEMOCRATICO,170,,
ARI,,SINISTRA ECOLOGIA LIBERTA',20,,
ARI,,CENTRO DEMOCRATICO,2,,
ARI,SILVIO BERLUSCONI ARI,IL POPOLO DELLA LIBERTA',124,,
ARI,,INTESA POPOLARE,23,,
ARI,,FRATELLI D'ITALIA,5,,
ARI,,LEGA NORD,2,,
ARI,,GRANDE SUD,1,,
ARI,,LA DESTRA,1,,
ARI,GIUSEPPE PIERO GRILLO ARI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,148,,
ARI,MARIO MONTI ARI,CON MONTI PER L'ITALIA,42,,
ARI,ANTONIO INGROIA ARI,RIVOLUZIONE CIVILE,24,,
ARI,OSCAR FULVIO GIANNINO ARI,FARE PER FERMARE IL DECLINO,1,,
ARI,MARCO FERRANDO ARI,PARTITO COMUNISTA DEI LAVORATORI,1,,
ARI,ROBERTO FIORE ARI,FORZA NUOVA,1,,
ARI,GIACINTO MARCO PANNELLA ARI,LISTA AMNISTIA GIUSTIZIA LIBERTA',3,,
ARI,SIMONE DI STEFANO ARI,CASAPOUND ITALIA,9,,
ARI,CARLO MASCI ARI,RIALZATI ABRUZZO,2,,
ARIELLI,PIER LUIGI BERSANI ARIELLI,PARTITO DEMOCRATICO,205,,
ARIELLI,,SINISTRA ECOLOGIA LIBERTA',5,,
ARIELLI,,CENTRO DEMOCRATICO,0,,
ARIELLI,SILVIO BERLUSCONI ARIELLI,IL POPOLO DELLA LIBERTA',165,,
ARIELLI,,LA DESTRA,10,,
ARIELLI,,GRANDE SUD,6,,
ARIELLI,,FRATELLI D'ITALIA,5,,
ARIELLI,,LEGA NORD,3,,
ARIELLI,,INTESA POPOLARE,1,,
ARIELLI,GIUSEPPE PIERO GRILLO ARIELLI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,161,,
ARIELLI,MARIO MONTI ARIELLI,CON MONTI PER L'ITALIA,47,,
ARIELLI,ANTONIO INGROIA ARIELLI,RIVOLUZIONE CIVILE,11,,
ARIELLI,OSCAR FULVIO GIANNINO ARIELLI,FARE PER FERMARE IL DECLINO,6,,
ARIELLI,MARCO FERRANDO ARIELLI,PARTITO COMUNISTA DEI LAVORATORI,6,,
ARIELLI,ROBERTO FIORE ARIELLI,FORZA NUOVA,5,,
ARIELLI,GIACINTO MARCO PANNELLA ARIELLI,LISTA AMNISTIA GIUSTIZIA LIBERTA',0,,
ARIELLI,SIMONE DI STEFANO ARIELLI,CASAPOUND ITALIA,1,,
ARIELLI,CARLO MASCI ARIELLI,RIALZATI ABRUZZO,2,,
ATESSA,PIER LUIGI BERSANI ATESSA,PARTITO DEMOCRATICO,1466,,
ATESSA,,SINISTRA ECOLOGIA LIBERTA',114,,
ATESSA,,CENTRO DEMOCRATICO,78,,
ATESSA,SILVIO BERLUSCONI ATESSA,IL POPOLO DELLA LIBERTA',1524,,
ATESSA,,FRATELLI D'ITALIA,118,,
ATESSA,,INTESA POPOLARE,93,,
ATESSA,,LA DESTRA,53,,
ATESSA,,GRANDE SUD,12,,
ATESSA,,LEGA NORD,11,,
ATESSA,GIUSEPPE PIERO GRILLO ATESSA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1744,,
ATESSA,MARIO MONTI ATESSA,CON MONTI PER L'ITALIA,372,,
ATESSA,ANTONIO INGROIA ATESSA,RIVOLUZIONE CIVILE,95,,
ATESSA,OSCAR FULVIO GIANNINO ATESSA,FARE PER FERMARE IL DECLINO,25,,
ATESSA,MARCO FERRANDO ATESSA,PARTITO COMUNISTA DEI LAVORATORI,38,,
ATESSA,ROBERTO FIORE ATESSA,FORZA NUOVA,80,,
ATESSA,GIACINTO MARCO PANNELLA ATESSA,LISTA AMNISTIA GIUSTIZIA LIBERTA',17,,
ATESSA,SIMONE DI STEFANO ATESSA,CASAPOUND ITALIA,12,,
ATESSA,CARLO MASCI ATESSA,RIALZATI ABRUZZO,43,,
BOMBA,PIER LUIGI BERSANI BOMBA,PARTITO DEMOCRATICO,177,,
BOMBA,,SINISTRA ECOLOGIA LIBERTA',13,,
BOMBA,,CENTRO DEMOCRATICO,8,,
BOMBA,SILVIO BERLUSCONI BOMBA,IL POPOLO DELLA LIBERTA',93,,
BOMBA,,FRATELLI D'ITALIA,9,,
BOMBA,,INTESA POPOLARE,4,,
BOMBA,,LA DESTRA,3,,
BOMBA,,LEGA NORD,0,,
BOMBA,,GRANDE SUD,0,,
BOMBA,GIUSEPPE PIERO GRILLO BOMBA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,117,,
BOMBA,MARIO MONTI BOMBA,CON MONTI PER L'ITALIA,36,,
BOMBA,ANTONIO INGROIA BOMBA,RIVOLUZIONE CIVILE,9,,
BOMBA,OSCAR FULVIO GIANNINO BOMBA,FARE PER FERMARE IL DECLINO,2,,
BOMBA,MARCO FERRANDO BOMBA,PARTITO COMUNISTA DEI LAVORATORI,3,,
BOMBA,ROBERTO FIORE BOMBA,FORZA NUOVA,2,,
BOMBA,GIACINTO MARCO PANNELLA BOMBA,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
BOMBA,SIMONE DI STEFANO BOMBA,CASAPOUND ITALIA,1,,
BOMBA,CARLO MASCI BOMBA,RIALZATI ABRUZZO,1,,
BORRELLO,PIER LUIGI BERSANI BORRELLO,PARTITO DEMOCRATICO,23,,
BORRELLO,,SINISTRA ECOLOGIA LIBERTA',5,,
BORRELLO,,CENTRO DEMOCRATICO,3,,
BORRELLO,SILVIO BERLUSCONI BORRELLO,IL POPOLO DELLA LIBERTA',30,,
BORRELLO,,INTESA POPOLARE,2,,
BORRELLO,,FRATELLI D'ITALIA,1,,
BORRELLO,,LEGA NORD,0,,
BORRELLO,,GRANDE SUD,0,,
BORRELLO,,LA DESTRA,0,,
BORRELLO,GIUSEPPE PIERO GRILLO BORRELLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,51,,
BORRELLO,MARIO MONTI BORRELLO,CON MONTI PER L'ITALIA,14,,
BORRELLO,ANTONIO INGROIA BORRELLO,RIVOLUZIONE CIVILE,5,,
BORRELLO,OSCAR FULVIO GIANNINO BORRELLO,FARE PER FERMARE IL DECLINO,0,,
BORRELLO,MARCO FERRANDO BORRELLO,PARTITO COMUNISTA DEI LAVORATORI,5,,
BORRELLO,ROBERTO FIORE BORRELLO,FORZA NUOVA,0,,
BORRELLO,GIACINTO MARCO PANNELLA BORRELLO,LISTA AMNISTIA GIUSTIZIA LIBERTA',2,,
BORRELLO,SIMONE DI STEFANO BORRELLO,CASAPOUND ITALIA,0,,
BORRELLO,CARLO MASCI BORRELLO,RIALZATI ABRUZZO,62,,
BUCCHIANICO,PIER LUIGI BERSANI BUCCHIANICO,PARTITO DEMOCRATICO,422,,
BUCCHIANICO,,CENTRO DEMOCRATICO,146,,
BUCCHIANICO,,SINISTRA ECOLOGIA LIBERTA',28,,
BUCCHIANICO,SILVIO BERLUSCONI BUCCHIANICO,IL POPOLO DELLA LIBERTA',679,,
BUCCHIANICO,,LA DESTRA,71,,
BUCCHIANICO,,FRATELLI D'ITALIA,57,,
BUCCHIANICO,,INTESA POPOLARE,8,,
BUCCHIANICO,,LEGA NORD,3,,
BUCCHIANICO,,GRANDE SUD,2,,
BUCCHIANICO,GIUSEPPE PIERO GRILLO BUCCHIANICO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,963,,
BUCCHIANICO,MARIO MONTI BUCCHIANICO,CON MONTI PER L'ITALIA,166,,
BUCCHIANICO,ANTONIO INGROIA BUCCHIANICO,RIVOLUZIONE CIVILE,45,,
BUCCHIANICO,OSCAR FULVIO GIANNINO BUCCHIANICO,FARE PER FERMARE IL DECLINO,7,,
BUCCHIANICO,MARCO FERRANDO BUCCHIANICO,PARTITO COMUNISTA DEI LAVORATORI,12,,
BUCCHIANICO,ROBERTO FIORE BUCCHIANICO,FORZA NUOVA,9,,
BUCCHIANICO,GIACINTO MARCO PANNELLA BUCCHIANICO,LISTA AMNISTIA GIUSTIZIA LIBERTA',6,,
BUCCHIANICO,SIMONE DI STEFANO BUCCHIANICO,CASAPOUND ITALIA,11,,
BUCCHIANICO,CARLO MASCI BUCCHIANICO,RIALZATI ABRUZZO,15,,
CANOSA SANNITA,PIER LUIGI BERSANI CANOSA SANNITA,PARTITO DEMOCRATICO,168,,
CANOSA SANNITA,,SINISTRA ECOLOGIA LIBERTA',18,,
CANOSA SANNITA,,CENTRO DEMOCRATICO,4,,
CANOSA SANNITA,SILVIO BERLUSCONI CANOSA SANNITA,IL POPOLO DELLA LIBERTA',167,,
CANOSA SANNITA,,FRATELLI D'ITALIA,18,,
CANOSA SANNITA,,GRANDE SUD,15,,
CANOSA SANNITA,,LA DESTRA,8,,
CANOSA SANNITA,,INTESA POPOLARE,5,,
CANOSA SANNITA,,LEGA NORD,1,,
CANOSA SANNITA,GIUSEPPE PIERO GRILLO CANOSA SANNITA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,215,,
CANOSA SANNITA,MARIO MONTI CANOSA SANNITA,CON MONTI PER L'ITALIA,60,,
CANOSA SANNITA,ANTONIO INGROIA CANOSA SANNITA,RIVOLUZIONE CIVILE,42,,
CANOSA SANNITA,OSCAR FULVIO GIANNINO CANOSA SANNITA,FARE PER FERMARE IL DECLINO,6,,
CANOSA SANNITA,MARCO FERRANDO CANOSA SANNITA,PARTITO COMUNISTA DEI LAVORATORI,3,,
CANOSA SANNITA,ROBERTO FIORE CANOSA SANNITA,FORZA NUOVA,6,,
CANOSA SANNITA,GIACINTO MARCO PANNELLA CANOSA SANNITA,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
CANOSA SANNITA,SIMONE DI STEFANO CANOSA SANNITA,CASAPOUND ITALIA,1,,
CANOSA SANNITA,CARLO MASCI CANOSA SANNITA,RIALZATI ABRUZZO,5,,
CARPINETO SINELLO,PIER LUIGI BERSANI CARPINETO SINELLO,PARTITO DEMOCRATICO,102,,
CARPINETO SINELLO,,CENTRO DEMOCRATICO,8,,
CARPINETO SINELLO,,SINISTRA ECOLOGIA LIBERTA',7,,
CARPINETO SINELLO,SILVIO BERLUSCONI CARPINETO SINELLO,IL POPOLO DELLA LIBERTA',90,,
CARPINETO SINELLO,,INTESA POPOLARE,13,,
CARPINETO SINELLO,,FRATELLI D'ITALIA,7,,
CARPINETO SINELLO,,LA DESTRA,6,,
CARPINETO SINELLO,,LEGA NORD,0,,
CARPINETO SINELLO,,GRANDE SUD,0,,
CARPINETO SINELLO,GIUSEPPE PIERO GRILLO CARPINETO SINELLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,50,,
CARPINETO SINELLO,MARIO MONTI CARPINETO SINELLO,CON MONTI PER L'ITALIA,9,,
CARPINETO SINELLO,ANTONIO INGROIA CARPINETO SINELLO,RIVOLUZIONE CIVILE,4,,
CARPINETO SINELLO,OSCAR FULVIO GIANNINO CARPINETO SINELLO,FARE PER FERMARE IL DECLINO,1,,
CARPINETO SINELLO,MARCO FERRANDO CARPINETO SINELLO,PARTITO COMUNISTA DEI LAVORATORI,4,,
CARPINETO SINELLO,ROBERTO FIORE CARPINETO SINELLO,FORZA NUOVA,3,,
CARPINETO SINELLO,GIACINTO MARCO PANNELLA CARPINETO SINELLO,LISTA AMNISTIA GIUSTIZIA LIBERTA',3,,
CARPINETO SINELLO,SIMONE DI STEFANO CARPINETO SINELLO,CASAPOUND ITALIA,3,,
CARPINETO SINELLO,CARLO MASCI CARPINETO SINELLO,RIALZATI ABRUZZO,0,,
CARUNCHIO,PIER LUIGI BERSANI CARUNCHIO,PARTITO DEMOCRATICO,54,,
CARUNCHIO,,CENTRO DEMOCRATICO,10,,
CARUNCHIO,,SINISTRA ECOLOGIA LIBERTA',5,,
CARUNCHIO,SILVIO BERLUSCONI CARUNCHIO,IL POPOLO DELLA LIBERTA',72,,
CARUNCHIO,,LA DESTRA,6,,
CARUNCHIO,,FRATELLI D'ITALIA,4,,
CARUNCHIO,,GRANDE SUD,3,,
CARUNCHIO,,INTESA POPOLARE,1,,
CARUNCHIO,,LEGA NORD,0,,
CARUNCHIO,GIUSEPPE PIERO GRILLO CARUNCHIO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,57,,
CARUNCHIO,MARIO MONTI CARUNCHIO,CON MONTI PER L'ITALIA,36,,
CARUNCHIO,ANTONIO INGROIA CARUNCHIO,RIVOLUZIONE CIVILE,35,,
CARUNCHIO,OSCAR FULVIO GIANNINO CARUNCHIO,FARE PER FERMARE IL DECLINO,2,,
CARUNCHIO,MARCO FERRANDO CARUNCHIO,PARTITO COMUNISTA DEI LAVORATORI,2,,
CARUNCHIO,ROBERTO FIORE CARUNCHIO,FORZA NUOVA,2,,
CARUNCHIO,GIACINTO MARCO PANNELLA CARUNCHIO,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
CARUNCHIO,SIMONE DI STEFANO CARUNCHIO,CASAPOUND ITALIA,1,,
CARUNCHIO,CARLO MASCI CARUNCHIO,RIALZATI ABRUZZO,1,,
