Ente,Candidato,Liste/Gruppi,Voti lista,,
BELVEDERE DI SPINELLO,PIER LUIGI BERSANI BELVEDERE DI SPINELLO,PARTITO DEMOCRATICO,133,,
BELVEDERE DI SPINELLO,,SINISTRA ECOLOGIA LIBERTA',22,,
BELVEDERE DI SPINELLO,,CENTRO DEMOCRATICO,8,,
BELVEDERE DI SPINELLO,,PARTITO SOCIALISTA ITALIANO,0,,
BELVEDERE DI SPINELLO,SILVIO BERLUSCONI BELVEDERE DI SPINELLO,FRATELLI D'ITALIA,199,,
BELVEDERE DI SPINELLO,,IL POPOLO DELLA LIBERTA',120,,
BELVEDERE DI SPINELLO,,LEGA NORD,5,,
BELVEDERE DI SPINELLO,,GRANDE SUD,3,,
BELVEDERE DI SPINELLO,,LA DESTRA,2,,
BELVEDERE DI SPINELLO,,MIR - MODERATI IN RIVOLUZIONE,2,,
BELVEDERE DI SPINELLO,,INTESA POPOLARE,0,,
BELVEDERE DI SPINELLO,GIUSEPPE PIERO GRILLO BELVEDERE DI SPINELLO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,155,,
BELVEDERE DI SPINELLO,MARIO MONTI BELVEDERE DI SPINELLO,CON MONTI PER L'ITALIA,82,,
BELVEDERE DI SPINELLO,ANTONIO INGROIA BELVEDERE DI SPINELLO,RIVOLUZIONE CIVILE,22,,
BELVEDERE DI SPINELLO,OSCAR FULVIO GIANNINO BELVEDERE DI SPINELLO,FARE PER FERMARE IL DECLINO,1,,
BELVEDERE DI SPINELLO,MARCO FERRANDO BELVEDERE DI SPINELLO,PARTITO COMUNISTA DEI LAVORATORI,9,,
BELVEDERE DI SPINELLO,ROBERTO FIORE BELVEDERE DI SPINELLO,FORZA NUOVA,3,,
BELVEDERE DI SPINELLO,LUCA ROMAGNOLI BELVEDERE DI SPINELLO,FIAMMA TRICOLORE,2,,
BELVEDERE DI SPINELLO,MAGDI CRISTIANO ALLAM BELVEDERE DI SPINELLO,IO AMO L'ITALIA,1,,
BELVEDERE DI SPINELLO,SIMONE DI STEFANO BELVEDERE DI SPINELLO,CASAPOUND ITALIA,2,,
BELVEDERE DI SPINELLO,STEFANIA GABRIELLA ANASTASIA CRAXI BELVEDERE DI SPINELLO,RIFORMISTI ITALIANI,5,,
CACCURI,PIER LUIGI BERSANI CACCURI,PARTITO DEMOCRATICO,226,,
CACCURI,,SINISTRA ECOLOGIA LIBERTA',21,,
CACCURI,,CENTRO DEMOCRATICO,2,,
CACCURI,,PARTITO SOCIALISTA ITALIANO,1,,
CACCURI,SILVIO BERLUSCONI CACCURI,IL POPOLO DELLA LIBERTA',230,,
CACCURI,,FRATELLI D'ITALIA,54,,
CACCURI,,GRANDE SUD,18,,
CACCURI,,LA DESTRA,8,,
CACCURI,,INTESA POPOLARE,3,,
CACCURI,,LEGA NORD,1,,
CACCURI,,MIR - MODERATI IN RIVOLUZIONE,0,,
CACCURI,GIUSEPPE PIERO GRILLO CACCURI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,169,,
CACCURI,MARIO MONTI CACCURI,CON MONTI PER L'ITALIA,54,,
CACCURI,ANTONIO INGROIA CACCURI,RIVOLUZIONE CIVILE,30,,
CACCURI,OSCAR FULVIO GIANNINO CACCURI,FARE PER FERMARE IL DECLINO,0,,
CACCURI,MARCO FERRANDO CACCURI,PARTITO COMUNISTA DEI LAVORATORI,5,,
CACCURI,ROBERTO FIORE CACCURI,FORZA NUOVA,1,,
CACCURI,LUCA ROMAGNOLI CACCURI,FIAMMA TRICOLORE,1,,
CACCURI,MAGDI CRISTIANO ALLAM CACCURI,IO AMO L'ITALIA,3,,
CACCURI,SIMONE DI STEFANO CACCURI,CASAPOUND ITALIA,0,,
CACCURI,STEFANIA GABRIELLA ANASTASIA CRAXI CACCURI,RIFORMISTI ITALIANI,3,,
CARFIZZI,PIER LUIGI BERSANI CARFIZZI,PARTITO DEMOCRATICO,169,,
CARFIZZI,,SINISTRA ECOLOGIA LIBERTA',24,,
CARFIZZI,,PARTITO SOCIALISTA ITALIANO,4,,
CARFIZZI,,CENTRO DEMOCRATICO,0,,
CARFIZZI,SILVIO BERLUSCONI CARFIZZI,IL POPOLO DELLA LIBERTA',76,,
