Ente,Candidato,Liste/Gruppi,Voti lista,,
AGORDO,PIER LUIGI BERSANI AGORDO,PARTITO DEMOCRATICO,561,,
AGORDO,,SINISTRA ECOLOGIA LIBERTA',54,,
AGORDO,,CENTRO DEMOCRATICO,6,,
AGORDO,SILVIO BERLUSCONI AGORDO,IL POPOLO DELLA LIBERTA',351,,
AGORDO,,LEGA NORD,209,,
AGORDO,,FRATELLI D'ITALIA,26,,
AGORDO,,LA DESTRA,14,,
AGORDO,,MIR - MODERATI IN RIVOLUZIONE,0,,
AGORDO,GIUSEPPE PIERO GRILLO AGORDO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,488,,
AGORDO,MARIO MONTI AGORDO,SCELTA CIVICA CON MONTI PER L'ITALIA,364,,
AGORDO,,UNIONE DI CENTRO,30,,
AGORDO,,FUTURO E LIBERTA',7,,
AGORDO,ANTONIO INGROIA AGORDO,RIVOLUZIONE CIVILE,41,,
AGORDO,OSCAR FULVIO GIANNINO AGORDO,FARE PER FERMARE IL DECLINO,49,,
AGORDO,MARCO FERRANDO AGORDO,PARTITO COMUNISTA DEI LAVORATORI,10,,
AGORDO,ROBERTO FIORE AGORDO,FORZA NUOVA,10,,
AGORDO,LODOVICO PIZZATI AGORDO,INDIPENDENZA VENETA,24,,
AGORDO,ANTONIO GUADAGNINI AGORDO,VENETO STATO,9,,
ALANO DI PIAVE,PIER LUIGI BERSANI ALANO DI PIAVE,PARTITO DEMOCRATICO,264,,
ALANO DI PIAVE,,SINISTRA ECOLOGIA LIBERTA',16,,
ALANO DI PIAVE,,CENTRO DEMOCRATICO,6,,
ALANO DI PIAVE,SILVIO BERLUSCONI ALANO DI PIAVE,IL POPOLO DELLA LIBERTA',264,,
ALANO DI PIAVE,,LEGA NORD,232,,
ALANO DI PIAVE,,FRATELLI D'ITALIA,15,,
ALANO DI PIAVE,,LA DESTRA,5,,
ALANO DI PIAVE,,MIR - MODERATI IN RIVOLUZIONE,3,,
ALANO DI PIAVE,GIUSEPPE PIERO GRILLO ALANO DI PIAVE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,389,,
ALANO DI PIAVE,MARIO MONTI ALANO DI PIAVE,SCELTA CIVICA CON MONTI PER L'ITALIA,189,,
ALANO DI PIAVE,,UNIONE DI CENTRO,25,,
ALANO DI PIAVE,,FUTURO E LIBERTA',4,,
ALANO DI PIAVE,ANTONIO INGROIA ALANO DI PIAVE,RIVOLUZIONE CIVILE,17,,
