Ente,Candidato,Liste/Gruppi,Voti lista,,
ACQUAVIVA D'ISERNIA,PIER LUIGI BERSANI ACQUAVIVA D'ISERNIA,PARTITO DEMOCRATICO,46,,
ACQUAVIVA D'ISERNIA,,SINISTRA ECOLOGIA LIBERTA',15,,
ACQUAVIVA D'ISERNIA,,CENTRO DEMOCRATICO,1,,
ACQUAVIVA D'ISERNIA,SILVIO BERLUSCONI ACQUAVIVA D'ISERNIA,FRATELLI D'ITALIA,86,,
ACQUAVIVA D'ISERNIA,,IL POPOLO DELLA LIBERTA',42,,
ACQUAVIVA D'ISERNIA,,INTESA POPOLARE,5,,
ACQUAVIVA D'ISERNIA,,MIR - MODERATI IN RIVOLUZIONE,2,,
ACQUAVIVA D'ISERNIA,,LEGA NORD,1,,
ACQUAVIVA D'ISERNIA,,LA DESTRA,1,,
ACQUAVIVA D'ISERNIA,GIUSEPPE PIERO GRILLO ACQUAVIVA D'ISERNIA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,37,,
ACQUAVIVA D'ISERNIA,MARIO MONTI ACQUAVIVA D'ISERNIA,CON MONTI PER L'ITALIA,15,,
ACQUAVIVA D'ISERNIA,ANTONIO INGROIA ACQUAVIVA D'ISERNIA,RIVOLUZIONE CIVILE,2,,
ACQUAVIVA D'ISERNIA,MASSIMO ROMANO ACQUAVIVA D'ISERNIA,COSTRUIRE DEMOCRAZIA,1,,
AGNONE,PIER LUIGI BERSANI AGNONE,PARTITO DEMOCRATICO,522,,
AGNONE,,SINISTRA ECOLOGIA LIBERTA',141,,
AGNONE,,CENTRO DEMOCRATICO,6,,
AGNONE,SILVIO BERLUSCONI AGNONE,IL POPOLO DELLA LIBERTA',588,,
AGNONE,,FRATELLI D'ITALIA,280,,
AGNONE,,LA DESTRA,45,,
AGNONE,,MIR - MODERATI IN RIVOLUZIONE,9,,
AGNONE,,LEGA NORD,6,,
AGNONE,,INTESA POPOLARE,4,,
