Ente,Candidato,Liste/Gruppi,Voti lista,,
AGUGLIARO,PIER LUIGI BERSANI AGUGLIARO,PARTITO DEMOCRATICO,157,,
AGUGLIARO,,SINISTRA ECOLOGIA LIBERTA',7,,
AGUGLIARO,,CENTRO DEMOCRATICO,1,,
AGUGLIARO,SILVIO BERLUSCONI AGUGLIARO,IL POPOLO DELLA LIBERTA',154,,
AGUGLIARO,,LEGA NORD,72,,
AGUGLIARO,,FRATELLI D'ITALIA,18,,
AGUGLIARO,,PARTITO PENSIONATI,11,,
AGUGLIARO,,LA DESTRA,3,,
AGUGLIARO,,MIR - MODERATI IN RIVOLUZIONE,2,,
AGUGLIARO,GIUSEPPE PIERO GRILLO AGUGLIARO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,245,,
AGUGLIARO,MARIO MONTI AGUGLIARO,CON MONTI PER L'ITALIA,106,,
AGUGLIARO,ANTONIO INGROIA AGUGLIARO,RIVOLUZIONE CIVILE,16,,
AGUGLIARO,OSCAR FULVIO GIANNINO AGUGLIARO,FARE PER FERMARE IL DECLINO,12,,
AGUGLIARO,MARCO FERRANDO AGUGLIARO,PARTITO COMUNISTA DEI LAVORATORI,3,,
AGUGLIARO,ROBERTO FIORE AGUGLIARO,FORZA NUOVA,3,,
AGUGLIARO,MAGDI CRISTIANO ALLAM AGUGLIARO,IO AMO L'ITALIA,2,,
AGUGLIARO,SIMONE DI STEFANO AGUGLIARO,CASAPOUND ITALIA,1,,
AGUGLIARO,LODOVICO PIZZATI AGUGLIARO,INDIPENDENZA VENETA,9,,
AGUGLIARO,FABRIZIO COMENCINI AGUGLIARO,LG.VENETA REPUBBLICA,10,,
AGUGLIARO,ANTONIO GUADAGNINI AGUGLIARO,VENETO STATO,5,,
AGUGLIARO,MARIA CRISTINA SANDRIN AGUGLIARO,DONNE PER L'ITALIA,2,,
AGUGLIARO,STEFANIA GABRIELLA ANASTASIA CRAXI AGUGLIARO,RIFORMISTI ITALIANI,2,,
AGUGLIARO,PIERO PUSCHIAVO AGUGLIARO,PROGETTO NAZIONALE,0,,
ALBETTONE,PIER LUIGI BERSANI ALBETTONE,PARTITO DEMOCRATICO,142,,
ALBETTONE,,SINISTRA ECOLOGIA LIBERTA',5,,
ALBETTONE,,CENTRO DEMOCRATICO,0,,
ALBETTONE,SILVIO BERLUSCONI ALBETTONE,IL POPOLO DELLA LIBERTA',277,,
ALBETTONE,,LEGA NORD,112,,
ALBETTONE,,FRATELLI D'ITALIA,75,,
ALBETTONE,,LA DESTRA,10,,
ALBETTONE,,PARTITO PENSIONATI,7,,
ALBETTONE,,MIR - MODERATI IN RIVOLUZIONE,3,,
ALBETTONE,GIUSEPPE PIERO GRILLO ALBETTONE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,316,,
ALBETTONE,MARIO MONTI ALBETTONE,CON MONTI PER L'ITALIA,132,,
ALBETTONE,ANTONIO INGROIA ALBETTONE,RIVOLUZIONE CIVILE,8,,
ALBETTONE,OSCAR FULVIO GIANNINO ALBETTONE,FARE PER FERMARE IL DECLINO,15,,
ALBETTONE,MARCO FERRANDO ALBETTONE,PARTITO COMUNISTA DEI LAVORATORI,3,,
ALBETTONE,ROBERTO FIORE ALBETTONE,FORZA NUOVA,1,,
ALBETTONE,MAGDI CRISTIANO ALLAM ALBETTONE,IO AMO L'ITALIA,3,,
ALBETTONE,SIMONE DI STEFANO ALBETTONE,CASAPOUND ITALIA,0,,
ALBETTONE,LODOVICO PIZZATI ALBETTONE,INDIPENDENZA VENETA,9,,
ALBETTONE,FABRIZIO COMENCINI ALBETTONE,LG.VENETA REPUBBLICA,19,,
ALBETTONE,ANTONIO GUADAGNINI ALBETTONE,VENETO STATO,7,,
ALBETTONE,MARIA CRISTINA SANDRIN ALBETTONE,DONNE PER L'ITALIA,5,,
ALBETTONE,STEFANIA GABRIELLA ANASTASIA CRAXI ALBETTONE,RIFORMISTI ITALIANI,2,,
ALBETTONE,PIERO PUSCHIAVO ALBETTONE,PROGETTO NAZIONALE,1,,
ALONTE,PIER LUIGI BERSANI ALONTE,PARTITO DEMOCRATICO,187,,
ALONTE,,SINISTRA ECOLOGIA LIBERTA',9,,
ALONTE,,CENTRO DEMOCRATICO,1,,
ALONTE,SILVIO BERLUSCONI ALONTE,IL POPOLO DELLA LIBERTA',144,,
ALONTE,,LEGA NORD,126,,
ALONTE,,PARTITO PENSIONATI,7,,
ALONTE,,FRATELLI D'ITALIA,6,,
ALONTE,,LA DESTRA,3,,
ALONTE,,MIR - MODERATI IN RIVOLUZIONE,1,,
ALONTE,GIUSEPPE PIERO GRILLO ALONTE,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,256,,
ALONTE,MARIO MONTI ALONTE,CON MONTI PER L'ITALIA,99,,
ALONTE,ANTONIO INGROIA ALONTE,RIVOLUZIONE CIVILE,6,,
ALONTE,OSCAR FULVIO GIANNINO ALONTE,FARE PER FERMARE IL DECLINO,30,,
ALONTE,MARCO FERRANDO ALONTE,PARTITO COMUNISTA DEI LAVORATORI,0,,
ALONTE,ROBERTO FIORE ALONTE,FORZA NUOVA,6,,
ALONTE,MAGDI CRISTIANO ALLAM ALONTE,IO AMO L'ITALIA,6,,
ALONTE,SIMONE DI STEFANO ALONTE,CASAPOUND ITALIA,0,,
ALONTE,LODOVICO PIZZATI ALONTE,INDIPENDENZA VENETA,11,,
ALONTE,FABRIZIO COMENCINI ALONTE,LG.VENETA REPUBBLICA,12,,
ALONTE,ANTONIO GUADAGNINI ALONTE,VENETO STATO,11,,
ALONTE,MARIA CRISTINA SANDRIN ALONTE,DONNE PER L'ITALIA,6,,
ALONTE,STEFANIA GABRIELLA ANASTASIA CRAXI ALONTE,RIFORMISTI ITALIANI,3,,
ALONTE,PIERO PUSCHIAVO ALONTE,PROGETTO NAZIONALE,1,,
ALTAVILLA VICENTINA,PIER LUIGI BERSANI ALTAVILLA VICENTINA,PARTITO DEMOCRATICO,1378,,
ALTAVILLA VICENTINA,,SINISTRA ECOLOGIA LIBERTA',91,,
ALTAVILLA VICENTINA,,CENTRO DEMOCRATICO,6,,
ALTAVILLA VICENTINA,SILVIO BERLUSCONI ALTAVILLA VICENTINA,IL POPOLO DELLA LIBERTA',1166,,
ALTAVILLA VICENTINA,,LEGA NORD,699,,
ALTAVILLA VICENTINA,,FRATELLI D'ITALIA,149,,
ALTAVILLA VICENTINA,,PARTITO PENSIONATI,49,,
ALTAVILLA VICENTINA,,LA DESTRA,36,,
ALTAVILLA VICENTINA,,MIR - MODERATI IN RIVOLUZIONE,9,,
ALTAVILLA VICENTINA,GIUSEPPE PIERO GRILLO ALTAVILLA VICENTINA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,1829,,
ALTAVILLA VICENTINA,MARIO MONTI ALTAVILLA VICENTINA,CON MONTI PER L'ITALIA,658,,
ALTAVILLA VICENTINA,ANTONIO INGROIA ALTAVILLA VICENTINA,RIVOLUZIONE CIVILE,63,,
ALTAVILLA VICENTINA,OSCAR FULVIO GIANNINO ALTAVILLA VICENTINA,FARE PER FERMARE IL DECLINO,157,,
ALTAVILLA VICENTINA,MARCO FERRANDO ALTAVILLA VICENTINA,PARTITO COMUNISTA DEI LAVORATORI,13,,
ALTAVILLA VICENTINA,ROBERTO FIORE ALTAVILLA VICENTINA,FORZA NUOVA,21,,
ALTAVILLA VICENTINA,MAGDI CRISTIANO ALLAM ALTAVILLA VICENTINA,IO AMO L'ITALIA,13,,
ALTAVILLA VICENTINA,SIMONE DI STEFANO ALTAVILLA VICENTINA,CASAPOUND ITALIA,4,,
ALTAVILLA VICENTINA,LODOVICO PIZZATI ALTAVILLA VICENTINA,INDIPENDENZA VENETA,54,,
ALTAVILLA VICENTINA,FABRIZIO COMENCINI ALTAVILLA VICENTINA,LG.VENETA REPUBBLICA,40,,
ALTAVILLA VICENTINA,ANTONIO GUADAGNINI ALTAVILLA VICENTINA,VENETO STATO,27,,
ALTAVILLA VICENTINA,MARIA CRISTINA SANDRIN ALTAVILLA VICENTINA,DONNE PER L'ITALIA,20,,
ALTAVILLA VICENTINA,STEFANIA GABRIELLA ANASTASIA CRAXI ALTAVILLA VICENTINA,RIFORMISTI ITALIANI,4,,
ALTAVILLA VICENTINA,PIERO PUSCHIAVO ALTAVILLA VICENTINA,PROGETTO NAZIONALE,4,,
ALTISSIMO,PIER LUIGI BERSANI ALTISSIMO,PARTITO DEMOCRATICO,96,,
ALTISSIMO,,SINISTRA ECOLOGIA LIBERTA',5,,
ALTISSIMO,,CENTRO DEMOCRATICO,1,,
ALTISSIMO,SILVIO BERLUSCONI ALTISSIMO,LEGA NORD,238,,
ALTISSIMO,,IL POPOLO DELLA LIBERTA',230,,
