Ente,Candidato,Liste/Gruppi,Voti lista,,
ACQUAVIVA DELLE FONTI,PIER LUIGI BERSANI ACQUAVIVA DELLE FONTI,PARTITO DEMOCRATICO,2209,,
ACQUAVIVA DELLE FONTI,,SINISTRA ECOLOGIA LIBERTA',865,,
ACQUAVIVA DELLE FONTI,,CENTRO DEMOCRATICO,376,,
ACQUAVIVA DELLE FONTI,SILVIO BERLUSCONI ACQUAVIVA DELLE FONTI,IL POPOLO DELLA LIBERTA',3756,,
ACQUAVIVA DELLE FONTI,,FRATELLI D'ITALIA,182,,
ACQUAVIVA DELLE FONTI,,LA DESTRA,50,,
ACQUAVIVA DELLE FONTI,,PARTITO PENSIONATI,48,,
ACQUAVIVA DELLE FONTI,,GRANDE SUD - MPA,42,,
ACQUAVIVA DELLE FONTI,,MIR - MODERATI IN RIVOLUZIONE,9,,
ACQUAVIVA DELLE FONTI,,INTESA POPOLARE,5,,
ACQUAVIVA DELLE FONTI,,LEGA NORD,4,,
ACQUAVIVA DELLE FONTI,GIUSEPPE PIERO GRILLO ACQUAVIVA DELLE FONTI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,3343,,
ACQUAVIVA DELLE FONTI,MARIO MONTI ACQUAVIVA DELLE FONTI,SCELTA CIVICA CON MONTI PER L'ITALIA,1046,,
ACQUAVIVA DELLE FONTI,,UNIONE DI CENTRO,209,,
ACQUAVIVA DELLE FONTI,,FUTURO E LIBERTA',35,,
ACQUAVIVA DELLE FONTI,ANTONIO INGROIA ACQUAVIVA DELLE FONTI,RIVOLUZIONE CIVILE,319,,
ACQUAVIVA DELLE FONTI,OSCAR FULVIO GIANNINO ACQUAVIVA DELLE FONTI,FARE PER FERMARE IL DECLINO,78,,
ACQUAVIVA DELLE FONTI,MARCO FERRANDO ACQUAVIVA DELLE FONTI,PARTITO COMUNISTA DEI LAVORATORI,29,,
ACQUAVIVA DELLE FONTI,ROBERTO FIORE ACQUAVIVA DELLE FONTI,FORZA NUOVA,18,,
ACQUAVIVA DELLE FONTI,GIACINTO MARCO PANNELLA ACQUAVIVA DELLE FONTI,LISTA AMNISTIA GIUSTIZIA LIBERTA',45,,
ACQUAVIVA DELLE FONTI,SIMONE DI STEFANO ACQUAVIVA DELLE FONTI,CASAPOUND ITALIA,19,,
ACQUAVIVA DELLE FONTI,LUCA ROMAGNOLI ACQUAVIVA DELLE FONTI,FIAMMA TRICOLORE,31,,
ACQUAVIVA DELLE FONTI,MAGDI CRISTIANO ALLAM ACQUAVIVA DELLE FONTI,IO AMO L'ITALIA,21,,
