Ente,Candidato,Liste/Gruppi,Voti lista,,
ACQUEDOLCI,PIER LUIGI BERSANI ACQUEDOLCI,PARTITO DEMOCRATICO,579,,
ACQUEDOLCI,,SINISTRA ECOLOGIA LIBERTA',31,,
ACQUEDOLCI,,CENTRO DEMOCRATICO,17,,
ACQUEDOLCI,SILVIO BERLUSCONI ACQUEDOLCI,IL POPOLO DELLA LIBERTA',1047,,
ACQUEDOLCI,,LA DESTRA,44,,
ACQUEDOLCI,,FRATELLI D'ITALIA,35,,
ACQUEDOLCI,,GRANDE SUD - MPA,22,,
ACQUEDOLCI,,LEGA NORD,11,,
ACQUEDOLCI,,MIR - MODERATI IN RIVOLUZIONE,2,,
ACQUEDOLCI,GIUSEPPE PIERO GRILLO ACQUEDOLCI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,775,,
ACQUEDOLCI,MARIO MONTI ACQUEDOLCI,UNIONE DI CENTRO,243,,
ACQUEDOLCI,,SCELTA CIVICA CON MONTI PER L'ITALIA,107,,
ACQUEDOLCI,,FUTURO E LIBERTA',17,,
ACQUEDOLCI,ANTONIO INGROIA ACQUEDOLCI,RIVOLUZIONE CIVILE,51,,
ACQUEDOLCI,OSCAR FULVIO GIANNINO ACQUEDOLCI,FARE PER FERMARE IL DECLINO,2,,
ACQUEDOLCI,MARCO FERRANDO ACQUEDOLCI,PARTITO COMUNISTA DEI LAVORATORI,8,,
ACQUEDOLCI,ROBERTO FIORE ACQUEDOLCI,FORZA NUOVA,8,,
ACQUEDOLCI,GIACINTO MARCO PANNELLA ACQUEDOLCI,LISTA AMNISTIA GIUSTIZIA LIBERTA',9,,
ACQUEDOLCI,LUCA ROMAGNOLI ACQUEDOLCI,FIAMMA TRICOLORE,7,,
ACQUEDOLCI,RENATA JANNUZZI ACQUEDOLCI,LIBERALI PER L'ITALIA - PLI,15,,
ACQUEDOLCI,FRANCO TORCHIA ACQUEDOLCI,PRI,0,,
ACQUEDOLCI,MARINA PETRINI ACQUEDOLCI,MOVIMENTO PROGETTO ITALIA - MID,2,,
ALCARA LI FUSI,PIER LUIGI BERSANI ALCARA LI FUSI,PARTITO DEMOCRATICO,363,,
ALCARA LI FUSI,,CENTRO DEMOCRATICO,12,,
ALCARA LI FUSI,,SINISTRA ECOLOGIA LIBERTA',3,,
ALCARA LI FUSI,SILVIO BERLUSCONI ALCARA LI FUSI,IL POPOLO DELLA LIBERTA',235,,
ALCARA LI FUSI,,GRANDE SUD - MPA,18,,
ALCARA LI FUSI,,LEGA NORD,5,,
ALCARA LI FUSI,,FRATELLI D'ITALIA,4,,
ALCARA LI FUSI,,MIR - MODERATI IN RIVOLUZIONE,1,,
ALCARA LI FUSI,,LA DESTRA,1,,
ALCARA LI FUSI,GIUSEPPE PIERO GRILLO ALCARA LI FUSI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,129,,
ALCARA LI FUSI,MARIO MONTI ALCARA LI FUSI,UNIONE DI CENTRO,104,,
ALCARA LI FUSI,,FUTURO E LIBERTA',70,,
ALCARA LI FUSI,,SCELTA CIVICA CON MONTI PER L'ITALIA,48,,
ALCARA LI FUSI,ANTONIO INGROIA ALCARA LI FUSI,RIVOLUZIONE CIVILE,12,,
ALCARA LI FUSI,OSCAR FULVIO GIANNINO ALCARA LI FUSI,FARE PER FERMARE IL DECLINO,0,,
ALCARA LI FUSI,MARCO FERRANDO ALCARA LI FUSI,PARTITO COMUNISTA DEI LAVORATORI,5,,
ALCARA LI FUSI,ROBERTO FIORE ALCARA LI FUSI,FORZA NUOVA,4,,
ALCARA LI FUSI,GIACINTO MARCO PANNELLA ALCARA LI FUSI,LISTA AMNISTIA GIUSTIZIA LIBERTA',2,,
ALCARA LI FUSI,LUCA ROMAGNOLI ALCARA LI FUSI,FIAMMA TRICOLORE,1,,
ALCARA LI FUSI,RENATA JANNUZZI ALCARA LI FUSI,LIBERALI PER L'ITALIA - PLI,4,,
ALCARA LI FUSI,FRANCO TORCHIA ALCARA LI FUSI,PRI,1,,
ALCARA LI FUSI,MARINA PETRINI ALCARA LI FUSI,MOVIMENTO PROGETTO ITALIA - MID,1,,
ALI',PIER LUIGI BERSANI ALI',PARTITO DEMOCRATICO,47,,
ALI',,CENTRO DEMOCRATICO,20,,
ALI',,SINISTRA ECOLOGIA LIBERTA',5,,
ALI',SILVIO BERLUSCONI ALI',IL POPOLO DELLA LIBERTA',144,,
ALI',,FRATELLI D'ITALIA,4,,
ALI',,GRANDE SUD - MPA,2,,
ALI',,MIR - MODERATI IN RIVOLUZIONE,1,,
ALI',,LEGA NORD,1,,
ALI',,LA DESTRA,0,,
ALI',GIUSEPPE PIERO GRILLO ALI',MOVIMENTO 5 STELLE BEPPEGRILLO.IT,76,,
ALI',MARIO MONTI ALI',SCELTA CIVICA CON MONTI PER L'ITALIA,23,,
ALI',,FUTURO E LIBERTA',13,,
ALI',,UNIONE DI CENTRO,10,,
ALI',ANTONIO INGROIA ALI',RIVOLUZIONE CIVILE,8,,
ALI',OSCAR FULVIO GIANNINO ALI',FARE PER FERMARE IL DECLINO,2,,
ALI',MARCO FERRANDO ALI',PARTITO COMUNISTA DEI LAVORATORI,0,,
ALI',ROBERTO FIORE ALI',FORZA NUOVA,1,,
ALI',GIACINTO MARCO PANNELLA ALI',LISTA AMNISTIA GIUSTIZIA LIBERTA',2,,
ALI',LUCA ROMAGNOLI ALI',FIAMMA TRICOLORE,2,,
ALI',RENATA JANNUZZI ALI',LIBERALI PER L'ITALIA - PLI,4,,
ALI',FRANCO TORCHIA ALI',PRI,0,,
ALI',MARINA PETRINI ALI',MOVIMENTO PROGETTO ITALIA - MID,0,,
ALI' TERME,PIER LUIGI BERSANI ALI' TERME,PARTITO DEMOCRATICO,289,,
ALI' TERME,,CENTRO DEMOCRATICO,82,,
ALI' TERME,,SINISTRA ECOLOGIA LIBERTA',19,,
ALI' TERME,SILVIO BERLUSCONI ALI' TERME,IL POPOLO DELLA LIBERTA',316,,
ALI' TERME,,LA DESTRA,18,,
ALI' TERME,,FRATELLI D'ITALIA,13,,
ALI' TERME,,GRANDE SUD - MPA,6,,
ALI' TERME,,MIR - MODERATI IN RIVOLUZIONE,2,,
ALI' TERME,,LEGA NORD,2,,
ALI' TERME,GIUSEPPE PIERO GRILLO ALI' TERME,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,339,,
ALI' TERME,MARIO MONTI ALI' TERME,SCELTA CIVICA CON MONTI PER L'ITALIA,64,,
ALI' TERME,,UNIONE DI CENTRO,61,,
ALI' TERME,,FUTURO E LIBERTA',23,,
ALI' TERME,ANTONIO INGROIA ALI' TERME,RIVOLUZIONE CIVILE,36,,
ALI' TERME,OSCAR FULVIO GIANNINO ALI' TERME,FARE PER FERMARE IL DECLINO,0,,
ALI' TERME,MARCO FERRANDO ALI' TERME,PARTITO COMUNISTA DEI LAVORATORI,13,,
ALI' TERME,ROBERTO FIORE ALI' TERME,FORZA NUOVA,5,,
ALI' TERME,GIACINTO MARCO PANNELLA ALI' TERME,LISTA AMNISTIA GIUSTIZIA LIBERTA',1,,
ALI' TERME,LUCA ROMAGNOLI ALI' TERME,FIAMMA TRICOLORE,4,,
ALI' TERME,RENATA JANNUZZI ALI' TERME,LIBERALI PER L'ITALIA - PLI,10,,
ALI' TERME,FRANCO TORCHIA ALI' TERME,PRI,0,,
ALI' TERME,MARINA PETRINI ALI' TERME,MOVIMENTO PROGETTO ITALIA - MID,2,,
ANTILLO,PIER LUIGI BERSANI ANTILLO,PARTITO DEMOCRATICO,104,,
ANTILLO,,SINISTRA ECOLOGIA LIBERTA',6,,
ANTILLO,,CENTRO DEMOCRATICO,6,,
ANTILLO,SILVIO BERLUSCONI ANTILLO,IL POPOLO DELLA LIBERTA',154,,
ANTILLO,,MIR - MODERATI IN RIVOLUZIONE,3,,
ANTILLO,,GRANDE SUD - MPA,3,,
ANTILLO,,FRATELLI D'ITALIA,2,,
ANTILLO,,LA DESTRA,2,,
ANTILLO,,LEGA NORD,0,,
