Ente,Candidato,Liste/Gruppi,Voti lista,,
ACQUACANINA,PIER LUIGI BERSANI ACQUACANINA,PARTITO DEMOCRATICO,29,,
ACQUACANINA,,SINISTRA ECOLOGIA LIBERTA',3,,
ACQUACANINA,,CENTRO DEMOCRATICO,0,,
ACQUACANINA,SILVIO BERLUSCONI ACQUACANINA,IL POPOLO DELLA LIBERTA',9,,
ACQUACANINA,,FRATELLI D'ITALIA,2,,
ACQUACANINA,,LA DESTRA,0,,
ACQUACANINA,,LEGA NORD,0,,
ACQUACANINA,,MIR - MODERATI IN RIVOLUZIONE,0,,
ACQUACANINA,GIUSEPPE PIERO GRILLO ACQUACANINA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,28,,
ACQUACANINA,MARIO MONTI ACQUACANINA,SCELTA CIVICA CON MONTI PER L'ITALIA,6,,
ACQUACANINA,,FUTURO E LIBERTA',1,,
ACQUACANINA,,UNIONE DI CENTRO,1,,
ACQUACANINA,ANTONIO INGROIA ACQUACANINA,RIVOLUZIONE CIVILE,3,,
ACQUACANINA,OSCAR FULVIO GIANNINO ACQUACANINA,FARE PER FERMARE IL DECLINO,0,,
ACQUACANINA,MARCO FERRANDO ACQUACANINA,PARTITO COMUNISTA DEI LAVORATORI,0,,
ACQUACANINA,ROBERTO FIORE ACQUACANINA,FORZA NUOVA,0,,
ACQUACANINA,SIMONE DI STEFANO ACQUACANINA,CASAPOUND ITALIA,0,,
ACQUACANINA,MAGDI CRISTIANO ALLAM ACQUACANINA,IO AMO L'ITALIA,0,,
APIRO,PIER LUIGI BERSANI APIRO,PARTITO DEMOCRATICO,459,,
APIRO,,SINISTRA ECOLOGIA LIBERTA',36,,
APIRO,,CENTRO DEMOCRATICO,4,,
APIRO,SILVIO BERLUSCONI APIRO,IL POPOLO DELLA LIBERTA',203,,
APIRO,,FRATELLI D'ITALIA,29,,
APIRO,,LEGA NORD,10,,
APIRO,,MIR - MODERATI IN RIVOLUZIONE,5,,
APIRO,,LA DESTRA,4,,
APIRO,GIUSEPPE PIERO GRILLO APIRO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,333,,
APIRO,MARIO MONTI APIRO,SCELTA CIVICA CON MONTI PER L'ITALIA,176,,
APIRO,,UNIONE DI CENTRO,53,,
APIRO,,FUTURO E LIBERTA',16,,
APIRO,ANTONIO INGROIA APIRO,RIVOLUZIONE CIVILE,15,,
APIRO,OSCAR FULVIO GIANNINO APIRO,FARE PER FERMARE IL DECLINO,11,,
APIRO,MARCO FERRANDO APIRO,PARTITO COMUNISTA DEI LAVORATORI,14,,
APIRO,ROBERTO FIORE APIRO,FORZA NUOVA,6,,
APIRO,SIMONE DI STEFANO APIRO,CASAPOUND ITALIA,2,,
APIRO,MAGDI CRISTIANO ALLAM APIRO,IO AMO L'ITALIA,4,,
APPIGNANO,PIER LUIGI BERSANI APPIGNANO,PARTITO DEMOCRATICO,695,,
APPIGNANO,,SINISTRA ECOLOGIA LIBERTA',64,,
APPIGNANO,,CENTRO DEMOCRATICO,7,,
APPIGNANO,SILVIO BERLUSCONI APPIGNANO,IL POPOLO DELLA LIBERTA',398,,
APPIGNANO,,FRATELLI D'ITALIA,36,,
APPIGNANO,,LA DESTRA,15,,
APPIGNANO,,LEGA NORD,15,,
APPIGNANO,,MIR - MODERATI IN RIVOLUZIONE,1,,
APPIGNANO,GIUSEPPE PIERO GRILLO APPIGNANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,789,,
APPIGNANO,MARIO MONTI APPIGNANO,SCELTA CIVICA CON MONTI PER L'ITALIA,234,,
APPIGNANO,,UNIONE DI CENTRO,95,,
APPIGNANO,,FUTURO E LIBERTA',13,,
APPIGNANO,ANTONIO INGROIA APPIGNANO,RIVOLUZIONE CIVILE,54,,
APPIGNANO,OSCAR FULVIO GIANNINO APPIGNANO,FARE PER FERMARE IL DECLINO,29,,
APPIGNANO,MARCO FERRANDO APPIGNANO,PARTITO COMUNISTA DEI LAVORATORI,19,,
APPIGNANO,ROBERTO FIORE APPIGNANO,FORZA NUOVA,13,,
APPIGNANO,SIMONE DI STEFANO APPIGNANO,CASAPOUND ITALIA,3,,
APPIGNANO,MAGDI CRISTIANO ALLAM APPIGNANO,IO AMO L'ITALIA,5,,
BELFORTE DEL CHIENTI,PIER LUIGI BERSANI BELFORTE DEL CHIENTI,PARTITO DEMOCRATICO,297,,
BELFORTE DEL CHIENTI,,SINISTRA ECOLOGIA LIBERTA',35,,
BELFORTE DEL CHIENTI,,CENTRO DEMOCRATICO,3,,
BELFORTE DEL CHIENTI,SILVIO BERLUSCONI BELFORTE DEL CHIENTI,IL POPOLO DELLA LIBERTA',185,,
BELFORTE DEL CHIENTI,,FRATELLI D'ITALIA,42,,
BELFORTE DEL CHIENTI,,LA DESTRA,9,,
BELFORTE DEL CHIENTI,,LEGA NORD,5,,
BELFORTE DEL CHIENTI,,MIR - MODERATI IN RIVOLUZIONE,1,,
BELFORTE DEL CHIENTI,GIUSEPPE PIERO GRILLO BELFORTE DEL CHIENTI,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,380,,
BELFORTE DEL CHIENTI,MARIO MONTI BELFORTE DEL CHIENTI,SCELTA CIVICA CON MONTI PER L'ITALIA,96,,
BELFORTE DEL CHIENTI,,UNIONE DI CENTRO,20,,
BELFORTE DEL CHIENTI,,FUTURO E LIBERTA',2,,
BELFORTE DEL CHIENTI,ANTONIO INGROIA BELFORTE DEL CHIENTI,RIVOLUZIONE CIVILE,24,,
BELFORTE DEL CHIENTI,OSCAR FULVIO GIANNINO BELFORTE DEL CHIENTI,FARE PER FERMARE IL DECLINO,11,,
BELFORTE DEL CHIENTI,MARCO FERRANDO BELFORTE DEL CHIENTI,PARTITO COMUNISTA DEI LAVORATORI,4,,
BELFORTE DEL CHIENTI,ROBERTO FIORE BELFORTE DEL CHIENTI,FORZA NUOVA,13,,
BELFORTE DEL CHIENTI,SIMONE DI STEFANO BELFORTE DEL CHIENTI,CASAPOUND ITALIA,2,,
BELFORTE DEL CHIENTI,MAGDI CRISTIANO ALLAM BELFORTE DEL CHIENTI,IO AMO L'ITALIA,3,,
BOLOGNOLA,PIER LUIGI BERSANI BOLOGNOLA,PARTITO DEMOCRATICO,7,,
BOLOGNOLA,,SINISTRA ECOLOGIA LIBERTA',1,,
BOLOGNOLA,,CENTRO DEMOCRATICO,0,,
BOLOGNOLA,SILVIO BERLUSCONI BOLOGNOLA,IL POPOLO DELLA LIBERTA',40,,
BOLOGNOLA,,FRATELLI D'ITALIA,5,,
BOLOGNOLA,,LA DESTRA,2,,
BOLOGNOLA,,LEGA NORD,2,,
BOLOGNOLA,,MIR - MODERATI IN RIVOLUZIONE,0,,
BOLOGNOLA,GIUSEPPE PIERO GRILLO BOLOGNOLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,18,,
BOLOGNOLA,MARIO MONTI BOLOGNOLA,SCELTA CIVICA CON MONTI PER L'ITALIA,2,,
BOLOGNOLA,,FUTURO E LIBERTA',0,,
BOLOGNOLA,,UNIONE DI CENTRO,0,,
BOLOGNOLA,ANTONIO INGROIA BOLOGNOLA,RIVOLUZIONE CIVILE,1,,
BOLOGNOLA,OSCAR FULVIO GIANNINO BOLOGNOLA,FARE PER FERMARE IL DECLINO,0,,
BOLOGNOLA,MARCO FERRANDO BOLOGNOLA,PARTITO COMUNISTA DEI LAVORATORI,0,,
BOLOGNOLA,ROBERTO FIORE BOLOGNOLA,FORZA NUOVA,0,,
BOLOGNOLA,SIMONE DI STEFANO BOLOGNOLA,CASAPOUND ITALIA,0,,
BOLOGNOLA,MAGDI CRISTIANO ALLAM BOLOGNOLA,IO AMO L'ITALIA,0,,
CALDAROLA,PIER LUIGI BERSANI CALDAROLA,PARTITO DEMOCRATICO,304,,
CALDAROLA,,SINISTRA ECOLOGIA LIBERTA',33,,
CALDAROLA,,CENTRO DEMOCRATICO,2,,
CALDAROLA,SILVIO BERLUSCONI CALDAROLA,IL POPOLO DELLA LIBERTA',209,,
CALDAROLA,,FRATELLI D'ITALIA,29,,
CALDAROLA,,LA DESTRA,12,,
CALDAROLA,,LEGA NORD,4,,
CALDAROLA,,MIR - MODERATI IN RIVOLUZIONE,0,,
CALDAROLA,GIUSEPPE PIERO GRILLO CALDAROLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,358,,
CALDAROLA,MARIO MONTI CALDAROLA,SCELTA CIVICA CON MONTI PER L'ITALIA,74,,
CALDAROLA,,UNIONE DI CENTRO,14,,
CALDAROLA,,FUTURO E LIBERTA',9,,
CALDAROLA,ANTONIO INGROIA CALDAROLA,RIVOLUZIONE CIVILE,19,,
CALDAROLA,OSCAR FULVIO GIANNINO CALDAROLA,FARE PER FERMARE IL DECLINO,15,,
CALDAROLA,MARCO FERRANDO CALDAROLA,PARTITO COMUNISTA DEI LAVORATORI,7,,
CALDAROLA,ROBERTO FIORE CALDAROLA,FORZA NUOVA,6,,
CALDAROLA,SIMONE DI STEFANO CALDAROLA,CASAPOUND ITALIA,1,,
CALDAROLA,MAGDI CRISTIANO ALLAM CALDAROLA,IO AMO L'ITALIA,4,,
