Ente,Candidato,Liste/Gruppi,Voti lista,,
ALBAVILLA,PIER LUIGI BERSANI ALBAVILLA,PARTITO DEMOCRATICO,750,,
ALBAVILLA,,SINISTRA ECOLOGIA LIBERTA',58,,
ALBAVILLA,,MODERATI,5,,
ALBAVILLA,,CENTRO DEMOCRATICO,3,,
ALBAVILLA,SILVIO BERLUSCONI ALBAVILLA,IL POPOLO DELLA LIBERTA',875,,
ALBAVILLA,,LEGA NORD,560,,
ALBAVILLA,,FRATELLI D'ITALIA,69,,
ALBAVILLA,,PARTITO PENSIONATI,23,,
ALBAVILLA,,BASTA TASSE,14,,
ALBAVILLA,,MIR - MODERATI IN RIVOLUZIONE,12,,
ALBAVILLA,,LA DESTRA,8,,
ALBAVILLA,GIUSEPPE PIERO GRILLO ALBAVILLA,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,542,,
ALBAVILLA,MARIO MONTI ALBAVILLA,CON MONTI PER L'ITALIA,369,,
ALBAVILLA,ANTONIO INGROIA ALBAVILLA,RIVOLUZIONE CIVILE,31,,
ALBAVILLA,OSCAR FULVIO GIANNINO ALBAVILLA,FARE PER FERMARE IL DECLINO,69,,
ALBAVILLA,MARCO FERRANDO ALBAVILLA,PARTITO COMUNISTA DEI LAVORATORI,16,,
ALBAVILLA,ROBERTO FIORE ALBAVILLA,FORZA NUOVA,12,,
ALBAVILLA,GIACINTO MARCO PANNELLA ALBAVILLA,LISTA AMNISTIA GIUSTIZIA LIBERTA',3,,
ALBAVILLA,LUCA ROMAGNOLI ALBAVILLA,FIAMMA TRICOLORE,11,,
ALBAVILLA,MAGDI CRISTIANO ALLAM ALBAVILLA,IO AMO L'ITALIA,2,,
ALBAVILLA,SIMONE DI STEFANO ALBAVILLA,CASAPOUND ITALIA,1,,
ALBAVILLA,ENZO BOSIO ALBAVILLA,CIVILTA' RURALE SVILUPPO,6,,
ALBAVILLA,GIULIO ARRIGHINI ALBAVILLA,UNIONE PADANA,5,,
ALBAVILLA,MARCO MARSILI ALBAVILLA,I PIRATI,5,,
ALBESE CON CASSANO,PIER LUIGI BERSANI ALBESE CON CASSANO,PARTITO DEMOCRATICO,507,,
ALBESE CON CASSANO,,SINISTRA ECOLOGIA LIBERTA',42,,
ALBESE CON CASSANO,,CENTRO DEMOCRATICO,5,,
ALBESE CON CASSANO,,MODERATI,1,,
ALBESE CON CASSANO,SILVIO BERLUSCONI ALBESE CON CASSANO,IL POPOLO DELLA LIBERTA',585,,
ALBESE CON CASSANO,,LEGA NORD,386,,
ALBESE CON CASSANO,,FRATELLI D'ITALIA,47,,
ALBESE CON CASSANO,,PARTITO PENSIONATI,23,,
ALBESE CON CASSANO,,BASTA TASSE,8,,
ALBESE CON CASSANO,,LA DESTRA,7,,
ALBESE CON CASSANO,,MIR - MODERATI IN RIVOLUZIONE,6,,
ALBESE CON CASSANO,GIUSEPPE PIERO GRILLO ALBESE CON CASSANO,MOVIMENTO 5 STELLE BEPPEGRILLO.IT,370,,
ALBESE CON CASSANO,MARIO MONTI ALBESE CON CASSANO,CON MONTI PER L'ITALIA,296,,
ALBESE CON CASSANO,ANTONIO INGROIA ALBESE CON CASSANO,RIVOLUZIONE CIVILE,22,,
ALBESE CON CASSANO,OSCAR FULVIO GIANNINO ALBESE CON CASSANO,FARE PER FERMARE IL DECLINO,44,,
ALBESE CON CASSANO,MARCO FERRANDO ALBESE CON CASSANO,PARTITO COMUNISTA DEI LAVORATORI,4,,
ALBESE CON CASSANO,ROBERTO FIORE ALBESE CON CASSANO,FORZA NUOVA,3,,
ALBESE CON CASSANO,GIACINTO MARCO PANNELLA ALBESE CON CASSANO,LISTA AMNISTIA GIUSTIZIA LIBERTA',7,,
ALBESE CON CASSANO,LUCA ROMAGNOLI ALBESE CON CASSANO,FIAMMA TRICOLORE,9,,
ALBESE CON CASSANO,MAGDI CRISTIANO ALLAM ALBESE CON CASSANO,IO AMO L'ITALIA,4,,
