Ente,Numero elettori,Numero votanti,Schede bianche,Schede non valide,
ALLEIN ,196,152,4,11,
ANTEY-SAINT-ANDRE' ,481,395,6,20,
AOSTA ,27291,20475,374,1141,
ARNAD ,1058,853,21,65,
ARVIER ,692,551,10,25,
AVISE ,231,195,11,15,
AYAS ,1021,733,14,47,
AYMAVILLES ,1596,1238,22,78,
BARD ,111,91,1,3,
BIONAZ ,183,159,2,9,
BRISSOGNE ,809,674,17,40,
BRUSSON ,686,531,11,25,
CHALLAND-SAINT-ANSELME ,593,466,15,38,
CHALLAND-SAINT-VICTOR ,476,366,8,19,
CHAMBAVE ,745,620,17,39,
CHAMOIS ,85,66,1,1,
CHAMPDEPRAZ ,555,477,15,41,
CHAMPORCHER ,346,250,0,5,
CHARVENSOD ,1950,1522,41,92,
CHATILLON ,3802,3010,69,201,
COGNE ,1140,834,15,66,
COURMAYEUR ,2256,1585,37,100,
DONNAS ,2087,1614,31,87,
DOUES ,396,324,10,21,
EMARESE ,189,158,4,10,
ETROUBLES ,392,297,4,10,
FENIS ,1401,1081,29,86,
FONTAINEMORE ,365,267,7,12,
GABY ,398,318,10,16,
GIGNOD ,1247,960,25,52,
GRESSAN ,2604,2131,45,136,
GRESSONEY-LA-TRINITE' ,245,185,3,7,
GRESSONEY-SAINT-JEAN ,665,506,11,29,
HONE ,948,766,21,39,
INTROD ,476,383,16,29,
ISSIME ,341,261,14,26,
ISSOGNE ,1172,917,42,98,
JOVENCAN ,560,468,8,26,
LA MAGDELEINE ,94,78,2,3,
LA SALLE ,1594,1132,29,69,
LA THUILE ,633,500,7,18,
LILLIANES ,382,262,10,19,
MONTJOVET ,1409,1089,33,63,
MORGEX ,1617,1224,34,90,
NUS ,2288,1780,52,122,
OLLOMONT ,141,114,5,10,
OYACE ,174,141,3,12,
PERLOZ ,377,281,5,14,
POLLEIN ,1230,1029,15,54,
PONT-SAINT-MARTIN ,3087,2396,41,154,
PONTBOSET ,164,122,3,10,
PONTEY ,640,526,11,27,
PRE'-SAINT-DIDIER ,795,571,7,22,
QUART ,3141,2463,34,135,
RHEMES-NOTRE-DAME ,81,64,6,15,
RHEMES-SAINT-GEORGES ,162,135,13,18,
ROISAN ,786,579,18,46,
SAINT-CHRISTOPHE ,2669,2167,45,113,
SAINT-DENIS ,310,236,8,20,
SAINT-MARCEL ,1017,810,14,54,
SAINT-NICOLAS ,244,188,3,8,
SAINT-OYEN ,179,139,0,6,
SAINT-PIERRE ,2354,1754,44,126,
SAINT-RHEMY-EN-BOSSES ,302,228,6,9,
SAINT-VINCENT ,3746,2836,57,209,
SARRE ,3910,3030,50,176,
TORGNON ,434,371,13,25,
VALGRISENCHE ,166,150,2,4,
VALPELLINE ,508,408,12,23,
VALSAVARENCHE ,148,123,3,6,
VALTOURNENCHE ,1700,1279,33,74,
VERRAYES ,1035,809,23,63,
VERRES ,2037,1546,42,120,
VILLENEUVE ,934,730,11,31,
